s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.3634489E-001, 0.0000000E+000
 1.0003826E-001, 2.3634489E-001, 0.0000000E+000
 2.0015725E-001, 2.3634489E-001, 7.8940589E-006
 3.0015622E-001, 2.3634489E-001, 6.9333581E-006
 4.0012344E-001, 2.3634489E-001, 7.0072933E-006
 5.0004435E-001, 2.3634489E-001, 7.3181674E-006
 6.0015835E-001, 2.3634489E-001, 7.2396373E-006
 7.0002510E-001, 2.3634489E-001, 7.1730944E-006
 8.0001759E-001, 2.3634489E-001, 7.2259168E-006
 9.0004336E-001, 2.3634489E-001, 7.2164648E-006
 1.0001004E+000, 2.3634489E-001, 7.3952723E-006
 1.1000972E+000, 2.3634489E-001, 7.5831693E-006
 1.2000508E+000, 2.3634489E-001, 7.7559682E-006
 1.3001038E+000, 2.3634489E-001, 7.4969553E-006
 1.4000884E+000, 2.3634489E-001, 7.4970944E-006
 1.5000201E+000, 2.3634489E-001, 7.8185057E-006
 1.6000160E+000, 2.3634489E-001, 7.5489641E-006
 1.7000950E+000, 2.3634489E-001, 7.6445525E-006
 1.8001057E+000, 2.3634489E-001, 7.8185730E-006
 1.9000026E+000, 2.3634489E-001, 7.7833033E-006
 2.0000517E+000, 2.3634489E-001, 7.6850384E-006
 2.1000068E+000, 2.3634489E-001, 7.5748450E-006
 2.2000805E+000, 2.3634489E-001, 7.7301445E-006
 2.3000118E+000, 2.3634891E-001, 7.5861469E-006
 2.4000547E+000, 2.3643326E-001, 7.6671968E-006
 2.5001229E+000, 2.3663117E-001, 7.6867095E-006
 2.6001331E+000, 2.3687292E-001, 7.6091100E-006
 2.7000203E+000, 2.3714145E-001, 7.7196189E-006
 2.8000464E+000, 2.3742727E-001, 7.5482787E-006
 2.9001271E+000, 2.3772289E-001, 7.5997152E-006
 3.0001022E+000, 2.3802310E-001, 7.5621834E-006
 3.1000710E+000, 2.3832489E-001, 7.6076462E-006
 3.2000655E+000, 2.3862726E-001, 7.6124343E-006
 3.3001435E+000, 2.3892988E-001, 7.6780091E-006
 3.4000174E+000, 2.3923229E-001, 7.7111476E-006
 3.5000916E+000, 2.3953458E-001, 7.6162239E-006
 3.6000178E+000, 2.3983696E-001, 7.5793014E-006
 3.7001343E+000, 2.4013926E-001, 7.5311415E-006
 3.8001151E+000, 2.4044155E-001, 7.6043587E-006
 3.9000194E+000, 2.4074347E-001, 7.5746444E-006
 4.0000650E+000, 2.4104550E-001, 7.5542036E-006
 4.1000986E+000, 2.4134775E-001, 7.6123114E-006
 4.2000213E+000, 2.4164981E-001, 7.6897326E-006
 4.3000933E+000, 2.4195207E-001, 7.5840698E-006
 4.4000045E+000, 2.4225432E-001, 7.5798809E-006
 4.5001124E+000, 2.4255668E-001, 7.4798832E-006
 4.6000922E+000, 2.4285911E-001, 7.5472110E-006
 4.7000529E+000, 2.4316126E-001, 7.5636009E-006
 4.8001057E+000, 2.4346361E-001, 7.5302657E-006
 4.9000110E+000, 2.4376594E-001, 7.6283192E-006
 5.0001107E+000, 2.4406854E-001, 7.6332307E-006
 5.1001034E+000, 2.4437130E-001, 7.4367323E-006
 5.2000196E+000, 2.4467382E-001, 7.3893947E-006
 5.3001264E+000, 2.4497648E-001, 7.4133970E-006
 5.4000879E+000, 2.4527927E-001, 7.5090773E-006
 5.5001038E+000, 2.4558201E-001, 7.4689913E-006
 5.6000553E+000, 2.4588474E-001, 7.4769541E-006
 5.7001627E+000, 2.4618776E-001, 7.4793333E-006
 5.8000579E+000, 2.4649084E-001, 7.5191353E-006
 5.9000233E+000, 2.4679376E-001, 7.2986264E-006
 6.0000506E+000, 2.4709685E-001, 7.3581802E-006
 6.1000525E+000, 2.4740002E-001, 7.3963828E-006
 6.2000386E+000, 2.4770314E-001, 7.3935736E-006
 6.3000705E+000, 2.4800640E-001, 7.4713705E-006
 6.4001246E+000, 2.4830997E-001, 7.4436029E-006
 6.5000033E+000, 2.4861335E-001, 7.3640675E-006
 6.6000760E+000, 2.4891685E-001, 7.2962274E-006
 6.7000110E+000, 2.4922045E-001, 7.2971219E-006
 6.8000543E+000, 2.4952394E-001, 7.3468723E-006
 6.9001559E+000, 2.4982771E-001, 7.3515356E-006
 7.0000703E+000, 2.5013143E-001, 7.4326434E-006
 7.1001046E+000, 2.5043519E-001, 7.3989918E-006
 7.2001383E+000, 2.5073926E-001, 7.3031773E-006
 7.3001314E+000, 2.5104333E-001, 7.2418262E-006
 7.4001170E+000, 2.5134729E-001, 7.2654250E-006
 7.5000347E+000, 2.5165114E-001, 7.3057820E-006
 7.6000921E+000, 2.5195513E-001, 7.3250263E-006
 7.7001552E+000, 2.5225952E-001, 7.4044182E-006
 7.8000224E+000, 2.5256369E-001, 7.3592994E-006
 7.9001598E+000, 2.5286812E-001, 7.2584769E-006
 8.0000352E+000, 2.5317263E-001, 7.1919489E-006
 8.1000362E+000, 2.5347689E-001, 7.2232772E-006
 8.2000746E+000, 2.5378136E-001, 7.2450431E-006
 8.3001462E+000, 2.5408599E-001, 7.2621953E-006
 8.4001306E+000, 2.5439069E-001, 7.3470372E-006
 8.5001915E+000, 2.5469556E-001, 7.3375632E-006
 8.6001378E+000, 2.5500046E-001, 7.2291617E-006
 8.7001086E+000, 2.5530523E-001, 7.1648148E-006
 8.8001087E+000, 2.5561010E-001, 7.1817854E-006
 8.9000116E+000, 2.5591488E-001, 7.2285963E-006
 9.0000242E+000, 2.5621970E-001, 7.2357738E-006
 9.1000221E+000, 2.5652483E-001, 7.3188138E-006
 9.2001465E+000, 2.5683024E-001, 7.3287597E-006
 9.3000450E+000, 2.5713561E-001, 7.2188140E-006
 9.4000163E+000, 2.5744082E-001, 7.1391553E-006
 9.5000242E+000, 2.5774618E-001, 7.1630963E-006
