s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 1.0026467E-001, 2.0474053E-001, 0.0000000E+000
 2.0021199E-001, 2.0474053E-001, 9.1300151E-008
 3.0025024E-001, 2.0474053E-001, 1.4846265E-005
 4.0025312E-001, 2.0474053E-001, 5.8147460E-006
 5.0024127E-001, 2.0474053E-001, 4.7306129E-006
 6.0018176E-001, 2.0474053E-001, 4.5883559E-006
 7.0004301E-001, 2.0474053E-001, 4.7110674E-006
 8.0018315E-001, 2.0474053E-001, 5.1296051E-006
 9.0004725E-001, 2.0474053E-001, 5.5419831E-006
 1.0002118E+000, 2.0474053E-001, 5.6873843E-006
 1.1000762E+000, 2.0474053E-001, 5.4503120E-006
 1.2001868E+000, 2.0474053E-001, 4.8225135E-006
 1.3002196E+000, 2.0474053E-001, 4.3050930E-006
 1.4000540E+000, 2.0474053E-001, 5.3823011E-006
 1.5001318E+000, 2.0474053E-001, 5.3237793E-006
 1.6000750E+000, 2.0474053E-001, 4.9664151E-006
 1.7000153E+000, 2.0474053E-001, 4.6144780E-006
 1.8000824E+000, 2.0474053E-001, 8.5586801E-006
 1.9000791E+000, 2.0474051E-001, 5.8452139E-006
 2.0001299E+000, 2.0474018E-001, 5.4046524E-006
 2.1001329E+000, 2.0474052E-001, 4.7594165E-006
 2.2000393E+000, 2.0474053E-001, 9.3120924E-006
 2.3000312E+000, 2.0474845E-001, 1.4400672E-005
 2.4001228E+000, 2.0489296E-001, 4.0513849E-005
 2.5000792E+000, 2.0520525E-001, 5.9493591E-006
 2.6000262E+000, 2.0557669E-001, 4.4361144E-006
 2.7001153E+000, 2.0597093E-001, 4.7480599E-006
 2.8000699E+000, 2.0636883E-001, 5.2732561E-006
 2.9001341E+000, 2.0678796E-001, 7.9975298E-006
 3.0001688E+000, 2.0722315E-001, 9.2852551E-006
 3.1000393E+000, 2.0764269E-001, 6.6587974E-006
 3.2001166E+000, 2.0802509E-001, 5.1472701E-006
 3.3001633E+000, 2.0841177E-001, 1.1824127E-005
 3.4000804E+000, 2.0884165E-001, 1.4851345E-005
 3.5000451E+000, 2.0927703E-001, 1.6179339E-008
 3.6001931E+000, 2.0967813E-001, 2.5156272E-005
 3.7001809E+000, 2.1010361E-001, 9.9283930E-006
 3.8000186E+000, 2.1044685E-001, 1.7654278E-005
 3.9001667E+000, 2.1079061E-001, 3.1019648E-005
 4.0000614E+000, 2.1116515E-001, 2.4374053E-005
 4.1001053E+000, 2.1156595E-001, 1.7252208E-005
 4.2001503E+000, 2.1199168E-001, 5.3962176E-006
 4.3001225E+000, 2.1242419E-001, 5.1397615E-006
 4.4000006E+000, 2.1285074E-001, 4.2606089E-006
 4.5000342E+000, 2.1327880E-001, 4.6525599E-006
 4.6000218E+000, 2.1370311E-001, 4.4467692E-006
 4.7001259E+000, 2.1412004E-001, 4.5391764E-006
 4.8000989E+000, 2.1453951E-001, 5.1006736E-006
 4.9001269E+000, 2.1496564E-001, 4.8564029E-006
 5.0000472E+000, 2.1538936E-001, 5.0826687E-006
 5.1000664E+000, 2.1580232E-001, 5.0712258E-006
 5.2000249E+000, 2.1620112E-001, 5.6185291E-006
 5.3000913E+000, 2.1660608E-001, 1.1988889E-005
 5.4001628E+000, 2.1703872E-001, 8.7897377E-006
 5.5001469E+000, 2.1746522E-001, 7.5283986E-006
 5.6000200E+000, 2.1783780E-001, 6.2621315E-006
 5.7001873E+000, 2.1825923E-001, 8.4817434E-006
 5.8000942E+000, 2.1862453E-001, 2.7027985E-005
 5.9000136E+000, 2.1903476E-001, 1.6872318E-005
 6.0000839E+000, 2.1945614E-001, 7.4561835E-006
 6.1000767E+000, 2.1959772E-001, 9.7949116E-006
 6.2000694E+000, 2.2019448E-001, 2.1824731E-005
 6.3000738E+000, 2.2066494E-001, 2.5711072E-005
 6.4001603E+000, 2.2099389E-001, 2.2340017E-006
 6.5000891E+000, 2.2135089E-001, 8.1204602E-006
 6.6000509E+000, 2.2173926E-001, 7.3518766E-006
 6.7001492E+000, 2.2215680E-001, 5.1097325E-006
 6.8000539E+000, 2.2258850E-001, 4.8279730E-006
 6.9000892E+000, 2.2301717E-001, 4.0824857E-006
 7.0000687E+000, 2.2344075E-001, 4.0461446E-006
 7.1001385E+000, 2.2386496E-001, 4.2911484E-006
 7.2000989E+000, 2.2429260E-001, 4.4052415E-006
 7.3001795E+000, 2.2471369E-001, 4.4348633E-006
 7.4001383E+000, 2.2512636E-001, 4.5231503E-006
 7.5001850E+000, 2.2553732E-001, 5.4602194E-006
 7.6000472E+000, 2.2596086E-001, 7.0147376E-006
 7.7000722E+000, 2.2639524E-001, 4.9325400E-006
 7.8000701E+000, 2.2681006E-001, 4.9482719E-006
 7.9001451E+000, 2.2721174E-001, 5.5130346E-006
 8.0000309E+000, 2.2758855E-001, 9.5644618E-006
 8.1001925E+000, 2.2798404E-001, 2.5057857E-005
 8.2001386E+000, 2.2842956E-001, 2.0463302E-006
 8.3001067E+000, 2.2854667E-001, 0.0000000E+000
 8.4002797E+000, 2.2897473E-001, 1.7660999E-007
 8.5001702E+000, 2.2959464E-001, 2.9842572E-005
 8.6001638E+000, 2.2994761E-001, 2.0565330E-005
 8.7000517E+000, 2.3029112E-001, 9.7775738E-006
 8.8001182E+000, 2.3066886E-001, 6.0782587E-006
 8.9001244E+000, 2.3106879E-001, 4.9045054E-006
 9.0000390E+000, 2.3148624E-001, 4.8846259E-006
 9.1001821E+000, 2.3192249E-001, 4.9907083E-006
 9.2000052E+000, 2.3235742E-001, 4.0984374E-006
 9.3001798E+000, 2.3278618E-001, 3.8064383E-006
 9.4001280E+000, 2.3321480E-001, 4.2867425E-006
 9.5000835E+000, 2.3364054E-001, 4.0810548E-006
 9.6000166E+000, 2.3405898E-001, 4.2690997E-006
 9.7001904E+000, 2.3447704E-001, 4.7330947E-006
 9.8001095E+000, 2.3489934E-001, 4.8994038E-006
 9.9000536E+000, 2.3532720E-001, 5.7350107E-006
 1.0000196E+001, 2.3575076E-001, 4.6046437E-006
 1.0100141E+001, 2.3615719E-001, 5.4362691E-006
 1.0200086E+001, 2.3654842E-001, 8.1286990E-006
 1.0300074E+001, 2.3694548E-001, 1.1436331E-005
 1.0400153E+001, 2.3737285E-001, 1.8884970E-005
 1.0500123E+001, 2.3777707E-001, 1.0702125E-005
 1.0600127E+001, 2.3812049E-001, 2.6543622E-006
 1.0700085E+001, 2.3857469E-001, 7.2897517E-006
