s,kg/kg,mol/mol,kW
 3.7620088E+000, 1.5491079E-002, 1.0161358E-001, 1.7339562E-005
 3.7950427E+000, 1.6383290E-002, 1.0690512E-001, 1.7309860E-005
 3.8280108E+000, 1.9103136E-002, 1.2274138E-001, 1.6713511E-005
 3.8610446E+000, 2.3367651E-002, 1.4667661E-001, 1.6217321E-005
 3.8940127E+000, 2.7217634E-002, 1.6739520E-001, 1.5346179E-005
 3.9270005E+000, 2.9318799E-002, 1.7835386E-001, 1.4535145E-005
 3.9600081E+000, 3.0103643E-002, 1.8238341E-001, 1.4505985E-005
 3.9930157E+000, 3.0435718E-002, 1.8407881E-001, 1.4000348E-005
 4.0260232E+000, 3.0615343E-002, 1.8499666E-001, 1.5104503E-005
 4.0590308E+000, 3.0735001E-002, 1.8561049E-001, 1.5496061E-005
 4.0920384E+000, 3.0819128E-002, 1.8604617E-001, 1.6521090E-005
 4.1250459E+000, 3.0894554E-002, 1.8643349E-001, 1.7040141E-005
 4.1580463E+000, 3.0967699E-002, 1.8680635E-001, 1.6573921E-005
 4.1910104E+000, 3.1034102E-002, 1.8714566E-001, 1.6097762E-005
 4.2240542E+000, 3.1101796E-002, 1.8748759E-001, 1.6013865E-005
 4.2570183E+000, 3.1172172E-002, 1.8783983E-001, 1.5866413E-005
 4.2900621E+000, 3.1240473E-002, 1.8818234E-001, 1.5742048E-005
 4.3230262E+000, 3.1305650E-002, 1.8851033E-001, 1.5621276E-005
 4.3560699E+000, 3.1369118E-002, 1.8882999E-001, 1.5812709E-005
 4.3890341E+000, 3.1431942E-002, 1.8914621E-001, 1.5951479E-005
 4.4220778E+000, 3.1491807E-002, 1.8944866E-001, 1.6059059E-005
 4.4550420E+000, 3.1550152E-002, 1.8974359E-001, 1.6026000E-005
 4.4880061E+000, 3.1606970E-002, 1.9003103E-001, 1.6092657E-005
 4.5210499E+000, 3.1663460E-002, 1.9031643E-001, 1.5993241E-005
 4.5540140E+000, 3.1719137E-002, 1.9059781E-001, 1.5907002E-005
 4.5870578E+000, 3.1775243E-002, 1.9088066E-001, 1.5702802E-005
 4.6200219E+000, 3.1831941E-002, 1.9116598E-001, 1.5544073E-005
 4.6530657E+000, 3.1888355E-002, 1.9144995E-001, 1.5541224E-005
 4.6860298E+000, 3.1946441E-002, 1.9174122E-001, 1.5447691E-005
 4.7190735E+000, 3.2005672E-002, 1.9203776E-001, 1.5319362E-005
 4.7520377E+000, 3.2064997E-002, 1.9233500E-001, 1.5173341E-005
 4.7850018E+000, 3.2121427E-002, 1.9261956E-001, 1.5235578E-005
 4.8180456E+000, 3.2181631E-002, 1.9292053E-001, 1.5175495E-005
 4.8510097E+000, 3.2243670E-002, 1.9322991E-001, 1.5127804E-005
 4.8840535E+000, 3.2303086E-002, 1.9352798E-001, 1.5088415E-005
 4.9170176E+000, 3.2361529E-002, 1.9382157E-001, 1.4997475E-005
 4.9500614E+000, 3.2420690E-002, 1.9411806E-001, 1.5141792E-005
 4.9830255E+000, 3.2483271E-002, 1.9442937E-001, 1.5062522E-005
 5.0160693E+000, 3.2545097E-002, 1.9473762E-001, 1.4945890E-005
 5.0490334E+000, 3.2604121E-002, 1.9503364E-001, 1.4768383E-005
 5.0820771E+000, 3.2661089E-002, 1.9532036E-001, 1.4964180E-005
 5.1150413E+000, 3.2722900E-002, 1.9562743E-001, 1.4890999E-005
 5.1480054E+000, 3.2787868E-002, 1.9594846E-001, 1.4805142E-005
 5.1810492E+000, 3.2848213E-002, 1.9625007E-001, 1.4809811E-005
 5.2140133E+000, 3.2906181E-002, 1.9654095E-001, 1.4662909E-005
 5.2470571E+000, 3.2966341E-002, 1.9684079E-001, 1.4767865E-005
 5.2800212E+000, 3.3031669E-002, 1.9716280E-001, 1.4784301E-005
 5.3130650E+000, 3.3097632E-002, 1.9748801E-001, 1.4477579E-005
 5.3460291E+000, 3.3156062E-002, 1.9778123E-001, 1.4603120E-005
 5.3790728E+000, 3.3215299E-002, 1.9807698E-001, 1.4550920E-005
 5.4120370E+000, 3.3279038E-002, 1.9839168E-001, 1.4666905E-005
 5.4450011E+000, 3.3345790E-002, 1.9871933E-001, 1.4601816E-005
 5.4780449E+000, 3.3411754E-002, 1.9904404E-001, 1.4390741E-005
 5.5110090E+000, 3.3470281E-002, 1.9933720E-001, 1.4389203E-005
 5.5440528E+000, 3.3528694E-002, 1.9962894E-001, 1.4486383E-005
 5.5770169E+000, 3.3592862E-002, 1.9994448E-001, 1.4644343E-005
 5.6100607E+000, 3.3664250E-002, 2.0029090E-001, 1.4582354E-005
 5.6430248E+000, 3.3730926E-002, 2.0061824E-001, 1.4335203E-005
 5.6760686E+000, 3.3788069E-002, 2.0090509E-001, 1.4235448E-005
 5.7090327E+000, 3.3843704E-002, 2.0118450E-001, 1.4453541E-005
 5.7420764E+000, 3.3910142E-002, 2.0150836E-001, 1.4572613E-005
 5.7750406E+000, 3.3985369E-002, 2.0187000E-001, 1.4611687E-005
 5.8080047E+000, 3.4052560E-002, 2.0219881E-001, 1.4286926E-005
 5.8410485E+000, 3.4109073E-002, 2.0248242E-001, 1.4136992E-005
 5.8740126E+000, 3.4162310E-002, 2.0275124E-001, 1.4398327E-005
 5.9070564E+000, 3.4231803E-002, 2.0308671E-001, 1.4335357E-005
 5.9400205E+000, 3.4306524E-002, 2.0344547E-001, 1.4563023E-005
 5.9730643E+000, 3.4371036E-002, 2.0376190E-001, 1.4353804E-005
 6.0060284E+000, 3.4431425E-002, 2.0406055E-001, 1.4257637E-005
 6.0390722E+000, 3.4488750E-002, 2.0434602E-001, 1.4331836E-005
 6.0720363E+000, 3.4557008E-002, 2.0467610E-001, 1.4269081E-005
 6.1050721E+000, 3.4626730E-002, 2.0501300E-001, 1.4489198E-005
 6.1380044E+000, 3.4692523E-002, 2.0533343E-001, 1.4329147E-005
 6.1710242E+000, 3.4755762E-002, 2.0564291E-001, 1.4240953E-005
 6.2040441E+000, 3.4817714E-002, 2.0594687E-001, 1.4231062E-005
 6.2370640E+000, 3.4880640E-002, 2.0625445E-001, 1.4404722E-005
 6.2700839E+000, 3.4950988E-002, 2.0659246E-001, 1.4316233E-005
 6.3030161E+000, 3.5018045E-002, 2.0691730E-001, 1.4274576E-005
 6.3360360E+000, 3.5082500E-002, 2.0723099E-001, 1.4127014E-005
 6.3690559E+000, 3.5143935E-002, 2.0753192E-001, 1.4116862E-005
 6.4020758E+000, 3.5206669E-002, 2.0783772E-001, 1.4197310E-005
 6.4350080E+000, 3.5274755E-002, 2.0816524E-001, 1.4184170E-005
 6.4680279E+000, 3.5342287E-002, 2.0849077E-001, 1.4169514E-005
 6.5010478E+000, 3.5406333E-002, 2.0880171E-001, 1.4151551E-005
 6.5340677E+000, 3.5470362E-002, 2.0911217E-001, 1.4093766E-005
 6.5670875E+000, 3.5535100E-002, 2.0942544E-001, 1.4053671E-005
 6.6000198E+000, 3.5601367E-002, 2.0974477E-001, 1.4089088E-005
 6.6330397E+000, 3.5667695E-002, 2.1006413E-001, 1.3948072E-005
 6.6660595E+000, 3.5731329E-002, 2.1037243E-001, 1.3952690E-005
 6.6990794E+000, 3.5791887E-002, 2.1066755E-001, 1.4002094E-005
 6.7320117E+000, 3.5856167E-002, 2.1097724E-001, 1.4186723E-005
 6.7650316E+000, 3.5925717E-002, 2.1130860E-001, 1.4239002E-005
 6.7980514E+000, 3.5994448E-002, 2.1163718E-001, 1.4161621E-005
 6.8310713E+000, 3.6058755E-002, 2.1194769E-001, 1.3945491E-005
 6.8640036E+000, 3.6117689E-002, 2.1223565E-001, 1.4055743E-005
 6.8970235E+000, 3.6180425E-002, 2.1253823E-001, 1.4167947E-005
 6.9300433E+000, 3.6249856E-002, 2.1286797E-001, 1.4311061E-005
 6.9630632E+000, 3.6321506E-002, 2.1320730E-001, 1.4194138E-005
 6.9960831E+000, 3.6387336E-002, 2.1352324E-001, 1.4018173E-005
 7.0290154E+000, 3.6447490E-002, 2.1381547E-001, 1.3895791E-005
 7.0620352E+000, 3.6506561E-002, 2.1410244E-001, 1.4080392E-005
 7.0950551E+000, 3.6574733E-002, 2.1442564E-001, 1.4217941E-005
 7.1280750E+000, 3.6647403E-002, 2.1476765E-001, 1.4182209E-005
 7.1610073E+000, 3.6714992E-002, 2.1508957E-001, 1.4026281E-005
 7.1940271E+000, 3.6776455E-002, 2.1538628E-001, 1.3931418E-005
 7.2270470E+000, 3.6835622E-002, 2.1567296E-001, 1.3956032E-005
 7.2600669E+000, 3.6900726E-002, 2.1598289E-001, 1.4118872E-005
 7.2930868E+000, 3.6973234E-002, 2.1632289E-001, 1.4110460E-005
 7.3260190E+000, 3.7041409E-002, 2.1664596E-001, 1.4040353E-005
 7.3590389E+000, 3.7104711E-002, 2.1694905E-001, 1.3924895E-005
 7.3920588E+000, 3.7165017E-002, 2.1723951E-001, 1.3967077E-005
 7.4250787E+000, 3.7229099E-002, 2.1754452E-001, 1.4035032E-005
 7.4580109E+000, 3.7299299E-002, 2.1787403E-001, 1.4014279E-005
 7.4910308E+000, 3.7367590E-002, 2.1819629E-001, 1.3981916E-005
 7.5240507E+000, 3.7431803E-002, 2.1850204E-001, 1.3921228E-005
 7.5570706E+000, 3.7494312E-002, 2.1880043E-001, 1.3918635E-005
 7.5900028E+000, 3.7557914E-002, 2.1910265E-001, 1.3947150E-005
 7.6230227E+000, 3.7626337E-002, 2.1942404E-001, 1.3925688E-005
 7.6560426E+000, 3.7693856E-002, 2.1974208E-001, 1.3913543E-005
 7.6890625E+000, 3.7758955E-002, 2.2005025E-001, 1.3889968E-005
 7.7220823E+000, 3.7822447E-002, 2.2035159E-001, 1.3860249E-005
 7.7550146E+000, 3.7886946E-002, 2.2065653E-001, 1.3851691E-005
 7.7880345E+000, 3.7953752E-002, 2.2097052E-001, 1.3855935E-005
 7.8210544E+000, 3.8020351E-002, 2.2128374E-001, 1.3864956E-005
 7.8540742E+000, 3.8086025E-002, 2.2159309E-001, 1.3826812E-005
 7.8870065E+000, 3.8150400E-002, 2.2189695E-001, 1.3806457E-005
 7.9200264E+000, 3.8215271E-002, 2.2220247E-001, 1.3797688E-005
 7.9530463E+000, 3.8281262E-002, 2.2251230E-001, 1.3804221E-005
 7.9860661E+000, 3.8347073E-002, 2.2282130E-001, 1.3795286E-005
 8.0190860E+000, 3.8412363E-002, 2.2312805E-001, 1.3777779E-005
 8.0520183E+000, 3.8477405E-002, 2.2343353E-001, 1.3760809E-005
 8.0850381E+000, 3.8542463E-002, 2.2373886E-001, 1.3740474E-005
 8.1180580E+000, 3.8607635E-002, 2.2404450E-001, 1.3736064E-005
 8.1510779E+000, 3.8672590E-002, 2.2434907E-001, 1.3723109E-005
 8.1840102E+000, 3.8737656E-002, 2.2465383E-001, 1.3705508E-005
 8.2170300E+000, 3.8802532E-002, 2.2495766E-001, 1.3692351E-005
 8.2500499E+000, 3.8867419E-002, 2.2526137E-001, 1.3667167E-005
 8.2830698E+000, 3.8932454E-002, 2.2556546E-001, 1.3643150E-005
 8.3160021E+000, 3.8997853E-002, 2.2587075E-001, 1.3526491E-005
 8.3490219E+000, 3.9061982E-002, 2.2617091E-001, 1.3514868E-005
 8.3820418E+000, 3.9122738E-002, 2.2645748E-001, 1.3560405E-005
 8.4150617E+000, 3.9183877E-002, 2.2674506E-001, 1.3709308E-005
 8.4480816E+000, 3.9249629E-002, 2.2705069E-001, 1.3694445E-005
 8.4810138E+000, 3.9315097E-002, 2.2735563E-001, 1.3680391E-005
 8.5140337E+000, 3.9379750E-002, 2.2765732E-001, 1.3596763E-005
 8.5470536E+000, 3.9443388E-002, 2.2795472E-001, 1.3590489E-005
 8.5800735E+000, 3.9508802E-002, 2.2825866E-001, 1.3571029E-005
 8.6130057E+000, 3.9574411E-002, 2.2856316E-001, 1.3508596E-005
 8.6460256E+000, 3.9639644E-002, 2.2886687E-001, 1.3485755E-005
 8.6790455E+000, 3.9703493E-002, 2.2916324E-001, 1.3391622E-005
 8.7120654E+000, 3.9761811E-002, 2.2943678E-001, 1.3501960E-005
 8.7450852E+000, 3.9823678E-002, 2.2972446E-001, 1.3398392E-005
 8.7780175E+000, 3.9883786E-002, 2.3000643E-001, 1.3451224E-005
 8.8110374E+000, 3.9945508E-002, 2.3029535E-001, 1.3331976E-005
 8.8440923E+000, 4.0005465E-002, 2.3057771E-001, 1.3323889E-005
 8.8770421E+000, 4.0066162E-002, 2.3086217E-001, 1.3180177E-005
 8.9100882E+000, 4.0121807E-002, 2.3112713E-001, 1.3132151E-005
 8.9430380E+000, 4.0172345E-002, 2.3137240E-001, 1.3352204E-005
 8.9760842E+000, 4.0226598E-002, 2.3163165E-001, 1.3725851E-005
 9.0090340E+000, 4.0301619E-002, 2.3196898E-001, 1.3476275E-005
 9.0420801E+000, 4.0369369E-002, 2.3228092E-001, 1.3547311E-005
 9.0750299E+000, 4.0425974E-002, 2.3254994E-001, 1.3583116E-005
 9.1080761E+000, 4.0484083E-002, 2.3282320E-001, 1.3636170E-005
 9.1410259E+000, 4.0545945E-002, 2.3311041E-001, 1.3754611E-005
 9.1740720E+000, 4.0613862E-002, 2.3342032E-001, 1.3876945E-005
 9.2070218E+000, 4.0682788E-002, 2.3373426E-001, 1.3830752E-005
 9.2400680E+000, 4.0747410E-002, 2.3403225E-001, 1.3729660E-005
 9.2730178E+000, 4.0809024E-002, 2.3431848E-001, 1.3713358E-005
 9.3060639E+000, 4.0871894E-002, 2.3460875E-001, 1.3813466E-005
 9.3390137E+000, 4.0937564E-002, 2.3490917E-001, 1.3947772E-005
 9.3720599E+000, 4.1005808E-002, 2.3521911E-001, 1.3960173E-005
 9.4050097E+000, 4.1072661E-002, 2.3552401E-001, 1.3909945E-005
 9.4380558E+000, 4.1136878E-002, 2.3581886E-001, 1.3864525E-005
 9.4710056E+000, 4.1200533E-002, 2.3611118E-001, 1.3863496E-005
 9.5040518E+000, 4.1265129E-002, 2.3640664E-001, 1.3907969E-005
 9.5370016E+000, 4.1331969E-002, 2.3671023E-001, 1.3885190E-005
 9.5700477E+000, 4.1399076E-002, 2.3701484E-001, 1.3782225E-005
 9.6030939E+000, 4.1464391E-002, 2.3731283E-001, 1.3724567E-005
 9.6360437E+000, 4.1528764E-002, 2.3760687E-001, 1.3707884E-005
 9.6690898E+000, 4.1593428E-002, 2.3790168E-001, 1.3711347E-005
 9.7020396E+000, 4.1659329E-002, 2.3820085E-001, 1.3692854E-005
 9.7350858E+000, 4.1726068E-002, 2.3850303E-001, 1.3721645E-005
 9.7680356E+000, 4.1791402E-002, 2.3879992E-001, 1.3725698E-005
 9.8010817E+000, 4.1856491E-002, 2.3909561E-001, 1.3716439E-005
 9.8340315E+000, 4.1921406E-002, 2.3939043E-001, 1.3715572E-005
 9.8670777E+000, 4.1986964E-002, 2.3968738E-001, 1.3702115E-005
 9.9000275E+000, 4.2053407E-002, 2.3998745E-001, 1.3603964E-005
 9.9330736E+000, 4.2119066E-002, 2.4028459E-001, 1.3562837E-005
 9.9660234E+000, 4.2184249E-002, 2.4057970E-001, 1.3550689E-005
 9.9990696E+000, 4.2249495E-002, 2.4087480E-001, 1.3547319E-005
 1.0032019E+001, 4.2314799E-002, 2.4116992E-001, 1.3556363E-005
 1.0065066E+001, 4.2380610E-002, 2.4146670E-001, 1.3560865E-005
 1.0098015E+001, 4.2446434E-002, 2.4176338E-001, 1.3553770E-005
 1.0131061E+001, 4.2512101E-002, 2.4205932E-001, 1.3542856E-005
 1.0164011E+001, 4.2577486E-002, 2.4235402E-001, 1.3533346E-005
 1.0197057E+001, 4.2642824E-002, 2.4264834E-001, 1.3531148E-005
 1.0230007E+001, 4.2708373E-002, 2.4294322E-001, 1.3533060E-005
 1.0263053E+001, 4.2773962E-002, 2.4323808E-001, 1.3530166E-005
 1.0296003E+001, 4.2839595E-002, 2.4353292E-001, 1.3520889E-005
 1.0329049E+001, 4.2905160E-002, 2.4382734E-001, 1.3509867E-005
 1.0362095E+001, 4.2970705E-002, 2.4412157E-001, 1.3502807E-005
 1.0395045E+001, 4.3036295E-002, 2.4441567E-001, 1.3498019E-005
 1.0428091E+001, 4.3101922E-002, 2.4470974E-001, 1.3489518E-005
 1.0461041E+001, 4.3167669E-002, 2.4500404E-001, 1.3472652E-005
 1.0494087E+001, 4.3233100E-002, 2.4529704E-001, 1.3463062E-005
 1.0527037E+001, 4.3298264E-002, 2.4558885E-001, 1.3461283E-005
 1.0560083E+001, 4.3363785E-002, 2.4588174E-001, 1.3455198E-005
 1.0593033E+001, 4.3429513E-002, 2.4617523E-001, 1.3447531E-005
 1.0626050E+001, 4.3495184E-002, 2.4646831E-001, 1.3439100E-005
 1.0659010E+001, 4.3560888E-002, 2.4676135E-001, 1.3423614E-005
 1.0692075E+001, 4.3626316E-002, 2.4705323E-001, 1.3420413E-005
 1.0725035E+001, 4.3691677E-002, 2.4734463E-001, 1.3420674E-005
 1.0758100E+001, 4.3757186E-002, 2.4763639E-001, 1.3409943E-005
 1.0791060E+001, 4.3823372E-002, 2.4793042E-001, 1.3368483E-005
 1.0824019E+001, 4.3888870E-002, 2.4822178E-001, 1.3336968E-005
 1.0857084E+001, 4.3954816E-002, 2.4851458E-001, 1.3266748E-005
 1.0890044E+001, 4.4019659E-002, 2.4880329E-001, 1.3259177E-005
 1.0923003E+001, 4.4084985E-002, 2.4909329E-001, 1.3230021E-005
 1.0956069E+001, 4.4149625E-002, 2.4938086E-001, 1.3319581E-005
 1.0989028E+001, 4.4214526E-002, 2.4966897E-001, 1.3289244E-005
 1.1022093E+001, 4.4280066E-002, 2.4995928E-001, 1.3253317E-005
 1.1055053E+001, 4.4345027E-002, 2.5024743E-001, 1.3234529E-005
 1.1088012E+001, 4.4410375E-002, 2.5053662E-001, 1.3144084E-005
 1.1121078E+001, 4.4472290E-002, 2.5081339E-001, 1.3162901E-005
 1.1154037E+001, 4.4531900E-002, 2.5108107E-001, 1.3315929E-005
 1.1187103E+001, 4.4603879E-002, 2.5139211E-001, 1.3264745E-005
 1.1220062E+001, 4.4672773E-002, 2.5169314E-001, 1.3175580E-005
 1.1253022E+001, 4.4737947E-002, 2.5198093E-001, 1.3184701E-005
 1.1286087E+001, 4.4798817E-002, 2.5225293E-001, 1.3127557E-005
 1.1319046E+001, 4.4863639E-002, 2.5253866E-001, 1.3180065E-005
 1.1352006E+001, 4.4929427E-002, 2.5282761E-001, 1.3165415E-005
 1.1385071E+001, 4.4997526E-002, 2.5312481E-001, 1.3098737E-005
 1.1418031E+001, 4.5063400E-002, 2.5341414E-001, 1.3069196E-005
 1.1451096E+001, 4.5128186E-002, 2.5369931E-001, 1.3049596E-005
