s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.3634489E-001, 0.0000000E+000
 5.1341398E-002, 2.3634489E-001, 0.0000000E+000
 1.0048056E-001, 2.3634489E-001, 0.0000000E+000
 1.5030067E-001, 2.3634489E-001, 0.0000000E+000
 2.0013626E-001, 2.3634489E-001, 1.0881359E-012
 2.5002746E-001, 2.3634489E-001, 3.7481774E-006
 3.0012836E-001, 2.3634489E-001, 9.3060149E-006
 3.5003248E-001, 2.3634489E-001, 2.6336914E-006
 4.0000676E-001, 2.3634489E-001, 3.2955392E-006
 4.5006569E-001, 2.3634489E-001, 3.4228063E-006
 5.0012462E-001, 2.3634489E-001, 3.9213200E-006
 5.5018355E-001, 2.3634489E-001, 3.8220202E-006
 6.0011799E-001, 2.3634489E-001, 4.0069365E-006
 6.5006090E-001, 2.3634489E-001, 4.0099854E-006
 7.0012994E-001, 2.3634489E-001, 3.5897085E-006
 7.5005070E-001, 2.3634489E-001, 3.7524713E-006
 8.0005070E-001, 2.3634489E-001, 4.0738774E-006
 8.5011436E-001, 2.3634489E-001, 4.3117786E-006
 9.0013008E-001, 2.3634489E-001, 4.5156798E-006
 9.5017241E-001, 2.3634489E-001, 5.0074565E-006
 1.0000930E+000, 2.3634489E-001, 4.8163918E-006
 1.0501104E+000, 2.3634489E-001, 5.2846182E-006
 1.1000647E+000, 2.3634489E-001, 4.7716914E-006
 1.1501228E+000, 2.3634489E-001, 4.6214147E-006
 1.2000932E+000, 2.3634489E-001, 5.0565941E-006
 1.2500235E+000, 2.3634489E-001, 5.5189753E-006
 1.3000436E+000, 2.3634489E-001, 5.6336357E-006
 1.3501578E+000, 2.3634489E-001, 5.4516110E-006
 1.4000649E+000, 2.3634489E-001, 6.3631296E-006
 1.4501564E+000, 2.3634489E-001, 6.0335460E-006
 1.5000792E+000, 2.3634489E-001, 6.2953695E-006
 1.5500673E+000, 2.3634489E-001, 6.9364297E-006
 1.6000243E+000, 2.3634489E-001, 5.9620013E-006
 1.6500755E+000, 2.3634489E-001, 6.4692862E-006
 1.7001402E+000, 2.3634489E-001, 5.9931399E-006
 1.7500060E+000, 2.3634489E-001, 6.5850882E-006
 1.8001134E+000, 2.3634489E-001, 5.8886478E-006
 1.8500040E+000, 2.3634489E-001, 5.9222206E-006
 1.9001344E+000, 2.3634489E-001, 6.4858242E-006
 1.9500434E+000, 2.3634489E-001, 6.1048651E-006
 2.0001863E+000, 2.3634489E-001, 6.3376630E-006
 2.0500795E+000, 2.3634489E-001, 6.3011826E-006
 2.1000805E+000, 2.3634489E-001, 7.3911276E-006
 2.1501756E+000, 2.3634489E-001, 6.8343329E-006
 2.2001956E+000, 2.3634489E-001, 6.7917837E-006
 2.2501770E+000, 2.3634522E-001, 6.5052165E-006
 2.3000783E+000, 2.3635349E-001, 6.5669430E-006
 2.3501386E+000, 2.3639687E-001, 7.1447363E-006
 2.4001384E+000, 2.3648173E-001, 6.5777311E-006
 2.4500310E+000, 2.3658635E-001, 7.2627706E-006
 2.5001296E+000, 2.3670177E-001, 7.2225095E-006
 2.5500203E+000, 2.3682655E-001, 7.2268742E-006
 2.6001727E+000, 2.3695882E-001, 7.7760945E-006
 2.6501150E+000, 2.3709623E-001, 8.1750342E-006
 2.7002146E+000, 2.3723747E-001, 7.3407784E-006
 2.7501733E+000, 2.3738126E-001, 7.9785617E-006
 2.8001507E+000, 2.3752765E-001, 7.2390334E-006
 2.8501364E+000, 2.3767612E-001, 8.0775221E-006
 2.9001684E+000, 2.3782575E-001, 7.7365637E-006
 2.9501863E+000, 2.3797603E-001, 7.4639924E-006
 3.0000490E+000, 2.3812629E-001, 7.9870523E-006
 3.0500352E+000, 2.3827725E-001, 7.2522547E-006
 3.1001747E+000, 2.3842943E-001, 7.8173121E-006
 3.1500401E+000, 2.3858035E-001, 7.7399590E-006
 3.2001335E+000, 2.3873072E-001, 7.3098160E-006
 3.2501819E+000, 2.3888262E-001, 7.2453741E-006
 3.3001501E+000, 2.3903466E-001, 7.6718631E-006
 3.3501329E+000, 2.3918521E-001, 7.7520869E-006
 3.4000312E+000, 2.3933594E-001, 7.4756470E-006
 3.4501459E+000, 2.3948810E-001, 7.7219090E-006
 3.5001507E+000, 2.3963944E-001, 7.6903010E-006
 3.5500011E+000, 2.3978965E-001, 7.3791842E-006
 3.6001921E+000, 2.3994130E-001, 7.7975078E-006
 3.6500534E+000, 2.4009278E-001, 7.7677533E-006
 3.7001189E+000, 2.4024306E-001, 7.3803198E-006
 3.7500051E+000, 2.4039421E-001, 7.5741955E-006
 3.8002042E+000, 2.4054570E-001, 7.5045250E-006
 3.8501989E+000, 2.4069664E-001, 7.4429813E-006
 3.9001135E+000, 2.4084757E-001, 7.4276432E-006
 3.9501462E+000, 2.4099895E-001, 7.3876612E-006
 4.0000896E+000, 2.4114966E-001, 7.5809798E-006
 4.0501381E+000, 2.4130047E-001, 7.1808004E-006
 4.1001815E+000, 2.4145225E-001, 7.4074933E-006
 4.1501453E+000, 2.4160321E-001, 7.4969934E-006
 4.2001483E+000, 2.4175373E-001, 7.2153996E-006
 4.2500159E+000, 2.4190518E-001, 7.4412304E-006
 4.3000256E+000, 2.4205620E-001, 7.3343475E-006
 4.3502061E+000, 2.4220694E-001, 7.3315782E-006
 4.4001182E+000, 2.4235862E-001, 7.3728721E-006
 4.4501171E+000, 2.4250994E-001, 7.3098266E-006
 4.5002026E+000, 2.4266063E-001, 7.4300491E-006
 4.5500718E+000, 2.4281176E-001, 7.3213722E-006
 4.6000654E+000, 2.4296316E-001, 7.2155857E-006
 4.6501378E+000, 2.4311405E-001, 7.5504348E-006
 4.7000551E+000, 2.4326490E-001, 7.0680709E-006
 4.7502096E+000, 2.4341680E-001, 7.3205225E-006
