s,kg/kg,mol/mol,kW
 1.9800163E+000, 0.0000000E+000, 0.0000000E+000, 2.0299646E-005
 2.0130239E+000, 0.0000000E+000, 0.0000000E+000, 2.0323457E-005
 2.0460315E+000, 0.0000000E+000, 0.0000000E+000, 2.0324856E-005
 2.0790392E+000, 0.0000000E+000, 0.0000000E+000, 2.0349266E-005
 2.1120468E+000, 0.0000000E+000, 0.0000000E+000, 2.0368841E-005
 2.1450544E+000, 0.0000000E+000, 0.0000000E+000, 2.0391529E-005
 2.1780621E+000, 0.0000000E+000, 0.0000000E+000, 2.0424813E-005
 2.2110697E+000, 0.0000000E+000, 0.0000000E+000, 2.0381376E-005
 2.2440773E+000, 0.0000000E+000, 0.0000000E+000, 2.0420464E-005
 2.2770849E+000, 0.0000000E+000, 0.0000000E+000, 2.0416363E-005
 2.3100926E+000, 0.0000000E+000, 0.0000000E+000, 2.0417363E-005
 2.3431002E+000, 0.0000000E+000, 0.0000000E+000, 2.0446165E-005
 2.3761078E+000, 0.0000000E+000, 0.0000000E+000, 2.0412713E-005
 2.4091155E+000, 0.0000000E+000, 0.0000000E+000, 2.0444648E-005
 2.4421231E+000, 0.0000000E+000, 0.0000000E+000, 2.0427500E-005
 2.4751307E+000, 0.0000000E+000, 0.0000000E+000, 2.0437360E-005
 2.5081383E+000, 0.0000000E+000, 0.0000000E+000, 2.0441653E-005
 2.5410037E+000, 0.0000000E+000, 0.0000000E+000, 2.0438174E-005
 2.5740113E+000, 0.0000000E+000, 0.0000000E+000, 2.0453410E-005
 2.6070189E+000, 0.0000000E+000, 0.0000000E+000, 2.0449895E-005
 2.6400266E+000, 0.0000000E+000, 0.0000000E+000, 2.0467077E-005
 2.6730342E+000, 0.0000000E+000, 0.0000000E+000, 2.0495953E-005
 2.7060418E+000, 0.0000000E+000, 0.0000000E+000, 2.0524082E-005
 2.7390495E+000, 0.0000000E+000, 0.0000000E+000, 2.0542479E-005
 2.7720571E+000, 0.0000000E+000, 0.0000000E+000, 2.0551447E-005
 2.8050647E+000, 0.0000000E+000, 0.0000000E+000, 2.0563272E-005
 2.8380723E+000, 0.0000000E+000, 0.0000000E+000, 2.0570393E-005
 2.8710800E+000, 0.0000000E+000, 0.0000000E+000, 2.0576898E-005
 2.9040876E+000, 0.0000000E+000, 0.0000000E+000, 2.0583065E-005
 2.9370952E+000, 2.5300990E-081, 1.8217823E-081, 2.0588763E-005
 2.9701029E+000, 7.7559129E-059, 5.5845991E-059, 2.0595295E-005
 3.0031105E+000, 1.8555840E-046, 1.3361024E-046, 2.0598609E-005
 3.0361181E+000, 2.7234677E-038, 1.9610172E-038, 2.0599292E-005
 3.0691257E+000, 1.8841409E-032, 1.3566644E-032, 2.0601250E-005
 3.1021334E+000, 4.4232645E-028, 3.1849449E-028, 2.0607173E-005
 3.1351410E+000, 1.0177431E-024, 7.3281990E-025, 2.0590057E-005
 3.1680064E+000, 4.2262031E-022, 3.0430521E-022, 2.0585524E-005
 3.2010140E+000, 4.9648525E-020, 3.5749121E-020, 2.0577235E-005
 3.2340216E+000, 2.4197041E-018, 1.7422935E-018, 2.0580530E-005
 3.2670292E+000, 1.2590463E-016, 9.0656867E-017, 2.0582122E-005
 3.3000369E+000, 3.6830695E-014, 2.6519719E-014, 2.0584329E-005
 3.3330445E+000, 6.1832382E-012, 4.4522035E-012, 2.0587021E-005
 3.3660521E+000, 5.4854307E-010, 3.9497512E-010, 2.0588355E-005
 3.3990597E+000, 2.7267609E-008, 1.9633877E-008, 2.0590770E-005
 3.4320674E+000, 7.9315709E-007, 5.7110816E-007, 2.0592517E-005
 3.4650750E+000, 1.3947716E-005, 1.0043028E-005, 2.0594214E-005
 3.4980826E+000, 1.5255372E-004, 1.0985180E-004, 2.0595431E-005
 3.5310903E+000, 1.0369521E-003, 7.4691844E-004, 2.0596122E-005
 3.5640979E+000, 4.4893506E-003, 3.2371409E-003, 2.0592692E-005
 3.5971055E+000, 1.3521136E-002, 9.7757158E-003, 2.0572648E-005
 3.6301131E+000, 3.1969090E-002, 2.3237618E-002, 2.0508641E-005
 3.6631208E+000, 6.4257046E-002, 4.7144802E-002, 2.0362131E-005
 3.6961284E+000, 1.1272830E-001, 8.3872399E-002, 1.9921396E-005
 3.7291360E+000, 1.7167485E-001, 1.2992513E-001, 1.9412905E-005
 3.7620014E+000, 2.2826985E-001, 1.7563945E-001, 1.8627557E-005
 3.7950090E+000, 2.7352779E-001, 2.1331564E-001, 1.7390556E-005
 3.8280166E+000, 3.0629306E-001, 2.4124551E-001, 1.5233671E-005
 3.8610243E+000, 3.2883586E-001, 2.6078828E-001, 1.3689988E-005
 3.8940319E+000, 3.4397805E-001, 2.7405671E-001, 1.2927714E-005
 3.9270395E+000, 3.5502654E-001, 2.8381463E-001, 1.2013304E-005
 3.9600614E+000, 3.6344775E-001, 2.9130144E-001, 1.1799369E-005
 3.9930796E+000, 3.7037539E-001, 2.9750725E-001, 1.1351065E-005
 4.0260327E+000, 3.7611662E-001, 3.0267121E-001, 1.0063899E-005
 4.0590280E+000, 3.8092805E-001, 3.0700756E-001, 7.9745733E-006
 4.0920987E+000, 3.8484994E-001, 3.1053080E-001, 6.0321574E-006
 4.1251289E+000, 3.8782664E-001, 3.1316713E-001, 1.7418822E-006
 4.1581354E+000, 3.9013563E-001, 3.1515228E-001,-1.5470442E-022
 4.1911267E+000, 3.9207861E-001, 3.1683649E-001, 9.5415959E-023
 4.2240413E+000, 3.9390297E-001, 3.1850784E-001, 2.1552363E-022
 4.2572380E+000, 3.9555019E-001, 3.2005286E-001, 3.4448466E-022
 4.2900913E+000, 3.9698097E-001, 3.2139485E-001, 5.4723595E-022
 4.3231129E+000, 3.9820760E-001, 3.2253639E-001, 5.9636338E-022
 4.3565653E+000, 3.9927779E-001, 3.2353017E-001, 3.8571112E-022
 4.3891428E+000, 4.0019862E-001, 3.2438366E-001,-4.1957192E-022
 4.4226828E+000, 4.0099372E-001, 3.2511871E-001, 3.1214935E-022
 4.4555974E+000, 4.0169178E-001, 3.2576681E-001, 3.2696627E-023
 4.4886551E+000, 4.0229218E-001, 3.2632216E-001, 9.5107880E-022
 4.5213516E+000, 4.0280948E-001, 3.2679630E-001, 3.2969455E-022
 4.5541805E+000, 4.0326063E-001, 3.2720777E-001, 4.5058005E-023
 4.5882218E+000, 4.0366892E-001, 3.2757860E-001,-5.6545271E-024
 4.6215203E+000, 4.0403125E-001, 3.2790164E-001, 4.2978377E-022
 4.6537952E+000, 4.0434522E-001, 3.2817586E-001, 1.3487568E-022
 4.6860701E+000, 4.0463180E-001, 3.2842681E-001,-6.2655308E-023
 4.7201388E+000, 4.0490508E-001, 3.2866470E-001, 4.8661571E-022
 4.7523781E+000, 4.0515308E-001, 3.2887327E-001, 4.6054443E-022
 4.7851640E+000, 4.0539130E-001, 3.2907938E-001, 5.8530321E-022
 4.8184413E+000, 4.0564225E-001, 3.2931200E-001, 2.6944570E-022
 4.8510051E+000, 4.0590326E-001, 3.2956909E-001,-4.2346494E-022
 4.8842377E+000, 4.0616617E-001, 3.2983390E-001, 3.6042115E-022
 4.9176192E+000, 4.0642449E-001, 3.3009113E-001, 1.5524894E-022
 4.9503195E+000, 4.0667084E-001, 3.3033077E-001,-2.2112771E-022
 4.9830197E+000, 4.0690691E-001, 3.3055488E-001,-8.3075102E-023
 5.0164013E+000, 4.0713553E-001, 3.3076475E-001, 3.0264184E-022
 5.0491697E+000, 4.0735569E-001, 3.3096078E-001, 5.4974376E-022
 5.0823373E+000, 4.0757512E-001, 3.3115655E-001, 1.1380140E-022
 5.1157964E+000, 4.0779251E-001, 3.3134631E-001, 1.8412247E-022
 5.1487114E+000, 4.0800269E-001, 3.3152450E-001,-2.1669102E-022
 5.1816265E+000, 4.0821499E-001, 3.3170835E-001, 2.4852142E-022
 5.2145416E+000, 4.0841312E-001, 3.3186913E-001, 2.9328453E-022
 5.2471147E+000, 4.0862512E-001, 3.3205685E-001, 6.1922198E-022
 5.2802812E+000, 4.0885755E-001, 3.3228068E-001, 5.8880444E-022
 5.3135264E+000, 4.0910065E-001, 3.3252264E-001, 6.1743534E-022
 5.3465798E+000, 4.0934674E-001, 3.3277014E-001, 6.2611962E-022
 5.3796331E+000, 4.0958350E-001, 3.3300150E-001, 6.7389701E-022
 5.4126865E+000, 4.0981524E-001, 3.3322324E-001, 5.6534180E-023
 5.4454858E+000, 4.1003867E-001, 3.3343039E-001,-4.0338127E-023
 5.4781121E+000, 4.1025422E-001, 3.3362502E-001,-7.4254184E-022
 5.5114635E+000, 4.1046711E-001, 3.3381344E-001, 6.0113684E-022
 5.5441624E+000, 4.1067656E-001, 3.3399543E-001,-1.1446798E-022
 5.5774993E+000, 4.1088992E-001, 3.3418316E-001, 5.7796402E-022
 5.6108362E+000, 4.1110539E-001, 3.3437252E-001, 1.9223014E-022
 5.6436467E+000, 4.1130951E-001, 3.3454428E-001, 3.3788512E-022
 5.6760700E+000, 4.1150821E-001, 3.3471074E-001, 9.9399743E-022
 5.7090702E+000, 4.1172363E-001, 3.3490708E-001,-7.9544598E-023
 5.7420703E+000, 4.1195727E-001, 3.3513464E-001,-3.7703718E-022
 5.7750705E+000, 4.1219968E-001, 3.3537807E-001, 4.0903482E-022
 5.8081480E+000, 4.1243976E-001, 3.3561724E-001, 4.5221790E-023
 5.8417344E+000, 4.1267624E-001, 3.3584799E-001, 2.6832242E-022
 5.8745397E+000, 4.1290608E-001, 3.3606646E-001,-2.1382183E-022
 5.9073451E+000, 4.1312604E-001, 3.3626921E-001, 3.0149578E-022
 5.9403806E+000, 4.1334035E-001, 3.3646167E-001, 3.8906939E-022
 5.9734150E+000, 4.1355016E-001, 3.3664569E-001,-1.7099642E-022
 6.0060699E+000, 4.1375846E-001, 3.3682741E-001, 1.0825240E-022
 6.0397481E+000, 4.1397386E-001, 3.3701853E-001,-2.0131558E-022
 6.0724909E+000, 4.1418567E-001, 3.3720313E-001, 1.6840796E-022
 6.1057222E+000, 4.1438567E-001, 3.3736936E-001, 5.7557670E-022
 6.1389016E+000, 4.1459201E-001, 3.3754698E-001, 6.9131358E-023
 6.1711593E+000, 4.1481164E-001, 3.3775153E-001, 6.8883006E-022
 6.2040594E+000, 4.1504573E-001, 3.3798326E-001, 4.7774061E-023
 6.2372338E+000, 4.1528807E-001, 3.3822727E-001,-2.1927964E-022
 6.2704082E+000, 4.1552726E-001, 3.3846467E-001,-2.2223157E-023
 6.3030836E+000, 4.1575963E-001, 3.3869073E-001, 7.5135956E-023
 6.3366617E+000, 4.1598654E-001, 3.3890491E-001, 3.7400182E-022
 6.3694937E+000, 4.1620733E-001, 3.3910738E-001, 1.4643505E-022
 6.4023256E+000, 4.1641923E-001, 3.3929644E-001, 6.7856143E-022
 6.4351576E+000, 4.1662677E-001, 3.3947802E-001, 5.4809757E-022
 6.4682880E+000, 4.1683708E-001, 3.3966262E-001, 3.9152859E-022
 6.5012841E+000, 4.1705196E-001, 3.3985368E-001, 3.8818876E-022
 6.5349615E+000, 4.1726191E-001, 3.4003490E-001, 2.4350247E-022
 6.5674182E+000, 4.1746069E-001, 3.4019943E-001,-2.1328044E-022
 6.6004342E+000, 4.1766837E-001, 3.4038268E-001,-3.7627626E-023
 6.6334502E+000, 4.1789432E-001, 3.4059740E-001, 5.3091452E-022
 6.6664662E+000, 4.1813473E-001, 3.4083834E-001,-3.1931551E-022
 6.6991922E+000, 4.1837496E-001, 3.4108018E-001,-1.0142139E-023
 6.7320913E+000, 4.1861023E-001, 3.4131308E-001, 3.4258560E-022
 6.7657928E+000, 4.1884368E-001, 3.4153904E-001, 1.9126938E-023
 6.7984483E+000, 4.1906909E-001, 3.4175039E-001, 6.1219411E-022
 6.8316581E+000, 4.1928603E-001, 3.4194822E-001,-5.6660856E-023
 6.8641459E+000, 4.1949634E-001, 3.4213485E-001,-2.4734242E-022
 6.8974280E+000, 4.1970387E-001, 3.4231631E-001, 1.5700952E-023
 6.9306233E+000, 4.1991771E-001, 3.4250549E-001, 1.4662480E-022
 6.9632072E+000, 4.2013039E-001, 3.4269406E-001, 3.9915312E-022
 6.9968394E+000, 4.2033543E-001, 3.4286865E-001, 1.7732798E-022
 7.0293147E+000, 4.2053512E-001, 3.4303562E-001, 3.8263432E-022
 7.0621664E+000, 4.2074641E-001, 3.4322631E-001, 6.2707918E-022
 7.0950180E+000, 4.2097582E-001, 3.4344878E-001, 2.6073608E-022
 7.1287342E+000, 4.2121977E-001, 3.4369509E-001, 6.4273245E-022
 7.1614986E+000, 4.2146163E-001, 3.4393808E-001, 1.1011007E-022
 7.1941412E+000, 4.2169488E-001, 3.4416854E-001, 2.7403946E-023
 7.2275609E+000, 4.2192452E-001, 3.4438934E-001,-2.1372996E-022
 7.2602035E+000, 4.2214722E-001, 3.4459704E-001, 6.3811706E-022
 7.2931561E+000, 4.2236137E-001, 3.4479105E-001, 1.7604570E-022
 7.3260293E+000, 4.2257052E-001, 3.4497588E-001,-1.8335118E-022
 7.3595320E+000, 4.2278042E-001, 3.4515990E-001, 1.6520960E-022
 7.3925535E+000, 4.2299554E-001, 3.4535128E-001, 3.7864113E-022
 7.4251364E+000, 4.2320585E-001, 3.4553654E-001, 9.2788584E-023
 7.4588762E+000, 4.2340836E-001, 3.4570696E-001, 7.2672878E-023
 7.4919093E+000, 4.2361313E-001, 3.4588172E-001, 1.7963635E-022
 7.5240247E+000, 4.2382841E-001, 3.4608042E-001, 3.7491930E-022
 7.5576893E+000, 4.2406264E-001, 3.4631190E-001, 1.4576698E-022
 7.5906891E+000, 4.2430734E-001, 3.4655999E-001, 2.4524736E-022
 7.6236890E+000, 4.2454644E-001, 3.4679975E-001, 9.2584998E-022
 7.6566888E+000, 4.2478064E-001, 3.4703017E-001, 6.0283045E-023
 7.6892620E+000, 4.2500647E-001, 3.4724581E-001, 3.1025390E-022
 7.7226561E+000, 4.2522681E-001, 3.4745002E-001, 1.8242972E-022
 7.7553082E+000, 4.2544064E-001, 3.4764251E-001, 3.4326610E-022
 7.7887023E+000, 4.2564960E-001, 3.4782664E-001, 2.4407841E-023
 7.8211317E+000, 4.2585832E-001, 3.4801018E-001, 3.7851505E-022
 7.8543552E+000, 4.2607129E-001, 3.4820047E-001, 4.8549629E-022
 7.8873990E+000, 4.2628163E-001, 3.4838450E-001, 5.9962141E-022
 7.9204781E+000, 4.2648108E-001, 3.4855093E-001, 1.4628788E-022
 7.9532975E+000, 4.2668667E-001, 3.4873025E-001, 5.1506814E-022
 7.9861169E+000, 4.2690803E-001, 3.4893904E-001,-6.8939282E-022
 8.0198233E+000, 4.2714873E-001, 3.4918045E-001, 3.7992155E-022
 8.0526380E+000, 4.2739267E-001, 3.4942811E-001,-2.8992348E-022
 8.0853589E+000, 4.2762876E-001, 3.4966432E-001,-1.6586614E-022
 8.1180798E+000, 4.2785939E-001, 3.4989016E-001,-3.2200863E-022
 8.1515988E+000, 4.2808577E-001, 3.5010489E-001,-1.9553445E-022
 8.1847146E+000, 4.2830620E-001, 3.5030794E-001, 2.1057616E-022
 8.2170323E+000, 4.2851625E-001, 3.5049591E-001, 5.6374921E-022
 8.2500682E+000, 4.2872229E-001, 3.5067716E-001,-2.3223214E-023
 8.2836930E+000, 4.2893512E-001, 3.5086556E-001, 5.9299511E-022
 8.3166276E+000, 4.2915057E-001, 3.5105802E-001,-4.7451441E-022
 8.3491277E+000, 4.2935521E-001, 3.5123491E-001, 2.2494421E-022
 8.3823876E+000, 4.2955313E-001, 3.5140037E-001, 3.9041616E-022
 8.4158420E+000, 4.2976582E-001, 3.5159058E-001, 4.0835366E-022
 8.4484385E+000, 4.2999377E-001, 3.5181055E-001, 1.2086496E-022
 8.4810351E+000, 4.3023244E-001, 3.5205260E-001, 2.9250279E-022
 8.5144895E+000, 4.3047393E-001, 3.5229746E-001, 7.8266999E-024
 8.5473356E+000, 4.3071195E-001, 3.5253516E-001, 5.4868163E-022
 8.5805202E+000, 4.3094281E-001, 3.5275972E-001, 4.7000945E-022
 8.6137048E+000, 4.3116777E-001, 3.5297174E-001,-7.8484995E-023
 8.6461177E+000, 4.3138295E-001, 3.5316854E-001, 8.2360731E-023
 8.6790693E+000, 4.3159097E-001, 3.5335375E-001,-7.6877571E-023
 8.7126149E+000, 4.3180075E-001, 3.5353846E-001, 6.9903794E-022
 8.7456951E+000, 4.3201518E-001, 3.5372961E-001,-2.5083112E-022
 8.7788900E+000, 4.3222848E-001, 3.5391930E-001, 3.2926258E-022
 8.8116143E+000, 4.3243143E-001, 3.5409239E-001, 2.1623640E-022
 8.8448354E+000, 4.3263170E-001, 3.5426230E-001,-2.9421614E-022
 8.8777488E+000, 4.3284739E-001, 3.5445996E-001,-2.6973115E-022
 8.9103853E+000, 4.3307865E-001, 3.5468798E-001,-1.8425138E-022
 8.9432633E+000, 4.3331925E-001, 3.5493347E-001, 8.0516278E-023
 8.9761413E+000, 4.3355867E-001, 3.5517597E-001, 1.0870242E-022
 9.0090192E+000, 4.3379336E-001, 3.5540946E-001,-2.7407479E-022
 9.0424593E+000, 4.3402314E-001, 3.5563143E-001, 2.4309787E-022
 9.0757223E+000, 4.3424693E-001, 3.5584095E-001, 1.0513926E-022
 9.1082461E+000, 4.3446062E-001, 3.5603504E-001,-3.0328382E-023
 9.1415091E+000, 4.3466893E-001, 3.5621983E-001, 6.6034041E-024
 9.1741068E+000, 4.3487694E-001, 3.5640325E-001, 3.4877189E-022
 9.2076876E+000, 4.3509107E-001, 3.5659530E-001, 3.4758373E-022
 9.2403334E+000, 4.3530263E-001, 3.5678252E-001, 9.2354809E-023
 9.2737842E+000, 4.3550318E-001, 3.5695161E-001,-2.7663502E-022
 9.3066013E+000, 4.3570746E-001, 3.5712843E-001, 8.7582820E-024
 9.3393189E+000, 4.3592592E-001, 3.5733340E-001, 9.7239982E-023
 9.3720365E+000, 4.3616114E-001, 3.5756941E-001, 6.0946180E-022
 9.4056297E+000, 4.3640510E-001, 3.5781904E-001, 6.8267459E-024
 9.4382235E+000, 4.3664469E-001, 3.5806117E-001,-1.9887356E-022
 9.4716124E+000, 4.3687844E-001, 3.5829252E-001, 2.4817817E-022
 9.5042062E+000, 4.3710508E-001, 3.5850980E-001,-2.5617956E-022
 9.5374289E+000, 4.3732378E-001, 3.5871318E-001,-1.9790118E-022
 9.5703306E+000, 4.3753656E-001, 3.5890518E-001, 3.4722147E-023
 9.6032322E+000, 4.3774409E-001, 3.5908885E-001, 2.4887440E-022
 9.6367632E+000, 4.3795529E-001, 3.5927611E-001, 1.4792643E-022
 9.6692178E+000, 4.3816921E-001, 3.5946845E-001, 3.0303407E-022
 9.7025379E+000, 4.3837671E-001, 3.5965016E-001, 3.6546071E-022
 9.7358579E+000, 4.3857732E-001, 3.5981857E-001, 8.8798556E-023
 9.7686678E+000, 4.3878578E-001, 3.6000380E-001, 2.8728189E-023
 9.8011892E+000, 4.3900864E-001, 3.6021792E-001, 2.4408357E-022
 9.8345664E+000, 4.3924915E-001, 3.6046268E-001,-1.8773164E-022
 9.8670878E+000, 4.3949088E-001, 3.6070990E-001, 4.5939515E-022
 9.9006232E+000, 4.3972905E-001, 3.6095008E-001,-3.3857248E-022
 9.9337126E+000, 4.3996296E-001, 3.6118012E-001, 8.3706460E-022
 9.9660325E+000, 4.4018552E-001, 3.6139195E-001, 5.6095577E-022
 9.9991220E+000, 4.4040085E-001, 3.6159073E-001,-1.0099212E-022
 1.0032047E+001, 4.4061131E-001, 3.6177946E-001, 3.0814846E-022
 1.0065760E+001, 4.4082109E-001, 3.6196508E-001, 4.4008568E-022
 1.0098275E+001, 4.4103320E-001, 3.6215455E-001,-1.5271113E-022
 1.0131025E+001, 4.4124383E-001, 3.6234348E-001, 1.1423689E-022
 1.0164195E+001, 4.4144846E-001, 3.6252042E-001, 2.3735121E-022
 1.0197895E+001, 4.4165038E-001, 3.6269136E-001, 5.8379011E-023
 1.0230666E+001, 4.4186472E-001, 3.6288669E-001, 1.0530276E-022
 1.0263436E+001, 4.4209383E-001, 3.6311209E-001,-1.8466588E-022
 1.0296647E+001, 4.4233621E-001, 3.6336085E-001, 7.7351580E-022
 1.0329399E+001, 4.4257725E-001, 3.6360714E-001, 2.3877528E-022
 1.0362152E+001, 4.4281204E-001, 3.6384302E-001,-1.8334191E-022
 1.0395475E+001, 4.4304208E-001, 3.6406753E-001, 1.9138633E-022
 1.0428627E+001, 4.4326597E-001, 3.6427912E-001, 4.6679559E-022
 1.0461042E+001, 4.4347961E-001, 3.6447481E-001, 1.1614343E-021
 1.0494193E+001, 4.4368739E-001, 3.6466033E-001,-2.7490998E-023
 1.0527050E+001, 4.4389528E-001, 3.6484436E-001, 6.2809460E-022
 1.0560195E+001, 4.4410806E-001, 3.6503576E-001, 2.2569708E-022
 1.0593355E+001, 4.4432069E-001, 3.6522575E-001, 1.4449949E-022
 1.0626694E+001, 4.4452370E-001, 3.6539886E-001, 7.5335365E-022
 1.0659010E+001, 4.4472427E-001, 3.6557158E-001, 2.6533359E-022
 1.0692491E+001, 4.4494128E-001, 3.6577427E-001, 5.1023541E-022
 1.0725091E+001, 4.4517734E-001, 3.6601125E-001, 6.9471869E-022
 1.0758483E+001, 4.4542065E-001, 3.6626197E-001, 1.5134640E-022
 1.0791746E+001, 4.4566286E-001, 3.6650898E-001, 3.9717380E-022
 1.0824217E+001, 4.4589681E-001, 3.6674288E-001, 2.7545775E-022
 1.0857480E+001, 4.4612347E-001, 3.6696228E-001, 1.4228749E-022
 1.0890653E+001, 4.4634504E-001, 3.6717016E-001, 4.4792972E-022
 1.0923418E+001, 4.4655748E-001, 3.6736325E-001,-3.5492384E-022
 1.0956182E+001, 4.4676409E-001, 3.6754717E-001, 3.4300816E-022
 1.0989616E+001, 4.4697357E-001, 3.6773339E-001, 8.2689526E-022
 1.1022710E+001, 4.4718890E-001, 3.6792793E-001,-1.2040566E-022
 1.1055891E+001, 4.4739897E-001, 3.6811382E-001, 2.9611783E-022
 1.1088124E+001, 4.4759615E-001, 3.6828039E-001,-1.9631860E-022
 1.1121365E+001, 4.4780056E-001, 3.6846108E-001, 3.2878076E-022
 1.1154593E+001, 4.4802506E-001, 3.6867609E-001, 1.9864845E-022
 1.1187822E+001, 4.4826686E-001, 3.6892302E-001,-6.5003833E-023
 1.1220198E+001, 4.4850808E-001, 3.6917170E-001, 2.5300058E-022
 1.1253511E+001, 4.4874583E-001, 3.6941364E-001,-8.5246865E-023
 1.1286478E+001, 4.4897951E-001, 3.6964577E-001, 1.6053972E-023
 1.1319446E+001, 4.4920464E-001, 3.6986199E-001,-3.4586032E-023
 1.1352414E+001, 4.4942232E-001, 3.7006460E-001, 5.3745353E-023
 1.1385299E+001, 4.4963248E-001, 3.7025428E-001,-1.4420322E-024
 1.1418545E+001, 4.4984036E-001, 3.7043914E-001, 2.0877978E-022
 1.1451474E+001, 4.5005151E-001, 3.7062819E-001, 2.0106033E-022
