s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0006512E-001, 0.0000000E+000, 0.0000000E+000
 2.0003588E-001, 0.0000000E+000, 7.4554867E-006
 3.0000664E-001, 0.0000000E+000, 7.6481304E-006
 4.0004339E-001, 0.0000000E+000, 7.8659441E-006
 5.0001415E-001, 0.0000000E+000, 8.2293571E-006
 6.0005090E-001, 0.0000000E+000, 8.3845823E-006
 7.0002166E-001, 0.0000000E+000, 8.3328502E-006
 8.0005841E-001, 0.0000000E+000, 8.1233096E-006
 9.0002917E-001, 0.0000000E+000, 7.9730487E-006
 1.0000659E+000, 0.0000000E+000, 8.2874867E-006
 1.1000367E+000, 0.0000000E+000, 8.6616937E-006
 1.2000074E+000, 0.0000000E+000, 8.8619847E-006
 1.3000442E+000, 0.0000000E+000, 8.6285503E-006
 1.4000149E+000, 0.0000000E+000, 8.5003726E-006
 1.5000517E+000, 0.0000000E+000, 8.7927078E-006
 1.6000225E+000, 0.0000000E+000, 9.0873845E-006
 1.7000592E+000, 0.0000000E+000, 9.1283529E-006
 1.8000300E+000, 0.0000000E+000, 8.9086840E-006
 1.9000007E+000, 0.0000000E+000, 9.1543428E-006
 2.0000375E+000, 0.0000000E+000, 9.2989661E-006
 2.1000082E+000, 4.3281718E-014, 9.1476980E-006
 2.2000450E+000, 3.5685803E-007, 9.2650802E-006
 2.3000157E+000, 1.0140918E-004, 9.1555807E-006
 2.4000525E+000, 1.1069371E-003, 9.0587747E-006
 2.5000233E+000, 3.4260022E-003, 9.2668050E-006
 2.6000600E+000, 6.4594618E-003, 9.1430335E-006
 2.7000308E+000, 9.8026079E-003, 9.0566480E-006
 2.8000015E+000, 1.3261668E-002, 9.2476336E-006
 2.9000383E+000, 1.6755581E-002, 9.1194704E-006
 3.0000090E+000, 2.0247989E-002, 9.0742700E-006
 3.1000458E+000, 2.3723182E-002, 9.1230072E-006
 3.2000165E+000, 2.7180103E-002, 9.0818884E-006
 3.3000533E+000, 3.0615597E-002, 8.9909142E-006
 3.4000240E+000, 3.4028848E-002, 9.0452672E-006
 3.5000608E+000, 3.7419558E-002, 9.0039632E-006
 3.6000316E+000, 4.0788417E-002, 8.9988352E-006
 3.7000023E+000, 4.4135612E-002, 8.9639802E-006
 3.8000391E+000, 4.7463016E-002, 8.9592530E-006
 3.9000098E+000, 5.0770601E-002, 8.8725568E-006
 4.0000466E+000, 5.4056921E-002, 8.8919219E-006
 4.1000173E+000, 5.7323334E-002, 9.0552584E-006
 4.2000541E+000, 6.0570023E-002, 8.9044175E-006
 4.3000248E+000, 6.3798004E-002, 8.8946620E-006
 4.4000616E+000, 6.7006966E-002, 8.8108600E-006
 4.5000323E+000, 7.0196543E-002, 8.8220535E-006
 4.6000031E+000, 7.3366437E-002, 8.8362381E-006
 4.7000399E+000, 7.6518053E-002, 8.7550453E-006
 4.8000106E+000, 7.9652115E-002, 8.8867158E-006
 4.9000474E+000, 8.2767700E-002, 8.7712794E-006
 5.0000181E+000, 8.5865901E-002, 8.6900323E-006
 5.1000549E+000, 8.8945833E-002, 8.7648329E-006
 5.2000124E+000, 9.2007715E-002, 8.9841163E-006
 5.3000360E+000, 9.5052109E-002, 8.8450875E-006
 5.4000595E+000, 9.8079963E-002, 8.8342180E-006
