s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.5554709E-001, 0.0000000E+000
 1.0005883E-001, 2.5554709E-001, 0.0000000E+000
 2.0001541E-001, 2.5554709E-001, 2.4879547E-006
 3.0008627E-001, 2.5554709E-001, 6.7979683E-006
 4.0010980E-001, 2.5554709E-001, 4.8260550E-006
 5.0018565E-001, 2.5554709E-001, 4.9123600E-006
 6.0007196E-001, 2.5554709E-001, 5.0352201E-006
 7.0014782E-001, 2.5554709E-001, 5.4191543E-006
 8.0000757E-001, 2.5554709E-001, 5.6776461E-006
 9.0005170E-001, 2.5554709E-001, 5.5647292E-006
 1.0000364E+000, 2.5554709E-001, 5.2958072E-006
 1.1001858E+000, 2.5554709E-001, 5.6192940E-006
 1.2000718E+000, 2.5554709E-001, 5.7132089E-006
 1.3001205E+000, 2.5554709E-001, 5.6290986E-006
 1.4001698E+000, 2.5554709E-001, 5.8315725E-006
 1.5000538E+000, 2.5554709E-001, 5.8313532E-006
 1.6001227E+000, 2.5554709E-001, 5.8872409E-006
 1.7000350E+000, 2.5554709E-001, 5.8141130E-006
 1.8000268E+000, 2.5554709E-001, 5.8938525E-006
 1.9000164E+000, 2.5554709E-001, 5.8519135E-006
 2.0000708E+000, 2.5554709E-001, 5.9290639E-006
 2.1001166E+000, 2.5554709E-001, 5.9931720E-006
 2.2001733E+000, 2.5554709E-001, 5.8770333E-006
 2.3000921E+000, 2.5555236E-001, 5.9435626E-006
 2.4001166E+000, 2.5565940E-001, 5.9785121E-006
 2.5001294E+000, 2.5590930E-001, 5.9717331E-006
 2.6001016E+000, 2.5621494E-001, 6.0171817E-006
 2.7001475E+000, 2.5655486E-001, 6.0380844E-006
 2.8000217E+000, 2.5691624E-001, 6.0483096E-006
 2.9001359E+000, 2.5728982E-001, 6.0928868E-006
 3.0000479E+000, 2.5766882E-001, 6.1992116E-006
 3.1001462E+000, 2.5805007E-001, 6.1096572E-006
 3.2001264E+000, 2.5843215E-001, 6.1711853E-006
 3.3000571E+000, 2.5881391E-001, 6.1454258E-006
 3.4001739E+000, 2.5919580E-001, 6.0102034E-006
 3.5001021E+000, 2.5957748E-001, 6.0546826E-006
 3.6001645E+000, 2.5995877E-001, 6.0141973E-006
 3.7000874E+000, 2.6033994E-001, 5.9956584E-006
 3.8001639E+000, 2.6072097E-001, 5.9402413E-006
 3.9001682E+000, 2.6110204E-001, 6.0203584E-006
 4.0000402E+000, 2.6148257E-001, 6.0092323E-006
 4.1001487E+000, 2.6186320E-001, 5.9314413E-006
 4.2001727E+000, 2.6224407E-001, 5.9970874E-006
 4.3000352E+000, 2.6262449E-001, 6.0778607E-006
 4.4000628E+000, 2.6300475E-001, 5.9260019E-006
 4.5000109E+000, 2.6338524E-001, 5.9982266E-006
 4.6000033E+000, 2.6376560E-001, 5.9476207E-006
 4.7000466E+000, 2.6414615E-001, 5.9871087E-006
 4.8001246E+000, 2.6452688E-001, 5.9715399E-006
 4.9001458E+000, 2.6490751E-001, 5.9724377E-006
 5.0001671E+000, 2.6528794E-001, 5.8962120E-006
 5.1000037E+000, 2.6566802E-001, 5.8705399E-006
 5.2001696E+000, 2.6604830E-001, 5.8351241E-006
 5.3000964E+000, 2.6642880E-001, 5.8449426E-006
 5.4000753E+000, 2.6680888E-001, 5.8547670E-006
 5.5001865E+000, 2.6718929E-001, 5.9333667E-006
 5.6001034E+000, 2.6756964E-001, 5.9549571E-006
 5.7000601E+000, 2.6794968E-001, 5.9034114E-006
 5.8001656E+000, 2.6833006E-001, 5.9080052E-006
 5.9001591E+000, 2.6871049E-001, 5.9054305E-006
 6.0000555E+000, 2.6909056E-001, 5.8062117E-006
 6.1001302E+000, 2.6947074E-001, 5.8336326E-006
 6.2000835E+000, 2.6985101E-001, 5.7592976E-006
 6.3000486E+000, 2.7023105E-001, 5.7424030E-006
 6.4000893E+000, 2.7061125E-001, 5.7253856E-006
 6.5001594E+000, 2.7099162E-001, 5.7161511E-006
 6.6000441E+000, 2.7137172E-001, 5.7703019E-006
 6.7000519E+000, 2.7175160E-001, 5.7847057E-006
 6.8000510E+000, 2.7213177E-001, 5.7784115E-006
 6.9000430E+000, 2.7251191E-001, 5.7507296E-006
 7.0000398E+000, 2.7289208E-001, 5.7104143E-006
 7.1000959E+000, 2.7327231E-001, 5.6813780E-006
 7.2001745E+000, 2.7365271E-001, 5.7089392E-006
 7.3001448E+000, 2.7403284E-001, 5.6642714E-006
 7.4000014E+000, 2.7441269E-001, 5.6238703E-006
 7.5001239E+000, 2.7479275E-001, 5.6062419E-006
 7.6000249E+000, 2.7517288E-001, 5.6599309E-006
 7.7001403E+000, 2.7555293E-001, 5.6620677E-006
 7.8001103E+000, 2.7593313E-001, 5.6426770E-006
 7.9000799E+000, 2.7631301E-001, 5.7036399E-006
 8.0001000E+000, 2.7669312E-001, 5.7106996E-006
 8.1000241E+000, 2.7707306E-001, 5.6766477E-006
 8.2001248E+000, 2.7745319E-001, 5.7086645E-006
 8.3001330E+000, 2.7783346E-001, 5.6236963E-006
 8.4000494E+000, 2.7821337E-001, 5.5942245E-006
 8.5001115E+000, 2.7859332E-001, 5.6430110E-006
 8.6000872E+000, 2.7897335E-001, 5.6656607E-006
 8.7000692E+000, 2.7935317E-001, 5.6415593E-006
 8.8000170E+000, 2.7973302E-001, 5.6457720E-006
 8.9001682E+000, 2.8011319E-001, 5.6423224E-006
 9.0000197E+000, 2.8049323E-001, 5.5978410E-006
 9.1000518E+000, 2.8087302E-001, 5.5497319E-006
 9.2001084E+000, 2.8125310E-001, 5.6017176E-006
 9.3001080E+000, 2.8163303E-001, 5.5831312E-006
 9.4000796E+000, 2.8201289E-001, 5.7041666E-006
 9.5000796E+000, 2.8239281E-001, 5.6764453E-006
 9.6001052E+000, 2.8277278E-001, 5.7020013E-006
 9.7001280E+000, 2.8315295E-001, 5.5102287E-006
 9.8001081E+000, 2.8353284E-001, 5.8154502E-006
 9.9001125E+000, 2.8391257E-001, 5.5834398E-006
 1.0000145E+001, 2.8429242E-001, 5.6555607E-006
 1.0100110E+001, 2.8467229E-001, 5.6075777E-006
 1.0200028E+001, 2.8505193E-001, 5.6535488E-006
 1.0300072E+001, 2.8543172E-001, 5.5895404E-006
 1.0400002E+001, 2.8581150E-001, 5.6193926E-006
 1.0500098E+001, 2.8619137E-001, 5.6186786E-006
 1.0600079E+001, 2.8657138E-001, 5.5984559E-006
 1.0700074E+001, 2.8695118E-001, 5.5906621E-006
 1.0800091E+001, 2.8733099E-001, 5.5897473E-006
 1.0900129E+001, 2.8771091E-001, 5.5995977E-006
 1.1000164E+001, 2.8809084E-001, 5.6070054E-006
 1.1100130E+001, 2.8847059E-001, 5.6154293E-006
 1.1200205E+001, 2.8885041E-001, 5.6237334E-006
 1.1300137E+001, 2.8923026E-001, 5.6542761E-006
 1.1400069E+001, 2.8960975E-001, 5.6485184E-006
 1.1500001E+001, 2.8998928E-001, 5.6361770E-006
 1.1600141E+001, 2.9036912E-001, 5.6222793E-006
 1.1700073E+001, 2.9074898E-001, 5.6218448E-006
 1.1800005E+001, 2.9112844E-001, 5.6343551E-006
 1.1900145E+001, 2.9150832E-001, 5.6322363E-006
 1.2000077E+001, 2.9188817E-001, 5.6325543E-006
 1.2100009E+001, 2.9226760E-001, 5.6306168E-006
 1.2200149E+001, 2.9264740E-001, 5.6223222E-006
 1.2300081E+001, 2.9302724E-001, 5.6149633E-006
 1.2400013E+001, 2.9340668E-001, 5.6138082E-006
 1.2500153E+001, 2.9378648E-001, 5.6568185E-006
 1.2600085E+001, 2.9416627E-001, 5.6711356E-006
 1.2700017E+001, 2.9454566E-001, 5.6634599E-006
 1.2800157E+001, 2.9492547E-001, 5.6609570E-006
 1.2900089E+001, 2.9530527E-001, 5.6550673E-006
 1.3000021E+001, 2.9568464E-001, 5.6515698E-006
