s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.5554709E-001, 0.0000000E+000
 1.0038728E-001, 2.5554709E-001, 0.0000000E+000
 2.0028506E-001, 2.5554709E-001, 4.6708346E-007
 3.0002607E-001, 2.5554709E-001, 1.3702702E-005
 4.0008144E-001, 2.5554709E-001, 5.6285896E-006
 5.0015819E-001, 2.5554709E-001, 4.8738329E-006
 6.0009033E-001, 2.5554709E-001, 5.4937215E-006
 7.0002136E-001, 2.5554709E-001, 5.4645896E-006
 8.0012714E-001, 2.5554709E-001, 5.8855024E-006
 9.0002232E-001, 2.5554709E-001, 6.1527451E-006
 1.0000319E+000, 2.5554709E-001, 5.8934486E-006
 1.1000120E+000, 2.5554709E-001, 5.4133755E-006
 1.2001227E+000, 2.5554709E-001, 5.2489913E-006
 1.3001186E+000, 2.5554709E-001, 5.5834517E-006
 1.4000308E+000, 2.5554707E-001, 5.6885125E-006
 1.5000177E+000, 2.5554705E-001, 5.6821920E-006
 1.6000612E+000, 2.5554708E-001, 5.1974995E-006
 1.7000574E+000, 2.5554709E-001, 5.7176318E-006
 1.8000451E+000, 2.5554708E-001, 9.2172501E-006
 1.9000320E+000, 2.5554507E-001, 5.7944659E-006
 2.0001593E+000, 2.5549803E-001, 5.4375847E-006
 2.1000968E+000, 2.5554671E-001, 5.6221276E-006
 2.2001834E+000, 2.5554703E-001, 1.2751253E-005
 2.3000609E+000, 2.5555625E-001, 2.8401683E-005
 2.4001364E+000, 2.5571791E-001, 1.8371487E-005
 2.5000070E+000, 2.5602840E-001, 4.0292302E-005
 2.6001846E+000, 2.5636904E-001, 7.1494262E-006
 2.7000057E+000, 2.5670819E-001, 1.0575246E-005
 2.8001151E+000, 2.5707167E-001, 1.6982884E-005
 2.9001787E+000, 2.5746215E-001, 3.2809154E-005
 3.0001029E+000, 2.5785223E-001, 1.8354395E-005
 3.1001932E+000, 2.5822298E-001, 8.9958830E-006
 3.2001724E+000, 2.5860380E-001, 1.0926570E-005
 3.3000450E+000, 2.5902225E-001, 8.0658681E-006
 3.4001539E+000, 2.5938976E-001, 7.5388318E-006
 3.5000877E+000, 2.5977939E-001, 5.4290591E-006
 3.6001205E+000, 2.6017626E-001, 7.2416976E-006
 3.7002121E+000, 2.6052327E-001, 2.6418320E-005
 3.8000584E+000, 2.6091120E-001, 4.1021838E-006
 3.9000162E+000, 2.6132594E-001, 1.8874499E-005
 4.0002528E+000, 2.6171131E-001, 3.9191317E-005
 4.1000206E+000, 2.6206893E-001, 6.7815549E-006
 4.2000372E+000, 2.6241022E-001, 1.4144675E-005
 4.3002595E+000, 2.6278033E-001, 3.2149312E-005
 4.4001139E+000, 2.6317318E-001, 1.9420446E-005
 4.5002388E+000, 2.6358051E-001, 6.7100582E-006
 4.6000470E+000, 2.6397213E-001, 5.2722905E-006
 4.7000005E+000, 2.6434303E-001, 5.4214086E-006
 4.8000374E+000, 2.6472212E-001, 1.2488332E-005
 4.9000605E+000, 2.6513763E-001, 9.1411334E-006
 5.0000885E+000, 2.6546097E-001, 2.0623406E-005
 5.1000375E+000, 2.6588459E-001, 5.6811783E-006
 5.2000397E+000, 2.6624865E-001, 1.0459282E-005
 5.3001453E+000, 2.6661809E-001, 1.5961564E-005
 5.4001803E+000, 2.6704216E-001, 5.4194364E-007
 5.5000687E+000, 2.6725438E-001, 3.0639103E-005
 5.6001841E+000, 2.6778868E-001, 2.6070035E-005
 5.7000855E+000, 2.6815745E-001, 1.3060078E-005
 5.8001623E+000, 2.6850067E-001, 2.1937817E-005
 5.9001058E+000, 2.6888698E-001, 2.3778015E-005
 6.0002752E+000, 2.6928978E-001, 4.0280003E-005
 6.1002273E+000, 2.6968374E-001, 7.8642921E-006
 6.2001136E+000, 2.7006666E-001, 1.3150584E-005
 6.3000825E+000, 2.7042752E-001, 2.8423852E-005
 6.4000987E+000, 2.7080146E-001, 1.5730384E-005
 6.5000926E+000, 2.7120323E-001, 1.9549346E-005
 6.6001284E+000, 2.7160422E-001, 6.5561240E-006
 6.7000227E+000, 2.7199618E-001, 4.7951169E-006
 6.8001502E+000, 2.7237192E-001, 2.0485645E-005
 6.9000214E+000, 2.7274312E-001, 1.0438388E-005
 7.0000474E+000, 2.7312766E-001, 1.9309737E-005
 7.1002602E+000, 2.7353251E-001, 1.2789732E-005
 7.2001384E+000, 2.7378310E-001, 1.0647929E-005
 7.3000042E+000, 2.7430302E-001, 5.9809055E-006
 7.4000395E+000, 2.7466055E-001, 1.6254955E-005
 7.5001334E+000, 2.7504459E-001, 4.3731043E-006
 7.6001558E+000, 2.7541086E-001, 2.9654505E-005
 7.7001520E+000, 2.7578254E-001, 1.6508977E-005
 7.8001615E+000, 2.7615482E-001, 7.3201866E-006
 7.9001297E+000, 2.7652851E-001, 1.5184487E-005
 8.0000009E+000, 2.7692873E-001, 1.9993551E-005
 8.1001566E+000, 2.7729444E-001, 2.0947017E-005
 8.2001201E+000, 2.7768192E-001, 4.8935407E-006
 8.3000949E+000, 2.7803084E-001, 1.8685946E-005
 8.4000718E+000, 2.7842233E-001, 8.4079873E-006
 8.5001240E+000, 2.7881382E-001, 9.8094738E-006
 8.6000867E+000, 2.7921274E-001, 1.6170380E-005
 8.7000040E+000, 2.7957322E-001, 5.3524555E-006
 8.8002829E+000, 2.7991912E-001, 2.0006662E-005
 8.9000953E+000, 2.8031220E-001, 3.4069674E-006
 9.0000956E+000, 2.8072056E-001, 9.7060176E-006
 9.1000118E+000, 2.8108079E-001, 2.7589022E-005
 9.2001343E+000, 2.8142252E-001, 6.4412365E-006
 9.3000736E+000, 2.8179154E-001, 1.6150819E-005
 9.4000128E+000, 2.8219285E-001, 2.3608695E-005
 9.5002926E+000, 2.8260287E-001, 1.0478141E-005
 9.6000716E+000, 2.8300022E-001, 5.2988730E-006
 9.7001674E+000, 2.8338443E-001, 5.3692166E-006
 9.8000893E+000, 2.8376557E-001, 1.0841314E-005
 9.9000048E+000, 2.8416141E-001, 8.3918156E-006
 1.0000101E+001, 2.8452272E-001, 1.3335139E-005
 1.0100272E+001, 2.8478496E-001, 2.2234128E-005
 1.0200134E+001, 2.8526430E-001, 1.0252760E-005
 1.0300190E+001, 2.8562843E-001, 1.8191344E-005
 1.0400017E+001, 2.8601081E-001, 3.7205684E-005
 1.0500009E+001, 2.8640588E-001, 1.0722211E-005
 1.0600103E+001, 2.8680983E-001, 8.4115330E-006
 1.0700058E+001, 2.8720453E-001, 5.7257020E-006
 1.0800183E+001, 2.8757838E-001, 5.8455092E-006
 1.0900108E+001, 2.8795273E-001, 8.6192989E-006
 1.1000055E+001, 2.8835076E-001, 1.5566995E-005
 1.1100090E+001, 2.8864848E-001, 8.4310721E-006
 1.1200114E+001, 2.8876061E-001, 9.0954133E-007
 1.1300134E+001, 2.8935755E-001, 2.9071993E-005
 1.1400274E+001, 2.8979864E-001, 1.7817294E-005
 1.1500264E+001, 2.9011548E-001, 1.6918977E-006
 1.1600071E+001, 2.9045573E-001, 1.6646487E-005
 1.1700062E+001, 2.9082752E-001, 2.1481199E-005
 1.1800074E+001, 2.9123154E-001, 5.2330194E-006
 1.1900047E+001, 2.9164670E-001, 4.7646623E-006
 1.2000183E+001, 2.9203393E-001, 3.9441063E-006
 1.2100092E+001, 2.9241500E-001, 5.5342554E-006
 1.2200004E+001, 2.9282997E-001, 1.7013406E-005
 1.2300107E+001, 2.9324543E-001, 6.5537008E-006
 1.2400140E+001, 2.9364770E-001, 4.2704101E-006
 1.2500155E+001, 2.9402061E-001, 4.8017312E-006
 1.2600009E+001, 2.9438179E-001, 1.7494049E-005
 1.2700148E+001, 2.9477948E-001, 4.8739944E-007
 1.2800265E+001, 2.9514772E-001, 8.3930428E-006
 1.2900096E+001, 2.9554255E-001, 1.3379837E-005
 1.3000243E+001, 2.9590500E-001, 6.1102267E-006
