s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.7931940E-001, 0.0000000E+000
 1.0024707E-001, 1.7931940E-001, 0.0000000E+000
 2.0018007E-001, 1.7931940E-001, 2.2873855E-006
 3.0003205E-001, 1.7931940E-001, 6.5478759E-006
 4.0002709E-001, 1.7931940E-001, 4.9352711E-006
 5.0016070E-001, 1.7931940E-001, 5.1137202E-006
 6.0007604E-001, 1.7931940E-001, 5.4112814E-006
 7.0005638E-001, 1.7931940E-001, 5.6519358E-006
 8.0002833E-001, 1.7931940E-001, 5.7996867E-006
 9.0002476E-001, 1.7931940E-001, 5.8779650E-006
 1.0001612E+000, 1.7931940E-001, 5.7389283E-006
 1.1001008E+000, 1.7931940E-001, 5.6952434E-006
 1.2000962E+000, 1.7931940E-001, 5.8876008E-006
 1.3000289E+000, 1.7931940E-001, 6.0730344E-006
 1.4000807E+000, 1.7931940E-001, 6.0165636E-006
 1.5000225E+000, 1.7931940E-001, 6.1857169E-006
 1.6000333E+000, 1.7931940E-001, 6.3645956E-006
 1.7000939E+000, 1.7931940E-001, 6.0364842E-006
 1.8000106E+000, 1.7931940E-001, 6.4559023E-006
 1.9000834E+000, 1.7931940E-001, 6.4273568E-006
 2.0001047E+000, 1.7931940E-001, 6.1640953E-006
 2.1000800E+000, 1.7931940E-001, 6.4010668E-006
 2.2001487E+000, 1.7931940E-001, 6.4922859E-006
 2.3001497E+000, 1.7932294E-001, 6.2479658E-006
 2.4000712E+000, 1.7940724E-001, 6.4071522E-006
 2.5000013E+000, 1.7960528E-001, 6.4712919E-006
 2.6001263E+000, 1.7984302E-001, 6.2884130E-006
 2.7001351E+000, 1.8010543E-001, 6.3783622E-006
 2.8001148E+000, 1.8038408E-001, 6.4546300E-006
 2.9001630E+000, 1.8067239E-001, 6.2471637E-006
 3.0000876E+000, 1.8096555E-001, 6.4308453E-006
 3.1001004E+000, 1.8126074E-001, 6.4457659E-006
 3.2000985E+000, 1.8155680E-001, 6.2044931E-006
 3.3000421E+000, 1.8185292E-001, 6.4477662E-006
 3.4000118E+000, 1.8214895E-001, 6.3503164E-006
 3.5001676E+000, 1.8244520E-001, 6.2774686E-006
 3.6000246E+000, 1.8274128E-001, 6.4220373E-006
 3.7001584E+000, 1.8303724E-001, 6.3265437E-006
 3.8000938E+000, 1.8333333E-001, 6.2137266E-006
 3.9000698E+000, 1.8362908E-001, 6.3855592E-006
 4.0001355E+000, 1.8392519E-001, 6.3475950E-006
 4.1001454E+000, 1.8422129E-001, 6.1838268E-006
 4.2000703E+000, 1.8451720E-001, 6.3195833E-006
 4.3000661E+000, 1.8481317E-001, 6.3457260E-006
 4.4001410E+000, 1.8510942E-001, 6.2339428E-006
