s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.0368316E-001, 0.0000000E+000
 1.0016818E-001, 1.0368316E-001, 0.0000000E+000
 2.0021800E-001, 1.0368316E-001, 4.3369443E-006
 3.0000587E-001, 1.0368316E-001, 1.3298954E-005
 4.0010487E-001, 1.0368316E-001, 6.9097596E-006
 5.0015979E-001, 1.0368316E-001, 7.5624059E-006
 6.0000168E-001, 1.0368316E-001, 7.7325947E-006
 7.0012865E-001, 1.0368316E-001, 7.8428798E-006
 8.0006959E-001, 1.0368316E-001, 7.5933852E-006
 9.0001912E-001, 1.0368316E-001, 8.2004919E-006
 1.0001671E+000, 1.0368316E-001, 7.2993137E-006
 1.1000152E+000, 1.0368316E-001, 7.1603836E-006
 1.2000604E+000, 1.0368316E-001, 7.6704437E-006
 1.3000891E+000, 1.0368316E-001, 8.0386441E-006
 1.4001178E+000, 1.0368316E-001, 7.9346300E-006
 1.5001130E+000, 1.0368316E-001, 8.3041284E-006
 1.6000261E+000, 1.0368316E-001, 8.4924382E-006
 1.7001566E+000, 1.0368316E-001, 8.5008180E-006
 1.8001196E+000, 1.0368316E-001, 8.5563838E-006
 1.9001104E+000, 1.0368316E-001, 8.7675026E-006
 2.0000304E+000, 1.0368316E-001, 8.4583527E-006
 2.1000285E+000, 1.0368316E-001, 8.5027736E-006
 2.2000842E+000, 1.0368316E-001, 8.7680508E-006
 2.3000933E+000, 1.0368699E-001, 8.8639346E-006
 2.4001230E+000, 1.0377637E-001, 8.8759842E-006
 2.5001153E+000, 1.0398456E-001, 8.7851945E-006
 2.6000144E+000, 1.0423415E-001, 8.8642094E-006
 2.7001666E+000, 1.0451000E-001, 8.9232744E-006
 2.8000542E+000, 1.0480315E-001, 8.6799195E-006
 2.9000109E+000, 1.0510622E-001, 8.7921123E-006
 3.0000467E+000, 1.0541450E-001, 8.9367766E-006
 3.1000826E+000, 1.0572534E-001, 8.9336500E-006
 3.2001184E+000, 1.0603696E-001, 8.8482231E-006
 3.3001542E+000, 1.0634904E-001, 8.8935562E-006
 3.4000078E+000, 1.0666088E-001, 9.0254433E-006
 3.5000436E+000, 1.0697260E-001, 8.6835000E-006
 3.6000794E+000, 1.0728442E-001, 8.7818705E-006
 3.7001152E+000, 1.0759599E-001, 9.0432466E-006
