s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 5.0792425E-002, 2.0474053E-001, 0.0000000E+000
 1.0018112E-001, 2.0474053E-001, 0.0000000E+000
 1.5029725E-001, 2.0474053E-001, 4.5699599E-018
 2.0006866E-001, 2.0474053E-001, 1.2367500E-006
 2.5007906E-001, 2.0474053E-001, 9.6615281E-006
 3.0001944E-001, 2.0474053E-001, 4.3614177E-006
 3.5014893E-001, 2.0474053E-001, 4.7652054E-006
 4.0012123E-001, 2.0474053E-001, 5.0845864E-006
 4.5009352E-001, 2.0474053E-001, 5.5778682E-006
 5.0003063E-001, 2.0474053E-001, 5.2588152E-006
 5.5017058E-001, 2.0474053E-001, 5.5004426E-006
 6.0001596E-001, 2.0474053E-001, 5.5133353E-006
 6.5015954E-001, 2.0474053E-001, 5.3124610E-006
 7.0002637E-001, 2.0474053E-001, 5.5639478E-006
 7.5009569E-001, 2.0474053E-001, 5.4065695E-006
 8.0003686E-001, 2.0474053E-001, 5.3687565E-006
 8.5014562E-001, 2.0474053E-001, 5.6158620E-006
 9.0007354E-001, 2.0474053E-001, 5.2073264E-006
 9.5020521E-001, 2.0474053E-001, 5.9108437E-006
 1.0000412E+000, 2.0474053E-001, 5.8662064E-006
 1.0500700E+000, 2.0474053E-001, 5.7030750E-006
 1.1000317E+000, 2.0474053E-001, 6.0065975E-006
 1.1501383E+000, 2.0474053E-001, 6.3485764E-006
 1.2000202E+000, 2.0474053E-001, 5.9091850E-006
 1.2501423E+000, 2.0474053E-001, 6.0405788E-006
 1.3000658E+000, 2.0474053E-001, 6.2091445E-006
 1.3501031E+000, 2.0474053E-001, 6.1792559E-006
 1.4000758E+000, 2.0474053E-001, 6.2122312E-006
 1.4500098E+000, 2.0474053E-001, 7.0300800E-006
 1.5000625E+000, 2.0474053E-001, 6.5620316E-006
 1.5501117E+000, 2.0474053E-001, 7.1248742E-006
 1.6001769E+000, 2.0474053E-001, 6.6008959E-006
 1.6500115E+000, 2.0474053E-001, 7.4506546E-006
 1.7001265E+000, 2.0474053E-001, 6.5644046E-006
 1.7501652E+000, 2.0474053E-001, 7.1454183E-006
 1.8000489E+000, 2.0474053E-001, 7.2822389E-006
 1.8500929E+000, 2.0474053E-001, 7.5819321E-006
 1.9000080E+000, 2.0474053E-001, 7.0860785E-006
 1.9500569E+000, 2.0474053E-001, 7.2778993E-006
 2.0000457E+000, 2.0474053E-001, 7.0682771E-006
 2.0500328E+000, 2.0474053E-001, 7.3747853E-006
 2.1001496E+000, 2.0474053E-001, 7.6878737E-006
 2.1501525E+000, 2.0474053E-001, 7.3732351E-006
 2.2000651E+000, 2.0474053E-001, 7.4703694E-006
 2.2500501E+000, 2.0474098E-001, 7.5104172E-006
 2.3000070E+000, 2.0475216E-001, 7.9332273E-006
 2.3501119E+000, 2.0480981E-001, 7.5242103E-006
 2.4002065E+000, 2.0492236E-001, 7.8584847E-006
 2.4500836E+000, 2.0506256E-001, 7.3241501E-006
 2.5001824E+000, 2.0521679E-001, 7.8832651E-006
 2.5500415E+000, 2.0538374E-001, 7.5263402E-006
 2.6001472E+000, 2.0555956E-001, 7.7167652E-006
 2.6500515E+000, 2.0574438E-001, 7.5764139E-006
 2.7001592E+000, 2.0593436E-001, 7.6090577E-006
 2.7500992E+000, 2.0612998E-001, 7.7431930E-006
 2.8001129E+000, 2.0632806E-001, 7.5376689E-006
 2.8500412E+000, 2.0652891E-001, 7.8590920E-006
 2.9000409E+000, 2.0673110E-001, 7.4764759E-006
 2.9500482E+000, 2.0693424E-001, 7.8649033E-006
 3.0001554E+000, 2.0713863E-001, 7.4967214E-006
 3.0500560E+000, 2.0734243E-001, 7.8792884E-006
 3.1000982E+000, 2.0754716E-001, 7.4651066E-006
 3.1500797E+000, 2.0775099E-001, 7.7507495E-006
 3.2001345E+000, 2.0795608E-001, 7.6008433E-006
 3.2500716E+000, 2.0815984E-001, 7.5136525E-006
 3.3000204E+000, 2.0836428E-001, 7.7242577E-006
 3.3501670E+000, 2.0856832E-001, 7.4529087E-006
 3.4001311E+000, 2.0877280E-001, 7.8402927E-006
 3.4500793E+000, 2.0897672E-001, 7.4253464E-006
 3.5001011E+000, 2.0918050E-001, 7.8320528E-006
 3.5500086E+000, 2.0938467E-001, 7.4690997E-006
 3.6000847E+000, 2.0958810E-001, 7.7562733E-006
 3.6501012E+000, 2.0979267E-001, 7.4985132E-006
 3.7000574E+000, 2.0999589E-001, 7.6487906E-006
 3.7500610E+000, 2.1020018E-001, 7.5902821E-006
 3.8001031E+000, 2.1040354E-001, 7.4846821E-006
 3.8500515E+000, 2.1060771E-001, 7.7209372E-006
 3.9001281E+000, 2.1081110E-001, 7.3982196E-006
 3.9501395E+000, 2.1101522E-001, 7.7851005E-006
 4.0000654E+000, 2.1121875E-001, 7.3557543E-006
 4.0500392E+000, 2.1142213E-001, 7.7567283E-006
 4.1001794E+000, 2.1162619E-001, 7.3913500E-006
 4.1500439E+000, 2.1182943E-001, 7.6890499E-006
 4.2000060E+000, 2.1203311E-001, 7.4241942E-006
 4.2500521E+000, 2.1223613E-001, 7.5841045E-006
 4.3000069E+000, 2.1244029E-001, 7.4950033E-006
 4.3500385E+000, 2.1264328E-001, 7.4243884E-006
 4.4001497E+000, 2.1284756E-001, 7.6342799E-006
 4.4500280E+000, 2.1305061E-001, 7.2977603E-006
 4.5001182E+000, 2.1325436E-001, 7.7089485E-006
 4.5500676E+000, 2.1345787E-001, 7.2989024E-006
 4.6000983E+000, 2.1366137E-001, 7.6689527E-006
 4.6500193E+000, 2.1386501E-001, 7.3295708E-006
 4.7000995E+000, 2.1406811E-001, 7.5764668E-006
 4.7501530E+000, 2.1427235E-001, 7.3706639E-006
 4.8000196E+000, 2.1447508E-001, 7.4515207E-006
 4.8500849E+000, 2.1467901E-001, 7.4594656E-006
 4.9000406E+000, 2.1488189E-001, 7.2511945E-006
 4.9500603E+000, 2.1508577E-001, 7.5998011E-006
 5.0000298E+000, 2.1528882E-001, 7.1711167E-006
 5.0501024E+000, 2.1549255E-001, 7.6417966E-006
 5.1001477E+000, 2.1569621E-001, 7.2604333E-006
 5.1501372E+000, 2.1589955E-001, 7.6339560E-006
 5.2001154E+000, 2.1610332E-001, 7.4591069E-006
 5.2501384E+000, 2.1630631E-001, 7.2417816E-006
 5.3000541E+000, 2.1651013E-001, 7.4561866E-006
 5.3501169E+000, 2.1671290E-001, 7.0561387E-006
