s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 1.0012339E-001, 2.0474053E-001, 0.0000000E+000
 2.0022044E-001, 2.0474053E-001, 1.2177119E-006
 3.0002898E-001, 2.0474053E-001, 8.5227898E-006
 4.0015170E-001, 2.0474053E-001, 4.7345711E-006
 5.0020129E-001, 2.0474053E-001, 5.2172679E-006
 6.0019836E-001, 2.0474053E-001, 5.4915801E-006
 7.0006025E-001, 2.0474053E-001, 5.7162516E-006
 8.0008800E-001, 2.0474053E-001, 5.5367732E-006
 9.0006949E-001, 2.0474053E-001, 5.3658003E-006
 1.0001228E+000, 2.0474053E-001, 5.1879097E-006
 1.1001824E+000, 2.0474053E-001, 5.2938669E-006
 1.2000656E+000, 2.0474053E-001, 5.4404672E-006
 1.3000644E+000, 2.0474053E-001, 5.7763518E-006
 1.4000069E+000, 2.0474053E-001, 5.8801548E-006
 1.5000807E+000, 2.0474053E-001, 6.0939357E-006
 1.6000980E+000, 2.0474053E-001, 5.5604425E-006
 1.7001585E+000, 2.0474053E-001, 6.3126970E-006
 1.8000024E+000, 2.0474053E-001, 5.0667476E-006
 1.9001006E+000, 2.0474053E-001, 4.5685575E-006
 2.0001608E+000, 2.0474053E-001, 4.0831286E-006
 2.1001129E+000, 2.0474053E-001, 6.6793198E-006
 2.2000025E+000, 2.0474053E-001, 4.8734212E-006
 2.3002170E+000, 2.0474619E-001, 4.6625348E-006
 2.4002873E+000, 2.0486173E-001, 4.1953826E-006
 2.5001019E+000, 2.0512993E-001, 6.3791765E-006
 2.6001621E+000, 2.0545607E-001, 6.5435038E-006
 2.7001190E+000, 2.0582208E-001, 5.5449959E-006
 2.8000074E+000, 2.0620881E-001, 6.5728090E-006
 2.9001627E+000, 2.0660764E-001, 6.3681703E-006
 3.0001022E+000, 2.0701444E-001, 6.6558426E-006
 3.1001256E+000, 2.0742211E-001, 6.9136204E-006
 3.2001490E+000, 2.0783086E-001, 5.1308579E-006
 3.3001023E+000, 2.0823952E-001, 7.2164232E-006
 3.4000753E+000, 2.0864699E-001, 6.7164174E-006
 3.5000483E+000, 2.0905621E-001, 6.4056807E-006
 3.6002003E+000, 2.0946447E-001, 5.1004009E-006
 3.7001298E+000, 2.0987208E-001, 7.0844462E-006
 3.8001858E+000, 2.1027882E-001, 6.4592452E-006
 3.9001170E+000, 2.1068776E-001, 4.9862155E-006
 4.0000348E+000, 2.1109431E-001, 7.1721389E-006
 4.1000481E+000, 2.1150066E-001, 6.3052551E-006
 4.2001380E+000, 2.1190895E-001, 6.5774345E-006
 4.3002118E+000, 2.1231705E-001, 5.3443590E-006
 4.4000611E+000, 2.1272352E-001, 6.8981224E-006
 4.5001508E+000, 2.1312923E-001, 6.2371716E-006
 4.6001393E+000, 2.1353768E-001, 5.2142245E-006
 4.7002524E+000, 2.1394300E-001, 1.1507744E-006
 4.8001941E+000, 2.1435088E-001, 5.8939059E-006
 4.9000613E+000, 2.1475732E-001, 7.1777717E-006
 5.0002664E+000, 2.1516421E-001, 3.4761962E-006
 5.1000683E+000, 2.1556941E-001, 3.0042875E-006
 5.2001104E+000, 2.1597807E-001, 4.2885250E-006
 5.3000049E+000, 2.1638549E-001, 6.5164750E-006
 5.4000766E+000, 2.1678976E-001, 4.2070553E-006
 5.5001070E+000, 2.1719904E-001, 6.2986488E-006
 5.6000267E+000, 2.1760585E-001, 5.9272586E-006
 5.7000444E+000, 2.1801028E-001, 5.2211369E-006
 5.8002257E+000, 2.1841888E-001, 4.5864024E-006
 5.9001537E+000, 2.1882606E-001, 1.9046075E-006
 6.0000971E+000, 2.1923196E-001, 6.6131610E-006
 6.1001637E+000, 2.1963996E-001, 5.8500205E-006
 6.2001383E+000, 2.2004458E-001, 3.2494763E-006
 6.3001936E+000, 2.2045308E-001, 5.1078460E-006
 6.4001899E+000, 2.2086055E-001, 7.0782165E-006
 6.5001317E+000, 2.2126471E-001, 3.7159659E-006
 6.6001186E+000, 2.2167227E-001, 4.5729089E-006
 6.7002334E+000, 2.2208023E-001, 2.3210418E-006
 6.8000155E+000, 2.2248548E-001, 6.4682401E-006
 6.9000634E+000, 2.2289210E-001, 5.5308351E-007
 7.0002063E+000, 2.2329816E-001, 4.3546951E-006
 7.1001099E+000, 2.2370646E-001, 3.7871691E-006
 7.2002130E+000, 2.2411187E-001, 8.5890610E-007
 7.3001304E+000, 2.2451965E-001, 6.4479638E-006
 7.4000784E+000, 2.2492463E-001, 1.8370397E-006
 7.5001626E+000, 2.2533343E-001, 5.7845919E-006
 7.6001676E+000, 2.2573770E-001, 3.2534359E-006
 7.7002694E+000, 2.2614744E-001, 3.7818408E-006
 7.8001836E+000, 2.2655125E-001, 5.4444127E-006
 7.9002558E+000, 2.2695978E-001, 1.5065524E-006
 8.0001560E+000, 2.2736532E-001, 6.8373081E-006
 8.1000670E+000, 2.2777127E-001, 7.7974178E-007
 8.2000249E+000, 2.2817735E-001, 4.4883594E-006
 8.3001748E+000, 2.2858535E-001, 2.6772780E-006
 8.4002860E+000, 2.2899044E-001, 1.3039835E-006
 8.5000780E+000, 2.2939758E-001, 3.9138648E-006
 8.6000043E+000, 2.2980428E-001, 1.9512715E-006
 8.7002503E+000, 2.3020915E-001, 1.7968458E-006
 8.8002320E+000, 2.3061740E-001, 3.7158380E-006
 8.9000844E+000, 2.3102391E-001, 1.3829600E-006
 9.0000905E+000, 2.3142845E-001, 2.3436726E-006
 9.1000649E+000, 2.3183643E-001, 3.7216690E-006
 9.2000457E+000, 2.3224238E-001, 7.8064449E-007
 9.3000538E+000, 2.3264774E-001, 2.9363677E-006
 9.4000792E+000, 2.3305593E-001, 3.6289229E-006
 9.5002920E+000, 2.3346162E-001, 3.4845375E-007
 9.6001044E+000, 2.3386778E-001, 3.7091878E-006
 9.7001754E+000, 2.3427559E-001, 2.9428238E-006
 9.8003255E+000, 2.3468051E-001, 9.9872842E-007
 9.9001776E+000, 2.3508762E-001, 3.8539735E-006
 1.0000183E+001, 2.3549435E-001, 1.7103793E-006
 1.0100123E+001, 2.3589881E-001, 2.1434197E-006
 1.0200036E+001, 2.3630655E-001, 3.8829668E-006
 1.0300108E+001, 2.3671247E-001, 6.5062277E-007
 1.0400042E+001, 2.3711799E-001, 3.3070308E-006
 1.0500162E+001, 2.3752605E-001, 3.4443040E-006
 1.0600120E+001, 2.3793111E-001, 3.0662259E-007
 1.0700032E+001, 2.3833736E-001, 3.6592109E-006
