s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 1.0017598E-001, 2.0474053E-001, 0.0000000E+000
 2.0028441E-001, 2.0474053E-001, 9.7336635E-007
 3.0021894E-001, 2.0474053E-001, 1.3684436E-005
 4.0001207E-001, 2.0474053E-001, 3.9718545E-006
 5.0005853E-001, 2.0474053E-001, 4.2696134E-006
 6.0014692E-001, 2.0474053E-001, 4.3665098E-006
 7.0012715E-001, 2.0474053E-001, 4.4077337E-006
 8.0006203E-001, 2.0474053E-001, 2.7286102E-006
 9.0008117E-001, 2.0474053E-001, 6.0485010E-007
 1.0000016E+000, 2.0474053E-001, 3.5507908E-006
 1.1001938E+000, 2.0474053E-001, 2.1085628E-006
 1.2002659E+000, 2.0474053E-001, 1.4933076E-006
 1.3000785E+000, 2.0474053E-001, 3.2962704E-006
 1.4003210E+000, 2.0474053E-001, 3.5558301E-006
 1.5002368E+000, 2.0474053E-001, 3.9092186E-006
 1.6001092E+000, 2.0474053E-001, 4.2356391E-006
 1.7000915E+000, 2.0474053E-001, 5.5139787E-006
 1.8001542E+000, 2.0474053E-001, 5.1753780E-006
 1.9001809E+000, 2.0474053E-001, 5.0519768E-006
 2.0000311E+000, 2.0474053E-001, 5.5111778E-006
 2.1000387E+000, 2.0474053E-001, 5.4720742E-006
 2.2001341E+000, 2.0474053E-001, 5.1814414E-006
 2.3001719E+000, 2.0474681E-001, 5.5992921E-006
 2.4001603E+000, 2.0486900E-001, 5.3577901E-006
 2.5001153E+000, 2.0514540E-001, 5.4937040E-006
 2.6001470E+000, 2.0547950E-001, 5.2720512E-006
 2.7000760E+000, 2.0584905E-001, 5.2501603E-006
 2.8002093E+000, 2.0624043E-001, 5.2695385E-006
 2.9000146E+000, 2.0664288E-001, 5.3253813E-006
 3.0001100E+000, 2.0704996E-001, 5.4616313E-006
 3.1002054E+000, 2.0745885E-001, 5.4535768E-006
 3.2000831E+000, 2.0786737E-001, 5.4757079E-006
 3.3001785E+000, 2.0827580E-001, 5.3848415E-006
 3.4000563E+000, 2.0868417E-001, 5.4074904E-006
 3.5001517E+000, 2.0909245E-001, 5.3823209E-006
 3.6000294E+000, 2.0950057E-001, 5.4565634E-006
 3.7001248E+000, 2.0990840E-001, 5.4757953E-006
 3.8000026E+000, 2.1031599E-001, 5.4909038E-006
 3.9000980E+000, 2.1072341E-001, 5.4677489E-006
 4.0001933E+000, 2.1113120E-001, 5.4662286E-006
 4.1000711E+000, 2.1153852E-001, 5.4561043E-006
 4.2001665E+000, 2.1194582E-001, 5.4658867E-006
 4.3000443E+000, 2.1235305E-001, 5.4683337E-006
 4.4001397E+000, 2.1276020E-001, 5.4750574E-006
 4.5000174E+000, 2.1316729E-001, 5.4726941E-006
 4.6001128E+000, 2.1357433E-001, 5.4725305E-006
 4.7002082E+000, 2.1398176E-001, 5.4693896E-006
 4.8000860E+000, 2.1438873E-001, 5.5029559E-006
 4.9001813E+000, 2.1479569E-001, 5.5017546E-006
 5.0000591E+000, 2.1520264E-001, 5.5012057E-006
 5.1001545E+000, 2.1560957E-001, 5.5017248E-006
 5.2000323E+000, 2.1601647E-001, 5.5034074E-006
 5.3001277E+000, 2.1642336E-001, 5.5004660E-006
 5.4000054E+000, 2.1683022E-001, 5.5010149E-006
 5.5001008E+000, 2.1723706E-001, 5.4982907E-006
 5.6001962E+000, 2.1764434E-001, 5.4981333E-006
 5.7000740E+000, 2.1805113E-001, 5.4958720E-006
 5.8001693E+000, 2.1845793E-001, 5.5290804E-006
 5.9000471E+000, 2.1886473E-001, 5.5522440E-006
 6.0001425E+000, 2.1927151E-001, 5.5500106E-006
 6.1000203E+000, 2.1967828E-001, 5.5507483E-006
 6.2001156E+000, 2.2008498E-001, 5.4555183E-006
 6.3002110E+000, 2.2049222E-001, 5.5302110E-006
 6.4000888E+000, 2.2089896E-001, 5.5723445E-006
 6.5001842E+000, 2.2130575E-001, 5.5402754E-006
 6.6000620E+000, 2.2171252E-001, 5.5829242E-006
 6.7001573E+000, 2.2211921E-001, 5.5947455E-006
 6.8000351E+000, 2.2252586E-001, 5.6037967E-006
 6.9001305E+000, 2.2293251E-001, 5.5852799E-006
 7.0000083E+000, 2.2333916E-001, 5.5894394E-006
 7.1001036E+000, 2.2374583E-001, 5.5811983E-006
 7.2001990E+000, 2.2415295E-001, 5.5873462E-006
 7.3000768E+000, 2.2455963E-001, 5.5856410E-006
 7.4001722E+000, 2.2496627E-001, 5.5890136E-006
 7.5000499E+000, 2.2537288E-001, 5.5857962E-006
 7.6001453E+000, 2.2577948E-001, 5.5838195E-006
 7.7000231E+000, 2.2618604E-001, 5.6105151E-006
 7.8001185E+000, 2.2659263E-001, 5.6255549E-006
 7.9002139E+000, 2.2699965E-001, 5.6230408E-006
 8.0000916E+000, 2.2740619E-001, 5.6133275E-006
 8.1001870E+000, 2.2781274E-001, 5.6339135E-006
 8.2000648E+000, 2.2821929E-001, 5.6322832E-006
 8.3001602E+000, 2.2862583E-001, 5.6288172E-006
 8.4000379E+000, 2.2903236E-001, 5.6283437E-006
 8.5001333E+000, 2.2943889E-001, 5.6264064E-006
 8.6000111E+000, 2.2984541E-001, 5.6266257E-006
 8.7001065E+000, 2.3025191E-001, 5.6464309E-006
 8.8002019E+000, 2.3065883E-001, 5.6731297E-006
 8.9000796E+000, 2.3106519E-001, 5.5610297E-006
 9.0001750E+000, 2.3147178E-001, 5.4787517E-006
 9.1002072E+000, 2.3187864E-001, 5.6410928E-006
 9.2002058E+000, 2.3228541E-001, 5.6481963E-006
 9.3000952E+000, 2.3269189E-001, 5.7247971E-006
 9.4002145E+000, 2.3309838E-001, 5.7457180E-006
 9.5000508E+000, 2.3350459E-001, 5.7276019E-006
 9.6001430E+000, 2.3391076E-001, 5.6702088E-006
 9.7000076E+000, 2.3431709E-001, 5.6320601E-006
 9.8000997E+000, 2.3472358E-001, 5.6538621E-006
 9.9001918E+000, 2.3513052E-001, 5.6963972E-006
 1.0000056E+001, 2.3553692E-001, 5.7301614E-006
 1.0100149E+001, 2.3594321E-001, 5.7116033E-006
 1.0200013E+001, 2.3634945E-001, 5.7125100E-006
 1.0300105E+001, 2.3675567E-001, 5.6880118E-006
 1.0400197E+001, 2.3716238E-001, 5.6953007E-006
 1.0500062E+001, 2.3756870E-001, 5.7176070E-006
 1.0600154E+001, 2.3797502E-001, 5.7756776E-006
 1.0700019E+001, 2.3838130E-001, 5.7721273E-006
