s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.5378322E-001, 0.0000000E+000
 1.0022609E-001, 1.5378322E-001, 0.0000000E+000
 2.0022352E-001, 1.5378322E-001, 7.7401898E-006
 3.0002492E-001, 1.5378322E-001, 6.9267623E-006
 4.0001820E-001, 1.5378322E-001, 7.1211385E-006
 5.0000812E-001, 1.5378322E-001, 7.2893693E-006
 6.0010410E-001, 1.5378322E-001, 7.5747075E-006
 7.0002175E-001, 1.5378322E-001, 7.5115425E-006
 8.0005539E-001, 1.5378322E-001, 7.9438816E-006
 9.0015486E-001, 1.5378322E-001, 7.9543468E-006
 1.0000900E+000, 1.5378322E-001, 7.7874257E-006
 1.1000336E+000, 1.5378322E-001, 8.0027696E-006
 1.2000141E+000, 1.5378322E-001, 7.9416831E-006
 1.3000336E+000, 1.5378322E-001, 8.1959763E-006
 1.4001431E+000, 1.5378322E-001, 8.2767336E-006
 1.5000745E+000, 1.5378322E-001, 8.2535486E-006
 1.6001129E+000, 1.5378322E-001, 8.4120174E-006
 1.7001088E+000, 1.5378322E-001, 8.4265733E-006
 1.8001204E+000, 1.5378322E-001, 8.4901106E-006
 1.9001661E+000, 1.5378322E-001, 8.5364441E-006
 2.0000697E+000, 1.5378322E-001, 8.5088045E-006
 2.1000608E+000, 1.5378322E-001, 8.5865209E-006
 2.2000743E+000, 1.5378322E-001, 8.5613593E-006
 2.3000854E+000, 1.5378918E-001, 8.5717751E-006
 2.4000325E+000, 1.5391053E-001, 8.6483886E-006
 2.5000835E+000, 1.5419463E-001, 8.5344222E-006
 2.6000851E+000, 1.5454268E-001, 8.6829343E-006
 2.7001072E+000, 1.5492986E-001, 8.5639924E-006
 2.8000376E+000, 1.5534166E-001, 8.6436763E-006
 2.9001291E+000, 1.5576740E-001, 8.5873985E-006
 3.0000595E+000, 1.5619959E-001, 8.6110779E-006
 3.1001510E+000, 1.5663427E-001, 8.5480358E-006
 3.2000814E+000, 1.5706972E-001, 8.5302164E-006
 3.3000117E+000, 1.5750483E-001, 8.5608432E-006
 3.4001033E+000, 1.5794012E-001, 8.4986160E-006
 3.5000336E+000, 1.5837515E-001, 8.4823452E-006
 3.6001200E+000, 1.5880993E-001, 8.4679888E-006
 3.7001529E+000, 1.5924472E-001, 8.4313936E-006
 3.8001042E+000, 1.5967909E-001, 8.4262714E-006
 3.9000291E+000, 1.6011302E-001, 8.2628193E-006
 4.0001281E+000, 1.6054718E-001, 7.8171599E-006
 4.1000514E+000, 1.6098145E-001, 7.9995236E-006
 4.2001385E+000, 1.6141530E-001, 8.1169639E-006
 4.3000456E+000, 1.6184923E-001, 8.1145788E-006
 4.4000493E+000, 1.6228276E-001, 8.1309042E-006
 4.5001465E+000, 1.6271686E-001, 7.9463929E-006
 4.6000981E+000, 1.6315055E-001, 8.1397222E-006
 4.7001241E+000, 1.6358417E-001, 7.9851359E-006
 4.8001019E+000, 1.6401798E-001, 7.9860226E-006
 4.9000302E+000, 1.6445138E-001, 8.1798184E-006
 5.0000121E+000, 1.6488477E-001, 8.1097362E-006
 5.1000022E+000, 1.6531845E-001, 7.9436723E-006
 5.2001478E+000, 1.6575238E-001, 7.8748858E-006
 5.3000771E+000, 1.6618601E-001, 8.2632625E-006
 5.4000608E+000, 1.6661931E-001, 7.8312963E-006
 5.5000844E+000, 1.6705294E-001, 7.8522142E-006
 5.6000597E+000, 1.6748638E-001, 7.9968242E-006
 5.7000651E+000, 1.6791987E-001, 7.8313393E-006
 5.8000578E+000, 1.6835332E-001, 7.8875624E-006
 5.9000579E+000, 1.6878676E-001, 7.9229999E-006
