s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.9401361E-001, 0.0000000E+000
 1.0005848E-001, 1.9401361E-001, 0.0000000E+000
 2.0010236E-001, 1.9401361E-001, 1.3223075E-006
 3.0013782E-001, 1.9401361E-001, 1.0296298E-005
 4.0000673E-001, 1.9401361E-001, 5.0112141E-006
 5.0016620E-001, 1.9401361E-001, 5.5137060E-006
 6.0004228E-001, 1.9401361E-001, 5.5159792E-006
 7.0002388E-001, 1.9401361E-001, 5.6820510E-006
 8.0016681E-001, 1.9401361E-001, 5.3736863E-006
 9.0002759E-001, 1.9401361E-001, 5.1952931E-006
 1.0000754E+000, 1.9401361E-001, 5.1152092E-006
 1.1000167E+000, 1.9401361E-001, 5.3509804E-006
 1.2001440E+000, 1.9401361E-001, 3.1833615E-006
 1.3000724E+000, 1.9401361E-001, 6.9730267E-006
 1.4000907E+000, 1.9401361E-001, 6.5247708E-006
 1.5000407E+000, 1.9401361E-001, 2.9654300E-006
 1.6000071E+000, 1.9401361E-001, 6.9686283E-006
 1.7000278E+000, 1.9401361E-001, 6.3340065E-006
 1.8001583E+000, 1.9401361E-001, 3.9808659E-006
 1.9001348E+000, 1.9401361E-001, 6.1319590E-006
 2.0000022E+000, 1.9401361E-001, 6.1929463E-006
 2.1000666E+000, 1.9401361E-001, 4.1889642E-006
 2.2001832E+000, 1.9401361E-001, 6.6009482E-006
 2.3000869E+000, 1.9401783E-001, 6.1114801E-006
 2.4001927E+000, 1.9410670E-001, 4.2912969E-006
 2.5000333E+000, 1.9431287E-001, 6.8824037E-006
 2.6001212E+000, 1.9456515E-001, 6.0716747E-006
 2.7001733E+000, 1.9484491E-001, 3.7044774E-006
 2.8001216E+000, 1.9514270E-001, 7.0346418E-006
 2.9001354E+000, 1.9545033E-001, 6.5254191E-006
 3.0001781E+000, 1.9576203E-001, 3.8998854E-006
 3.1000894E+000, 1.9607610E-001, 6.9744270E-006
 3.2001537E+000, 1.9639125E-001, 6.1380565E-006
 3.3001209E+000, 1.9670459E-001, 3.7024673E-006
 3.4000320E+000, 1.9702006E-001, 6.7596890E-006
 3.5001678E+000, 1.9733460E-001, 6.3044532E-006
 3.6000007E+000, 1.9764741E-001, 4.0361546E-006
 3.7002231E+000, 1.9796267E-001, 4.9598286E-006
 3.8002195E+000, 1.9827756E-001, 7.3142187E-006
 3.9001688E+000, 1.9859007E-001, 3.3559104E-006
