s,kg/kg,mol/mol,kW
 1.9801266E+000, 0.0000000E+000, 0.0000000E+000, 1.8869074E-005
 2.0130777E+000, 0.0000000E+000, 0.0000000E+000, 1.8906025E-005
 2.0460138E+000, 0.0000000E+000, 0.0000000E+000, 1.8888130E-005
 2.0790372E+000, 0.0000000E+000, 0.0000000E+000, 1.8917652E-005
 2.1120829E+000, 0.0000000E+000, 0.0000000E+000, 1.8931591E-005
 2.1450221E+000, 0.0000000E+000, 0.0000000E+000, 1.8964364E-005
 2.1780010E+000, 0.0000000E+000, 0.0000000E+000, 1.8789898E-005
 2.2110579E+000, 0.0000000E+000, 0.0000000E+000, 1.8773283E-005
 2.2440985E+000, 0.0000000E+000, 0.0000000E+000, 1.8668159E-005
 2.2770064E+000, 0.0000000E+000, 0.0000000E+000, 1.8879190E-005
 2.3100579E+000, 0.0000000E+000, 0.0000000E+000, 1.8970463E-005
 2.3431187E+000, 0.0000000E+000, 0.0000000E+000, 1.8658156E-005
 2.3761107E+000, 0.0000000E+000, 0.0000000E+000, 1.8786632E-005
 2.4090957E+000, 0.0000000E+000, 0.0000000E+000, 1.8999430E-005
 2.4421004E+000, 0.0000000E+000, 0.0000000E+000, 1.9244727E-005
 2.4750252E+000, 0.0000000E+000, 0.0000000E+000, 1.9048278E-005
 2.5080989E+000, 0.0000000E+000, 0.0000000E+000, 1.9011181E-005
 2.5410246E+000, 0.0000000E+000, 0.0000000E+000, 1.9294993E-005
 2.5740306E+000, 0.0000000E+000, 0.0000000E+000, 1.9483031E-005
 2.6070950E+000, 0.0000000E+000, 0.0000000E+000, 1.9137645E-005
 2.6401086E+000, 0.0000000E+000, 0.0000000E+000, 1.9024964E-005
 2.6730863E+000, 0.0000000E+000, 0.0000000E+000, 1.9478477E-005
 2.7060857E+000, 0.0000000E+000, 0.0000000E+000, 1.9449091E-005
 2.7390609E+000, 0.0000000E+000, 0.0000000E+000, 1.9397600E-005
 2.7720267E+000, 0.0000000E+000, 0.0000000E+000, 1.9362309E-005
 2.8051156E+000, 0.0000000E+000, 0.0000000E+000, 1.9627956E-005
 2.8380254E+000, 0.0000000E+000, 0.0000000E+000, 1.9515712E-005
 2.8711000E+000, 0.0000000E+000, 0.0000000E+000, 1.9560040E-005
 2.9041023E+000, 0.0000000E+000, 0.0000000E+000, 1.9596354E-005
 2.9370212E+000, 1.7296536E-078, 1.2454970E-078, 1.9552993E-005
 2.9700373E+000, 2.4972439E-056, 1.7982257E-056, 1.9563436E-005
 3.0031162E+000, 3.4460536E-044, 2.4814532E-044, 1.9627717E-005
 3.0360174E+000, 3.0440879E-036, 2.1920020E-036, 1.9466991E-005
 3.0690507E+000, 1.3476262E-030, 9.7040547E-031, 1.9629249E-005
 3.1021030E+000, 2.1436740E-026, 1.5436266E-026, 1.9557674E-005
 3.1350870E+000, 3.1447604E-023, 2.2644957E-023, 1.9697544E-005
 3.1681069E+000, 9.0736720E-021, 6.5338120E-021, 1.9549507E-005
 3.2010172E+000, 7.3755916E-019, 5.3110535E-019, 1.9547965E-005
 3.2340489E+000, 3.9999158E-017, 2.8802791E-017, 1.9553810E-005
 3.2670340E+000, 1.5756290E-014, 1.1345870E-014, 1.9624664E-005
 3.3000151E+000, 4.4285867E-012, 3.1889580E-012, 1.9629212E-005
 3.3330107E+000, 5.8485518E-010, 4.2114542E-010, 1.9576097E-005
 3.3660942E+000, 3.9560340E-008, 2.8486811E-008, 1.9582218E-005
 3.3990879E+000, 1.4223280E-006, 1.0241979E-006, 1.9643383E-005
 3.4320665E+000, 2.8465066E-005, 2.0497518E-005, 1.9586323E-005
 3.4650247E+000, 3.2416297E-004, 2.3345387E-004, 1.9506960E-005
 3.4980693E+000, 2.1185383E-003, 1.5266289E-003, 1.9618717E-005
 3.5310069E+000, 8.4575138E-003, 6.1062578E-003, 1.9634237E-005
 3.5640509E+000, 2.3831525E-002, 1.7284031E-002, 1.9504892E-005
 3.5971149E+000, 5.3870102E-002, 3.9411958E-002, 1.9278447E-005
 3.6301253E+000, 1.0253613E-001, 7.6077325E-002, 1.8976603E-005
 3.6630374E+000, 1.6434398E-001, 1.2412680E-001, 1.8508733E-005
 3.6960298E+000, 2.2445791E-001, 1.7252604E-001, 1.7398836E-005
 3.7290778E+000, 2.7153823E-001, 2.1164867E-001, 1.6040102E-005
 3.7621338E+000, 3.0427052E-001, 2.3951582E-001, 1.4553028E-005
 3.7950780E+000, 3.2673452E-001, 2.5897026E-001, 1.3457425E-005
 3.8281036E+000, 3.4272797E-001, 2.7298818E-001, 1.2540827E-005
 3.8611133E+000, 3.5461517E-001, 2.8349857E-001, 1.1625342E-005
 3.8941072E+000, 3.6375764E-001, 2.9163664E-001, 1.0751211E-005
 3.9270144E+000, 3.7090933E-001, 2.9804039E-001, 1.0211676E-005
 3.9600809E+000, 3.7647357E-001, 3.0305301E-001, 9.8579307E-006
 3.9930113E+000, 3.8087152E-001, 3.0703821E-001, 9.9135200E-006
 4.0261386E+000, 3.8475449E-001, 3.1054379E-001, 9.9758234E-006
 4.0591130E+000, 3.8811739E-001, 3.1357953E-001, 1.0287199E-005
 4.0920593E+000, 3.9092072E-001, 3.1612126E-001, 1.0164049E-005
 4.1250142E+000, 3.9326709E-001, 3.1825550E-001, 9.5450865E-006
 4.1581300E+000, 3.9513864E-001, 3.1997534E-001, 9.6079327E-006
 4.1910036E+000, 3.9664205E-001, 3.2137441E-001, 9.4170961E-006
 4.2240682E+000, 3.9783680E-001, 3.2251257E-001, 9.2213962E-006
 4.2571104E+000, 3.9885057E-001, 3.2348236E-001, 9.4221947E-006
 4.2901416E+000, 3.9963946E-001, 3.2426424E-001, 9.7749771E-006
 4.3230742E+000, 4.0035214E-001, 3.2495641E-001, 1.0113136E-005
 4.3561182E+000, 4.0114957E-001, 3.2565260E-001, 1.0284607E-005
 4.3891348E+000, 4.0174895E-001, 3.2620131E-001, 1.0272814E-005
 4.4220006E+000, 4.0214505E-001, 3.2660729E-001, 1.0246094E-005
 4.4550172E+000, 4.0245971E-001, 3.2694327E-001, 1.0009560E-005
 4.4880337E+000, 4.0280489E-001, 3.2727228E-001, 9.6053854E-006
 4.5210503E+000, 4.0270906E-001, 3.2737701E-001, 9.8502246E-006
 4.5540669E+000, 4.0261268E-001, 3.2746048E-001, 9.7650094E-006
 4.5870834E+000, 4.0298089E-001, 3.2774117E-001, 1.0056282E-005
 4.6201000E+000, 4.0260990E-001, 3.2772862E-001, 1.0546979E-005
 4.6531166E+000, 4.0274968E-001, 3.2788547E-001, 1.1049362E-005
 4.6861332E+000, 4.0324900E-001, 3.2820181E-001, 1.0785301E-005
 4.7191497E+000, 4.0358057E-001, 3.2846980E-001, 1.0658740E-005
 4.7520155E+000, 4.0298972E-001, 3.2834754E-001, 1.0808369E-005
 4.7850381E+000, 4.0277626E-001, 3.2834152E-001, 1.0712402E-005
 4.8180696E+000, 4.0267473E-001, 3.2837714E-001, 1.1017538E-005
 4.8510063E+000, 4.0212411E-001, 3.2821428E-001, 1.0993900E-005
 4.8840731E+000, 4.0269480E-001, 3.2851657E-001, 1.1245192E-005
 4.9170720E+000, 4.0221623E-001, 3.2844774E-001, 1.1378644E-005
 4.9501094E+000, 4.0227690E-001, 3.2854314E-001, 1.1222167E-005
 4.9831205E+000, 4.0181007E-001, 3.2844124E-001, 1.1403191E-005
 5.0160390E+000, 4.0080854E-001, 3.2809533E-001, 1.1572025E-005
 5.0491031E+000, 3.9997386E-001, 3.2778095E-001, 1.1679725E-005
 5.0820216E+000, 4.0049545E-001, 3.2801634E-001, 1.1666972E-005
 5.1150857E+000, 3.9973646E-001, 3.2779352E-001, 1.1577741E-005
 5.1481162E+000, 3.9930088E-001, 3.2768953E-001, 1.1606191E-005
 5.1811433E+000, 3.9774450E-001, 3.2714798E-001, 1.2034937E-005
 5.2140131E+000, 3.9626833E-001, 3.2664363E-001, 1.1817260E-005
 5.2470683E+000, 3.9497049E-001, 3.2623665E-001, 1.2094004E-005
 5.2801013E+000, 3.9466675E-001, 3.2621119E-001, 1.1764396E-005
 5.3130422E+000, 3.9365041E-001, 3.2592881E-001, 1.1829941E-005
 5.3461177E+000, 3.9120379E-001, 3.2525433E-001, 1.2124789E-005
 5.3790758E+000, 3.8768428E-001, 3.2458095E-001, 1.2138497E-005
 5.4121088E+000, 3.8488145E-001, 3.2399750E-001, 1.2184710E-005
 5.4450035E+000, 3.8161321E-001, 3.2327865E-001, 1.2379965E-005
 5.4781051E+000, 3.7912120E-001, 3.2290892E-001, 1.1983710E-005
 5.5110489E+000, 3.7613856E-001, 3.2258621E-001, 1.2160940E-005
 5.5441290E+000, 3.7011258E-001, 3.2153135E-001, 1.2379764E-005
 5.5771117E+000, 3.6279534E-001, 3.2066628E-001, 1.2450122E-005
 5.6100208E+000, 3.5491542E-001, 3.2094844E-001, 1.2488899E-005
 5.6431121E+000, 3.4435966E-001, 3.2193813E-001, 1.2680266E-005
 5.6760039E+000, 3.3593454E-001, 3.2303781E-001, 1.2456248E-005
 5.7091265E+000, 3.2750491E-001, 3.2363174E-001, 1.2478547E-005
 5.7420103E+000, 3.2068364E-001, 3.2596749E-001, 1.2402868E-005
 5.7750556E+000, 3.1154477E-001, 3.2745256E-001, 1.2664385E-005
 5.8081186E+000, 3.0363098E-001, 3.2433936E-001, 1.2531709E-005
 5.8410133E+000, 2.9849295E-001, 3.2240331E-001, 1.2645407E-005
 5.8741042E+000, 2.9300908E-001, 3.2052087E-001, 1.3471393E-005
 5.9071378E+000, 2.8666366E-001, 3.1825012E-001, 1.3922794E-005
 5.9400290E+000, 2.8647860E-001, 3.1879748E-001, 1.3921730E-005
 5.9730518E+000, 2.8420596E-001, 3.1780334E-001, 1.4282765E-005
 6.0060245E+000, 2.7989980E-001, 3.1411668E-001, 1.4148597E-005
 6.0390881E+000, 2.7617012E-001, 3.1178729E-001, 1.4073046E-005
 6.0720438E+000, 2.7376988E-001, 3.0900170E-001, 1.4212753E-005
 6.1051401E+000, 2.7019627E-001, 3.0547420E-001, 1.3916072E-005
 6.1380396E+000, 2.6847981E-001, 3.0426311E-001, 1.3954595E-005
 6.1710835E+000, 2.6628772E-001, 3.0282022E-001, 1.3970164E-005
 6.2041273E+000, 2.6469752E-001, 3.0202982E-001, 1.4248935E-005
 6.2370268E+000, 2.6411764E-001, 3.0173298E-001, 1.4243581E-005
 6.2700706E+000, 2.6399245E-001, 3.0173684E-001, 1.4021444E-005
 6.3030843E+000, 2.6449419E-001, 3.0164160E-001, 1.4271756E-005
 6.3360046E+000, 2.6487945E-001, 3.0116485E-001, 1.6192066E-005
 6.3690279E+000, 2.6698821E-001, 3.0203480E-001, 1.5152656E-005
 6.4021022E+000, 2.6915883E-001, 3.0315662E-001, 1.5564442E-005
 6.4350870E+000, 2.6915847E-001, 3.0313394E-001, 1.5642182E-005
 6.4681218E+000, 2.6844767E-001, 3.0265965E-001, 1.5508548E-005
 6.5010804E+000, 2.6833792E-001, 3.0249577E-001, 1.5703582E-005
 6.5340484E+000, 2.6822548E-001, 3.0214489E-001, 1.5542496E-005
 6.5670028E+000, 2.6850410E-001, 3.0189702E-001, 1.5521808E-005
 6.6001076E+000, 2.6976552E-001, 3.0262192E-001, 1.5678582E-005
 6.6330620E+000, 2.7128663E-001, 3.0365509E-001, 1.6193134E-005
 6.6660163E+000, 2.7425028E-001, 3.0494885E-001, 1.6150348E-005
 6.6991212E+000, 2.7800710E-001, 3.0668491E-001, 1.5996681E-005
 6.7320171E+000, 2.8189055E-001, 3.0895667E-001, 1.6088323E-005
 6.7651190E+000, 2.8552141E-001, 3.1127719E-001, 1.6064475E-005
 6.7980618E+000, 2.8849778E-001, 3.1358802E-001, 1.6450819E-005
 6.8310441E+000, 2.9083994E-001, 3.1474577E-001, 1.6808723E-005
 6.8640613E+000, 2.9362606E-001, 3.1582451E-001, 1.6626825E-005
 6.8970993E+000, 2.9679468E-001, 3.1686246E-001, 1.6651309E-005
 6.9300244E+000, 2.9974020E-001, 3.1790216E-001, 1.7051627E-005
 6.9631164E+000, 3.0196452E-001, 3.1870003E-001, 2.0363540E-005
 6.9961133E+000, 3.0582238E-001, 3.2005712E-001, 2.0370772E-005
 7.0291452E+000, 3.1075333E-001, 3.2173849E-001, 2.1015670E-005
 7.0620642E+000, 3.1098184E-001, 3.2246853E-001, 2.0951691E-005
 7.0951122E+000, 3.0574263E-001, 3.2157362E-001, 2.0149429E-005
 7.1280333E+000, 2.9917495E-001, 3.1952279E-001, 2.0180851E-005
 7.1610291E+000, 2.9360781E-001, 3.1772834E-001, 2.0825004E-005
 7.1940248E+000, 2.9065190E-001, 3.1659867E-001, 2.0076354E-005
 7.2270626E+000, 2.9112171E-001, 3.1665765E-001, 2.0964687E-005
 7.2600870E+000, 2.9317929E-001, 3.1714158E-001, 2.0390025E-005
 7.2930342E+000, 2.9631903E-001, 3.1797404E-001, 2.0244646E-005
 7.3261229E+000, 2.9997897E-001, 3.1902529E-001, 2.0961929E-005
 7.3590701E+000, 3.0341464E-001, 3.1986636E-001, 2.0465325E-005
 7.3920056E+000, 3.0794505E-001, 3.2109465E-001, 2.0971177E-005
 7.4250613E+000, 3.1317331E-001, 3.2327608E-001, 2.0755829E-005
 7.4581168E+000, 3.1802811E-001, 3.2511109E-001, 2.0737387E-005
 7.4910826E+000, 3.2216850E-001, 3.2652906E-001, 2.1015403E-005
 7.5240469E+000, 3.2595741E-001, 3.2759487E-001, 2.1011362E-005
 7.5570019E+000, 3.2969768E-001, 3.2845090E-001, 2.0926342E-005
 7.5900902E+000, 3.3315919E-001, 3.2942610E-001, 2.0812362E-005
 7.6231220E+000, 3.3475669E-001, 3.3014067E-001, 2.0829401E-005
 7.6560897E+000, 3.3468135E-001, 3.3089279E-001, 2.0995280E-005
 7.6890431E+000, 3.3354170E-001, 3.3122996E-001, 2.1015218E-005
 7.7220689E+000, 3.3191142E-001, 3.3117437E-001, 2.1053135E-005
 7.7551450E+000, 3.3011317E-001, 3.3095301E-001, 2.0996839E-005
 7.7880145E+000, 3.2812038E-001, 3.3057084E-001, 2.0911140E-005
 7.8210318E+000, 3.2622258E-001, 3.3012652E-001, 2.0940419E-005
 7.8540040E+000, 3.2439865E-001, 3.2962335E-001, 2.1219252E-005
 7.8870930E+000, 3.2345931E-001, 3.2934508E-001, 2.0944025E-005
 7.9201067E+000, 3.2365776E-001, 3.2935089E-001, 2.1202128E-005
 7.9530045E+000, 3.2549922E-001, 3.2979680E-001, 2.0889753E-005
 7.9860175E+000, 3.2890439E-001, 3.3073818E-001, 2.1085670E-005
 8.0190933E+000, 3.3236928E-001, 3.3175672E-001, 2.1040272E-005
 8.0521410E+000, 3.3570720E-001, 3.3267745E-001, 2.1292726E-005
 8.0850934E+000, 3.3951614E-001, 3.3342882E-001, 2.0931153E-005
 8.1181294E+000, 3.4320944E-001, 3.3466310E-001, 2.0671119E-005
 8.1510436E+000, 3.4520110E-001, 3.3563329E-001, 2.0443110E-005
 8.1841235E+000, 3.4575076E-001, 3.3603461E-001, 2.0251437E-005
 8.2170977E+000, 3.4518386E-001, 3.3610493E-001, 2.0724924E-005
 8.2500709E+000, 3.4599514E-001, 3.3652120E-001, 2.0536727E-005
 8.2830034E+000, 3.4907686E-001, 3.3746165E-001, 2.0394932E-005
 8.3160272E+000, 3.5160436E-001, 3.3834371E-001, 2.0413355E-005
 8.3490647E+000, 3.5275315E-001, 3.3866558E-001, 2.0383191E-005
 8.3820462E+000, 3.5253495E-001, 3.3859754E-001, 1.9991421E-005
 8.4151119E+000, 3.4960502E-001, 3.3815991E-001, 1.9990695E-005
 8.4480821E+000, 3.4562261E-001, 3.3789822E-001, 2.0122831E-005
 8.4810865E+000, 3.4260859E-001, 3.3766935E-001, 2.0124951E-005
 8.5140399E+000, 3.4050669E-001, 3.3733345E-001, 2.0153817E-005
 8.5471096E+000, 3.3905217E-001, 3.3701381E-001, 2.0260292E-005
 8.5801234E+000, 3.3787339E-001, 3.3668807E-001, 2.0450666E-005
 8.6130210E+000, 3.3781360E-001, 3.3663411E-001, 2.0592211E-005
 8.6460157E+000, 3.3981384E-001, 3.3705892E-001, 2.0493144E-005
 8.6790429E+000, 3.4381100E-001, 3.3796702E-001, 2.0332495E-005
 8.7120867E+000, 3.4737141E-001, 3.3887231E-001, 2.0118895E-005
 8.7450260E+000, 3.4933726E-001, 3.3948005E-001, 2.0127903E-005
 8.7781393E+000, 3.5115634E-001, 3.4008644E-001, 2.0000431E-005
 8.8111117E+000, 3.5309548E-001, 3.4048705E-001, 1.9707530E-005
 8.8440893E+000, 3.5451204E-001, 3.4129707E-001, 1.9479582E-005
 8.8770796E+000, 3.5536094E-001, 3.4207482E-001, 1.9429640E-005
 8.9100940E+000, 3.5567188E-001, 3.4238350E-001, 1.9431645E-005
 8.9430927E+000, 3.5554658E-001, 3.4253395E-001, 1.9463279E-005
 8.9760857E+000, 3.5533756E-001, 3.4273562E-001, 1.9562462E-005
 9.0091301E+000, 3.5495163E-001, 3.4295071E-001, 1.9349863E-005
 9.0420290E+000, 3.5418345E-001, 3.4308774E-001, 1.9290250E-005
 9.0750576E+000, 3.5265438E-001, 3.4300835E-001, 1.9391257E-005
 9.1080919E+000, 3.5031472E-001, 3.4222648E-001, 1.9434545E-005
 9.1411068E+000, 3.4792878E-001, 3.4122349E-001, 1.9522808E-005
 9.1740529E+000, 3.4624600E-001, 3.4130682E-001, 1.9475521E-005
 9.2071123E+000, 3.4520029E-001, 3.4144007E-001, 1.9424521E-005
 9.2400101E+000, 3.4430050E-001, 3.4137293E-001, 1.9312844E-005
 9.2730168E+000, 3.4346214E-001, 3.4123442E-001, 1.9210535E-005
 9.3061304E+000, 3.4275362E-001, 3.4109396E-001, 1.9079391E-005
 9.3391005E+000, 3.4224963E-001, 3.4100310E-001, 1.9023701E-005
 9.3720120E+000, 3.4192550E-001, 3.4095664E-001, 1.9039236E-005
 9.4051173E+000, 3.4178803E-001, 3.4097124E-001, 1.9012048E-005
 9.4380587E+000, 3.4189381E-001, 3.4107066E-001, 1.8822779E-005
 9.4710613E+000, 3.4199282E-001, 3.4117211E-001, 1.8787281E-005
 9.5040814E+000, 3.4216067E-001, 3.4130738E-001, 1.8639090E-005
 9.5370297E+000, 3.4237378E-001, 3.4147898E-001, 1.8592329E-005
 9.5701010E+000, 3.4249482E-001, 3.4164132E-001, 1.8455866E-005
 9.6031419E+000, 3.4258326E-001, 3.4181490E-001, 1.8457178E-005
 9.6361030E+000, 3.4267665E-001, 3.4200574E-001, 1.8474814E-005
 9.6691191E+000, 3.4278353E-001, 3.4222001E-001, 1.8469683E-005
 9.7020590E+000, 3.4281707E-001, 3.4241943E-001, 1.8488496E-005
 9.7350633E+000, 3.4290587E-001, 3.4264840E-001, 1.8552411E-005
 9.7681400E+000, 3.4288755E-001, 3.4285266E-001, 1.8440942E-005
 9.8010132E+000, 3.4288928E-001, 3.4308490E-001, 1.8083241E-005
 9.8341203E+000, 3.4209019E-001, 3.4314357E-001, 1.7924944E-005
 9.8670906E+000, 3.3870208E-001, 3.4246735E-001, 1.8230971E-005
 9.9000834E+000, 3.3554051E-001, 3.4176782E-001, 1.8155489E-005
 9.9330297E+000, 3.3390748E-001, 3.4134658E-001, 1.8146738E-005
 9.9661440E+000, 3.3350643E-001, 3.4115612E-001, 1.8207753E-005
 9.9990457E+000, 3.3370688E-001, 3.4113502E-001, 1.8235384E-005
 1.0032038E+001, 3.3392845E-001, 3.4119568E-001, 1.8208860E-005
 1.0065146E+001, 3.3401045E-001, 3.4127098E-001, 1.8177466E-005
 1.0098056E+001, 3.3412146E-001, 3.4139218E-001, 1.8139313E-005
 1.0131030E+001, 3.3422400E-001, 3.4151752E-001, 1.8068164E-005
 1.0164048E+001, 3.3447610E-001, 3.4169412E-001, 1.8036322E-005
 1.0197116E+001, 3.3485456E-001, 3.4191322E-001, 1.7985286E-005
 1.0230099E+001, 3.3531161E-001, 3.4216836E-001, 1.7979796E-005
 1.0263095E+001, 3.3586970E-001, 3.4247662E-001, 1.7861153E-005
 1.0296070E+001, 3.3644177E-001, 3.4281580E-001, 1.7725778E-005
 1.0329081E+001, 3.3669482E-001, 3.4309214E-001, 1.7455878E-005
 1.0362043E+001, 3.3625179E-001, 3.4316634E-001, 1.7675072E-005
 1.0395054E+001, 3.3530612E-001, 3.4312009E-001, 1.7768897E-005
 1.0428040E+001, 3.3439834E-001, 3.4318432E-001, 1.7792644E-005
 1.0461008E+001, 3.3379526E-001, 3.4328678E-001, 1.7714174E-005
 1.0494044E+001, 3.3354022E-001, 3.4326174E-001, 1.7814189E-005
 1.0527029E+001, 3.3377623E-001, 3.4333518E-001, 1.7774691E-005
 1.0560039E+001, 3.3422570E-001, 3.4361788E-001, 1.7747415E-005
 1.0593075E+001, 3.3463151E-001, 3.4386386E-001, 1.7768174E-005
 1.0626042E+001, 3.3508420E-001, 3.4414195E-001, 1.7789776E-005
 1.0659104E+001, 3.3544806E-001, 3.4441565E-001, 1.7781990E-005
 1.0692079E+001, 3.3578178E-001, 3.4463710E-001, 1.7771024E-005
 1.0725074E+001, 3.3621259E-001, 3.4488742E-001, 1.7790639E-005
 1.0758090E+001, 3.3657471E-001, 3.4511452E-001, 1.7780091E-005
 1.0791032E+001, 3.3700902E-001, 3.4537703E-001, 1.7819893E-005
 1.0824130E+001, 3.3739479E-001, 3.4563179E-001, 1.7820975E-005
 1.0857090E+001, 3.3774561E-001, 3.4588502E-001, 1.7766732E-005
 1.0890104E+001, 3.3807560E-001, 3.4613716E-001, 1.7786973E-005
 1.0923045E+001, 3.3837391E-001, 3.4638420E-001, 1.7711979E-005
 1.0956061E+001, 3.3860619E-001, 3.4663147E-001, 1.7412331E-005
 1.0989120E+001, 3.3777332E-001, 3.4677816E-001, 1.7446274E-005
 1.1022070E+001, 3.3659133E-001, 3.4667910E-001, 1.7456613E-005
 1.1055056E+001, 3.3572872E-001, 3.4628930E-001, 1.7501572E-005
 1.1088119E+001, 3.3527043E-001, 3.4613789E-001, 1.7506263E-005
 1.1121087E+001, 3.3521453E-001, 3.4617746E-001, 1.7545413E-005
 1.1154127E+001, 3.3553864E-001, 3.4637010E-001, 1.7561131E-005
 1.1187104E+001, 3.3600357E-001, 3.4660467E-001, 1.7534090E-005
 1.1220085E+001, 3.3667836E-001, 3.4679856E-001, 1.7535005E-005
 1.1253078E+001, 3.3744835E-001, 3.4708257E-001, 1.7495260E-005
 1.1286060E+001, 3.3825956E-001, 3.4743847E-001, 1.7474143E-005
 1.1319061E+001, 3.3909500E-001, 3.4784892E-001, 1.7445202E-005
 1.1352083E+001, 3.3987155E-001, 3.4833402E-001, 1.7434866E-005
 1.1385061E+001, 3.4058314E-001, 3.4871936E-001, 1.7446529E-005
 1.1418008E+001, 3.4126053E-001, 3.4906986E-001, 1.7464300E-005
 1.1451087E+001, 3.4187105E-001, 3.4940358E-001, 1.7495030E-005
