s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.4080167E-001, 0.0000000E+000
 1.0034461E-001, 1.4080167E-001, 0.0000000E+000
 2.0008728E-001, 1.4080167E-001, 5.0690398E-008
 3.0024475E-001, 1.4080167E-001, 1.3703347E-005
 4.0010936E-001, 1.4080167E-001, 6.6620625E-006
 5.0016556E-001, 1.4080167E-001, 4.8931680E-006
 6.0004256E-001, 1.4080167E-001, 5.4327528E-006
 7.0012695E-001, 1.4080167E-001, 6.2426194E-006
 8.0015533E-001, 1.4080167E-001, 5.3505317E-006
 9.0017552E-001, 1.4080167E-001, 5.6994791E-006
 1.0001126E+000, 1.4080167E-001, 5.2771332E-006
 1.1001005E+000, 1.4080167E-001, 6.1748318E-006
 1.2000199E+000, 1.4080167E-001, 6.3997027E-006
 1.3001466E+000, 1.4080167E-001, 5.4050637E-006
 1.4001187E+000, 1.4080167E-001, 4.8975174E-006
 1.5000482E+000, 1.4080167E-001, 5.5357231E-006
 1.6000698E+000, 1.4080167E-001, 6.0523293E-006
 1.7001425E+000, 1.4080167E-001, 5.5105445E-006
 1.8001593E+000, 1.4080167E-001, 5.1804435E-006
 1.9000388E+000, 1.4080167E-001, 7.7792709E-006
 2.0001831E+000, 1.4080166E-001, 5.5901612E-006
 2.1000257E+000, 1.4080162E-001, 5.4907159E-006
 2.2000976E+000, 1.4080167E-001, 5.0701376E-006
 2.3001457E+000, 1.4080630E-001, 8.8804611E-006
 2.4001009E+000, 1.4091157E-001, 1.9250710E-005
 2.5001169E+000, 1.4114377E-001, 3.6980354E-005
 2.6002561E+000, 1.4141990E-001, 9.8075245E-006
 2.7001765E+000, 1.4171227E-001, 5.3231184E-006
 2.8000466E+000, 1.4200644E-001, 5.2743010E-006
 2.9001749E+000, 1.4230940E-001, 7.8944862E-006
 3.0000984E+000, 1.4264021E-001, 9.6809752E-006
 3.1001867E+000, 1.4296735E-001, 8.9177963E-006
 3.2001560E+000, 1.4326493E-001, 5.3721118E-006
 3.3000351E+000, 1.4354523E-001, 5.8106330E-006
 3.4000112E+000, 1.4383414E-001, 1.8292850E-005
 3.5002239E+000, 1.4414631E-001, 9.4938169E-006
 3.6000142E+000, 1.4446243E-001, 1.1153628E-005
 3.7000465E+000, 1.4477571E-001, 6.9539626E-006
 3.8001435E+000, 1.4507019E-001, 7.4964594E-006
 3.9001809E+000, 1.4536555E-001, 1.0840207E-005
 4.0001502E+000, 1.4569300E-001, 4.3519280E-007
 4.1001302E+000, 1.4601240E-001, 1.7166310E-005
 4.2002295E+000, 1.4630508E-001, 2.4548593E-005
 4.3001807E+000, 1.4657767E-001, 8.8402691E-006
 4.4002399E+000, 1.4686047E-001, 1.5098587E-005
 4.5001343E+000, 1.4717567E-001, 1.6224772E-006
 4.6000641E+000, 1.4750122E-001, 2.1689483E-005
 4.7002692E+000, 1.4779867E-001, 3.1507231E-005
 4.8001072E+000, 1.4807873E-001, 1.0967360E-005
 4.9001998E+000, 1.4837820E-001, 1.6593286E-005
 5.0001338E+000, 1.4870742E-001, 1.7578534E-005
 5.1000388E+000, 1.4903141E-001, 9.1924205E-006
 5.2000373E+000, 1.4933061E-001, 4.9209077E-006
 5.3000774E+000, 1.4962430E-001, 1.0388269E-005
 5.4000185E+000, 1.4993140E-001, 1.2809013E-005
 5.5000194E+000, 1.5027099E-001, 0.0000000E+000
 5.6002038E+000, 1.5058558E-001, 2.1245171E-005
 5.7000102E+000, 1.5086673E-001, 2.6500487E-005
 5.8001182E+000, 1.5113914E-001, 1.2191705E-005
 5.9000311E+000, 1.5143464E-001, 1.4894586E-005
 6.0002643E+000, 1.5174733E-001, 1.9512656E-005
 6.1000955E+000, 1.5207926E-001, 1.0418030E-005
 6.2000273E+000, 1.5238559E-001, 5.6662358E-006
 6.3002128E+000, 1.5267913E-001, 5.3752433E-006
 6.4000176E+000, 1.5298636E-001, 1.1882619E-005
 6.5000924E+000, 1.5331763E-001, 1.2191444E-005
 6.6000985E+000, 1.5364026E-001, 7.2596740E-006
 6.7000544E+000, 1.5394464E-001, 4.3897410E-006
 6.8000278E+000, 1.5423075E-001, 7.6763581E-006
 6.9002243E+000, 1.5452112E-001, 1.0470010E-005
 7.0000226E+000, 1.5483779E-001, 7.1367990E-008
 7.1002127E+000, 1.5517185E-001, 2.7979720E-006
 7.2000717E+000, 1.5546845E-001, 3.0546445E-005
 7.3002613E+000, 1.5574678E-001, 5.3849692E-005
 7.4000101E+000, 1.5604364E-001, 1.4752311E-005
 7.5001282E+000, 1.5637209E-001, 4.5653154E-006
 7.6001972E+000, 1.5671330E-001, 0.0000000E+000
 7.7002752E+000, 1.5701427E-001, 1.4619608E-005
 7.8000920E+000, 1.5730993E-001, 1.1213129E-005
 7.9000972E+000, 1.5756651E-001, 1.8594911E-005
 8.0001097E+000, 1.5783375E-001, 3.0032034E-005
 8.1001201E+000, 1.5812371E-001, 7.1507455E-006
 8.2001244E+000, 1.5843319E-001, 5.8197403E-006
 8.3000191E+000, 1.5875474E-001, 6.3612572E-006
 8.4001171E+000, 1.5907648E-001, 4.7754262E-006
 8.5001083E+000, 1.5939905E-001, 4.6908762E-006
 8.6002054E+000, 1.5972214E-001, 4.5926843E-006
 8.7000949E+000, 1.6004073E-001, 4.2302842E-006
 8.8000306E+000, 1.6035862E-001, 4.9295163E-006
 8.9001510E+000, 1.6068322E-001, 5.4497711E-006
 9.0001317E+000, 1.6100607E-001, 4.2643451E-006
 9.1001874E+000, 1.6131944E-001, 5.4373834E-006
 9.2000884E+000, 1.6162056E-001, 5.6242818E-006
 9.3000547E+000, 1.6192155E-001, 1.0763624E-005
 9.4000896E+000, 1.6224416E-001, 1.6505308E-005
 9.5001323E+000, 1.6258462E-001, 1.3841124E-006
 9.6001624E+000, 1.6283927E-001, 1.1610785E-005
 9.7002959E+000, 1.6317110E-001, 2.1723214E-005
 9.8001108E+000, 1.6342959E-001, 2.0283474E-006
 9.9000373E+000, 1.6369467E-001, 1.8741814E-005
 1.0000042E+001, 1.6398990E-001, 8.8098285E-006
 1.0100220E+001, 1.6430495E-001, 6.5817710E-006
 1.0200179E+001, 1.6463062E-001, 5.2242024E-006
 1.0300108E+001, 1.6495352E-001, 4.3388738E-006
 1.0400093E+001, 1.6528019E-001, 4.3447999E-006
 1.0500046E+001, 1.6560555E-001, 4.2391995E-006
 1.0600004E+001, 1.6592680E-001, 4.4525759E-006
