s,kg/kg,mol/mol,kW
 1.3861309E+000, 0.0000000E+000, 0.0000000E+000, 1.8483845E-005
 1.4191237E+000, 0.0000000E+000, 0.0000000E+000, 1.8756602E-005
 1.4521165E+000, 0.0000000E+000, 0.0000000E+000, 1.9085086E-005
 1.4851093E+000, 0.0000000E+000, 0.0000000E+000, 1.8918524E-005
 1.5181021E+000, 0.0000000E+000, 0.0000000E+000, 1.9013932E-005
 1.5510381E+000, 0.0000000E+000, 0.0000000E+000, 1.8985797E-005
 1.5840448E+000, 0.0000000E+000, 0.0000000E+000, 1.9159567E-005
 1.6170493E+000, 0.0000000E+000, 0.0000000E+000, 1.8920586E-005
 1.6500025E+000, 0.0000000E+000, 0.0000000E+000, 1.9065258E-005
 1.6830518E+000, 0.0000000E+000, 0.0000000E+000, 1.9099598E-005
 1.7160660E+000, 0.0000000E+000, 0.0000000E+000, 1.8992757E-005
 1.7490881E+000, 0.0000000E+000, 0.0000000E+000, 1.8971328E-005
 1.7820550E+000, 0.0000000E+000, 0.0000000E+000, 1.9024744E-005
 1.8151200E+000, 0.0000000E+000, 0.0000000E+000, 1.8942417E-005
 1.8481252E+000, 0.0000000E+000, 0.0000000E+000, 1.8946851E-005
 1.8810569E+000, 0.0000000E+000, 0.0000000E+000, 1.8976691E-005
 1.9141232E+000, 0.0000000E+000, 0.0000000E+000, 1.8919222E-005
 1.9470680E+000, 0.0000000E+000, 0.0000000E+000, 1.8999278E-005
 1.9800563E+000, 0.0000000E+000, 0.0000000E+000, 1.8860464E-005
 2.0130027E+000, 0.0000000E+000, 0.0000000E+000, 1.8913613E-005
 2.0461010E+000, 0.0000000E+000, 0.0000000E+000, 1.8785936E-005
 2.0790316E+000, 0.0000000E+000, 0.0000000E+000, 1.8823153E-005
 2.1120298E+000, 0.0000000E+000, 0.0000000E+000, 1.8772500E-005
 2.1451141E+000, 0.0000000E+000, 0.0000000E+000, 1.8784347E-005
 2.1780218E+000, 0.0000000E+000, 0.0000000E+000, 1.8873186E-005
 2.2110604E+000, 0.0000000E+000, 0.0000000E+000, 1.8898402E-005
 2.2440022E+000, 0.0000000E+000, 0.0000000E+000, 1.8922157E-005
 2.2771144E+000, 0.0000000E+000, 0.0000000E+000, 1.9021700E-005
 2.3100389E+000, 0.0000000E+000, 0.0000000E+000, 1.9083673E-005
 2.3430819E+000, 0.0000000E+000, 0.0000000E+000, 1.8908459E-005
 2.3760054E+000, 0.0000000E+000, 0.0000000E+000, 1.8818562E-005
 2.4090062E+000, 0.0000000E+000, 0.0000000E+000, 1.8835411E-005
 2.4420692E+000, 0.0000000E+000, 0.0000000E+000, 1.8794841E-005
 2.4750909E+000, 0.0000000E+000, 0.0000000E+000, 1.8905532E-005
 2.5080724E+000, 0.0000000E+000, 0.0000000E+000, 1.9005189E-005
 2.5410444E+000, 0.0000000E+000, 0.0000000E+000, 1.8796943E-005
 2.5740810E+000, 0.0000000E+000, 0.0000000E+000, 1.8846977E-005
 2.6071176E+000, 0.0000000E+000, 0.0000000E+000, 1.9125974E-005
 2.6400835E+000, 0.0000000E+000, 0.0000000E+000, 1.9373851E-005
 2.6731205E+000, 0.0000000E+000, 0.0000000E+000, 1.9150640E-005
 2.7061151E+000, 0.0000000E+000, 0.0000000E+000, 1.8990597E-005
 2.7390291E+000, 0.0000000E+000, 0.0000000E+000, 1.9383384E-005
 2.7720241E+000, 0.0000000E+000, 0.0000000E+000, 1.9635030E-005
 2.8050192E+000, 0.0000000E+000, 0.0000000E+000, 1.9311165E-005
 2.8380142E+000, 0.0000000E+000, 0.0000000E+000, 1.9228612E-005
 2.8710093E+000, 0.0000000E+000, 0.0000000E+000, 1.9617876E-005
 2.9040843E+000, 0.0000000E+000, 0.0000000E+000, 1.9551405E-005
 2.9371231E+000, 1.8099790E-078, 1.8586011E-078, 1.9541446E-005
 2.9700863E+000, 2.2397606E-056, 2.2999347E-056, 1.9558909E-005
 3.0031104E+000, 3.4333032E-044, 3.5255359E-044, 1.9643309E-005
 3.0360829E+000, 3.1973597E-036, 3.2832489E-036, 1.9574256E-005
 3.0690996E+000, 1.3037085E-030, 1.3387322E-030, 1.9661773E-005
 3.1021002E+000, 1.9899890E-026, 2.0434489E-026, 1.9518743E-005
 3.1350696E+000, 2.9340203E-023, 3.0128405E-023, 1.9649632E-005
 3.1680759E+000, 8.3982698E-021, 8.6238773E-021, 1.9747155E-005
 3.2010377E+000, 6.7933617E-019, 6.9758627E-019, 1.9635448E-005
 3.2341150E+000, 3.5512616E-017, 3.6466620E-017, 1.9585547E-005
 3.2670864E+000, 1.2209209E-014, 1.2537203E-014, 1.9612371E-005
 3.3001181E+000, 3.2421874E-012, 3.3292858E-012, 1.9662067E-005
 3.3330568E+000, 3.9888935E-010, 4.0960517E-010, 1.9673995E-005
 3.3660707E+000, 2.5081246E-008, 2.5755029E-008, 1.9666895E-005
 3.3990698E+000, 8.3532948E-007, 8.5776990E-007, 1.9667405E-005
 3.4320685E+000, 1.5419620E-005, 1.5833845E-005, 1.9693585E-005
 3.4650866E+000, 1.6668188E-004, 1.7115859E-004, 1.9701466E-005
 3.4980028E+000, 1.0854327E-003, 1.1145522E-003, 1.9670063E-005
 3.5310854E+000, 4.5105745E-003, 4.6311172E-003, 1.9664646E-005
 3.5640576E+000, 1.2785560E-002, 1.3124235E-002, 1.9666457E-005
 3.5970325E+000, 2.6963541E-002, 2.7667215E-002, 1.9464098E-005
 3.6300038E+000, 4.5132694E-002, 4.6288205E-002, 1.9127499E-005
 3.6631071E+000, 6.4155424E-002, 6.5764832E-002, 1.8640544E-005
 3.6960161E+000, 8.1938943E-002, 8.3954818E-002, 1.7999776E-005
 3.7290257E+000, 9.7915368E-002, 1.0028164E-001, 1.7258488E-005
 3.7621117E+000, 1.1233541E-001, 1.1500599E-001, 1.6705254E-005
 3.7950959E+000, 1.2539804E-001, 1.2833441E-001, 1.6048303E-005
 3.8280508E+000, 1.3724156E-001, 1.4041084E-001, 1.5434124E-005
 3.8611160E+000, 1.4779689E-001, 1.5116752E-001, 1.4720909E-005
 3.8940445E+000, 1.5706219E-001, 1.6060483E-001, 1.4200465E-005
 3.9270338E+000, 1.6512272E-001, 1.6881136E-001, 1.3557513E-005
 3.9601009E+000, 1.7194939E-001, 1.7576139E-001, 1.3291744E-005
 3.9931064E+000, 1.7767566E-001, 1.8159045E-001, 1.3106489E-005
 4.0260398E+000, 1.8250294E-001, 1.8650047E-001, 1.2923946E-005
 4.0590957E+000, 1.8648957E-001, 1.9055615E-001, 1.3098583E-005
 4.0920375E+000, 1.8978720E-001, 1.9391023E-001, 1.3350274E-005
 4.1250671E+000, 1.9253010E-001, 1.9669854E-001, 1.3352635E-005
 4.1581048E+000, 1.9479445E-001, 1.9900025E-001, 1.3486355E-005
 4.1910313E+000, 1.9664607E-001, 2.0088334E-001, 1.3514758E-005
 4.2240586E+000, 1.9816543E-001, 2.0242788E-001, 1.3381622E-005
 4.2571082E+000, 1.9940719E-001, 2.0369072E-001, 1.3399994E-005
 4.2900752E+000, 2.0043767E-001, 2.0473764E-001, 1.3220153E-005
 4.3230013E+000, 2.0127139E-001, 2.0558715E-001, 1.3253528E-005
 4.3560146E+000, 2.0197456E-001, 2.0630268E-001, 1.2969580E-005
 4.3891005E+000, 2.0256298E-001, 2.0690405E-001, 1.2809243E-005
 4.4220164E+000, 2.0304628E-001, 2.0740331E-001, 1.2628180E-005
 4.4551419E+000, 2.0343293E-001, 2.0781118E-001, 1.2642475E-005
 4.4881188E+000, 2.0376114E-001, 2.0816176E-001, 1.2695085E-005
 4.5211476E+000, 2.0403008E-001, 2.0845933E-001, 1.2742221E-005
 4.5540714E+000, 2.0426700E-001, 2.0872679E-001, 1.2920239E-005
 4.5871147E+000, 2.0456465E-001, 2.0902738E-001, 1.2862070E-005
 4.6200707E+000, 2.0481972E-001, 2.0929278E-001, 1.3286561E-005
 4.6530358E+000, 2.0503777E-001, 2.0952850E-001, 1.3228645E-005
 4.6860774E+000, 2.0523543E-001, 2.0974631E-001, 1.3356940E-005
 4.7191366E+000, 2.0543770E-001, 2.0996390E-001, 1.3692435E-005
 4.7521335E+000, 2.0562447E-001, 2.1017007E-001, 1.4182080E-005
 4.7850774E+000, 2.0587732E-001, 2.1041638E-001, 1.4087630E-005
 4.8180769E+000, 2.0608708E-001, 2.1063654E-001, 1.3985262E-005
 4.8510408E+000, 2.0625791E-001, 2.1083198E-001, 1.4083538E-005
 4.8840706E+000, 2.0648308E-001, 2.1105975E-001, 1.3768008E-005
 4.9170127E+000, 2.0667453E-001, 2.1126707E-001, 1.4096409E-005
 4.9500653E+000, 2.0685955E-001, 2.1146959E-001, 1.4085448E-005
 4.9830382E+000, 2.0709857E-001, 2.1170460E-001, 1.4021365E-005
 5.0161049E+000, 2.0727866E-001, 2.1190469E-001, 1.4145554E-005
 5.0490202E+000, 2.0747434E-001, 2.1211346E-001, 1.4209865E-005
 5.0820666E+000, 2.0770781E-001, 2.1234463E-001, 1.3938511E-005
 5.1150299E+000, 2.0787498E-001, 2.1254020E-001, 1.3841771E-005
 5.1481238E+000, 2.0812339E-001, 2.1277603E-001, 1.3335095E-005
 5.1811437E+000, 2.0819522E-001, 2.1291814E-001, 1.3261882E-005
 5.2140758E+000, 2.0805432E-001, 2.1295507E-001, 1.3509580E-005
 5.2470714E+000, 2.0810054E-001, 2.1309008E-001, 1.4032820E-005
 5.2801087E+000, 2.0846347E-001, 2.1337454E-001, 1.4336301E-005
 5.3131126E+000, 2.0873719E-001, 2.1361611E-001, 1.4574082E-005
 5.3460526E+000, 2.0896179E-001, 2.1384511E-001, 1.4482041E-005
 5.3790254E+000, 2.0918044E-001, 2.1407452E-001, 1.4271901E-005
 5.4120108E+000, 2.0927521E-001, 2.1424176E-001, 1.4275712E-005
 5.4450182E+000, 2.0939502E-001, 2.1441122E-001, 1.4485689E-005
 5.4780701E+000, 2.0962107E-001, 2.1463257E-001, 1.4422823E-005
 5.5111358E+000, 2.0986007E-001, 2.1486124E-001, 1.4097722E-005
 5.5440871E+000, 2.0998415E-001, 2.1503191E-001, 1.4125355E-005
 5.5770481E+000, 2.1018291E-001, 2.1523992E-001, 1.4003730E-005
 5.6100463E+000, 2.1025392E-001, 2.1538916E-001, 1.4062018E-005
 5.6430049E+000, 2.1028455E-001, 2.1551476E-001, 1.4361597E-005
 5.6760897E+000, 2.1042282E-001, 2.1569090E-001, 1.4413041E-005
 5.7090421E+000, 2.1050017E-001, 2.1584190E-001, 1.4679827E-005
 5.7420661E+000, 2.1061713E-001, 2.1601093E-001, 1.4822729E-005
 5.7750562E+000, 2.1085411E-001, 2.1623829E-001, 1.4790420E-005
 5.8080153E+000, 2.1091629E-001, 2.1638777E-001, 1.4870909E-005
 5.8410691E+000, 2.1111690E-001, 2.1659558E-001, 1.4866914E-005
 5.8741352E+000, 2.1137404E-001, 2.1683462E-001, 1.4621004E-005
 5.9070364E+000, 2.1134082E-001, 2.1694117E-001, 1.4541909E-005
 5.9401245E+000, 2.1147499E-001, 2.1710915E-001, 1.4323066E-005
 5.9730644E+000, 2.1155916E-001, 2.1726247E-001, 1.4407215E-005
 6.0060791E+000, 2.1133318E-001, 2.1724751E-001, 1.4589160E-005
 6.0390938E+000, 2.1138766E-001, 2.1734266E-001, 1.4820899E-005
 6.0721085E+000, 2.1148378E-001, 2.1748679E-001, 1.5163636E-005
 6.1051232E+000, 2.1164818E-001, 2.1767694E-001, 1.5301320E-005
 6.1380009E+000, 2.1188358E-001, 2.1790508E-001, 1.5362628E-005
 6.1710517E+000, 2.1203360E-001, 2.1809454E-001, 1.5231614E-005
 6.2040153E+000, 2.1201786E-001, 2.1820276E-001, 1.5177675E-005
 6.2370296E+000, 2.1219571E-001, 2.1839173E-001, 1.5070645E-005
 6.2701408E+000, 2.1208885E-001, 2.1845901E-001, 1.5210888E-005
 6.3031296E+000, 2.1196770E-001, 2.1851199E-001, 1.5463828E-005
 6.3360756E+000, 2.1220808E-001, 2.1872474E-001, 1.5313864E-005
 6.3690769E+000, 2.1240614E-001, 2.1892915E-001, 1.5037674E-005
 6.4021300E+000, 2.1239914E-001, 2.1904296E-001, 1.5030193E-005
 6.4350454E+000, 2.1250223E-001, 2.1919515E-001, 1.4885077E-005
 6.4681177E+000, 2.1184306E-001, 2.1900595E-001, 1.5343950E-005
 6.5010516E+000, 2.1129240E-001, 2.1884380E-001, 1.5346456E-005
 6.5340960E+000, 2.1148617E-001, 2.1900036E-001, 1.5040639E-005
 6.5671335E+000, 2.1146098E-001, 2.1909530E-001, 1.5292028E-005
 6.6000403E+000, 2.1116089E-001, 2.1908035E-001, 1.5604768E-005
 6.6330921E+000, 2.1128470E-001, 2.1924201E-001, 1.5791440E-005
 6.6660438E+000, 2.1146597E-001, 2.1943510E-001, 1.5532627E-005
 6.6990493E+000, 2.1136339E-001, 2.1951200E-001, 1.5593996E-005
 6.7320397E+000, 2.1094170E-001, 2.1945147E-001, 1.5645848E-005
 6.7650299E+000, 2.1041977E-001, 2.1934893E-001, 1.5745789E-005
 6.7980846E+000, 2.0991436E-001, 2.1926778E-001, 1.5930801E-005
 6.8311023E+000, 2.0986464E-001, 2.1938032E-001, 1.5615054E-005
 6.8640473E+000, 2.0987913E-001, 2.1951985E-001, 1.5434713E-005
 6.8970827E+000, 2.0891644E-001, 2.1928367E-001, 1.5541194E-005
 6.9300408E+000, 2.0756125E-001, 2.1893130E-001, 1.5604646E-005
 6.9630343E+000, 2.0658393E-001, 2.1874898E-001, 1.5798084E-005
 6.9960633E+000, 2.0563018E-001, 2.1872584E-001, 1.5874061E-005
 7.0290678E+000, 2.0518197E-001, 2.1888095E-001, 1.5906005E-005
 7.0620723E+000, 2.0435296E-001, 2.1886869E-001, 1.6223006E-005
 7.0950349E+000, 2.0337039E-001, 2.1883371E-001, 1.6237692E-005
 7.1281114E+000, 2.0251477E-001, 2.1883726E-001, 1.6246340E-005
 7.1610861E+000, 2.0195397E-001, 2.1892872E-001, 1.6146658E-005
 7.1940360E+000, 2.0056610E-001, 2.1882583E-001, 1.6317045E-005
 7.2271001E+000, 1.9876900E-001, 2.1871606E-001, 1.6457869E-005
 7.2600542E+000, 1.9696605E-001, 2.1875881E-001, 1.6509431E-005
 7.2930688E+000, 1.9603826E-001, 2.1902264E-001, 1.5988567E-005
 7.3261187E+000, 1.9416279E-001, 2.1913742E-001, 1.6118525E-005
 7.3590859E+000, 1.9007686E-001, 2.1948436E-001, 1.6307516E-005
 7.3920800E+000, 1.8561090E-001, 2.2036586E-001, 1.6316654E-005
 7.4250916E+000, 1.8133750E-001, 2.2147698E-001, 1.6460753E-005
 7.4580112E+000, 1.7742632E-001, 2.2247756E-001, 1.6545576E-005
 7.4910640E+000, 1.7446671E-001, 2.2331021E-001, 1.6372039E-005
 7.5240475E+000, 1.7120660E-001, 2.2377969E-001, 1.6622103E-005
 7.5570419E+000, 1.6798871E-001, 2.2397548E-001, 1.6683348E-005
 7.5900615E+000, 1.6557169E-001, 2.2412229E-001, 1.6797912E-005
 7.6230528E+000, 1.6317764E-001, 2.2493229E-001, 1.6936962E-005
 7.6560766E+000, 1.6104459E-001, 2.2673547E-001, 1.7065862E-005
 7.6891318E+000, 1.5904400E-001, 2.2647660E-001, 1.7262872E-005
 7.7220572E+000, 1.5727004E-001, 2.2531063E-001, 1.7423668E-005
 7.7550282E+000, 1.5595954E-001, 2.2480691E-001, 1.7513033E-005
 7.7880898E+000, 1.5478200E-001, 2.2446399E-001, 1.7614464E-005
 7.8210538E+000, 1.5369436E-001, 2.2415616E-001, 1.7611467E-005
 7.8540165E+000, 1.5270576E-001, 2.2390903E-001, 1.7531494E-005
 7.8870690E+000, 1.5091878E-001, 2.2317291E-001, 1.9375873E-005
 7.9201230E+000, 1.4942907E-001, 2.2266657E-001, 2.0289130E-005
 7.9530080E+000, 1.5044377E-001, 2.2349026E-001, 2.1092323E-005
 7.9860288E+000, 1.5170780E-001, 2.2449636E-001, 2.1183501E-005
 8.0190074E+000, 1.5094362E-001, 2.2439919E-001, 2.0649928E-005
 8.0520952E+000, 1.4834753E-001, 2.2295703E-001, 2.0081205E-005
 8.0850154E+000, 1.4639248E-001, 2.2084346E-001, 1.9899992E-005
 8.1180506E+000, 1.4397571E-001, 2.1928080E-001, 1.9460149E-005
 8.1510831E+000, 1.4224111E-001, 2.1723954E-001, 1.9659387E-005
 8.1840069E+000, 1.4156975E-001, 2.1573301E-001, 1.9806630E-005
 8.2170072E+000, 1.4100743E-001, 2.1517921E-001, 1.9629788E-005
 8.2500742E+000, 1.4122028E-001, 2.1519617E-001, 1.9690741E-005
 8.2830130E+000, 1.4150144E-001, 2.1513378E-001, 1.9800144E-005
 8.3161107E+000, 1.4190346E-001, 2.1518092E-001, 1.9952686E-005
 8.3490648E+000, 1.4247253E-001, 2.1544061E-001, 2.0047068E-005
 8.3820767E+000, 1.4277896E-001, 2.1556271E-001, 1.9953068E-005
 8.4150386E+000, 1.4290190E-001, 2.1553017E-001, 2.0021469E-005
 8.4480338E+000, 1.4287107E-001, 2.1532046E-001, 1.9999053E-005
 8.4810179E+000, 1.4261405E-001, 2.1477162E-001, 2.0428940E-005
 8.5140821E+000, 1.4285255E-001, 2.1514104E-001, 2.0441777E-005
 8.5471092E+000, 1.4350465E-001, 2.1538583E-001, 2.0661608E-005
 8.5800486E+000, 1.4416320E-001, 2.1529443E-001, 2.1219160E-005
 8.6130848E+000, 1.4559487E-001, 2.1585517E-001, 2.1066778E-005
 8.6460986E+000, 1.4722569E-001, 2.1677086E-001, 2.1045595E-005
 8.6790500E+000, 1.4857992E-001, 2.1840352E-001, 2.0833071E-005
 8.7120083E+000, 1.4956207E-001, 2.1960687E-001, 2.0552171E-005
 8.7450729E+000, 1.5006490E-001, 2.1991018E-001, 2.1351758E-005
 8.7781034E+000, 1.5080063E-001, 2.2020298E-001, 2.1192978E-005
 8.8110924E+000, 1.5221561E-001, 2.2079069E-001, 2.1489590E-005
 8.8440388E+000, 1.5438478E-001, 2.2158714E-001, 2.1119434E-005
 8.8770020E+000, 1.5682378E-001, 2.2240564E-001, 2.1348790E-005
 8.9100271E+000, 1.5878330E-001, 2.2308401E-001, 2.1429114E-005
 8.9430447E+000, 1.6015508E-001, 2.2367534E-001, 2.1140820E-005
 8.9761237E+000, 1.6098942E-001, 2.2396261E-001, 2.1949143E-005
 9.0090207E+000, 1.6291338E-001, 2.2479312E-001, 2.1305287E-005
 9.0421284E+000, 1.6570597E-001, 2.2587690E-001, 2.1381830E-005
 9.0750723E+000, 1.6795757E-001, 2.2683268E-001, 2.1319901E-005
 9.1080952E+000, 1.6918101E-001, 2.2751824E-001, 2.1278516E-005
 9.1410091E+000, 1.6976109E-001, 2.2800345E-001, 2.1704254E-005
 9.1740509E+000, 1.7026599E-001, 2.2828908E-001, 2.1400284E-005
 9.2070533E+000, 1.7089791E-001, 2.2835863E-001, 2.1226327E-005
 9.2401274E+000, 1.7153617E-001, 2.2857502E-001, 2.1071577E-005
 9.2730537E+000, 1.7200560E-001, 2.2883808E-001, 2.1025186E-005
 9.3061022E+000, 1.7232202E-001, 2.2906685E-001, 2.1534589E-005
 9.3390572E+000, 1.7336938E-001, 2.2952196E-001, 2.1435802E-005
 9.3721000E+000, 1.7490333E-001, 2.3007047E-001, 2.1481242E-005
 9.4050757E+000, 1.7592600E-001, 2.3056086E-001, 2.1446395E-005
 9.4380878E+000, 1.7594700E-001, 2.3093521E-001, 2.1370237E-005
 9.4710157E+000, 1.7590799E-001, 2.3148645E-001, 2.1547333E-005
 9.5040802E+000, 1.7660475E-001, 2.3195350E-001, 2.1337706E-005
 9.5370707E+000, 1.7749606E-001, 2.3211158E-001, 2.1161747E-005
 9.5700841E+000, 1.7819956E-001, 2.3255465E-001, 2.1096859E-005
 9.6030231E+000, 1.7865685E-001, 2.3336229E-001, 2.1118085E-005
 9.6360748E+000, 1.7889239E-001, 2.3387362E-001, 2.1016406E-005
 9.6691475E+000, 1.7883837E-001, 2.3414274E-001, 2.0892344E-005
 9.7020529E+000, 1.7861262E-001, 2.3434108E-001, 2.0796682E-005
 9.7351308E+000, 1.7825043E-001, 2.3450581E-001, 2.0641285E-005
 9.7680175E+000, 1.7786087E-001, 2.3468560E-001, 2.0468598E-005
 9.8010105E+000, 1.7742325E-001, 2.3485442E-001, 2.0349973E-005
 9.8341120E+000, 1.7703232E-001, 2.3504980E-001, 2.0366477E-005
 9.8670391E+000, 1.7666201E-001, 2.3519535E-001, 2.0288393E-005
 9.9001012E+000, 1.7629352E-001, 2.3493812E-001, 2.0159779E-005
 9.9330180E+000, 1.7599257E-001, 2.3484340E-001, 2.0112606E-005
 9.9660109E+000, 1.7580955E-001, 2.3511213E-001, 2.0060151E-005
 9.9991283E+000, 1.7561835E-001, 2.3547808E-001, 2.0018483E-005
 1.0032054E+001, 1.7543864E-001, 2.3588648E-001, 2.0033109E-005
 1.0065092E+001, 1.7520430E-001, 2.3630469E-001, 2.0014354E-005
 1.0098031E+001, 1.7496497E-001, 2.3690788E-001, 1.9885809E-005
 1.0131108E+001, 1.7489996E-001, 2.3777651E-001, 1.9413581E-005
 1.0164141E+001, 1.7399340E-001, 2.3830894E-001, 1.9623374E-005
 1.0197025E+001, 1.7272903E-001, 2.3887391E-001, 1.9529166E-005
 1.0230090E+001, 1.7172908E-001, 2.3906868E-001, 1.9148858E-005
 1.0263051E+001, 1.7070809E-001, 2.3932435E-001, 1.8979249E-005
 1.0296050E+001, 1.6858804E-001, 2.3901692E-001, 1.8700517E-005
 1.0329081E+001, 1.6668108E-001, 2.3902864E-001, 1.8757297E-005
 1.0362111E+001, 1.6549770E-001, 2.3868941E-001, 1.8872791E-005
 1.0395008E+001, 1.6519762E-001, 2.3853864E-001, 1.9021153E-005
 1.0428119E+001, 1.6535914E-001, 2.3866278E-001, 1.8767175E-005
 1.0461060E+001, 1.6532112E-001, 2.3878595E-001, 1.8869162E-005
 1.0494036E+001, 1.6511395E-001, 2.3902709E-001, 1.8793697E-005
 1.0527080E+001, 1.6493363E-001, 2.3940670E-001, 1.8246828E-005
 1.0560014E+001, 1.6441682E-001, 2.3902525E-001, 1.8520652E-005
 1.0593060E+001, 1.6317660E-001, 2.3787569E-001, 1.8162000E-005
 1.0626102E+001, 1.6221810E-001, 2.3716420E-001, 1.8156639E-005
 1.0659006E+001, 1.6132916E-001, 2.3683741E-001, 1.8372506E-005
 1.0692105E+001, 1.6096076E-001, 2.3682013E-001, 1.8193429E-005
 1.0725056E+001, 1.6087694E-001, 2.3688823E-001, 1.8436477E-005
 1.0758031E+001, 1.6085173E-001, 2.3679875E-001, 1.8359704E-005
 1.0791049E+001, 1.6092203E-001, 2.3632587E-001, 1.8342650E-005
 1.0824004E+001, 1.6071748E-001, 2.3635268E-001, 1.8519382E-005
 1.0857162E+001, 1.6033977E-001, 2.3600401E-001, 1.8260372E-005
 1.0890008E+001, 1.6015378E-001, 2.3582611E-001, 1.8135927E-005
 1.0923029E+001, 1.5928284E-001, 2.3551722E-001, 1.7972858E-005
 1.0956071E+001, 1.5867921E-001, 2.3544375E-001, 1.7708932E-005
 1.0989111E+001, 1.5813754E-001, 2.3519476E-001, 1.8020185E-005
 1.1022086E+001, 1.5765862E-001, 2.3485571E-001, 1.8101957E-005
 1.1055061E+001, 1.5733741E-001, 2.3455514E-001, 1.8244605E-005
 1.1088048E+001, 1.5755011E-001, 2.3464901E-001, 1.8297414E-005
 1.1121087E+001, 1.5760751E-001, 2.3458963E-001, 1.8364285E-005
 1.1154020E+001, 1.5762194E-001, 2.3454926E-001, 1.8458212E-005
 1.1187013E+001, 1.5765187E-001, 2.3456460E-001, 1.8532640E-005
 1.1220004E+001, 1.5753965E-001, 2.3450223E-001, 1.8585644E-005
 1.1253058E+001, 1.5744926E-001, 2.3444316E-001, 1.8467160E-005
 1.1286060E+001, 1.5741368E-001, 2.3435472E-001, 1.8606967E-005
 1.1319108E+001, 1.5747715E-001, 2.3433896E-001, 1.8670477E-005
 1.1352080E+001, 1.5765362E-001, 2.3489488E-001, 1.8651004E-005
 1.1385015E+001, 1.5796940E-001, 2.3499156E-001, 1.8646978E-005
 1.1418130E+001, 1.5829840E-001, 2.3489256E-001, 1.8627393E-005
 1.1451142E+001, 1.5875896E-001, 2.3494978E-001, 1.8633021E-005
