s,kg/kg,mol/mol,kW
 2.8050647E+000, 5.9330209E-004, 3.8777836E-004, 2.0563272E-005
 2.8380723E+000, 5.9329987E-004, 3.8777695E-004, 2.0570393E-005
 2.8710800E+000, 5.9330393E-004, 3.8777956E-004, 2.0576898E-005
 2.9040876E+000, 5.9330420E-004, 3.8777974E-004, 2.0583119E-005
 2.9370952E+000, 5.9330856E-004, 3.8778255E-004, 2.0588758E-005
 2.9701029E+000, 5.9330691E-004, 3.8778150E-004, 2.0593241E-005
 3.0031105E+000, 5.9330559E-004, 3.8778065E-004, 2.0598001E-005
 3.0361181E+000, 5.9330327E-004, 3.8777916E-004, 2.0600035E-005
 3.0691257E+000, 5.9330666E-004, 3.8778133E-004, 2.0603961E-005
 3.1021334E+000, 5.9330993E-004, 3.8778344E-004, 2.0607846E-005
 3.1351410E+000, 5.9331047E-004, 3.8778380E-004, 2.0594065E-005
 3.1680064E+000, 5.9331056E-004, 3.8778387E-004, 2.0579408E-005
 3.2010140E+000, 5.9331260E-004, 3.8778518E-004, 2.0576427E-005
 3.2340216E+000, 5.9331344E-004, 3.8778572E-004, 2.0580122E-005
 3.2670292E+000, 5.9331315E-004, 3.8778554E-004, 2.0582622E-005
 3.3000369E+000, 5.9331410E-004, 3.8778615E-004, 2.0584424E-005
 3.3330445E+000, 5.9331431E-004, 3.8778629E-004, 2.0586491E-005
 3.3660521E+000, 5.9331541E-004, 3.8778700E-004, 2.0588561E-005
 3.3990597E+000, 5.9331799E-004, 3.8778869E-004, 2.0590691E-005
 3.4320674E+000, 5.9340601E-004, 3.8784621E-004, 2.0592589E-005
 3.4650750E+000, 5.9525124E-004, 3.8905248E-004, 2.0594000E-005
 3.4980826E+000, 6.1910140E-004, 4.0464419E-004, 2.0595810E-005
 3.5310903E+000, 8.0564116E-004, 5.2660329E-004, 2.0596804E-005
 3.5640979E+000, 1.6894772E-003, 1.1046972E-003, 2.0596779E-005
 3.5971055E+000, 4.3924228E-003, 2.8749662E-003, 2.0589044E-005
 3.6301131E+000, 1.0354435E-002, 6.7918267E-003, 2.0560835E-005
 3.6631208E+000, 2.0773082E-002, 1.3676037E-002, 2.0490156E-005
 3.6961284E+000, 3.5678866E-002, 2.3612121E-002, 2.0278165E-005
 3.7291360E+000, 5.3034450E-002, 3.5310949E-002, 1.9925295E-005
 3.7620014E+000, 6.9753061E-002, 4.6714781E-002, 1.9560709E-005
 3.7950090E+000, 8.4045828E-002, 5.6571331E-002, 1.9041766E-005
 3.8280166E+000, 9.5659656E-002, 6.4654787E-002, 1.8680283E-005
 3.8610243E+000, 1.0497237E-001, 7.1185511E-002, 1.8266082E-005
 3.8940319E+000, 1.1253625E-001, 7.6522337E-002, 1.7866450E-005
 3.9270395E+000, 1.1876000E-001, 8.0935525E-002, 1.7485304E-005
 3.9600472E+000, 1.2394433E-001, 8.4626709E-002, 1.7231453E-005
 3.9930548E+000, 1.2833317E-001, 8.7762537E-002, 1.6964696E-005
 4.0260624E+000, 1.3212587E-001, 9.0481130E-002, 1.5920103E-005
 4.0590700E+000, 1.3538533E-001, 9.2822420E-002, 1.6004181E-005
 4.0920777E+000, 1.3809181E-001, 9.4766300E-002, 1.6026588E-005
 4.1250682E+000, 1.4040906E-001, 9.6431952E-002, 1.5734701E-005
 4.1580202E+000, 1.4244062E-001, 9.7899664E-002, 1.5701667E-005
 4.1911130E+000, 1.4424375E-001, 9.9207077E-002, 1.5907647E-005
 4.2241368E+000, 1.4582847E-001, 1.0035414E-001, 1.5839398E-005
 4.2571147E+000, 1.4721364E-001, 1.0135944E-001, 1.6075278E-005
 4.2901013E+000, 1.4840595E-001, 1.0222394E-001, 1.5912290E-005
 4.3231154E+000, 1.4944565E-001, 1.0297971E-001, 1.5948558E-005
 4.3560745E+000, 1.5034696E-001, 1.0363405E-001, 1.5987657E-005
 4.3891325E+000, 1.5113465E-001, 1.0420732E-001, 1.6032270E-005
 4.4220001E+000, 1.5182545E-001, 1.0470995E-001, 1.5985002E-005
 4.4550717E+000, 1.5243895E-001, 1.0515764E-001, 1.6043955E-005
 4.4881433E+000, 1.5297615E-001, 1.0554744E-001, 1.5926531E-005
 4.5211271E+000, 1.5346171E-001, 1.0590277E-001, 1.5957295E-005
 4.5541092E+000, 1.5388748E-001, 1.0621184E-001, 1.5908662E-005
 4.5871053E+000, 1.5427739E-001, 1.0649707E-001, 1.5937820E-005
 4.6201033E+000, 1.5462912E-001, 1.0675294E-001, 1.5900454E-005
 4.6530613E+000, 1.5495665E-001, 1.0699265E-001, 1.5890941E-005
 4.6860194E+000, 1.5525779E-001, 1.0721151E-001, 1.5897396E-005
 4.7191228E+000, 1.5554560E-001, 1.0742241E-001, 1.5908720E-005
 4.7520110E+000, 1.5581589E-001, 1.0761906E-001, 1.5872048E-005
 4.7850743E+000, 1.5607741E-001, 1.0781060E-001, 1.5873044E-005
 4.8181289E+000, 1.5632853E-001, 1.0799345E-001, 1.5873988E-005
 4.8510892E+000, 1.5657463E-001, 1.0817376E-001, 1.5845446E-005
 4.8840937E+000, 1.5681311E-001, 1.0834748E-001, 1.5868706E-005
 4.9171153E+000, 1.5704944E-001, 1.0852058E-001, 1.5855524E-005
 4.9500792E+000, 1.5728111E-001, 1.0868959E-001, 1.5858995E-005
 4.9830039E+000, 1.5751093E-001, 1.0885782E-001, 1.5847991E-005
 5.0160675E+000, 1.5773819E-001, 1.0902368E-001, 1.5868343E-005
 5.0491099E+000, 1.5796531E-001, 1.0918999E-001, 1.5865685E-005
 5.0820618E+000, 1.5819021E-001, 1.0935433E-001, 1.5862645E-005
 5.1150541E+000, 1.5841453E-001, 1.0951853E-001, 1.5856310E-005
 5.1480544E+000, 1.5863786E-001, 1.0968179E-001, 1.5856186E-005
 5.1811117E+000, 1.5886110E-001, 1.0984515E-001, 1.5851863E-005
 5.2141018E+000, 1.5908391E-001, 1.1000822E-001, 1.5729892E-005
 5.2470918E+000, 1.5930601E-001, 1.1017076E-001, 1.5717804E-005
 5.2800818E+000, 1.5952773E-001, 1.1033303E-001, 1.5723157E-005
 5.3130719E+000, 1.5974933E-001, 1.1049532E-001, 1.5717385E-005
 5.3460619E+000, 1.5997053E-001, 1.1065725E-001, 1.5721076E-005
 5.3790519E+000, 1.6019175E-001, 1.1081931E-001, 1.5715205E-005
 5.4120419E+000, 1.6041269E-001, 1.1098112E-001, 1.5716786E-005
 5.4450320E+000, 1.6063360E-001, 1.1114298E-001, 1.5711542E-005
 5.4780220E+000, 1.6085427E-001, 1.1130464E-001, 1.5711924E-005
 5.5110120E+000, 1.6107497E-001, 1.1146641E-001, 1.5709607E-005
 5.5440021E+000, 1.6129554E-001, 1.1162807E-001, 1.5706986E-005
 5.5771400E+000, 1.6151650E-001, 1.1179003E-001, 1.5705051E-005
 5.6101301E+000, 1.6173750E-001, 1.1195211E-001, 1.5702484E-005
 5.6431201E+000, 1.6195784E-001, 1.1211366E-001, 1.5699190E-005
 5.6761101E+000, 1.6217816E-001, 1.1227525E-001, 1.5697034E-005
 5.7091002E+000, 1.6239843E-001, 1.1243683E-001, 1.5694793E-005
 5.7420902E+000, 1.6261866E-001, 1.1259842E-001, 1.5689216E-005
 5.7750802E+000, 1.6283886E-001, 1.1276000E-001, 1.5685244E-005
 5.8080703E+000, 1.6305900E-001, 1.1292156E-001, 1.5685002E-005
 5.8410603E+000, 1.6327913E-001, 1.1308315E-001, 1.5683629E-005
 5.8740503E+000, 1.6349956E-001, 1.1324513E-001, 1.5551600E-005
 5.9070404E+000, 1.6371916E-001, 1.1340608E-001, 1.5619378E-005
 5.9400304E+000, 1.6393960E-001, 1.1356817E-001, 1.5554643E-005
 5.9730204E+000, 1.6415955E-001, 1.1372965E-001, 1.5544000E-005
 6.0060105E+000, 1.6437943E-001, 1.1389113E-001, 1.5551419E-005
 6.0390005E+000, 1.6459953E-001, 1.1405293E-001, 1.5552928E-005
 6.0721385E+000, 1.6482000E-001, 1.1421493E-001, 1.5539516E-005
 6.1051285E+000, 1.6504031E-001, 1.1437681E-001, 1.5546172E-005
 6.1381185E+000, 1.6526041E-001, 1.1453869E-001, 1.5487733E-005
 6.1711085E+000, 1.6548036E-001, 1.1470037E-001, 1.5380818E-005
 6.2040986E+000, 1.6570039E-001, 1.1486218E-001, 1.5340482E-005
 6.2370886E+000, 1.6592018E-001, 1.1502375E-001, 1.5454652E-005
 6.2700786E+000, 1.6614022E-001, 1.1518566E-001, 1.5420133E-005
 6.3030687E+000, 1.6636006E-001, 1.1534736E-001, 1.5360141E-005
 6.3360587E+000, 1.6657989E-001, 1.1550908E-001, 1.5424325E-005
 6.3690487E+000, 1.6679977E-001, 1.1567091E-001, 1.5392610E-005
 6.4020388E+000, 1.6701942E-001, 1.1583252E-001, 1.5305600E-005
 6.4350288E+000, 1.6723976E-001, 1.1599495E-001, 1.5245028E-005
 6.4680188E+000, 1.6745924E-001, 1.1615631E-001, 1.5323568E-005
 6.5010007E+000, 1.6767905E-001, 1.1631824E-001, 1.5248129E-005
 6.5341160E+000, 1.6789948E-001, 1.1648071E-001, 1.5192660E-005
 6.5670785E+000, 1.6811955E-001, 1.1664275E-001, 1.5179113E-005
 6.6001135E+000, 1.6833930E-001, 1.1680462E-001, 1.5191594E-005
 6.6331116E+000, 1.6855952E-001, 1.1696701E-001, 1.5178912E-005
 6.6660903E+000, 1.6877923E-001, 1.1712885E-001, 1.5162511E-005
 6.6990924E+000, 1.6899904E-001, 1.1729088E-001, 1.5175638E-005
 6.7320101E+000, 1.6921878E-001, 1.1745291E-001, 1.5162411E-005
 6.7650791E+000, 1.6943864E-001, 1.1761501E-001, 1.5155528E-005
 6.7980464E+000, 1.6965861E-001, 1.1777721E-001, 1.5163619E-005
 6.8311245E+000, 1.6987875E-001, 1.1793963E-001, 1.5154026E-005
 6.8640760E+000, 1.7009869E-001, 1.1810186E-001, 1.5153289E-005
 6.8970680E+000, 1.7031846E-001, 1.1826404E-001, 1.5144076E-005
 6.9300599E+000, 1.7053826E-001, 1.1842622E-001, 1.5140014E-005
 6.9630518E+000, 1.7075805E-001, 1.1858842E-001, 1.5136607E-005
 6.9960437E+000, 1.7097788E-001, 1.1875070E-001, 1.5139251E-005
 7.0290356E+000, 1.7119775E-001, 1.1891306E-001, 1.5136610E-005
 7.0620275E+000, 1.7141760E-001, 1.1907542E-001, 1.5131386E-005
 7.0950194E+000, 1.7163739E-001, 1.1923771E-001, 1.5128767E-005
 7.1280113E+000, 1.7185726E-001, 1.1940015E-001, 1.5069957E-005
 7.1610032E+000, 1.7207712E-001, 1.1956258E-001, 1.4939374E-005
 7.1941431E+000, 1.7229735E-001, 1.1972526E-001, 1.4947762E-005
 7.2271350E+000, 1.7251781E-001, 1.1988826E-001, 1.4941774E-005
 7.2601269E+000, 1.7273757E-001, 1.2005065E-001, 1.4936292E-005
 7.2931188E+000, 1.7295738E-001, 1.2021315E-001, 1.4935903E-005
 7.3261107E+000, 1.7317724E-001, 1.2037573E-001, 1.4934784E-005
 7.3591026E+000, 1.7339713E-001, 1.2053837E-001, 1.4926897E-005
 7.3920945E+000, 1.7361690E-001, 1.2070087E-001, 1.4926774E-005
 7.4250864E+000, 1.7383679E-001, 1.2086354E-001, 1.4924059E-005
 7.4580783E+000, 1.7405666E-001, 1.2102624E-001, 1.4924060E-005
 7.4910703E+000, 1.7427651E-001, 1.2118891E-001, 1.4918832E-005
 7.5240622E+000, 1.7449637E-001, 1.2135165E-001, 1.4918325E-005
 7.5570541E+000, 1.7471623E-001, 1.2151441E-001, 1.4911678E-005
 7.5900460E+000, 1.7493603E-001, 1.2167710E-001, 1.4908193E-005
 7.6230379E+000, 1.7515587E-001, 1.2183990E-001, 1.4908654E-005
 7.6560298E+000, 1.7537571E-001, 1.2200272E-001, 1.4907513E-005
 7.6890217E+000, 1.7559555E-001, 1.2216556E-001, 1.4903136E-005
 7.7220136E+000, 1.7581541E-001, 1.2232845E-001, 1.4850067E-005
 7.7550055E+000, 1.7603535E-001, 1.2249144E-001, 1.4677341E-005
 7.7881454E+000, 1.7625554E-001, 1.2265453E-001, 1.4683300E-005
 7.8211373E+000, 1.7647596E-001, 1.2281796E-001, 1.4681116E-005
 7.8541292E+000, 1.7669580E-001, 1.2298093E-001, 1.4675626E-005
 7.8871211E+000, 1.7691564E-001, 1.2314392E-001, 1.4673075E-005
 7.9201130E+000, 1.7713546E-001, 1.2330692E-001, 1.4671811E-005
 7.9531049E+000, 1.7735534E-001, 1.2347002E-001, 1.4665454E-005
 7.9860968E+000, 1.7757510E-001, 1.2363299E-001, 1.4667244E-005
 8.0190887E+000, 1.7779503E-001, 1.2379623E-001, 1.4661736E-005
 8.0520806E+000, 1.7801480E-001, 1.2395927E-001, 1.4658392E-005
 8.0850726E+000, 1.7823463E-001, 1.2412243E-001, 1.4656922E-005
 8.1180645E+000, 1.7845456E-001, 1.2428573E-001, 1.4637038E-005
 8.1510564E+000, 1.7867438E-001, 1.2444888E-001, 1.4603965E-005
 8.1840483E+000, 1.7889426E-001, 1.2461212E-001, 1.4582141E-005
 8.2170402E+000, 1.7911410E-001, 1.2477535E-001, 1.4538520E-005
 8.2500321E+000, 1.7933385E-001, 1.2493849E-001, 1.4482995E-005
 8.2830240E+000, 1.7955362E-001, 1.2510172E-001, 1.4510314E-005
 8.3160159E+000, 1.7977343E-001, 1.2526505E-001, 1.4454297E-005
 8.3490078E+000, 1.7999319E-001, 1.2542834E-001, 1.4433056E-005
 8.3821477E+000, 1.8021354E-001, 1.2559214E-001, 1.4419015E-005
 8.4151396E+000, 1.8043382E-001, 1.2575586E-001, 1.4386030E-005
 8.4481315E+000, 1.8065363E-001, 1.2591925E-001, 1.4355440E-005
 8.4811234E+000, 1.8087350E-001, 1.2608275E-001, 1.4330917E-005
 8.5141153E+000, 1.8109327E-001, 1.2624616E-001, 1.4269329E-005
 8.5471072E+000, 1.8131327E-001, 1.2640992E-001, 1.4216805E-005
 8.5800991E+000, 1.8153298E-001, 1.2657330E-001, 1.4210294E-005
 8.6130910E+000, 1.8175206E-001, 1.2673601E-001, 1.4266041E-005
 8.6460830E+000, 1.8197208E-001, 1.2690006E-001, 1.4178816E-005
 8.6790749E+000, 1.8219251E-001, 1.2706446E-001, 1.4134916E-005
 8.7120668E+000, 1.8241157E-001, 1.2722707E-001, 1.4226229E-005
 8.7450587E+000, 1.8263151E-001, 1.2739098E-001, 1.4044397E-005
 8.7780506E+000, 1.8285145E-001, 1.2755483E-001, 1.4041777E-005
 8.8111309E+000, 1.8307155E-001, 1.2771875E-001, 1.4087231E-005
 8.8440454E+000, 1.8329104E-001, 1.2788210E-001, 1.4072402E-005
 8.8770945E+000, 1.8351126E-001, 1.2804645E-001, 1.4034374E-005
 8.9100198E+000, 1.8373075E-001, 1.2820983E-001, 1.4024518E-005
 8.9430130E+000, 1.8395052E-001, 1.2837373E-001, 1.4014171E-005
 8.9761341E+000, 1.8417057E-001, 1.2853764E-001, 1.4019759E-005
 9.0090284E+000, 1.8439078E-001, 1.2870197E-001, 1.3994922E-005
 9.0420786E+000, 1.8461021E-001, 1.2886542E-001, 1.4003829E-005
 9.0750811E+000, 1.8483040E-001, 1.2902972E-001, 1.4006858E-005
 9.1081349E+000, 1.8505043E-001, 1.2919381E-001, 1.4003017E-005
 9.1410062E+000, 1.8527013E-001, 1.2935774E-001, 1.3997621E-005
 9.1740319E+000, 1.8548976E-001, 1.2952165E-001, 1.3976720E-005
 9.2070575E+000, 1.8570971E-001, 1.2968572E-001, 1.3973793E-005
 9.2400832E+000, 1.8592971E-001, 1.2984992E-001, 1.3979942E-005
 9.2731089E+000, 1.8614988E-001, 1.3001437E-001, 1.3973199E-005
 9.3061346E+000, 1.8636981E-001, 1.3017850E-001, 1.3973194E-005
 9.3390684E+000, 1.8658957E-001, 1.3034262E-001, 1.3976852E-005
 9.3720570E+000, 1.8680920E-001, 1.3050668E-001, 1.3975784E-005
 9.4050394E+000, 1.8702897E-001, 1.3067084E-001, 1.3975453E-005
 9.4380999E+000, 1.8724942E-001, 1.3083570E-001, 1.3860366E-005
 9.4710318E+000, 1.8746889E-001, 1.3099946E-001, 1.3819121E-005
 9.5040587E+000, 1.8768907E-001, 1.3116421E-001, 1.3766834E-005
 9.5370857E+000, 1.8790883E-001, 1.3132826E-001, 1.3763812E-005
 9.5701126E+000, 1.8812889E-001, 1.3149282E-001, 1.3784996E-005
 9.6031396E+000, 1.8834917E-001, 1.3165765E-001, 1.3774952E-005
 9.6360171E+000, 1.8856863E-001, 1.3182169E-001, 1.3760108E-005
 9.6690441E+000, 1.8878815E-001, 1.3198588E-001, 1.3771505E-005
 9.7020710E+000, 1.8900830E-001, 1.3215063E-001, 1.3769229E-005
 9.7350980E+000, 1.8922838E-001, 1.3231528E-001, 1.3755322E-005
 9.7681249E+000, 1.8944839E-001, 1.3247989E-001, 1.3762913E-005
 9.8010024E+000, 1.8966807E-001, 1.3264436E-001, 1.3759943E-005
 9.8340294E+000, 1.8988764E-001, 1.3280871E-001, 1.3749231E-005
 9.8670563E+000, 1.9010771E-001, 1.3297347E-001, 1.3744736E-005
 9.9000833E+000, 1.9032778E-001, 1.3313826E-001, 1.3732791E-005
 9.9331103E+000, 1.9054780E-001, 1.3330302E-001, 1.3738289E-005
 9.9661372E+000, 1.9076794E-001, 1.3346797E-001, 1.3730805E-005
 9.9990147E+000, 1.9098746E-001, 1.3363241E-001, 1.3723660E-005
 1.0032042E+001, 1.9120699E-001, 1.3379689E-001, 1.3720769E-005
 1.0065069E+001, 1.9142705E-001, 1.3396182E-001, 1.3722005E-005
 1.0098096E+001, 1.9164716E-001, 1.3412682E-001, 1.3718771E-005
 1.0131123E+001, 1.9186720E-001, 1.3429176E-001, 1.3717430E-005
 1.0164000E+001, 1.9208683E-001, 1.3445648E-001, 1.3715617E-005
 1.0197027E+001, 1.9230637E-001, 1.3462109E-001, 1.3712683E-005
 1.0230054E+001, 1.9252645E-001, 1.3478618E-001, 1.3705481E-005
 1.0263081E+001, 1.9274654E-001, 1.3495130E-001, 1.3697369E-005
 1.0296108E+001, 1.9296655E-001, 1.3511634E-001, 1.3694741E-005
 1.0329135E+001, 1.9318663E-001, 1.3528147E-001, 1.3689058E-005
 1.0362012E+001, 1.9340622E-001, 1.3544629E-001, 1.3688609E-005
 1.0395039E+001, 1.9362581E-001, 1.3561113E-001, 1.3682746E-005
 1.0428066E+001, 1.9384589E-001, 1.3577638E-001, 1.3683707E-005
 1.0461093E+001, 1.9406598E-001, 1.3594165E-001, 1.3681153E-005
 1.0494120E+001, 1.9428603E-001, 1.3610690E-001, 1.3679797E-005
 1.0527147E+001, 1.9450617E-001, 1.3627231E-001, 1.3671161E-005
 1.0560038E+001, 1.9472579E-001, 1.3643727E-001, 1.3662513E-005
 1.0593006E+001, 1.9494518E-001, 1.3660211E-001, 1.3666535E-005
 1.0626121E+001, 1.9516530E-001, 1.3676752E-001, 1.3665884E-005
 1.0659089E+001, 1.9538556E-001, 1.3693312E-001, 1.3662636E-005
 1.0692057E+001, 1.9560525E-001, 1.3709825E-001, 1.3660189E-005
 1.0725024E+001, 1.9582499E-001, 1.3726351E-001, 1.3649884E-005
 1.0758140E+001, 1.9604512E-001, 1.3742902E-001, 1.3645477E-005
 1.0791108E+001, 1.9626526E-001, 1.3759457E-001, 1.3640731E-005
 1.0824076E+001, 1.9648490E-001, 1.3775979E-001, 1.3645896E-005
 1.0857043E+001, 1.9670469E-001, 1.3792522E-001, 1.3640312E-005
 1.0890011E+001, 1.9692429E-001, 1.3809040E-001, 1.3638701E-005
 1.0923127E+001, 1.9714456E-001, 1.3825622E-001, 1.3634945E-005
 1.0956094E+001, 1.9736473E-001, 1.3842195E-001, 1.3631014E-005
 1.0989062E+001, 1.9758448E-001, 1.3858744E-001, 1.3622513E-005
 1.1022030E+001, 1.9780404E-001, 1.3875268E-001, 1.3622105E-005
 1.1055145E+001, 1.9802424E-001, 1.3891856E-001, 1.3623476E-005
 1.1088113E+001, 1.9824447E-001, 1.3908448E-001, 1.3616298E-005
 1.1121081E+001, 1.9846412E-001, 1.3924991E-001, 1.3615610E-005
 1.1154049E+001, 1.9868387E-001, 1.3941553E-001, 1.3613820E-005
 1.1187016E+001, 1.9890355E-001, 1.3958107E-001, 1.3609200E-005
 1.1220132E+001, 1.9912373E-001, 1.3974702E-001, 1.3598402E-005
 1.1253011E+001, 1.9934360E-001, 1.3991274E-001, 1.3590170E-005
 1.1286063E+001, 1.9956330E-001, 1.4007843E-001, 1.3593067E-005
 1.1319056E+001, 1.9978340E-001, 1.4024443E-001, 1.3577797E-005
 1.1352050E+001, 2.0000343E-001, 1.4041046E-001, 1.3448157E-005
 1.1385043E+001, 2.0022341E-001, 1.4057637E-001, 1.3341412E-005
 1.1418037E+001, 2.0044269E-001, 1.4074147E-001, 1.3374817E-005
 1.1451030E+001, 2.0066290E-001, 1.4090794E-001, 1.3398378E-005
