s,kg/kg,mol/mol,kW
Time,"Y_CO2","X_CO2","Flame detector"
 1.1385085E+001, 2.0023321E-001, 1.4076800E-001, 1.5074461E-005
 1.1418115E+001, 2.0044501E-001, 1.4093127E-001, 1.5190999E-005
 1.1451038E+001, 2.0065018E-001, 1.4109169E-001, 1.5385409E-005
 1.1484083E+001, 2.0088288E-001, 1.4126211E-001, 1.5200896E-005
 1.1517015E+001, 2.0109921E-001, 1.4142695E-001, 1.5222586E-005
 1.1550046E+001, 2.0130395E-001, 1.4158735E-001, 1.5348246E-005
 1.1583053E+001, 2.0154130E-001, 1.4175975E-001, 1.5189403E-005
 1.1616009E+001, 2.0175129E-001, 1.4192247E-001, 1.5221762E-005
 1.1649057E+001, 2.0196235E-001, 1.4208526E-001, 1.5321127E-005
 1.1682019E+001, 2.0219803E-001, 1.4225711E-001, 1.5179282E-005
 1.1715063E+001, 2.0240737E-001, 1.4241965E-001, 1.5241371E-005
 1.1748019E+001, 2.0261988E-001, 1.4258305E-001, 1.5298130E-005
 1.1781085E+001, 2.0285632E-001, 1.4275527E-001, 1.5168676E-005
 1.1814047E+001, 2.0306081E-001, 1.4291625E-001, 1.5230615E-005
 1.1847066E+001, 2.0327902E-001, 1.4308172E-001, 1.5273421E-005
 1.1880033E+001, 2.0351262E-001, 1.4325300E-001, 1.5148987E-005
 1.1913092E+001, 2.0371649E-001, 1.4341370E-001, 1.5151323E-005
 1.1946127E+001, 2.0393834E-001, 1.4358075E-001, 1.5264317E-005
 1.1979042E+001, 2.0416987E-001, 1.4375142E-001, 1.5129035E-005
 1.2012101E+001, 2.0437205E-001, 1.4391153E-001, 1.5161250E-005
 1.2045123E+001, 2.0459850E-001, 1.4408027E-001, 1.5250153E-005
 1.2078027E+001, 2.0482468E-001, 1.4424908E-001, 1.5117478E-005
 1.2111134E+001, 2.0502900E-001, 1.4441001E-001, 1.5172628E-005
 1.2144112E+001, 2.0525799E-001, 1.4457981E-001, 1.5233962E-005
 1.2177010E+001, 2.0548015E-001, 1.4474717E-001, 1.5112912E-005
 1.2210072E+001, 2.0568625E-001, 1.4490875E-001, 1.5184414E-005
 1.2243083E+001, 2.0591577E-001, 1.4507884E-001, 1.5215628E-005
 1.2276021E+001, 2.0613600E-001, 1.4524569E-001, 1.5108465E-005
 1.2309117E+001, 2.0634443E-001, 1.4540825E-001, 1.5190375E-005
 1.2342025E+001, 2.0657381E-001, 1.4557831E-001, 1.5197098E-005
 1.2375128E+001, 2.0679128E-001, 1.4574429E-001, 1.5123558E-005
 1.2408087E+001, 2.0701585E-001, 1.4591314E-001, 1.4986244E-005
 1.2441032E+001, 2.0721857E-001, 1.4607344E-001, 1.4856020E-005
 1.2474062E+001, 2.0747955E-001, 1.4625516E-001, 1.4125476E-005
 1.2507043E+001, 2.0762967E-001, 1.4639996E-001, 1.3951364E-005
 1.2540010E+001, 2.0763741E-001, 1.4649931E-001, 1.3952990E-005
 1.2573140E+001, 2.0755393E-001, 1.4656752E-001, 1.4573465E-005
 1.2606039E+001, 2.0780199E-001, 1.4673014E-001, 1.5215268E-005
 1.2639128E+001, 2.0822402E-001, 1.4695388E-001, 1.5483256E-005
 1.2672046E+001, 2.0843812E-001, 1.4712232E-001, 1.5538421E-005
 1.2705043E+001, 2.0869610E-001, 1.4729956E-001, 1.5207840E-005
 1.2738000E+001, 2.0882852E-001, 1.4743974E-001, 1.5208591E-005
 1.2771142E+001, 2.0899838E-001, 1.4758920E-001, 1.5135084E-005
 1.2804138E+001, 2.0921792E-001, 1.4775480E-001, 1.5014472E-005
 1.2837134E+001, 2.0936565E-001, 1.4789968E-001, 1.5447792E-005
 1.2870131E+001, 2.0956993E-001, 1.4806045E-001, 1.5205559E-005
 1.2903020E+001, 2.0982444E-001, 1.4823751E-001, 1.5261694E-005
 1.2936121E+001, 2.0992933E-001, 1.4837427E-001, 1.5510457E-005
 1.2969002E+001, 2.1020553E-001, 1.4855922E-001, 1.5404949E-005
 1.3002028E+001, 2.1041962E-001, 1.4871964E-001, 1.5424232E-005
 1.3035097E+001, 2.1056254E-001, 1.4887071E-001, 1.5521108E-005
 1.3068036E+001, 2.1087437E-001, 1.4906020E-001, 1.5398464E-005
 1.3101031E+001, 2.1105203E-001, 1.4921431E-001, 1.5453183E-005
 1.3134028E+001, 2.1123081E-001, 1.4937556E-001, 1.5404474E-005
 1.3167102E+001, 2.1149007E-001, 1.4955445E-001, 1.5358855E-005
 1.3200050E+001, 2.1167277E-001, 1.4971084E-001, 1.5308968E-005
 1.3233072E+001, 2.1186213E-001, 1.4986732E-001, 1.5367456E-005
 1.3266062E+001, 2.1210666E-001, 1.5004138E-001, 1.5260180E-005
 1.3299109E+001, 2.1225485E-001, 1.5018810E-001, 1.5132419E-005
 1.3332078E+001, 2.1245933E-001, 1.5034920E-001, 1.5141520E-005
 1.3365130E+001, 2.1266008E-001, 1.5051098E-001, 1.5032954E-005
 1.3398079E+001, 2.1274686E-001, 1.5063326E-001, 1.5177758E-005
 1.3431051E+001, 2.1298461E-001, 1.5079907E-001, 1.5101252E-005
 1.3464085E+001, 2.1319993E-001, 1.5096518E-001, 1.5042913E-005
 1.3497099E+001, 2.1327349E-001, 1.5108947E-001, 1.5222518E-005
 1.3530023E+001, 2.1346177E-001, 1.5124239E-001, 1.5398349E-005
 1.3563091E+001, 2.1361988E-001, 1.5138938E-001, 1.5525743E-005
 1.3596121E+001, 2.1373371E-001, 1.5152316E-001, 1.5727659E-005
 1.3629126E+001, 2.1401887E-001, 1.5170594E-001, 1.5461785E-005
 1.3662045E+001, 2.1417457E-001, 1.5185573E-001, 1.5692849E-005
 1.3695025E+001, 2.1431547E-001, 1.5199820E-001, 1.5753916E-005
 1.3728070E+001, 2.1469373E-001, 1.5220943E-001, 1.5227260E-005
 1.3761022E+001, 2.1489511E-001, 1.5237623E-001, 1.4794136E-005
 1.3794132E+001, 2.1452972E-001, 1.5236748E-001, 1.5210079E-005
 1.3827064E+001, 2.1470573E-001, 1.5249588E-001, 1.4928700E-005
 1.3860026E+001, 2.1480107E-001, 1.5262104E-001, 1.5221706E-005
 1.3893082E+001, 2.1484138E-001, 1.5273156E-001, 1.5998299E-005
 1.3926110E+001, 2.1517271E-001, 1.5292499E-001, 1.5874015E-005
 1.3959007E+001, 2.1549442E-001, 1.5312642E-001, 1.5923797E-005
 1.3992048E+001, 2.1545046E-001, 1.5321779E-001, 1.6118879E-005
 1.4025014E+001, 2.1573301E-001, 1.5339207E-001, 1.6084989E-005
 1.4058064E+001, 2.1593368E-001, 1.5355434E-001, 1.5914724E-005
 1.4091023E+001, 2.1584274E-001, 1.5362005E-001, 1.6156575E-005
 1.4124058E+001, 2.1619248E-001, 1.5380009E-001, 1.6123280E-005
 1.4157078E+001, 2.1646137E-001, 1.5398026E-001, 1.5680812E-005
 1.4190137E+001, 2.1634086E-001, 1.5404219E-001, 1.5813731E-005
 1.4223110E+001, 2.1655698E-001, 1.5419458E-001, 1.5862013E-005
 1.4256136E+001, 2.1651671E-001, 1.5427843E-001, 1.6097717E-005
 1.4289088E+001, 2.1658116E-001, 1.5439031E-001, 1.6139489E-005
 1.4322008E+001, 2.1683826E-001, 1.5456521E-001, 1.6169176E-005
 1.4355141E+001, 2.1700161E-001, 1.5471805E-001, 1.5970875E-005
 1.4388015E+001, 2.1718028E-001, 1.5487357E-001, 1.5834112E-005
 1.4421091E+001, 2.1748106E-001, 1.5506451E-001, 1.5424010E-005
 1.4454081E+001, 2.1700260E-001, 1.5501794E-001, 1.5883194E-005
 1.4487100E+001, 2.1662062E-001, 1.5497110E-001, 1.5818085E-005
 1.4520076E+001, 2.1658258E-001, 1.5503202E-001, 1.5894309E-005
 1.4553131E+001, 2.1682628E-001, 1.5519770E-001, 1.5717128E-005
 1.4586099E+001, 2.1673716E-001, 1.5527390E-001, 1.6225510E-005
 1.4619091E+001, 2.1683448E-001, 1.5539945E-001, 1.6241585E-005
 1.4652118E+001, 2.1697245E-001, 1.5553660E-001, 1.6319287E-005
 1.4685068E+001, 2.1691360E-001, 1.5561666E-001, 1.6303900E-005
 1.4718048E+001, 2.1716127E-001, 1.5578552E-001, 1.6202397E-005
 1.4751116E+001, 2.1692647E-001, 1.5580976E-001, 1.6173145E-005
 1.4784136E+001, 2.1639124E-001, 1.5572883E-001, 1.6357344E-005
 1.4817073E+001, 2.1641195E-001, 1.5580748E-001, 1.6443767E-005
 1.4850021E+001, 2.1647976E-001, 1.5591088E-001, 1.6265821E-005
 1.4883025E+001, 2.1664648E-001, 1.5605394E-001, 1.6004644E-005
 1.4916112E+001, 2.1601257E-001, 1.5596112E-001, 1.6135829E-005
 1.4949053E+001, 2.1503294E-001, 1.5576936E-001, 1.6169893E-005
 1.4982073E+001, 2.1446947E-001, 1.5571147E-001, 1.6377420E-005
 1.5015126E+001, 2.1400914E-001, 1.5569139E-001, 1.6572465E-005
 1.5048036E+001, 2.1387695E-001, 1.5577199E-001, 1.6241397E-005
 1.5081011E+001, 2.1365916E-001, 1.5582266E-001, 1.6613624E-005
 1.5114045E+001, 2.1280059E-001, 1.5569675E-001, 1.6836681E-005
 1.5147075E+001, 2.1231047E-001, 1.5567997E-001, 1.6899239E-005
 1.5180038E+001, 2.1180862E-001, 1.5565368E-001, 1.6985001E-005
 1.5213147E+001, 2.1106325E-001, 1.5555777E-001, 1.6911928E-005
 1.5246081E+001, 2.1097575E-001, 1.5564189E-001, 1.6966499E-005
 1.5279076E+001, 2.0971663E-001, 1.5555288E-001, 1.7009239E-005
 1.5312082E+001, 2.0828778E-001, 1.5540953E-001, 1.7186484E-005
 1.5345066E+001, 2.0754296E-001, 1.5536585E-001, 1.6847125E-005
 1.5378000E+001, 2.0717224E-001, 1.5540012E-001, 1.6669026E-005
 1.5411120E+001, 2.0524281E-001, 1.5502390E-001, 1.6796193E-005
 1.5444000E+001, 2.0259330E-001, 1.5451891E-001, 1.6833336E-005
 1.5477063E+001, 1.9983103E-001, 1.5407551E-001, 1.6978998E-005
 1.5510117E+001, 1.9680480E-001, 1.5367498E-001, 1.7205849E-005
 1.5543128E+001, 1.9356379E-001, 1.5338053E-001, 1.6932258E-005
 1.5576143E+001, 1.8976440E-001, 1.5307059E-001, 1.7211107E-005
 1.5609036E+001, 1.8489854E-001, 1.5256869E-001, 1.7347468E-005
 1.5642067E+001, 1.8052962E-001, 1.5212975E-001, 1.7491277E-005
 1.5675106E+001, 1.7646070E-001, 1.5171550E-001, 1.7583965E-005
 1.5708113E+001, 1.7223991E-001, 1.5122539E-001, 1.7691173E-005
 1.5741096E+001, 1.6886790E-001, 1.5082903E-001, 1.7903460E-005
 1.5774157E+001, 1.6578693E-001, 1.5035935E-001, 1.8033137E-005
 1.5807104E+001, 1.6325304E-001, 1.5000493E-001, 1.8172809E-005
 1.5840105E+001, 1.6139721E-001, 1.4985788E-001, 1.7825960E-005
 1.5873096E+001, 1.5965676E-001, 1.4971497E-001, 1.7780577E-005
 1.5906095E+001, 1.5718811E-001, 1.4931166E-001, 1.8011736E-005
 1.5939084E+001, 1.5492089E-001, 1.4999799E-001, 1.8119359E-005
 1.5972131E+001, 1.5285514E-001, 1.4990662E-001, 1.8135881E-005
 1.6005133E+001, 1.5079099E-001, 1.4921540E-001, 1.8058256E-005
 1.6038005E+001, 1.4914044E-001, 1.4811268E-001, 1.8000472E-005
 1.6071143E+001, 1.4801338E-001, 1.4752133E-001, 1.8021318E-005
 1.6104060E+001, 1.4691285E-001, 1.4718218E-001, 1.8123702E-005
 1.6137063E+001, 1.4594534E-001, 1.4693531E-001, 1.8212133E-005
 1.6170092E+001, 1.4496368E-001, 1.4662308E-001, 1.8257466E-005
 1.6203071E+001, 1.4390505E-001, 1.4620901E-001, 1.8342607E-005
 1.6236102E+001, 1.4302535E-001, 1.4582588E-001, 1.8417312E-005
 1.6269082E+001, 1.4231184E-001, 1.4546821E-001, 1.8483391E-005
 1.6302099E+001, 1.4178065E-001, 1.4515325E-001, 1.8510063E-005
 1.6335070E+001, 1.4140938E-001, 1.4488102E-001, 1.8520476E-005
 1.6368122E+001, 1.4112369E-001, 1.4465634E-001, 1.8525277E-005
 1.6401109E+001, 1.4094190E-001, 1.4447771E-001, 1.8587179E-005
 1.6434117E+001, 1.4081028E-001, 1.4430438E-001, 1.8615378E-005
 1.6467116E+001, 1.4034150E-001, 1.4394997E-001, 2.0624288E-005
 1.6500103E+001, 1.4041885E-001, 1.4374445E-001, 2.1674179E-005
 1.6533067E+001, 1.4198279E-001, 1.4483082E-001, 2.2000922E-005
 1.6566022E+001, 1.4275128E-001, 1.4536590E-001, 2.2674657E-005
 1.6599032E+001, 1.4152709E-001, 1.4497029E-001, 2.2027064E-005
 1.6632120E+001, 1.3919425E-001, 1.4317843E-001, 2.1499041E-005
 1.6665040E+001, 1.3730173E-001, 1.4166515E-001, 2.1210725E-005
 1.6698092E+001, 1.3506822E-001, 1.4056403E-001, 2.1034256E-005
 1.6731057E+001, 1.3406676E-001, 1.4019595E-001, 2.0928822E-005
 1.6764005E+001, 1.3431987E-001, 1.4044316E-001, 2.0663402E-005
 1.6797012E+001, 1.3488821E-001, 1.4074581E-001, 2.0469771E-005
 1.6830026E+001, 1.3643396E-001, 1.4158984E-001, 2.0644142E-005
 1.6863075E+001, 1.3820352E-001, 1.4259990E-001, 2.0502315E-005
 1.6896015E+001, 1.4012846E-001, 1.4356550E-001, 2.0455461E-005
 1.6929054E+001, 1.4212980E-001, 1.4458500E-001, 2.0903583E-005
 1.6962076E+001, 1.4384975E-001, 1.4603463E-001, 2.0879995E-005
 1.6995026E+001, 1.4562721E-001, 1.4711528E-001, 2.0989460E-005
 1.7028000E+001, 1.4716350E-001, 1.4781059E-001, 2.1325569E-005
 1.7061118E+001, 1.4854720E-001, 1.4835288E-001, 2.1630346E-005
 1.7094155E+001, 1.4999848E-001, 1.4897579E-001, 2.1500150E-005
 1.7127097E+001, 1.5150034E-001, 1.4961575E-001, 2.1366357E-005
 1.7160064E+001, 1.5274347E-001, 1.5013609E-001, 2.1216625E-005
 1.7193034E+001, 1.5339083E-001, 1.5043745E-001, 2.1898806E-005
 1.7226129E+001, 1.5386877E-001, 1.5071156E-001, 2.1764903E-005
 1.7259130E+001, 1.5498943E-001, 1.5120551E-001, 2.2361173E-005
 1.7292063E+001, 1.5672171E-001, 1.5176285E-001, 2.2144110E-005
 1.7325145E+001, 1.5958855E-001, 1.5292823E-001, 2.2185999E-005
 1.7358136E+001, 1.6247727E-001, 1.5418945E-001, 2.2108858E-005
 1.7391086E+001, 1.6427749E-001, 1.5509487E-001, 2.1722304E-005
 1.7424130E+001, 1.6491138E-001, 1.5542512E-001, 2.1743501E-005
 1.7457055E+001, 1.6493274E-001, 1.5549998E-001, 2.2046191E-005
 1.7490055E+001, 1.6599376E-001, 1.5593329E-001, 2.2089733E-005
 1.7523045E+001, 1.6774534E-001, 1.5656062E-001, 2.2545947E-005
 1.7556024E+001, 1.7054245E-001, 1.5753559E-001, 2.1929565E-005
 1.7589090E+001, 1.7310239E-001, 1.5845376E-001, 2.2205140E-005
 1.7622007E+001, 1.7389941E-001, 1.5881866E-001, 2.2418863E-005
 1.7655126E+001, 1.7350755E-001, 1.5882382E-001, 2.2476757E-005
 1.7688102E+001, 1.7311613E-001, 1.5883992E-001, 2.2207993E-005
 1.7721034E+001, 1.7292070E-001, 1.5887703E-001, 2.1843792E-005
 1.7754126E+001, 1.7299777E-001, 1.5897958E-001, 2.1814347E-005
 1.7787121E+001, 1.7307807E-001, 1.5908767E-001, 2.1612020E-005
 1.7820158E+001, 1.7316047E-001, 1.5919962E-001, 2.1568915E-005
 1.7853103E+001, 1.7324548E-001, 1.5931613E-001, 2.1762919E-005
 1.7886106E+001, 1.7328642E-001, 1.5941594E-001, 2.1547231E-005
 1.7919135E+001, 1.7329231E-001, 1.5949619E-001, 2.1353306E-005
 1.7952137E+001, 1.7331433E-001, 1.5957659E-001, 2.1102330E-005
 1.7985066E+001, 1.7330525E-001, 1.5964125E-001, 2.0965938E-005
 1.8018131E+001, 1.7333940E-001, 1.5969111E-001, 2.2090965E-005
 1.8051085E+001, 1.7514206E-001, 1.6032315E-001, 2.1830323E-005
 1.8084039E+001, 1.7870376E-001, 1.6160344E-001, 2.1905844E-005
 1.8117005E+001, 1.8162047E-001, 1.6264963E-001, 2.1876672E-005
 1.8150011E+001, 1.8299833E-001, 1.6313778E-001, 2.1778064E-005
 1.8183023E+001, 1.8327754E-001, 1.6326459E-001, 2.1623427E-005
 1.8216037E+001, 1.8305512E-001, 1.6325159E-001, 2.1503330E-005
 1.8249102E+001, 1.8269090E-001, 1.6326750E-001, 2.1473503E-005
 1.8282132E+001, 1.8222806E-001, 1.6336511E-001, 2.1469057E-005
 1.8315155E+001, 1.8169322E-001, 1.6349810E-001, 2.1547561E-005
 1.8348002E+001, 1.8103881E-001, 1.6359573E-001, 2.1621712E-005
 1.8381028E+001, 1.8016743E-001, 1.6360733E-001, 2.1596115E-005
 1.8414122E+001, 1.7913129E-001, 1.6355087E-001, 2.1541903E-005
 1.8447013E+001, 1.7801644E-001, 1.6345046E-001, 2.1392489E-005
 1.8480031E+001, 1.7691555E-001, 1.6333432E-001, 2.1256191E-005
 1.8513034E+001, 1.7588333E-001, 1.6322018E-001, 2.1197623E-005
 1.8546054E+001, 1.7502438E-001, 1.6310132E-001, 2.1036502E-005
 1.8579075E+001, 1.7425908E-001, 1.6291938E-001, 2.0916025E-005
 1.8612095E+001, 1.7352054E-001, 1.6272644E-001, 2.0852790E-005
 1.8645116E+001, 1.7288346E-001, 1.6262017E-001, 2.0336052E-005
 1.8678136E+001, 1.7198997E-001, 1.6229982E-001, 2.0247413E-005
 1.8711035E+001, 1.7028529E-001, 1.6159394E-001, 2.0103897E-005
 1.8744081E+001, 1.6886116E-001, 1.6143661E-001, 1.9632341E-005
 1.8777126E+001, 1.6647951E-001, 1.6106186E-001, 1.9269215E-005
 1.8810095E+001, 1.6370112E-001, 1.6021078E-001, 1.9209841E-005
 1.8843120E+001, 1.6192713E-001, 1.5966518E-001, 1.9317998E-005
 1.8876023E+001, 1.6131294E-001, 1.5970980E-001, 1.9472542E-005
 1.8909132E+001, 1.6137974E-001, 1.6002588E-001, 1.9369254E-005
 1.8942012E+001, 1.6172260E-001, 1.6043003E-001, 1.9465725E-005
 1.8975110E+001, 1.6186902E-001, 1.6086515E-001, 1.8766878E-005
 1.9008162E+001, 1.6080862E-001, 1.6092217E-001, 1.8752046E-005
 1.9041137E+001, 1.5955930E-001, 1.6065451E-001, 1.8556301E-005
 1.9074060E+001, 1.5830971E-001, 1.5990074E-001, 1.8708789E-005
 1.9107102E+001, 1.5726829E-001, 1.5893315E-001, 1.8956794E-005
 1.9140100E+001, 1.5691108E-001, 1.5882168E-001, 1.8693991E-005
 1.9173113E+001, 1.5680944E-001, 1.5894910E-001, 1.8927255E-005
 1.9206074E+001, 1.5689830E-001, 1.5921895E-001, 1.8420881E-005
 1.9239023E+001, 1.5697142E-001, 1.5950935E-001, 1.8156534E-005
 1.9272072E+001, 1.5585245E-001, 1.5912556E-001, 1.8435673E-005
 1.9305028E+001, 1.5473615E-001, 1.5793626E-001, 1.8045095E-005
 1.9338156E+001, 1.5412979E-001, 1.5734940E-001, 1.8199414E-005
 1.9371026E+001, 1.5323688E-001, 1.5681926E-001, 1.8573474E-005
 1.9404059E+001, 1.5292614E-001, 1.5669201E-001, 1.8617072E-005
 1.9437093E+001, 1.5332896E-001, 1.5697339E-001, 1.8681963E-005
 1.9470054E+001, 1.5348295E-001, 1.5711664E-001, 1.8815003E-005
 1.9503136E+001, 1.5371791E-001, 1.5734849E-001, 1.8291103E-005
 1.9536034E+001, 1.5380865E-001, 1.5751453E-001, 1.8344996E-005
 1.9569035E+001, 1.5302358E-001, 1.5693622E-001, 1.8370011E-005
 1.9602161E+001, 1.5245854E-001, 1.5636335E-001, 1.8377418E-005
 1.9635068E+001, 1.5271905E-001, 1.5654267E-001, 1.7700544E-005
 1.9668071E+001, 1.5227672E-001, 1.5634743E-001, 1.7896024E-005
 1.9701110E+001, 1.5170472E-001, 1.5614723E-001, 1.8193952E-005
 1.9734047E+001, 1.5156057E-001, 1.5615601E-001, 1.8359236E-005
 1.9767014E+001, 1.5168202E-001, 1.5632846E-001, 1.8449670E-005
 1.9800091E+001, 1.5193732E-001, 1.5657169E-001, 1.8747253E-005
 1.9833123E+001, 1.5249540E-001, 1.5691508E-001, 1.8814763E-005
 1.9866058E+001, 1.5299617E-001, 1.5731703E-001, 1.8885498E-005
 1.9899156E+001, 1.5328166E-001, 1.5774506E-001, 1.8780166E-005
 1.9932077E+001, 1.5365526E-001, 1.5797710E-001, 1.8831550E-005
 1.9965044E+001, 1.5411515E-001, 1.5821068E-001, 1.8755364E-005
 1.9998148E+001, 1.5463357E-001, 1.5843183E-001, 1.8887091E-005
 2.0031136E+001, 1.5537275E-001, 1.5873175E-001, 1.8927046E-005
 2.0064058E+001, 1.5613516E-001, 1.5901593E-001, 1.8829615E-005
 2.0097031E+001, 1.5695530E-001, 1.5937035E-001, 1.8753385E-005
 2.0130086E+001, 1.5781608E-001, 1.6013872E-001, 1.8735561E-005
 2.0163072E+001, 1.5876088E-001, 1.6110661E-001, 1.8786511E-005
 2.0196003E+001, 1.5977869E-001, 1.6167220E-001, 1.8632281E-005
 2.0229088E+001, 1.6095720E-001, 1.6219874E-001, 1.8634082E-005
 2.0262085E+001, 1.6225788E-001, 1.6279386E-001, 1.9233010E-005
 2.0295067E+001, 1.6380508E-001, 1.6341823E-001, 1.9513865E-005
 2.0328103E+001, 1.6605945E-001, 1.6434986E-001, 1.9243559E-005
 2.0361032E+001, 1.6856626E-001, 1.6524237E-001, 1.9486651E-005
 2.0394109E+001, 1.7108887E-001, 1.6630257E-001, 1.9708279E-005
 2.0427100E+001, 1.7358585E-001, 1.6750689E-001, 1.9599360E-005
 2.0460044E+001, 1.7565877E-001, 1.6833572E-001, 1.9417484E-005
 2.0493101E+001, 1.7706761E-001, 1.6889295E-001, 1.9866154E-005
 2.0526097E+001, 1.7791590E-001, 1.6925785E-001, 2.0137419E-005
 2.0559033E+001, 1.7893050E-001, 1.6968925E-001, 1.9873236E-005
 2.0592019E+001, 1.8031666E-001, 1.7021119E-001, 2.0153376E-005
 2.0625032E+001, 1.8207899E-001, 1.7086251E-001, 2.0157192E-005
 2.0658046E+001, 1.8393881E-001, 1.7153982E-001, 2.0591114E-005
 2.0691000E+001, 1.8551438E-001, 1.7209462E-001, 2.0598574E-005
 2.0724130E+001, 1.8740603E-001, 1.7276477E-001, 2.0466081E-005
 2.0757147E+001, 1.8909442E-001, 1.7338315E-001, 2.0419939E-005
 2.0790103E+001, 1.8971337E-001, 1.7364577E-001, 2.0352581E-005
 2.0823157E+001, 1.8920267E-001, 1.7356635E-001, 2.0179941E-005
 2.0856053E+001, 1.8839587E-001, 1.7341631E-001, 2.0000526E-005
 2.0889124E+001, 1.8772735E-001, 1.7329798E-001, 2.0549777E-005
 2.0922017E+001, 1.8805618E-001, 1.7348882E-001, 2.0468843E-005
 2.0955046E+001, 1.8974468E-001, 1.7412142E-001, 2.0547579E-005
 2.0988147E+001, 1.9163434E-001, 1.7478706E-001, 2.0459540E-005
 2.1021030E+001, 1.9315590E-001, 1.7531609E-001, 2.0337772E-005
 2.1054084E+001, 1.9418704E-001, 1.7568471E-001, 2.1202705E-005
 2.1087139E+001, 1.9567515E-001, 1.7619207E-001, 2.1012297E-005
 2.1120022E+001, 1.9839712E-001, 1.7713302E-001, 2.0918024E-005
 2.1153076E+001, 2.0055935E-001, 1.7787403E-001, 2.0840154E-005
 2.1186131E+001, 2.0120546E-001, 1.7816469E-001, 2.0637492E-005
 2.1219146E+001, 2.0093242E-001, 1.7822614E-001, 2.0576654E-005
 2.1252092E+001, 2.0051190E-001, 1.7825137E-001, 2.0357650E-005
 2.1285130E+001, 2.0022623E-001, 1.7830238E-001, 2.0338621E-005
 2.1318106E+001, 2.0006806E-001, 1.7837745E-001, 2.0446072E-005
 2.1351055E+001, 1.9997993E-001, 1.7846699E-001, 2.0451060E-005
 2.1384095E+001, 1.9984391E-001, 1.7853663E-001, 2.0455412E-005
 2.1417135E+001, 1.9962103E-001, 1.7857218E-001, 2.0431374E-005
 2.1450009E+001, 1.9933938E-001, 1.7858349E-001, 2.0442188E-005
 2.1483049E+001, 1.9900261E-001, 1.7856744E-001, 2.0472355E-005
 2.1516089E+001, 1.9884670E-001, 1.7860376E-001, 2.0279137E-005
 2.1549129E+001, 1.9877893E-001, 1.7866218E-001, 1.9891911E-005
 2.1582003E+001, 1.9877772E-001, 1.7872360E-001, 2.0133024E-005
 2.1615043E+001, 1.9938642E-001, 1.7894338E-001, 2.0974688E-005
 2.1648083E+001, 2.0258601E-001, 1.7999903E-001, 2.0642348E-005
 2.1681123E+001, 2.0695498E-001, 1.8147032E-001, 2.0472877E-005
 2.1714163E+001, 2.0949351E-001, 1.8228200E-001, 2.0566247E-005
 2.1747037E+001, 2.1037200E-001, 1.8253314E-001, 2.0264241E-005
 2.1780077E+001, 2.1054047E-001, 1.8260354E-001, 2.0206667E-005
 2.1813046E+001, 2.1048099E-001, 1.8263900E-001, 2.0118910E-005
 2.1846020E+001, 2.1043079E-001, 1.8277117E-001, 2.0055925E-005
 2.1879064E+001, 2.1032202E-001, 1.8296418E-001, 2.0198926E-005
 2.1912044E+001, 2.1007078E-001, 1.8312542E-001, 2.0271909E-005
 2.1945086E+001, 2.0957798E-001, 1.8320259E-001, 2.0290530E-005
 2.1978131E+001, 2.0873092E-001, 1.8315446E-001, 2.0352705E-005
 2.2011162E+001, 2.0766469E-001, 1.8302456E-001, 2.0414927E-005
 2.2044098E+001, 2.0645136E-001, 1.8283180E-001, 2.0368234E-005
 2.2077123E+001, 2.0524675E-001, 1.8261702E-001, 2.0258389E-005
 2.2110010E+001, 2.0417993E-001, 1.8242215E-001, 2.0098463E-005
 2.2143148E+001, 2.0328503E-001, 1.8225988E-001, 1.9947449E-005
 2.2176032E+001, 2.0257267E-001, 1.8214013E-001, 1.9970545E-005
 2.2209022E+001, 2.0203541E-001, 1.8207363E-001, 1.9771242E-005
 2.2242137E+001, 2.0157165E-001, 1.8203365E-001, 1.9787538E-005
 2.2275074E+001, 2.0121634E-001, 1.8203170E-001, 1.9679736E-005
 2.2308151E+001, 2.0098160E-001, 1.8208262E-001, 1.9465343E-005
 2.2341081E+001, 2.0073054E-001, 1.8213061E-001, 1.9382354E-005
 2.2374065E+001, 2.0062304E-001, 1.8223111E-001, 1.9404945E-005
 2.2407092E+001, 2.0060754E-001, 1.8237642E-001, 1.9327184E-005
 2.2440093E+001, 2.0054051E-001, 1.8251179E-001, 1.9106456E-005
 2.2473031E+001, 2.0050670E-001, 1.8269438E-001, 1.8659897E-005
 2.2506045E+001, 1.9942070E-001, 1.8254003E-001, 1.8671967E-005
 2.2539067E+001, 1.9783495E-001, 1.8223478E-001, 1.8161457E-005
 2.2572003E+001, 1.9608168E-001, 1.8189353E-001, 1.7933995E-005
 2.2605100E+001, 1.9260203E-001, 1.8056174E-001, 1.8045052E-005
 2.2638153E+001, 1.8961447E-001, 1.7939080E-001, 1.7915958E-005
 2.2671040E+001, 1.8868617E-001, 1.7914230E-001, 1.8100829E-005
 2.2704129E+001, 1.8917101E-001, 1.7953454E-001, 1.8281977E-005
 2.2737160E+001, 1.9013680E-001, 1.8024557E-001, 1.7911873E-005
 2.2770005E+001, 1.9086310E-001, 1.8063838E-001, 1.8018513E-005
 2.2803012E+001, 1.9113720E-001, 1.8079154E-001, 1.8145982E-005
 2.2836018E+001, 1.9131216E-001, 1.8093473E-001, 1.8198772E-005
