s,kW,C,kg/m2/s,m,kW/m2
Time,"HRR","temp","MLR","thick","flux"
 5.720E+002, 3.077E+001, 6.629E+002, 0.000E+000, 2.040E-002, 5.885E+001
 5.740E+002, 2.989E+001, 6.617E+002, 0.000E+000, 2.040E-002, 5.709E+001
 5.760E+002, 2.893E+001, 6.602E+002, 0.000E+000, 2.040E-002, 5.726E+001
 5.780E+002, 2.795E+001, 6.601E+002, 0.000E+000, 2.040E-002, 5.770E+001
 5.800E+002, 2.688E+001, 6.601E+002, 0.000E+000, 2.040E-002, 5.731E+001
 5.820E+002, 2.577E+001, 6.569E+002, 0.000E+000, 2.040E-002, 5.558E+001
 5.840E+002, 2.463E+001, 6.556E+002, 0.000E+000, 2.040E-002, 5.632E+001
 5.860E+002, 2.344E+001, 6.529E+002, 0.000E+000, 2.040E-002, 5.453E+001
 5.880E+002, 2.220E+001, 6.471E+002, 0.000E+000, 2.040E-002, 5.316E+001
 5.900E+002, 2.096E+001, 6.466E+002, 0.000E+000, 2.040E-002, 5.409E+001
 5.920E+002, 1.976E+001, 6.481E+002, 0.000E+000, 2.040E-002, 5.438E+001
 5.940E+002, 1.851E+001, 6.472E+002, 0.000E+000, 2.040E-002, 5.419E+001
 5.960E+002, 1.722E+001, 6.436E+002, 0.000E+000, 2.040E-002, 5.288E+001
 5.980E+002, 1.597E+001, 6.431E+002, 0.000E+000, 2.040E-002, 5.331E+001
 6.000E+002, 1.481E+001, 6.416E+002, 0.000E+000, 2.040E-002, 5.288E+001
