s,kW,C,kg/m2/s,m,kW/m2
 8.000E+001, 7.355E+002, 6.567E+002, 3.468E-002, 1.800E-002, 1.059E+002
 8.200E+001, 7.239E+002, 6.612E+002, 3.409E-002, 1.800E-002, 1.055E+002
 8.400E+001, 7.303E+002, 6.677E+002, 3.368E-002, 1.800E-002, 1.066E+002
 8.600E+001, 7.543E+002, 6.745E+002, 3.450E-002, 1.800E-002, 1.073E+002
 8.800E+001, 7.520E+002, 6.776E+002, 3.475E-002, 1.800E-002, 1.069E+002
 9.000E+001, 7.336E+002, 6.810E+002, 3.425E-002, 1.800E-002, 1.068E+002
 9.200E+001, 7.237E+002, 6.850E+002, 3.352E-002, 1.800E-002, 1.069E+002
 9.400E+001, 7.112E+002, 6.882E+002, 3.265E-002, 1.800E-002, 1.059E+002
 9.600E+001, 7.139E+002, 6.921E+002, 3.243E-002, 1.800E-002, 1.066E+002
 9.800E+001, 7.102E+002, 6.984E+002, 3.271E-002, 1.800E-002, 1.082E+002
 1.000E+002, 6.899E+002, 7.001E+002, 3.237E-002, 1.800E-002, 1.061E+002
 1.020E+002, 6.732E+002, 7.024E+002, 3.127E-002, 1.800E-002, 1.066E+002
 1.040E+002, 6.747E+002, 7.049E+002, 3.055E-002, 1.800E-002, 1.059E+002
 1.060E+002, 6.586E+002, 7.081E+002, 3.017E-002, 1.800E-002, 1.058E+002
 1.080E+002, 6.596E+002, 7.123E+002, 3.004E-002, 1.800E-002, 1.070E+002
 1.100E+002, 6.364E+002, 7.153E+002, 2.973E-002, 1.800E-002, 1.069E+002
 1.120E+002, 6.310E+002, 7.197E+002, 2.915E-002, 1.800E-002, 1.080E+002
 1.140E+002, 6.180E+002, 7.219E+002, 2.857E-002, 1.800E-002, 1.070E+002
 1.160E+002, 6.086E+002, 7.245E+002, 2.798E-002, 1.800E-002, 1.072E+002
 1.180E+002, 5.891E+002, 7.261E+002, 2.753E-002, 1.800E-002, 1.066E+002
 1.200E+002, 5.821E+002, 7.302E+002, 2.683E-002, 1.800E-002, 1.080E+002
 1.220E+002, 5.587E+002, 7.360E+002, 2.624E-002, 1.800E-002, 1.093E+002
 1.240E+002, 5.358E+002, 7.359E+002, 2.533E-002, 1.800E-002, 1.064E+002
 1.260E+002, 5.008E+002, 7.384E+002, 2.407E-002, 1.800E-002, 1.073E+002
 1.280E+002, 4.218E+002, 7.423E+002, 2.261E-002, 1.800E-002, 1.072E+002
 1.300E+002, 3.037E+002, 7.453E+002, 1.997E-002, 1.800E-002, 1.083E+002
 1.320E+002, 2.133E+002, 7.539E+002, 1.481E-002, 1.800E-002, 1.110E+002
 1.340E+002, 1.785E+002, 7.590E+002, 2.816E-003, 1.800E-002, 1.089E+002
 1.360E+002, 1.588E+002, 7.681E+002, 6.966E-010, 1.800E-002, 1.067E+002
 1.380E+002, 1.479E+002, 7.767E+002, 0.000E+000, 1.800E-002, 1.042E+002
 1.400E+002, 1.403E+002, 7.834E+002, 0.000E+000, 1.800E-002, 1.031E+002
 1.420E+002, 1.302E+002, 7.825E+002, 0.000E+000, 1.800E-002, 9.762E+001
 1.440E+002, 1.150E+002, 7.818E+002, 0.000E+000, 1.800E-002, 9.702E+001
 1.460E+002, 8.851E+001, 7.812E+002, 0.000E+000, 1.800E-002, 9.352E+001
 1.480E+002, 5.396E+001, 7.655E+002, 0.000E+000, 1.800E-002, 8.290E+001
 1.500E+002, 3.508E+001, 7.530E+002, 0.000E+000, 1.800E-002, 7.951E+001
 1.520E+002, 2.212E+001, 7.472E+002, 0.000E+000, 1.800E-002, 7.856E+001
 1.540E+002, 1.367E+001, 7.427E+002, 0.000E+000, 1.800E-002, 7.806E+001
 1.560E+002, 1.219E+001, 7.371E+002, 0.000E+000, 1.800E-002, 7.703E+001
 1.580E+002, 9.977E+000, 7.355E+002, 0.000E+000, 1.800E-002, 7.753E+001
 1.600E+002, 6.001E+000, 7.330E+002, 0.000E+000, 1.800E-002, 7.702E+001
 1.620E+002, 9.759E-001, 7.316E+002, 0.000E+000, 1.800E-002, 7.717E+001
 1.640E+002, 2.271E-003, 7.351E+002, 0.000E+000, 1.800E-002, 7.875E+001
 1.660E+002, 1.052E-009, 7.360E+002, 0.000E+000, 1.800E-002, 7.867E+001
 1.680E+002, 0.000E+000, 7.354E+002, 0.000E+000, 1.800E-002, 7.831E+001
 1.700E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.800E-002, 7.891E+001
 1.720E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.800E-002, 7.881E+001
 1.740E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.800E-002, 7.848E+001
 1.760E+002, 0.000E+000, 7.351E+002, 0.000E+000, 1.800E-002, 7.844E+001
 1.780E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.800E-002, 7.873E+001
 1.800E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.800E-002, 7.864E+001
 1.820E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.800E-002, 7.851E+001
 1.840E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.800E-002, 7.857E+001
 1.860E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.800E-002, 7.902E+001
 1.880E+002, 0.000E+000, 7.357E+002, 0.000E+000, 1.800E-002, 7.845E+001
 1.900E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.800E-002, 7.872E+001
 1.920E+002, 0.000E+000, 7.351E+002, 0.000E+000, 1.800E-002, 7.824E+001
 1.940E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.800E-002, 7.883E+001
 1.960E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.800E-002, 7.929E+001
 1.980E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.800E-002, 7.900E+001
 2.000E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.800E-002, 7.839E+001
 2.020E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.800E-002, 7.855E+001
 2.040E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.800E-002, 7.879E+001
 2.060E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.800E-002, 7.904E+001
 2.080E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.800E-002, 7.866E+001
 2.100E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.800E-002, 7.867E+001
 2.120E+002, 0.000E+000, 7.357E+002, 0.000E+000, 1.800E-002, 7.861E+001
 2.140E+002, 0.000E+000, 7.349E+002, 0.000E+000, 1.800E-002, 7.828E+001
 2.160E+002, 0.000E+000, 7.344E+002, 0.000E+000, 1.800E-002, 7.827E+001
 2.180E+002, 0.000E+000, 7.350E+002, 0.000E+000, 1.800E-002, 7.857E+001
 2.200E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.800E-002, 7.926E+001
 2.220E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.800E-002, 7.895E+001
 2.240E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.800E-002, 7.919E+001
 2.260E+002, 0.000E+000, 7.344E+002, 0.000E+000, 1.800E-002, 7.790E+001
 2.280E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.800E-002, 7.880E+001
 2.300E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.800E-002, 7.914E+001
 2.320E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.800E-002, 7.915E+001
 2.340E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.800E-002, 7.884E+001
 2.360E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.800E-002, 7.835E+001
 2.380E+002, 0.000E+000, 7.347E+002, 0.000E+000, 1.800E-002, 7.826E+001
 2.400E+002, 0.000E+000, 7.353E+002, 0.000E+000, 1.800E-002, 7.861E+001
 2.420E+002, 0.000E+000, 7.360E+002, 0.000E+000, 1.800E-002, 7.894E+001
 2.440E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.800E-002, 7.887E+001
 2.460E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.800E-002, 7.878E+001
 2.480E+002, 0.000E+000, 7.354E+002, 0.000E+000, 1.800E-002, 7.845E+001
 2.500E+002, 0.000E+000, 7.346E+002, 0.000E+000, 1.800E-002, 7.818E+001
 2.520E+002, 0.000E+000, 7.341E+002, 0.000E+000, 1.800E-002, 7.798E+001
 2.540E+002, 0.000E+000, 7.348E+002, 0.000E+000, 1.800E-002, 7.856E+001
 2.560E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.800E-002, 7.872E+001
 2.580E+002, 0.000E+000, 7.351E+002, 0.000E+000, 1.800E-002, 7.853E+001
 2.600E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.800E-002, 7.931E+001
 2.620E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.800E-002, 7.859E+001
 2.640E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.800E-002, 7.875E+001
 2.660E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.800E-002, 7.895E+001
 2.680E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.800E-002, 7.916E+001
 2.700E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.800E-002, 7.856E+001
 2.720E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.800E-002, 7.859E+001
 2.740E+002, 0.000E+000, 7.360E+002, 0.000E+000, 1.800E-002, 7.870E+001
 2.760E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.800E-002, 7.861E+001
 2.780E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.800E-002, 7.944E+001
 2.800E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.800E-002, 7.817E+001
 2.820E+002, 0.000E+000, 7.350E+002, 0.000E+000, 1.800E-002, 7.834E+001
 2.840E+002, 0.000E+000, 7.350E+002, 0.000E+000, 1.800E-002, 7.850E+001
 2.860E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.800E-002, 7.899E+001
 2.880E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.800E-002, 7.890E+001
 2.900E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.800E-002, 7.902E+001
 2.920E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.800E-002, 7.882E+001
 2.940E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.800E-002, 7.864E+001
 2.960E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.800E-002, 7.885E+001
 2.980E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.800E-002, 7.891E+001
 3.000E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.800E-002, 7.907E+001
