s,kW,C,kg/m2/s,m,kW/m2
 2.180E+002, 1.317E+002, 7.822E+002, 2.155E-002, 2.390E-002, 1.142E+002
 2.200E+002, 1.307E+002, 7.834E+002, 2.010E-002, 2.390E-002, 1.147E+002
 2.220E+002, 1.329E+002, 7.812E+002, 2.072E-002, 2.390E-002, 1.124E+002
 2.240E+002, 1.323E+002, 7.829E+002, 2.256E-002, 2.390E-002, 1.137E+002
 2.260E+002, 1.327E+002, 7.820E+002, 2.362E-002, 2.390E-002, 1.127E+002
 2.280E+002, 1.329E+002, 7.824E+002, 2.370E-002, 2.390E-002, 1.129E+002
 2.300E+002, 1.324E+002, 7.855E+002, 2.286E-002, 2.390E-002, 1.137E+002
 2.320E+002, 1.325E+002, 7.855E+002, 2.154E-002, 2.390E-002, 1.136E+002
 2.340E+002, 1.328E+002, 7.874E+002, 2.133E-002, 2.390E-002, 1.146E+002
 2.360E+002, 1.322E+002, 7.861E+002, 2.290E-002, 2.390E-002, 1.127E+002
 2.380E+002, 1.349E+002, 7.863E+002, 2.420E-002, 2.390E-002, 1.138E+002
 2.400E+002, 1.344E+002, 7.870E+002, 2.455E-002, 2.390E-002, 1.130E+002
 2.420E+002, 1.344E+002, 7.864E+002, 2.403E-002, 2.390E-002, 1.131E+002
 2.440E+002, 1.342E+002, 7.886E+002, 2.292E-002, 2.390E-002, 1.138E+002
 2.460E+002, 1.348E+002, 7.896E+002, 2.255E-002, 2.390E-002, 1.144E+002
 2.480E+002, 1.348E+002, 7.906E+002, 2.382E-002, 2.390E-002, 1.132E+002
 2.500E+002, 1.355E+002, 7.871E+002, 2.513E-002, 2.390E-002, 1.113E+002
 2.520E+002, 1.356E+002, 7.873E+002, 2.552E-002, 2.390E-002, 1.119E+002
 2.540E+002, 1.367E+002, 7.882E+002, 2.509E-002, 2.390E-002, 1.120E+002
 2.560E+002, 1.366E+002, 7.869E+002, 2.421E-002, 2.390E-002, 1.107E+002
 2.580E+002, 1.365E+002, 7.892E+002, 2.404E-002, 2.390E-002, 1.125E+002
 2.600E+002, 1.371E+002, 7.884E+002, 2.523E-002, 2.390E-002, 1.110E+002
 2.620E+002, 1.389E+002, 7.886E+002, 2.632E-002, 2.390E-002, 1.121E+002
 2.640E+002, 1.385E+002, 7.877E+002, 2.658E-002, 2.390E-002, 1.108E+002
 2.660E+002, 1.384E+002, 7.903E+002, 2.612E-002, 2.390E-002, 1.118E+002
 2.680E+002, 1.401E+002, 7.909E+002, 2.549E-002, 2.390E-002, 1.126E+002
 2.700E+002, 1.406E+002, 7.957E+002, 2.577E-002, 2.390E-002, 1.155E+002
 2.720E+002, 1.405E+002, 7.971E+002, 2.695E-002, 2.390E-002, 1.135E+002
 2.740E+002, 1.413E+002, 7.922E+002, 2.773E-002, 2.390E-002, 1.108E+002
 2.760E+002, 1.412E+002, 7.959E+002, 2.770E-002, 2.390E-002, 1.144E+002
 2.780E+002, 1.414E+002, 7.969E+002, 2.717E-002, 2.390E-002, 1.136E+002
 2.800E+002, 1.424E+002, 7.945E+002, 2.687E-002, 2.390E-002, 1.114E+002
 2.820E+002, 1.426E+002, 7.935E+002, 2.748E-002, 2.390E-002, 1.108E+002
 2.840E+002, 1.418E+002, 7.953E+002, 2.828E-002, 2.390E-002, 1.121E+002
 2.860E+002, 1.440E+002, 7.949E+002, 2.844E-002, 2.390E-002, 1.119E+002
 2.880E+002, 1.443E+002, 7.978E+002, 2.800E-002, 2.390E-002, 1.140E+002
 2.900E+002, 1.434E+002, 7.974E+002, 2.744E-002, 2.390E-002, 1.116E+002
 2.920E+002, 1.444E+002, 7.975E+002, 2.748E-002, 2.390E-002, 1.127E+002
 2.940E+002, 1.438E+002, 7.982E+002, 2.803E-002, 2.390E-002, 1.125E+002
 2.960E+002, 1.449E+002, 8.017E+002, 2.824E-002, 2.390E-002, 1.144E+002
 2.980E+002, 1.452E+002, 8.021E+002, 2.790E-002, 2.390E-002, 1.149E+002
 3.000E+002, 1.457E+002, 8.031E+002, 2.729E-002, 2.390E-002, 1.141E+002
 3.020E+002, 1.452E+002, 8.038E+002, 2.700E-002, 2.390E-002, 1.136E+002
 3.040E+002, 1.460E+002, 8.033E+002, 2.726E-002, 2.390E-002, 1.148E+002
 3.060E+002, 1.452E+002, 8.070E+002, 2.746E-002, 2.390E-002, 1.164E+002
 3.080E+002, 1.452E+002, 8.074E+002, 2.720E-002, 2.390E-002, 1.140E+002
 3.100E+002, 1.470E+002, 8.050E+002, 2.663E-002, 2.390E-002, 1.144E+002
 3.120E+002, 1.452E+002, 8.031E+002, 2.617E-002, 2.390E-002, 1.115E+002
 3.140E+002, 1.465E+002, 8.037E+002, 2.616E-002, 2.390E-002, 1.138E+002
 3.160E+002, 1.457E+002, 8.045E+002, 2.625E-002, 2.390E-002, 1.128E+002
 3.180E+002, 1.454E+002, 8.058E+002, 2.597E-002, 2.390E-002, 1.146E+002
 3.200E+002, 1.460E+002, 8.059E+002, 2.535E-002, 2.390E-002, 1.130E+002
 3.220E+002, 1.456E+002, 8.065E+002, 2.479E-002, 2.390E-002, 1.145E+002
 3.240E+002, 1.449E+002, 8.081E+002, 2.458E-002, 2.390E-002, 1.138E+002
 3.260E+002, 1.448E+002, 8.042E+002, 2.444E-002, 2.390E-002, 1.112E+002
 3.280E+002, 1.443E+002, 8.043E+002, 2.389E-002, 2.390E-002, 1.126E+002
 3.300E+002, 1.443E+002, 8.078E+002, 2.297E-002, 2.390E-002, 1.144E+002
 3.320E+002, 1.434E+002, 8.073E+002, 2.208E-002, 2.390E-002, 1.135E+002
 3.340E+002, 1.435E+002, 8.070E+002, 2.131E-002, 2.390E-002, 1.130E+002
 3.360E+002, 1.409E+002, 8.103E+002, 1.997E-002, 2.390E-002, 1.150E+002
 3.380E+002, 1.391E+002, 8.100E+002, 1.755E-002, 2.390E-002, 1.140E+002
 3.400E+002, 1.378E+002, 8.095E+002, 1.394E-002, 2.390E-002, 1.136E+002
 3.420E+002, 1.359E+002, 8.094E+002, 7.773E-003, 2.390E-002, 1.142E+002
 3.440E+002, 1.344E+002, 8.116E+002, 4.430E-003, 2.390E-002, 1.143E+002
 3.460E+002, 1.335E+002, 8.068E+002, 4.427E-003, 2.390E-002, 1.114E+002
 3.480E+002, 1.326E+002, 8.087E+002, 4.491E-003, 2.390E-002, 1.130E+002
 3.500E+002, 1.325E+002, 8.093E+002, 4.565E-003, 2.390E-002, 1.131E+002
 3.520E+002, 1.317E+002, 8.105E+002, 4.657E-003, 2.390E-002, 1.130E+002
 3.540E+002, 1.335E+002, 8.098E+002, 4.763E-003, 2.390E-002, 1.136E+002
 3.560E+002, 1.321E+002, 8.125E+002, 4.870E-003, 2.390E-002, 1.146E+002
 3.580E+002, 1.340E+002, 8.119E+002, 4.981E-003, 2.390E-002, 1.137E+002
 3.600E+002, 1.330E+002, 8.138E+002, 5.095E-003, 2.390E-002, 1.148E+002
 3.620E+002, 1.339E+002, 8.131E+002, 5.204E-003, 2.390E-002, 1.138E+002
 3.640E+002, 1.333E+002, 8.147E+002, 5.308E-003, 2.390E-002, 1.141E+002
 3.660E+002, 1.335E+002, 8.118E+002, 5.406E-003, 2.390E-002, 1.120E+002
 3.680E+002, 1.338E+002, 8.127E+002, 5.493E-003, 2.390E-002, 1.137E+002
 3.700E+002, 1.332E+002, 8.177E+002, 5.564E-003, 2.390E-002, 1.165E+002
 3.720E+002, 1.322E+002, 8.197E+002, 5.636E-003, 2.390E-002, 1.169E+002
 3.740E+002, 1.325E+002, 8.191E+002, 5.719E-003, 2.390E-002, 1.146E+002
 3.760E+002, 1.322E+002, 8.153E+002, 5.800E-003, 2.390E-002, 1.124E+002
 3.780E+002, 1.326E+002, 8.152E+002, 5.861E-003, 2.390E-002, 1.132E+002
 3.800E+002, 1.314E+002, 8.152E+002, 5.899E-003, 2.390E-002, 1.121E+002
 3.820E+002, 1.322E+002, 8.136E+002, 5.927E-003, 2.390E-002, 1.118E+002
 3.840E+002, 1.317E+002, 8.179E+002, 5.947E-003, 2.390E-002, 1.152E+002
 3.860E+002, 1.332E+002, 8.160E+002, 5.963E-003, 2.390E-002, 1.125E+002
 3.880E+002, 1.325E+002, 8.153E+002, 5.981E-003, 2.390E-002, 1.129E+002
 3.900E+002, 1.325E+002, 8.183E+002, 5.994E-003, 2.390E-002, 1.148E+002
 3.920E+002, 1.332E+002, 8.178E+002, 6.000E-003, 2.390E-002, 1.140E+002
 3.940E+002, 1.316E+002, 8.192E+002, 6.008E-003, 2.390E-002, 1.143E+002
 3.960E+002, 1.322E+002, 8.199E+002, 6.014E-003, 2.390E-002, 1.150E+002
 3.980E+002, 1.307E+002, 8.228E+002, 6.017E-003, 2.390E-002, 1.162E+002
 4.000E+002, 1.298E+002, 8.233E+002, 6.021E-003, 2.390E-002, 1.152E+002
 4.020E+002, 1.293E+002, 8.214E+002, 6.028E-003, 2.390E-002, 1.147E+002
 4.040E+002, 1.289E+002, 8.265E+002, 6.030E-003, 2.390E-002, 1.171E+002
 4.060E+002, 1.284E+002, 8.251E+002, 6.027E-003, 2.390E-002, 1.153E+002
 4.080E+002, 1.281E+002, 8.237E+002, 6.025E-003, 2.390E-002, 1.152E+002
 4.100E+002, 1.289E+002, 8.234E+002, 6.017E-003, 2.390E-002, 1.143E+002
 4.120E+002, 1.296E+002, 8.206E+002, 6.000E-003, 2.390E-002, 1.120E+002
 4.140E+002, 1.293E+002, 8.253E+002, 5.976E-003, 2.390E-002, 1.168E+002
 4.160E+002, 1.303E+002, 8.255E+002, 5.946E-003, 2.390E-002, 1.151E+002
 4.180E+002, 1.311E+002, 8.243E+002, 5.920E-003, 2.390E-002, 1.141E+002
 4.200E+002, 1.316E+002, 8.247E+002, 5.898E-003, 2.390E-002, 1.139E+002
 4.220E+002, 1.323E+002, 8.243E+002, 5.875E-003, 2.390E-002, 1.144E+002
 4.240E+002, 1.335E+002, 8.260E+002, 5.848E-003, 2.390E-002, 1.155E+002
 4.260E+002, 1.331E+002, 8.240E+002, 5.819E-003, 2.390E-002, 1.132E+002
 4.280E+002, 1.348E+002, 8.260E+002, 5.791E-003, 2.390E-002, 1.155E+002
 4.300E+002, 1.346E+002, 8.257E+002, 5.761E-003, 2.390E-002, 1.138E+002
 4.320E+002, 1.357E+002, 8.239E+002, 5.733E-003, 2.389E-002, 1.130E+002
 4.340E+002, 1.360E+002, 8.245E+002, 5.705E-003, 2.389E-002, 1.135E+002
 4.360E+002, 1.368E+002, 8.242E+002, 5.673E-003, 2.389E-002, 1.137E+002
 4.380E+002, 1.367E+002, 8.277E+002, 5.640E-003, 2.389E-002, 1.160E+002
 4.400E+002, 1.371E+002, 8.278E+002, 5.606E-003, 2.389E-002, 1.147E+002
 4.420E+002, 1.369E+002, 8.268E+002, 5.579E-003, 2.389E-002, 1.136E+002
 4.440E+002, 1.377E+002, 8.221E+002, 5.555E-003, 2.389E-002, 1.110E+002
 4.460E+002, 1.372E+002, 8.240E+002, 5.528E-003, 2.389E-002, 1.130E+002
 4.480E+002, 1.382E+002, 8.255E+002, 5.493E-003, 2.389E-002, 1.146E+002
 4.500E+002, 1.375E+002, 8.267E+002, 5.456E-003, 2.389E-002, 1.135E+002
 4.520E+002, 1.385E+002, 8.281E+002, 5.423E-003, 2.389E-002, 1.154E+002
 4.540E+002, 1.385E+002, 8.315E+002, 5.394E-003, 2.389E-002, 1.169E+002
 4.560E+002, 1.371E+002, 8.287E+002, 5.369E-003, 2.389E-002, 1.132E+002
 4.580E+002, 1.377E+002, 8.290E+002, 5.350E-003, 2.389E-002, 1.149E+002
 4.600E+002, 1.377E+002, 8.273E+002, 5.331E-003, 2.389E-002, 1.130E+002
 4.620E+002, 1.378E+002, 8.250E+002, 5.308E-003, 2.389E-002, 1.116E+002
 4.640E+002, 1.373E+002, 8.250E+002, 5.281E-003, 2.389E-002, 1.126E+002
 4.660E+002, 1.366E+002, 8.271E+002, 5.249E-003, 2.389E-002, 1.134E+002
 4.680E+002, 1.364E+002, 8.297E+002, 5.214E-003, 2.389E-002, 1.151E+002
 4.700E+002, 1.361E+002, 8.270E+002, 5.181E-003, 2.389E-002, 1.124E+002
 4.720E+002, 1.360E+002, 8.274E+002, 5.153E-003, 2.389E-002, 1.132E+002
 4.740E+002, 1.357E+002, 8.293E+002, 5.126E-003, 2.389E-002, 1.148E+002
 4.760E+002, 1.343E+002, 8.311E+002, 5.098E-003, 2.389E-002, 1.148E+002
 4.780E+002, 1.351E+002, 8.296E+002, 5.071E-003, 2.389E-002, 1.142E+002
 4.800E+002, 1.345E+002, 8.317E+002, 5.048E-003, 2.389E-002, 1.150E+002
 4.820E+002, 1.335E+002, 8.308E+002, 5.025E-003, 2.389E-002, 1.136E+002
 4.840E+002, 1.337E+002, 8.267E+002, 5.004E-003, 2.389E-002, 1.110E+002
 4.860E+002, 1.318E+002, 8.299E+002, 4.982E-003, 2.389E-002, 1.145E+002
 4.880E+002, 1.326E+002, 8.316E+002, 4.956E-003, 2.389E-002, 1.150E+002
 4.900E+002, 1.310E+002, 8.322E+002, 4.927E-003, 2.389E-002, 1.146E+002
 4.920E+002, 1.316E+002, 8.327E+002, 4.901E-003, 2.389E-002, 1.152E+002
 4.940E+002, 1.310E+002, 8.315E+002, 4.878E-003, 2.389E-002, 1.136E+002
 4.960E+002, 1.297E+002, 8.353E+002, 4.856E-003, 2.389E-002, 1.165E+002
 4.980E+002, 1.289E+002, 8.340E+002, 4.834E-003, 2.389E-002, 1.148E+002
 5.000E+002, 1.288E+002, 8.334E+002, 4.814E-003, 2.389E-002, 1.143E+002
 5.020E+002, 1.284E+002, 8.324E+002, 4.794E-003, 2.389E-002, 1.138E+002
 5.040E+002, 1.278E+002, 8.345E+002, 4.773E-003, 2.389E-002, 1.158E+002
 5.060E+002, 1.268E+002, 8.335E+002, 4.750E-003, 2.389E-002, 1.137E+002
 5.080E+002, 1.268E+002, 8.340E+002, 4.726E-003, 2.389E-002, 1.154E+002
 5.100E+002, 1.256E+002, 8.358E+002, 4.702E-003, 2.389E-002, 1.147E+002
 5.120E+002, 1.253E+002, 8.365E+002, 4.678E-003, 2.389E-002, 1.172E+002
 5.140E+002, 1.240E+002, 8.396E+002, 4.654E-003, 2.389E-002, 1.171E+002
 5.160E+002, 1.245E+002, 8.385E+002, 4.632E-003, 2.389E-002, 1.161E+002
 5.180E+002, 1.229E+002, 8.358E+002, 4.612E-003, 2.389E-002, 1.146E+002
 5.200E+002, 1.234E+002, 8.387E+002, 4.594E-003, 2.389E-002, 1.161E+002
 5.220E+002, 1.216E+002, 8.384E+002, 4.574E-003, 2.389E-002, 1.165E+002
 5.240E+002, 1.210E+002, 8.399E+002, 4.552E-003, 2.389E-002, 1.163E+002
 5.260E+002, 1.211E+002, 8.367E+002, 4.530E-003, 2.389E-002, 1.144E+002
 5.280E+002, 1.203E+002, 8.387E+002, 4.508E-003, 2.389E-002, 1.163E+002
 5.300E+002, 1.201E+002, 8.391E+002, 4.485E-003, 2.389E-002, 1.157E+002
 5.320E+002, 1.187E+002, 8.367E+002, 4.461E-003, 2.389E-002, 1.144E+002
 5.340E+002, 1.184E+002, 8.380E+002, 4.436E-003, 2.389E-002, 1.155E+002
 5.360E+002, 1.175E+002, 8.354E+002, 4.409E-003, 2.389E-002, 1.124E+002
 5.380E+002, 1.176E+002, 8.322E+002, 4.382E-003, 2.389E-002, 1.117E+002
 5.400E+002, 1.157E+002, 8.328E+002, 4.352E-003, 2.389E-002, 1.124E+002
 5.420E+002, 1.167E+002, 8.342E+002, 4.320E-003, 2.389E-002, 1.139E+002
 5.440E+002, 1.149E+002, 8.350E+002, 4.285E-003, 2.389E-002, 1.140E+002
 5.460E+002, 1.151E+002, 8.373E+002, 4.249E-003, 2.389E-002, 1.155E+002
 5.480E+002, 1.138E+002, 8.375E+002, 4.213E-003, 2.389E-002, 1.149E+002
 5.500E+002, 1.135E+002, 8.399E+002, 4.180E-003, 2.389E-002, 1.167E+002
 5.520E+002, 1.123E+002, 8.420E+002, 4.149E-003, 2.389E-002, 1.166E+002
 5.540E+002, 1.127E+002, 8.380E+002, 4.120E-003, 2.389E-002, 1.139E+002
 5.560E+002, 1.113E+002, 8.365E+002, 4.095E-003, 2.389E-002, 1.134E+002
 5.580E+002, 1.112E+002, 8.383E+002, 4.070E-003, 2.389E-002, 1.155E+002
 5.600E+002, 1.105E+002, 8.366E+002, 4.043E-003, 2.389E-002, 1.126E+002
 5.620E+002, 1.094E+002, 8.399E+002, 4.014E-003, 2.389E-002, 1.165E+002
 5.640E+002, 1.093E+002, 8.421E+002, 3.984E-003, 2.389E-002, 1.170E+002
 5.660E+002, 1.082E+002, 8.422E+002, 3.952E-003, 2.389E-002, 1.163E+002
 5.680E+002, 1.082E+002, 8.426E+002, 3.921E-003, 2.389E-002, 1.165E+002
 5.700E+002, 1.070E+002, 8.413E+002, 3.891E-003, 2.389E-002, 1.146E+002
 5.720E+002, 1.065E+002, 8.397E+002, 3.862E-003, 2.389E-002, 1.147E+002
 5.740E+002, 1.059E+002, 8.387E+002, 3.832E-003, 2.389E-002, 1.137E+002
 5.760E+002, 1.052E+002, 8.376E+002, 3.801E-003, 2.389E-002, 1.130E+002
 5.780E+002, 1.047E+002, 8.396E+002, 3.766E-003, 2.389E-002, 1.157E+002
