s,C,kg/m2/s,m
 3.4001000E+002, 4.4417777E+002, 1.3913411E-002, 3.0477528E-002
 3.4501000E+002, 4.4457828E+002, 1.4069853E-002, 3.0426828E-002
 3.5001000E+002, 4.4495267E+002, 1.4212406E-002, 3.0375588E-002
 3.5501000E+002, 4.4530151E+002, 1.4344335E-002, 3.0323852E-002
 3.6001000E+002, 4.4393109E+002, 1.4323146E-002, 3.0271883E-002
 3.6501000E+002, 4.4384732E+002, 1.4531205E-002, 3.0219667E-002
 3.7001000E+002, 4.4428432E+002, 1.4695963E-002, 3.0166700E-002
 3.7501000E+002, 4.4468033E+002, 1.4820601E-002, 3.0113219E-002
 3.8001000E+002, 4.4504642E+002, 1.4925020E-002, 3.0059328E-002
 3.8501000E+002, 4.4539326E+002, 1.5021063E-002, 3.0005075E-002
 3.9001000E+002, 4.4418020E+002, 1.4969640E-002, 2.9950697E-002
 3.9501000E+002, 4.4399305E+002, 1.5131165E-002, 2.9896235E-002
 4.0001000E+002, 4.4441939E+002, 1.5257130E-002, 2.9841163E-002
 4.0501000E+002, 4.4480536E+002, 1.5342125E-002, 2.9785723E-002
 4.1001000E+002, 4.4516578E+002, 1.5410375E-002, 2.9730008E-002
 4.1501000E+002, 4.4550219E+002, 1.5467840E-002, 2.9674066E-002
 4.2001000E+002, 4.4399231E+002, 1.5368282E-002, 2.9618215E-002
 4.2501000E+002, 4.4416215E+002, 1.5527184E-002, 2.9562251E-002
 4.3001000E+002, 4.4457239E+002, 1.5611481E-002, 2.9505825E-002
 4.3501000E+002, 4.4494684E+002, 1.5663107E-002, 2.9449162E-002
 4.4001000E+002, 4.4530005E+002, 1.5703746E-002, 2.9392336E-002
 4.4501000E+002, 4.4533176E+002, 1.5696124E-002, 2.9335389E-002
 4.5001000E+002, 4.4388290E+002, 1.5639195E-002, 2.9278744E-002
 4.5501000E+002, 4.4434453E+002, 1.5771963E-002, 2.9221792E-002
 4.6001000E+002, 4.4473806E+002, 1.5824092E-002, 2.9164542E-002
 4.6501000E+002, 4.4510688E+002, 1.5857614E-002, 2.9107144E-002
 4.7001000E+002, 4.4544961E+002, 1.5879910E-002, 2.9049646E-002
 4.7501000E+002, 4.4473667E+002, 1.5791123E-002, 2.8992184E-002
 4.8001000E+002, 4.4411420E+002, 1.5850825E-002, 2.8934982E-002
 4.8501000E+002, 4.4454176E+002, 1.5931134E-002, 2.8877380E-002
 4.9001000E+002, 4.4492493E+002, 1.5965141E-002, 2.8819591E-002
 4.9501000E+002, 4.4528750E+002, 1.5987718E-002, 2.8761703E-002
 5.0001000E+002, 4.4561981E+002, 1.5998185E-002, 2.8703755E-002
 5.0501000E+002, 4.4411201E+002, 1.5862970E-002, 2.8646063E-002
 5.1001000E+002, 4.4434174E+002, 1.5989815E-002, 2.8588352E-002
 5.1501000E+002, 4.4475128E+002, 1.6041133E-002, 2.8530312E-002
 5.2001000E+002, 4.4512884E+002, 1.6065447E-002, 2.8472141E-002
 5.2501000E+002, 4.4547936E+002, 1.6076220E-002, 2.8413912E-002
 5.3001000E+002, 4.4514759E+002, 1.6005369E-002, 2.8355702E-002
 5.3501000E+002, 4.4414193E+002, 1.6003237E-002, 2.8297851E-002
 5.4001000E+002, 4.4458489E+002, 1.6091061E-002, 2.8239675E-002
 5.4501000E+002, 4.4498156E+002, 1.6123357E-002, 2.8181309E-002
 5.5001000E+002, 4.4534897E+002, 1.6135447E-002, 2.8122865E-002
 5.5501000E+002, 4.4569849E+002, 1.6142107E-002, 2.8064391E-002
 5.6001000E+002, 4.4445167E+002, 1.6014244E-002, 2.8006119E-002
 5.6501000E+002, 4.4443488E+002, 1.6117108E-002, 2.7947951E-002
 5.7001000E+002, 4.4485830E+002, 1.6169609E-002, 2.7889443E-002
 5.7501000E+002, 4.4524635E+002, 1.6186548E-002, 2.7830821E-002
 5.8001000E+002, 4.4560970E+002, 1.6189418E-002, 2.7772167E-002
 5.8501000E+002, 4.4545640E+002, 1.6128664E-002, 2.7713539E-002
 5.9001000E+002, 4.4429438E+002, 1.6098690E-002, 2.7655290E-002
 5.9501000E+002, 4.4476058E+002, 1.6196279E-002, 2.7596744E-002
 6.0001000E+002, 4.4517077E+002, 1.6220026E-002, 2.7538009E-002
 6.0501000E+002, 4.4556082E+002, 1.6225789E-002, 2.7479228E-002
 6.1001000E+002, 4.4592529E+002, 1.6221438E-002, 2.7420444E-002
 6.1501000E+002, 4.4479363E+002, 1.6099974E-002, 2.7361867E-002
 6.2001000E+002, 4.4470996E+002, 1.6199489E-002, 2.7303404E-002
 6.2501000E+002, 4.4515919E+002, 1.6243513E-002, 2.7244610E-002
 6.3001000E+002, 4.4557380E+002, 1.6246247E-002, 2.7185745E-002
 6.3501000E+002, 4.4596831E+002, 1.6238372E-002, 2.7126895E-002
 6.4001000E+002, 4.4589809E+002, 1.6178353E-002, 2.7068101E-002
 6.4501000E+002, 4.4473670E+002, 1.6155575E-002, 2.7009653E-002
 6.5001000E+002, 4.4525266E+002, 1.6246005E-002, 2.6950905E-002
 6.5501000E+002, 4.4571191E+002, 1.6248647E-002, 2.6892029E-002
 6.6001000E+002, 4.4615421E+002, 1.6237061E-002, 2.6833176E-002
 6.6501000E+002, 4.4657941E+002, 1.6220040E-002, 2.6774375E-002
 6.7001000E+002, 4.4557067E+002, 1.6118090E-002, 2.6715781E-002
 6.7501000E+002, 4.4555430E+002, 1.6208761E-002, 2.6657247E-002
 6.8001000E+002, 4.4609996E+002, 1.6216317E-002, 2.6598489E-002
 6.8501000E+002, 4.4662646E+002, 1.6195444E-002, 2.6539768E-002
 6.9001000E+002, 4.4715401E+002, 1.6172987E-002, 2.6481131E-002
 6.9501000E+002, 4.4730060E+002, 1.6111418E-002, 2.6422595E-002
 7.0001000E+002, 4.4632896E+002, 1.6086252E-002, 2.6364359E-002
 7.0501000E+002, 4.4706064E+002, 1.6110227E-002, 2.6305988E-002
 7.1001000E+002, 4.4777837E+002, 1.6072426E-002, 2.6247681E-002
 7.1501000E+002, 4.4852848E+002, 1.6029327E-002, 2.6189525E-002
 7.2001000E+002, 4.4931511E+002, 1.5976124E-002, 2.6131541E-002
 7.2501000E+002, 4.4908407E+002, 1.5859582E-002, 2.6073845E-002
 7.3001000E+002, 4.4956762E+002, 1.5830997E-002, 2.6016458E-002
 7.3501000E+002, 4.5081268E+002, 1.5760378E-002, 2.5959219E-002
 7.4001000E+002, 4.5219729E+002, 1.5668812E-002, 2.5902278E-002
 7.4501000E+002, 4.5376968E+002, 1.5556163E-002, 2.5845703E-002
 7.5001000E+002, 4.5560019E+002, 1.5420068E-002, 2.5789580E-002
 7.5501000E+002, 4.5743176E+002, 1.5088142E-002, 2.5734323E-002
 7.6001000E+002, 4.6044160E+002, 1.4944973E-002, 2.5679889E-002
 7.6501000E+002, 4.6415363E+002, 1.4704690E-002, 2.5626154E-002
 7.7001000E+002, 4.6902169E+002, 1.4367037E-002, 2.5573452E-002
 7.7501000E+002, 4.7609696E+002, 1.3847220E-002, 2.5522260E-002
 7.8001000E+002, 4.8919664E+002, 1.2788970E-002, 2.5473707E-002
 7.8501000E+002, 5.2331073E+002, 4.3672841E-003, 2.5437880E-002
 7.9001000E+002, 5.1468254E+002, 0.0000000E+000, 2.5434300E-002
 7.9501000E+002, 5.1066015E+002, 0.0000000E+000, 2.5434300E-002
 8.0001000E+002, 5.0995209E+002, 0.0000000E+000, 2.5434300E-002
 8.0501000E+002, 5.1021949E+002, 0.0000000E+000, 2.5434300E-002
 8.1001000E+002, 5.1088228E+002, 0.0000000E+000, 2.5434300E-002
 8.1501000E+002, 5.1172217E+002, 0.0000000E+000, 2.5434300E-002
 8.2001000E+002, 5.1263800E+002, 0.0000000E+000, 2.5434300E-002
 8.2501000E+002, 5.1357820E+002, 0.0000000E+000, 2.5434300E-002
 8.3001000E+002, 5.1451514E+002, 0.0000000E+000, 2.5434300E-002
 8.3501000E+002, 5.1543357E+002, 0.0000000E+000, 2.5434300E-002
 8.4001000E+002, 5.1632497E+002, 0.0000000E+000, 2.5434300E-002
 8.4501000E+002, 5.1718472E+002, 0.0000000E+000, 2.5434300E-002
 8.5001000E+002, 5.1801045E+002, 0.0000000E+000, 2.5434300E-002
 8.5501000E+002, 5.1880120E+002, 0.0000000E+000, 2.5434300E-002
 8.6001000E+002, 5.1955689E+002, 0.0000000E+000, 2.5434300E-002
 8.6501000E+002, 5.2027795E+002, 0.0000000E+000, 2.5434300E-002
 8.7001000E+002, 5.2096516E+002, 0.0000000E+000, 2.5434300E-002
 8.7501000E+002, 5.2161952E+002, 0.0000000E+000, 2.5434300E-002
 8.8001000E+002, 5.2224215E+002, 0.0000000E+000, 2.5434300E-002
 8.8501000E+002, 5.2283422E+002, 0.0000000E+000, 2.5434300E-002
 8.9001000E+002, 5.2339692E+002, 0.0000000E+000, 2.5434300E-002
 8.9501000E+002, 5.2393148E+002, 0.0000000E+000, 2.5434300E-002
 9.0001000E+002, 5.2443910E+002, 0.0000000E+000, 2.5434300E-002
 9.0501000E+002, 5.2492097E+002, 0.0000000E+000, 2.5434300E-002
 9.1001000E+002, 5.2537823E+002, 0.0000000E+000, 2.5434300E-002
 9.1501000E+002, 5.2581202E+002, 0.0000000E+000, 2.5434300E-002
 9.2001000E+002, 5.2622342E+002, 0.0000000E+000, 2.5434300E-002
 9.2501000E+002, 5.2661349E+002, 0.0000000E+000, 2.5434300E-002
 9.3001000E+002, 5.2698324E+002, 0.0000000E+000, 2.5434300E-002
 9.3501000E+002, 5.2733365E+002, 0.0000000E+000, 2.5434300E-002
 9.4001000E+002, 5.2766567E+002, 0.0000000E+000, 2.5434300E-002
 9.4501000E+002, 5.2798017E+002, 0.0000000E+000, 2.5434300E-002
 9.5001000E+002, 5.2827804E+002, 0.0000000E+000, 2.5434300E-002
 9.5501000E+002, 5.2856010E+002, 0.0000000E+000, 2.5434300E-002
 9.6001000E+002, 5.2882714E+002, 0.0000000E+000, 2.5434300E-002
 9.6501000E+002, 5.2907992E+002, 0.0000000E+000, 2.5434300E-002
 9.7001000E+002, 5.2931918E+002, 0.0000000E+000, 2.5434300E-002
 9.7501000E+002, 5.2954561E+002, 0.0000000E+000, 2.5434300E-002
 9.8001000E+002, 5.2975985E+002, 0.0000000E+000, 2.5434300E-002
 9.8501000E+002, 5.2996253E+002, 0.0000000E+000, 2.5434300E-002
 9.9001000E+002, 5.3015426E+002, 0.0000000E+000, 2.5434300E-002
 9.9501000E+002, 5.3033560E+002, 0.0000000E+000, 2.5434300E-002
 1.0000000E+003, 5.3050694E+002, 0.0000000E+000, 2.5434300E-002
