s,kW,C,kg/m2/s,m,kW/m2
 1.320E+002, 1.413E+002, 6.442E+002, 2.923E-002, 2.100E-002, 8.640E+001
 1.340E+002, 1.380E+002, 6.470E+002, 2.752E-002, 2.100E-002, 8.805E+001
 1.360E+002, 1.371E+002, 6.454E+002, 2.399E-002, 2.100E-002, 8.535E+001
 1.380E+002, 1.376E+002, 6.438E+002, 2.537E-002, 2.100E-002, 8.491E+001
 1.400E+002, 1.428E+002, 6.498E+002, 2.895E-002, 2.100E-002, 8.754E+001
 1.420E+002, 1.441E+002, 6.525E+002, 3.035E-002, 2.100E-002, 8.648E+001
 1.440E+002, 1.443E+002, 6.474E+002, 2.929E-002, 2.100E-002, 8.317E+001
 1.460E+002, 1.438E+002, 6.481E+002, 2.622E-002, 2.100E-002, 8.549E+001
 1.480E+002, 1.417E+002, 6.515E+002, 2.684E-002, 2.100E-002, 8.435E+001
 1.500E+002, 1.422E+002, 6.534E+002, 3.020E-002, 2.100E-002, 8.514E+001
 1.520E+002, 1.449E+002, 6.510E+002, 3.150E-002, 2.100E-002, 8.310E+001
 1.540E+002, 1.461E+002, 6.563E+002, 3.075E-002, 2.100E-002, 8.522E+001
 1.560E+002, 1.480E+002, 6.567E+002, 2.861E-002, 2.100E-002, 8.590E+001
 1.580E+002, 1.481E+002, 6.620E+002, 2.974E-002, 2.100E-002, 8.707E+001
 1.600E+002, 1.493E+002, 6.625E+002, 3.278E-002, 2.100E-002, 8.586E+001
 1.620E+002, 1.495E+002, 6.620E+002, 3.371E-002, 2.100E-002, 8.509E+001
 1.640E+002, 1.518E+002, 6.611E+002, 3.263E-002, 2.100E-002, 8.395E+001
 1.660E+002, 1.513E+002, 6.620E+002, 3.122E-002, 2.100E-002, 8.447E+001
 1.680E+002, 1.517E+002, 6.635E+002, 3.316E-002, 2.100E-002, 8.417E+001
 1.700E+002, 1.544E+002, 6.635E+002, 3.496E-002, 2.100E-002, 8.388E+001
 1.720E+002, 1.552E+002, 6.632E+002, 3.474E-002, 2.100E-002, 8.368E+001
 1.740E+002, 1.554E+002, 6.671E+002, 3.316E-002, 2.100E-002, 8.478E+001
 1.760E+002, 1.553E+002, 6.674E+002, 3.303E-002, 2.100E-002, 8.413E+001
 1.780E+002, 1.563E+002, 6.672E+002, 3.465E-002, 2.100E-002, 8.352E+001
 1.800E+002, 1.597E+002, 6.664E+002, 3.481E-002, 2.100E-002, 8.217E+001
 1.820E+002, 1.599E+002, 6.703E+002, 3.347E-002, 2.100E-002, 8.536E+001
 1.840E+002, 1.613E+002, 6.725E+002, 3.231E-002, 2.100E-002, 8.473E+001
 1.860E+002, 1.597E+002, 6.759E+002, 3.307E-002, 2.100E-002, 8.613E+001
 1.880E+002, 1.627E+002, 6.766E+002, 3.359E-002, 2.100E-002, 8.554E+001
 1.900E+002, 1.620E+002, 6.815E+002, 3.267E-002, 2.100E-002, 8.828E+001
 1.920E+002, 1.628E+002, 6.847E+002, 3.134E-002, 2.100E-002, 8.712E+001
 1.940E+002, 1.625E+002, 6.780E+002, 3.123E-002, 2.100E-002, 8.301E+001
 1.960E+002, 1.634E+002, 6.767E+002, 3.144E-002, 2.100E-002, 8.364E+001
 1.980E+002, 1.628E+002, 6.787E+002, 3.045E-002, 2.100E-002, 8.381E+001
 2.000E+002, 1.637E+002, 6.789E+002, 2.871E-002, 2.100E-002, 8.486E+001
 2.020E+002, 1.648E+002, 6.829E+002, 2.796E-002, 2.100E-002, 8.540E+001
 2.040E+002, 1.632E+002, 6.837E+002, 2.725E-002, 2.100E-002, 8.474E+001
 2.060E+002, 1.625E+002, 6.836E+002, 2.450E-002, 2.100E-002, 8.511E+001
 2.080E+002, 1.621E+002, 6.879E+002, 2.043E-002, 2.100E-002, 8.734E+001
 2.100E+002, 1.594E+002, 6.941E+002, 1.245E-002, 2.100E-002, 8.922E+001
 2.120E+002, 1.560E+002, 6.907E+002, 5.197E-003, 2.100E-002, 8.534E+001
 2.140E+002, 1.540E+002, 6.903E+002, 5.123E-003, 2.100E-002, 8.508E+001
 2.160E+002, 1.534E+002, 6.924E+002, 5.199E-003, 2.100E-002, 8.674E+001
 2.180E+002, 1.545E+002, 6.929E+002, 5.363E-003, 2.100E-002, 8.685E+001
 2.200E+002, 1.519E+002, 6.905E+002, 5.536E-003, 2.100E-002, 8.393E+001
 2.220E+002, 1.515E+002, 6.891E+002, 5.659E-003, 2.100E-002, 8.310E+001
 2.240E+002, 1.511E+002, 6.933E+002, 5.778E-003, 2.100E-002, 8.643E+001
 2.260E+002, 1.515E+002, 6.941E+002, 5.974E-003, 2.100E-002, 8.551E+001
 2.280E+002, 1.495E+002, 6.937E+002, 6.152E-003, 2.100E-002, 8.385E+001
 2.300E+002, 1.503E+002, 6.906E+002, 6.255E-003, 2.100E-002, 8.257E+001
 2.320E+002, 1.510E+002, 6.919E+002, 6.300E-003, 2.100E-002, 8.394E+001
 2.340E+002, 1.500E+002, 6.984E+002, 6.405E-003, 2.100E-002, 8.682E+001
 2.360E+002, 1.502E+002, 6.991E+002, 6.587E-003, 2.100E-002, 8.537E+001
 2.380E+002, 1.499E+002, 6.997E+002, 6.727E-003, 2.100E-002, 8.464E+001
 2.400E+002, 1.499E+002, 6.974E+002, 6.784E-003, 2.100E-002, 8.385E+001
 2.420E+002, 1.481E+002, 7.003E+002, 6.795E-003, 2.100E-002, 8.532E+001
 2.440E+002, 1.482E+002, 7.034E+002, 6.848E-003, 2.100E-002, 8.637E+001
 2.460E+002, 1.467E+002, 7.058E+002, 6.917E-003, 2.100E-002, 8.751E+001
 2.480E+002, 1.467E+002, 7.109E+002, 6.999E-003, 2.100E-002, 8.859E+001
 2.500E+002, 1.454E+002, 7.123E+002, 7.091E-003, 2.100E-002, 8.889E+001
 2.520E+002, 1.461E+002, 7.100E+002, 7.135E-003, 2.100E-002, 8.570E+001
 2.540E+002, 1.446E+002, 7.106E+002, 7.110E-003, 2.100E-002, 8.777E+001
 2.560E+002, 1.454E+002, 7.131E+002, 7.077E-003, 2.100E-002, 8.765E+001
 2.580E+002, 1.439E+002, 7.174E+002, 7.071E-003, 2.100E-002, 8.983E+001
 2.600E+002, 1.429E+002, 7.167E+002, 7.093E-003, 2.100E-002, 8.808E+001
 2.620E+002, 1.402E+002, 7.161E+002, 7.080E-003, 2.100E-002, 8.717E+001
 2.640E+002, 1.390E+002, 7.168E+002, 7.029E-003, 2.100E-002, 8.766E+001
 2.660E+002, 1.392E+002, 7.148E+002, 6.976E-003, 2.100E-002, 8.600E+001
 2.680E+002, 1.375E+002, 7.143E+002, 6.893E-003, 2.100E-002, 8.651E+001
 2.700E+002, 1.367E+002, 7.159E+002, 6.809E-003, 2.100E-002, 8.669E+001
 2.720E+002, 1.375E+002, 7.153E+002, 6.748E-003, 2.100E-002, 8.609E+001
 2.740E+002, 1.381E+002, 7.196E+002, 6.694E-003, 2.100E-002, 8.823E+001
 2.760E+002, 1.390E+002, 7.170E+002, 6.667E-003, 2.100E-002, 8.585E+001
 2.780E+002, 1.394E+002, 7.175E+002, 6.616E-003, 2.100E-002, 8.602E+001
 2.800E+002, 1.421E+002, 7.204E+002, 6.554E-003, 2.100E-002, 8.797E+001
 2.820E+002, 1.427E+002, 7.213E+002, 6.517E-003, 2.100E-002, 8.804E+001
 2.840E+002, 1.433E+002, 7.198E+002, 6.482E-003, 2.100E-002, 8.529E+001
 2.860E+002, 1.455E+002, 7.161E+002, 6.428E-003, 2.100E-002, 8.405E+001
 2.880E+002, 1.453E+002, 7.186E+002, 6.338E-003, 2.100E-002, 8.613E+001
 2.900E+002, 1.470E+002, 7.177E+002, 6.260E-003, 2.100E-002, 8.479E+001
 2.920E+002, 1.467E+002, 7.167E+002, 6.196E-003, 2.100E-002, 8.363E+001
 2.940E+002, 1.488E+002, 7.165E+002, 6.124E-003, 2.100E-002, 8.465E+001
 2.960E+002, 1.489E+002, 7.177E+002, 6.050E-003, 2.100E-002, 8.411E+001
 2.980E+002, 1.486E+002, 7.217E+002, 5.993E-003, 2.100E-002, 8.793E+001
 3.000E+002, 1.498E+002, 7.217E+002, 5.960E-003, 2.100E-002, 8.501E+001
 3.020E+002, 1.502E+002, 7.244E+002, 5.942E-003, 2.100E-002, 8.707E+001
 3.040E+002, 1.499E+002, 7.241E+002, 5.921E-003, 2.100E-002, 8.700E+001
 3.060E+002, 1.499E+002, 7.270E+002, 5.891E-003, 2.100E-002, 8.681E+001
 3.080E+002, 1.494E+002, 7.222E+002, 5.874E-003, 2.100E-002, 8.397E+001
 3.100E+002, 1.503E+002, 7.205E+002, 5.820E-003, 2.100E-002, 8.357E+001
 3.120E+002, 1.494E+002, 7.234E+002, 5.741E-003, 2.100E-002, 8.622E+001
 3.140E+002, 1.487E+002, 7.275E+002, 5.678E-003, 2.100E-002, 8.804E+001
 3.160E+002, 1.483E+002, 7.258E+002, 5.649E-003, 2.100E-002, 8.468E+001
 3.180E+002, 1.485E+002, 7.250E+002, 5.622E-003, 2.100E-002, 8.555E+001
 3.200E+002, 1.478E+002, 7.276E+002, 5.574E-003, 2.100E-002, 8.734E+001
 3.220E+002, 1.468E+002, 7.301E+002, 5.531E-003, 2.100E-002, 8.714E+001
 3.240E+002, 1.471E+002, 7.328E+002, 5.510E-003, 2.100E-002, 8.822E+001
 3.260E+002, 1.456E+002, 7.312E+002, 5.495E-003, 2.100E-002, 8.727E+001
 3.280E+002, 1.456E+002, 7.352E+002, 5.472E-003, 2.100E-002, 8.943E+001
 3.300E+002, 1.440E+002, 7.345E+002, 5.449E-003, 2.100E-002, 8.833E+001
 3.320E+002, 1.439E+002, 7.340E+002, 5.424E-003, 2.100E-002, 8.778E+001
 3.340E+002, 1.430E+002, 7.349E+002, 5.390E-003, 2.100E-002, 8.834E+001
 3.360E+002, 1.421E+002, 7.375E+002, 5.353E-003, 2.100E-002, 8.856E+001
 3.380E+002, 1.404E+002, 7.342E+002, 5.321E-003, 2.100E-002, 8.710E+001
 3.400E+002, 1.405E+002, 7.337E+002, 5.280E-003, 2.100E-002, 8.534E+001
 3.420E+002, 1.390E+002, 7.305E+002, 5.229E-003, 2.100E-002, 8.505E+001
 3.440E+002, 1.378E+002, 7.357E+002, 5.162E-003, 2.100E-002, 8.827E+001
 3.460E+002, 1.375E+002, 7.374E+002, 5.102E-003, 2.100E-002, 8.873E+001
 3.480E+002, 1.362E+002, 7.343E+002, 5.063E-003, 2.100E-002, 8.542E+001
 3.500E+002, 1.347E+002, 7.362E+002, 5.027E-003, 2.100E-002, 8.730E+001
 3.520E+002, 1.337E+002, 7.373E+002, 4.981E-003, 2.100E-002, 8.793E+001
 3.540E+002, 1.333E+002, 7.360E+002, 4.937E-003, 2.100E-002, 8.672E+001
 3.560E+002, 1.322E+002, 7.387E+002, 4.895E-003, 2.100E-002, 8.762E+001
 3.580E+002, 1.312E+002, 7.390E+002, 4.854E-003, 2.100E-002, 8.800E+001
 3.600E+002, 1.298E+002, 7.423E+002, 4.817E-003, 2.100E-002, 8.962E+001
 3.620E+002, 1.291E+002, 7.422E+002, 4.784E-003, 2.100E-002, 8.829E+001
 3.640E+002, 1.279E+002, 7.453E+002, 4.758E-003, 2.100E-002, 9.084E+001
 3.660E+002, 1.274E+002, 7.430E+002, 4.730E-003, 2.100E-002, 8.740E+001
 3.680E+002, 1.253E+002, 7.446E+002, 4.702E-003, 2.100E-002, 8.929E+001
 3.700E+002, 1.254E+002, 7.400E+002, 4.665E-003, 2.100E-002, 8.640E+001
 3.720E+002, 1.232E+002, 7.411E+002, 4.616E-003, 2.100E-002, 8.655E+001
 3.740E+002, 1.233E+002, 7.425E+002, 4.555E-003, 2.100E-002, 8.817E+001
 3.760E+002, 1.216E+002, 7.445E+002, 4.492E-003, 2.100E-002, 8.963E+001
 3.780E+002, 1.205E+002, 7.473E+002, 4.436E-003, 2.100E-002, 9.012E+001
 3.800E+002, 1.201E+002, 7.456E+002, 4.390E-003, 2.100E-002, 8.745E+001
 3.820E+002, 1.184E+002, 7.438E+002, 4.350E-003, 2.100E-002, 8.768E+001
 3.840E+002, 1.178E+002, 7.434E+002, 4.300E-003, 2.100E-002, 8.706E+001
 3.860E+002, 1.168E+002, 7.466E+002, 4.239E-003, 2.099E-002, 8.897E+001
 3.880E+002, 1.152E+002, 7.433E+002, 4.175E-003, 2.099E-002, 8.575E+001
 3.900E+002, 1.148E+002, 7.435E+002, 4.114E-003, 2.099E-002, 8.773E+001
 3.920E+002, 1.129E+002, 7.451E+002, 4.044E-003, 2.099E-002, 8.683E+001
 3.940E+002, 1.115E+002, 7.426E+002, 3.972E-003, 2.099E-002, 8.546E+001
 3.960E+002, 1.115E+002, 7.403E+002, 3.899E-003, 2.099E-002, 8.531E+001
 3.980E+002, 1.096E+002, 7.444E+002, 3.816E-003, 2.099E-002, 8.811E+001
 4.000E+002, 1.086E+002, 7.487E+002, 3.728E-003, 2.099E-002, 8.884E+001
 4.020E+002, 1.075E+002, 7.512E+002, 3.650E-003, 2.099E-002, 9.088E+001
 4.040E+002, 1.066E+002, 7.523E+002, 3.582E-003, 2.099E-002, 8.923E+001
 4.060E+002, 1.053E+002, 7.500E+002, 3.519E-003, 2.099E-002, 8.767E+001
 4.080E+002, 1.040E+002, 7.467E+002, 3.448E-003, 2.099E-002, 8.578E+001
 4.100E+002, 1.027E+002, 7.472E+002, 3.360E-003, 2.099E-002, 8.809E+001
 4.120E+002, 1.013E+002, 7.489E+002, 3.249E-003, 2.099E-002, 8.688E+001
 4.140E+002, 1.005E+002, 7.483E+002, 3.130E-003, 2.099E-002, 8.722E+001
 4.160E+002, 9.871E+001, 7.519E+002, 3.005E-003, 2.099E-002, 8.963E+001
 4.180E+002, 9.765E+001, 7.525E+002, 2.872E-003, 2.099E-002, 8.892E+001
 4.200E+002, 9.584E+001, 7.568E+002, 2.731E-003, 2.099E-002, 9.053E+001
 4.220E+002, 9.468E+001, 7.538E+002, 2.581E-003, 2.099E-002, 8.866E+001
 4.240E+002, 9.282E+001, 7.548E+002, 2.416E-003, 2.099E-002, 8.867E+001
 4.260E+002, 9.084E+001, 7.560E+002, 2.228E-003, 2.099E-002, 8.918E+001
 4.280E+002, 8.897E+001, 7.551E+002, 2.014E-003, 2.099E-002, 8.847E+001
 4.300E+002, 8.675E+001, 7.553E+002, 1.773E-003, 2.099E-002, 8.821E+001
 4.320E+002, 8.498E+001, 7.555E+002, 1.505E-003, 2.099E-002, 8.772E+001
 4.340E+002, 8.272E+001, 7.486E+002, 1.213E-003, 2.099E-002, 8.255E+001
 4.360E+002, 8.083E+001, 7.397E+002, 9.075E-004, 2.099E-002, 7.979E+001
 4.380E+002, 7.916E+001, 7.280E+002, 6.101E-004, 2.099E-002, 7.302E+001
 4.400E+002, 7.770E+001, 7.297E+002, 3.553E-004, 2.099E-002, 7.859E+001
 4.420E+002, 7.628E+001, 7.336E+002, 1.744E-004, 2.099E-002, 7.940E+001
 4.440E+002, 7.507E+001, 7.305E+002, 7.204E-005, 2.099E-002, 7.685E+001
 4.460E+002, 7.408E+001, 7.307E+002, 2.522E-005, 2.099E-002, 7.799E+001
 4.480E+002, 7.302E+001, 7.281E+002, 7.509E-006, 2.099E-002, 7.632E+001
 4.500E+002, 7.208E+001, 7.336E+002, 1.920E-006, 2.099E-002, 7.919E+001
 4.520E+002, 7.103E+001, 7.326E+002, 4.255E-007, 2.099E-002, 7.766E+001
 4.540E+002, 7.003E+001, 7.303E+002, 8.239E-008, 2.099E-002, 7.573E+001
 4.560E+002, 6.902E+001, 7.288E+002, 1.394E-008, 2.099E-002, 7.554E+001
 4.580E+002, 6.805E+001, 7.246E+002, 2.065E-009, 2.099E-002, 7.328E+001
 4.600E+002, 6.702E+001, 7.240E+002, 2.695E-010, 2.099E-002, 7.333E+001
 4.620E+002, 6.599E+001, 7.244E+002, 3.125E-011, 2.099E-002, 7.422E+001
 4.640E+002, 6.493E+001, 7.251E+002, 3.286E-012, 2.099E-002, 7.407E+001
 4.660E+002, 6.402E+001, 7.203E+002, 3.187E-013, 2.099E-002, 7.112E+001
 4.680E+002, 6.292E+001, 7.191E+002, 2.874E-014, 2.099E-002, 7.054E+001
 4.700E+002, 6.203E+001, 7.132E+002, 2.424E-015, 2.099E-002, 6.836E+001
 4.720E+002, 6.110E+001, 7.122E+002, 1.936E-016, 2.099E-002, 6.886E+001
 4.740E+002, 6.028E+001, 7.128E+002, 1.488E-017, 2.099E-002, 6.992E+001
 4.760E+002, 5.948E+001, 7.132E+002, 1.126E-018, 2.099E-002, 6.917E+001
 4.780E+002, 5.875E+001, 7.093E+002, 6.100E-020, 2.099E-002, 6.800E+001
 4.800E+002, 5.789E+001, 7.058E+002, 0.000E+000, 2.099E-002, 6.527E+001
 4.820E+002, 5.728E+001, 7.053E+002, 0.000E+000, 2.099E-002, 6.832E+001
 4.840E+002, 5.654E+001, 7.098E+002, 0.000E+000, 2.099E-002, 6.921E+001
 4.860E+002, 5.586E+001, 7.075E+002, 0.000E+000, 2.099E-002, 6.726E+001
 4.880E+002, 5.510E+001, 7.051E+002, 0.000E+000, 2.099E-002, 6.736E+001
 4.900E+002, 5.442E+001, 7.043E+002, 0.000E+000, 2.099E-002, 6.582E+001
 4.920E+002, 5.376E+001, 6.987E+002, 0.000E+000, 2.099E-002, 6.490E+001
 4.940E+002, 5.312E+001, 7.029E+002, 0.000E+000, 2.099E-002, 6.735E+001
 4.960E+002, 5.259E+001, 7.035E+002, 0.000E+000, 2.099E-002, 6.691E+001
 4.980E+002, 5.198E+001, 7.035E+002, 0.000E+000, 2.099E-002, 6.704E+001
 5.000E+002, 5.136E+001, 7.022E+002, 0.000E+000, 2.099E-002, 6.627E+001
 5.020E+002, 5.091E+001, 6.999E+002, 0.000E+000, 2.099E-002, 6.537E+001
 5.040E+002, 5.042E+001, 7.009E+002, 0.000E+000, 2.099E-002, 6.659E+001
 5.060E+002, 4.994E+001, 7.003E+002, 0.000E+000, 2.099E-002, 6.576E+001
 5.080E+002, 4.946E+001, 6.988E+002, 0.000E+000, 2.099E-002, 6.557E+001
 5.100E+002, 4.900E+001, 7.008E+002, 0.000E+000, 2.099E-002, 6.687E+001
 5.120E+002, 4.858E+001, 7.001E+002, 0.000E+000, 2.099E-002, 6.614E+001
 5.140E+002, 4.809E+001, 6.999E+002, 0.000E+000, 2.099E-002, 6.640E+001
 5.160E+002, 4.766E+001, 7.000E+002, 0.000E+000, 2.099E-002, 6.584E+001
 5.180E+002, 4.718E+001, 6.978E+002, 0.000E+000, 2.099E-002, 6.498E+001
 5.200E+002, 4.675E+001, 6.944E+002, 0.000E+000, 2.099E-002, 6.394E+001
 5.220E+002, 4.630E+001, 6.934E+002, 0.000E+000, 2.099E-002, 6.331E+001
 5.240E+002, 4.585E+001, 6.913E+002, 0.000E+000, 2.099E-002, 6.258E+001
 5.260E+002, 4.538E+001, 6.838E+002, 0.000E+000, 2.099E-002, 5.959E+001
 5.280E+002, 4.497E+001, 6.861E+002, 0.000E+000, 2.099E-002, 6.312E+001
 5.300E+002, 4.458E+001, 6.904E+002, 0.000E+000, 2.099E-002, 6.435E+001
 5.320E+002, 4.420E+001, 6.901E+002, 0.000E+000, 2.099E-002, 6.383E+001
 5.340E+002, 4.368E+001, 6.888E+002, 0.000E+000, 2.099E-002, 6.228E+001
 5.360E+002, 4.320E+001, 6.886E+002, 0.000E+000, 2.099E-002, 6.332E+001
 5.380E+002, 4.274E+001, 6.881E+002, 0.000E+000, 2.099E-002, 6.314E+001
 5.400E+002, 4.221E+001, 6.884E+002, 0.000E+000, 2.099E-002, 6.317E+001
 5.420E+002, 4.168E+001, 6.871E+002, 0.000E+000, 2.099E-002, 6.247E+001
 5.440E+002, 4.116E+001, 6.871E+002, 0.000E+000, 2.099E-002, 6.311E+001
 5.460E+002, 4.066E+001, 6.886E+002, 0.000E+000, 2.099E-002, 6.339E+001
 5.480E+002, 4.018E+001, 6.890E+002, 0.000E+000, 2.099E-002, 6.373E+001
 5.500E+002, 3.967E+001, 6.864E+002, 0.000E+000, 2.099E-002, 6.242E+001
 5.520E+002, 3.917E+001, 6.844E+002, 0.000E+000, 2.099E-002, 6.151E+001
 5.540E+002, 3.870E+001, 6.864E+002, 0.000E+000, 2.099E-002, 6.287E+001
 5.560E+002, 3.821E+001, 6.843E+002, 0.000E+000, 2.099E-002, 6.189E+001
 5.580E+002, 3.777E+001, 6.850E+002, 0.000E+000, 2.099E-002, 6.262E+001
 5.600E+002, 3.731E+001, 6.840E+002, 0.000E+000, 2.099E-002, 6.188E+001
 5.620E+002, 3.685E+001, 6.837E+002, 0.000E+000, 2.099E-002, 6.208E+001
 5.640E+002, 3.639E+001, 6.828E+002, 0.000E+000, 2.099E-002, 6.172E+001
 5.660E+002, 3.590E+001, 6.838E+002, 0.000E+000, 2.099E-002, 6.245E+001
 5.680E+002, 3.544E+001, 6.789E+002, 0.000E+000, 2.099E-002, 5.964E+001
 5.700E+002, 3.500E+001, 6.804E+002, 0.000E+000, 2.099E-002, 6.174E+001
 5.720E+002, 3.449E+001, 6.797E+002, 0.000E+000, 2.099E-002, 6.039E+001
 5.740E+002, 3.407E+001, 6.777E+002, 0.000E+000, 2.099E-002, 5.999E+001
 5.760E+002, 3.359E+001, 6.767E+002, 0.000E+000, 2.099E-002, 5.994E+001
 5.780E+002, 3.314E+001, 6.766E+002, 0.000E+000, 2.099E-002, 6.027E+001
