s,kW,C,kg/s,m,kW/m2
 1.580E+002, 1.493E+003, 4.812E+002, 0.000E+000, 1.510E-002, 8.345E+001
 1.600E+002, 1.215E+003, 5.524E+002, 0.000E+000, 1.502E-002, 8.351E+001
 1.620E+002, 6.105E+002, 7.310E+002, 0.000E+000, 1.500E-002, 8.690E+001
 1.640E+002, 5.061E+002, 7.566E+002, 0.000E+000, 1.500E-002, 9.073E+001
 1.660E+002, 4.642E+002, 7.615E+002, 0.000E+000, 1.500E-002, 9.026E+001
 1.680E+002, 4.012E+002, 7.674E+002, 0.000E+000, 1.500E-002, 8.983E+001
 1.700E+002, 2.448E+002, 7.547E+002, 0.000E+000, 1.500E-002, 8.536E+001
 1.720E+002, 1.574E+002, 6.734E+002, 0.000E+000, 1.500E-002, 6.442E+001
 1.740E+002, 1.187E+002, 6.378E+002, 0.000E+000, 1.500E-002, 5.797E+001
 1.760E+002, 6.793E+001, 6.178E+002, 0.000E+000, 1.500E-002, 5.422E+001
 1.780E+002, 4.909E+001, 6.028E+002, 0.000E+000, 1.500E-002, 5.283E+001
 1.800E+002, 4.597E+001, 6.047E+002, 0.000E+000, 1.500E-002, 5.314E+001
 1.820E+002, 4.128E+001, 6.035E+002, 0.000E+000, 1.500E-002, 5.309E+001
 1.840E+002, 3.218E+001, 5.966E+002, 0.000E+000, 1.500E-002, 5.248E+001
 1.860E+002, 1.297E+001, 5.985E+002, 0.000E+000, 1.500E-002, 5.235E+001
 1.880E+002, 4.704E-007, 6.008E+002, 0.000E+000, 1.500E-002, 5.236E+001
 1.900E+002, 0.000E+000, 6.037E+002, 0.000E+000, 1.500E-002, 5.265E+001
 1.920E+002, 0.000E+000, 5.984E+002, 0.000E+000, 1.500E-002, 5.225E+001
 1.940E+002, 0.000E+000, 6.048E+002, 0.000E+000, 1.500E-002, 5.281E+001
 1.960E+002, 0.000E+000, 6.036E+002, 0.000E+000, 1.500E-002, 5.266E+001
 1.980E+002, 0.000E+000, 6.035E+002, 0.000E+000, 1.500E-002, 5.268E+001
 2.000E+002, 0.000E+000, 6.028E+002, 0.000E+000, 1.500E-002, 5.260E+001
 2.020E+002, 0.000E+000, 6.006E+002, 0.000E+000, 1.500E-002, 5.245E+001
 2.040E+002, 0.000E+000, 6.066E+002, 0.000E+000, 1.500E-002, 5.289E+001
 2.060E+002, 0.000E+000, 5.992E+002, 0.000E+000, 1.500E-002, 5.231E+001
 2.080E+002, 0.000E+000, 6.040E+002, 0.000E+000, 1.500E-002, 5.275E+001
 2.100E+002, 0.000E+000, 6.011E+002, 0.000E+000, 1.500E-002, 5.243E+001
 2.120E+002, 0.000E+000, 5.990E+002, 0.000E+000, 1.500E-002, 5.235E+001
 2.140E+002, 0.000E+000, 6.051E+002, 0.000E+000, 1.500E-002, 5.282E+001
 2.160E+002, 0.000E+000, 6.042E+002, 0.000E+000, 1.500E-002, 5.269E+001
 2.180E+002, 0.000E+000, 6.013E+002, 0.000E+000, 1.500E-002, 5.251E+001
 2.200E+002, 0.000E+000, 6.013E+002, 0.000E+000, 1.500E-002, 5.248E+001
 2.220E+002, 0.000E+000, 6.031E+002, 0.000E+000, 1.500E-002, 5.270E+001
 2.240E+002, 0.000E+000, 6.063E+002, 0.000E+000, 1.500E-002, 5.290E+001
 2.260E+002, 0.000E+000, 6.058E+002, 0.000E+000, 1.500E-002, 5.286E+001
 2.280E+002, 0.000E+000, 6.027E+002, 0.000E+000, 1.500E-002, 5.258E+001
 2.300E+002, 0.000E+000, 6.058E+002, 0.000E+000, 1.500E-002, 5.285E+001
 2.320E+002, 0.000E+000, 6.051E+002, 0.000E+000, 1.500E-002, 5.276E+001
 2.340E+002, 0.000E+000, 6.005E+002, 0.000E+000, 1.500E-002, 5.237E+001
 2.360E+002, 0.000E+000, 5.994E+002, 0.000E+000, 1.500E-002, 5.234E+001
 2.380E+002, 0.000E+000, 5.995E+002, 0.000E+000, 1.500E-002, 5.241E+001
 2.400E+002, 0.000E+000, 6.050E+002, 0.000E+000, 1.500E-002, 5.282E+001
 2.420E+002, 0.000E+000, 6.080E+002, 0.000E+000, 1.500E-002, 5.313E+001
 2.440E+002, 0.000E+000, 6.080E+002, 0.000E+000, 1.500E-002, 5.300E+001
 2.460E+002, 0.000E+000, 6.021E+002, 0.000E+000, 1.500E-002, 5.259E+001
 2.480E+002, 0.000E+000, 5.989E+002, 0.000E+000, 1.500E-002, 5.230E+001
 2.500E+002, 0.000E+000, 6.043E+002, 0.000E+000, 1.500E-002, 5.278E+001
 2.520E+002, 0.000E+000, 6.056E+002, 0.000E+000, 1.500E-002, 5.282E+001
 2.540E+002, 0.000E+000, 6.037E+002, 0.000E+000, 1.500E-002, 5.266E+001
 2.560E+002, 0.000E+000, 6.056E+002, 0.000E+000, 1.500E-002, 5.285E+001
 2.580E+002, 0.000E+000, 6.062E+002, 0.000E+000, 1.500E-002, 5.288E+001
 2.600E+002, 0.000E+000, 6.063E+002, 0.000E+000, 1.500E-002, 5.288E+001
 2.620E+002, 0.000E+000, 6.029E+002, 0.000E+000, 1.500E-002, 5.261E+001
 2.640E+002, 0.000E+000, 6.066E+002, 0.000E+000, 1.500E-002, 5.303E+001
 2.660E+002, 0.000E+000, 6.080E+002, 0.000E+000, 1.500E-002, 5.308E+001
 2.680E+002, 0.000E+000, 6.026E+002, 0.000E+000, 1.500E-002, 5.257E+001
 2.700E+002, 0.000E+000, 6.013E+002, 0.000E+000, 1.500E-002, 5.252E+001
 2.720E+002, 0.000E+000, 6.038E+002, 0.000E+000, 1.500E-002, 5.267E+001
 2.740E+002, 0.000E+000, 6.056E+002, 0.000E+000, 1.500E-002, 5.287E+001
 2.760E+002, 0.000E+000, 6.044E+002, 0.000E+000, 1.500E-002, 5.275E+001
 2.780E+002, 0.000E+000, 6.042E+002, 0.000E+000, 1.500E-002, 5.270E+001
 2.800E+002, 0.000E+000, 6.034E+002, 0.000E+000, 1.500E-002, 5.260E+001
 2.820E+002, 0.000E+000, 6.039E+002, 0.000E+000, 1.500E-002, 5.276E+001
 2.840E+002, 0.000E+000, 6.064E+002, 0.000E+000, 1.500E-002, 5.292E+001
 2.860E+002, 0.000E+000, 6.061E+002, 0.000E+000, 1.500E-002, 5.283E+001
 2.880E+002, 0.000E+000, 6.034E+002, 0.000E+000, 1.500E-002, 5.262E+001
 2.900E+002, 0.000E+000, 6.028E+002, 0.000E+000, 1.500E-002, 5.264E+001
 2.920E+002, 0.000E+000, 5.999E+002, 0.000E+000, 1.500E-002, 5.240E+001
 2.940E+002, 0.000E+000, 6.036E+002, 0.000E+000, 1.500E-002, 5.267E+001
 2.960E+002, 0.000E+000, 6.036E+002, 0.000E+000, 1.500E-002, 5.268E+001
 2.980E+002, 0.000E+000, 6.087E+002, 0.000E+000, 1.500E-002, 5.320E+001
 3.000E+002, 0.000E+000, 6.049E+002, 0.000E+000, 1.500E-002, 5.275E+001
