s,kW,C,kg/m2/s,m,kW/m2
 1.320E+002, 1.962E+002, 7.434E+002, 3.793E-002, 2.100E-002, 1.117E+002
 1.340E+002, 1.957E+002, 7.444E+002, 3.586E-002, 2.100E-002, 1.113E+002
 1.360E+002, 1.949E+002, 7.440E+002, 3.341E-002, 2.100E-002, 1.105E+002
 1.380E+002, 1.994E+002, 7.470E+002, 3.813E-002, 2.100E-002, 1.120E+002
 1.400E+002, 2.001E+002, 7.475E+002, 4.038E-002, 2.100E-002, 1.113E+002
 1.420E+002, 2.021E+002, 7.537E+002, 3.879E-002, 2.100E-002, 1.144E+002
 1.440E+002, 2.014E+002, 7.511E+002, 3.698E-002, 2.100E-002, 1.105E+002
 1.460E+002, 2.042E+002, 7.508E+002, 4.062E-002, 2.100E-002, 1.113E+002
 1.480E+002, 2.040E+002, 7.598E+002, 4.185E-002, 2.100E-002, 1.147E+002
 1.500E+002, 2.047E+002, 7.567E+002, 3.960E-002, 2.100E-002, 1.119E+002
 1.520E+002, 2.073E+002, 7.581E+002, 3.833E-002, 2.100E-002, 1.125E+002
 1.540E+002, 2.081E+002, 7.579E+002, 4.078E-002, 2.100E-002, 1.109E+002
 1.560E+002, 2.098E+002, 7.579E+002, 4.038E-002, 2.100E-002, 1.110E+002
 1.580E+002, 2.087E+002, 7.605E+002, 3.757E-002, 2.100E-002, 1.120E+002
 1.600E+002, 2.096E+002, 7.587E+002, 3.740E-002, 2.100E-002, 1.097E+002
 1.620E+002, 2.109E+002, 7.603E+002, 3.847E-002, 2.100E-002, 1.106E+002
 1.640E+002, 2.085E+002, 7.601E+002, 3.666E-002, 2.100E-002, 1.104E+002
 1.660E+002, 2.065E+002, 7.625E+002, 3.417E-002, 2.100E-002, 1.103E+002
 1.680E+002, 2.081E+002, 7.620E+002, 3.438E-002, 2.100E-002, 1.104E+002
 1.700E+002, 2.050E+002, 7.635E+002, 3.233E-002, 2.100E-002, 1.096E+002
 1.720E+002, 2.006E+002, 7.633E+002, 2.741E-002, 2.100E-002, 1.099E+002
 1.740E+002, 1.936E+002, 7.643E+002, 2.004E-002, 2.100E-002, 1.096E+002
 1.760E+002, 1.884E+002, 7.651E+002, 6.485E-003, 2.100E-002, 1.102E+002
 1.780E+002, 1.890E+002, 7.657E+002, 5.993E-003, 2.100E-002, 1.093E+002
 1.800E+002, 1.884E+002, 7.661E+002, 6.214E-003, 2.100E-002, 1.091E+002
 1.820E+002, 1.878E+002, 7.664E+002, 6.465E-003, 2.100E-002, 1.092E+002
 1.840E+002, 1.874E+002, 7.723E+002, 6.748E-003, 2.100E-002, 1.129E+002
 1.860E+002, 1.871E+002, 7.746E+002, 7.110E-003, 2.100E-002, 1.116E+002
 1.880E+002, 1.879E+002, 7.764E+002, 7.430E-003, 2.100E-002, 1.127E+002
 1.900E+002, 1.872E+002, 7.758E+002, 7.708E-003, 2.100E-002, 1.106E+002
 1.920E+002, 1.890E+002, 7.788E+002, 7.916E-003, 2.100E-002, 1.125E+002
 1.940E+002, 1.906E+002, 7.781E+002, 8.109E-003, 2.100E-002, 1.110E+002
 1.960E+002, 1.923E+002, 7.780E+002, 8.244E-003, 2.100E-002, 1.101E+002
 1.980E+002, 1.914E+002, 7.789E+002, 8.338E-003, 2.100E-002, 1.105E+002
 2.000E+002, 1.896E+002, 7.818E+002, 8.407E-003, 2.100E-002, 1.117E+002
 2.020E+002, 1.879E+002, 7.838E+002, 8.480E-003, 2.100E-002, 1.134E+002
 2.040E+002, 1.870E+002, 7.849E+002, 8.543E-003, 2.100E-002, 1.115E+002
 2.060E+002, 1.857E+002, 7.875E+002, 8.584E-003, 2.100E-002, 1.130E+002
 2.080E+002, 1.897E+002, 7.893E+002, 8.608E-003, 2.100E-002, 1.139E+002
 2.100E+002, 1.904E+002, 7.876E+002, 8.619E-003, 2.100E-002, 1.110E+002
 2.120E+002, 1.939E+002, 7.860E+002, 8.579E-003, 2.100E-002, 1.099E+002
 2.140E+002, 1.943E+002, 7.900E+002, 8.502E-003, 2.100E-002, 1.131E+002
 2.160E+002, 1.989E+002, 7.929E+002, 8.455E-003, 2.100E-002, 1.136E+002
 2.180E+002, 2.010E+002, 7.916E+002, 8.432E-003, 2.100E-002, 1.120E+002
 2.200E+002, 2.015E+002, 7.941E+002, 8.381E-003, 2.100E-002, 1.135E+002
 2.220E+002, 2.050E+002, 7.936E+002, 8.326E-003, 2.100E-002, 1.122E+002
 2.240E+002, 2.022E+002, 7.913E+002, 8.263E-003, 2.100E-002, 1.094E+002
 2.260E+002, 2.061E+002, 7.940E+002, 8.166E-003, 2.100E-002, 1.128E+002
 2.280E+002, 2.046E+002, 7.962E+002, 8.079E-003, 2.100E-002, 1.128E+002
 2.300E+002, 2.066E+002, 7.995E+002, 8.023E-003, 2.100E-002, 1.146E+002
 2.320E+002, 2.071E+002, 8.015E+002, 7.983E-003, 2.100E-002, 1.155E+002
 2.340E+002, 2.058E+002, 8.041E+002, 7.947E-003, 2.100E-002, 1.155E+002
 2.360E+002, 2.054E+002, 8.064E+002, 7.917E-003, 2.100E-002, 1.164E+002
 2.380E+002, 2.055E+002, 8.067E+002, 7.884E-003, 2.100E-002, 1.158E+002
 2.400E+002, 2.029E+002, 8.045E+002, 7.841E-003, 2.100E-002, 1.135E+002
 2.420E+002, 2.027E+002, 8.056E+002, 7.767E-003, 2.100E-002, 1.145E+002
 2.440E+002, 2.030E+002, 8.024E+002, 7.680E-003, 2.100E-002, 1.111E+002
 2.460E+002, 1.998E+002, 8.040E+002, 7.584E-003, 2.100E-002, 1.136E+002
 2.480E+002, 1.984E+002, 8.023E+002, 7.479E-003, 2.100E-002, 1.114E+002
 2.500E+002, 1.986E+002, 8.028E+002, 7.387E-003, 2.100E-002, 1.120E+002
 2.520E+002, 1.966E+002, 8.062E+002, 7.296E-003, 2.100E-002, 1.139E+002
 2.540E+002, 1.948E+002, 8.063E+002, 7.222E-003, 2.100E-002, 1.128E+002
 2.560E+002, 1.929E+002, 8.035E+002, 7.160E-003, 2.100E-002, 1.120E+002
 2.580E+002, 1.900E+002, 8.067E+002, 7.080E-003, 2.100E-002, 1.118E+002
 2.600E+002, 1.903E+002, 8.038E+002, 7.004E-003, 2.100E-002, 1.118E+002
 2.620E+002, 1.886E+002, 8.101E+002, 6.921E-003, 2.100E-002, 1.145E+002
 2.640E+002, 1.861E+002, 8.073E+002, 6.855E-003, 2.100E-002, 1.116E+002
 2.660E+002, 1.838E+002, 8.072E+002, 6.796E-003, 2.100E-002, 1.120E+002
 2.680E+002, 1.836E+002, 8.069E+002, 6.723E-003, 2.100E-002, 1.117E+002
 2.700E+002, 1.817E+002, 8.075E+002, 6.646E-003, 2.100E-002, 1.119E+002
 2.720E+002, 1.787E+002, 8.079E+002, 6.566E-003, 2.100E-002, 1.112E+002
 2.740E+002, 1.757E+002, 8.096E+002, 6.491E-003, 2.100E-002, 1.124E+002
 2.760E+002, 1.776E+002, 8.080E+002, 6.416E-003, 2.100E-002, 1.117E+002
 2.780E+002, 1.740E+002, 8.087E+002, 6.341E-003, 2.100E-002, 1.112E+002
 2.800E+002, 1.725E+002, 8.097E+002, 6.262E-003, 2.100E-002, 1.121E+002
 2.820E+002, 1.708E+002, 8.145E+002, 6.184E-003, 2.100E-002, 1.151E+002
 2.840E+002, 1.681E+002, 8.189E+002, 6.115E-003, 2.100E-002, 1.166E+002
 2.860E+002, 1.677E+002, 8.159E+002, 6.066E-003, 2.100E-002, 1.133E+002
 2.880E+002, 1.649E+002, 8.163E+002, 6.018E-003, 2.100E-002, 1.138E+002
 2.900E+002, 1.631E+002, 8.171E+002, 5.951E-003, 2.100E-002, 1.153E+002
 2.920E+002, 1.610E+002, 8.182E+002, 5.870E-003, 2.100E-002, 1.133E+002
 2.940E+002, 1.601E+002, 8.147E+002, 5.789E-003, 2.100E-002, 1.117E+002
 2.960E+002, 1.573E+002, 8.135E+002, 5.698E-003, 2.099E-002, 1.106E+002
 2.980E+002, 1.545E+002, 8.177E+002, 5.589E-003, 2.099E-002, 1.143E+002
 3.000E+002, 1.539E+002, 8.190E+002, 5.471E-003, 2.099E-002, 1.139E+002
 3.020E+002, 1.505E+002, 8.186E+002, 5.360E-003, 2.099E-002, 1.142E+002
 3.040E+002, 1.488E+002, 8.215E+002, 5.249E-003, 2.099E-002, 1.145E+002
 3.060E+002, 1.464E+002, 8.207E+002, 5.132E-003, 2.099E-002, 1.135E+002
 3.080E+002, 1.437E+002, 8.186E+002, 5.008E-003, 2.099E-002, 1.120E+002
 3.100E+002, 1.411E+002, 8.215E+002, 4.864E-003, 2.099E-002, 1.138E+002
 3.120E+002, 1.380E+002, 8.185E+002, 4.699E-003, 2.099E-002, 1.117E+002
 3.140E+002, 1.346E+002, 8.183E+002, 4.515E-003, 2.099E-002, 1.116E+002
 3.160E+002, 1.318E+002, 8.230E+002, 4.303E-003, 2.099E-002, 1.156E+002
 3.180E+002, 1.274E+002, 8.231E+002, 4.063E-003, 2.099E-002, 1.132E+002
 3.200E+002, 1.224E+002, 8.221E+002, 3.798E-003, 2.099E-002, 1.133E+002
 3.220E+002, 1.181E+002, 8.244E+002, 3.488E-003, 2.099E-002, 1.140E+002
 3.240E+002, 1.119E+002, 8.226E+002, 3.115E-003, 2.099E-002, 1.125E+002
 3.260E+002, 1.065E+002, 8.225E+002, 2.665E-003, 2.099E-002, 1.128E+002
 3.280E+002, 1.010E+002, 8.228E+002, 2.120E-003, 2.099E-002, 1.122E+002
 3.300E+002, 9.632E+001, 8.226E+002, 1.487E-003, 2.099E-002, 1.119E+002
 3.320E+002, 9.215E+001, 8.085E+002, 8.330E-004, 2.099E-002, 1.007E+002
 3.340E+002, 8.886E+001, 7.968E+002, 3.173E-004, 2.099E-002, 9.736E+001
 3.360E+002, 8.630E+001, 7.988E+002, 6.841E-005, 2.099E-002, 1.019E+002
 3.380E+002, 8.435E+001, 7.997E+002, 7.577E-006, 2.099E-002, 1.002E+002
 3.400E+002, 8.263E+001, 7.985E+002, 4.368E-007, 2.099E-002, 9.910E+001
 3.420E+002, 8.111E+001, 7.963E+002, 1.338E-008, 2.099E-002, 9.869E+001
 3.440E+002, 7.944E+001, 7.993E+002, 2.163E-010, 2.099E-002, 1.005E+002
 3.460E+002, 7.771E+001, 8.015E+002, 1.824E-012, 2.099E-002, 1.007E+002
 3.480E+002, 7.587E+001, 8.003E+002, 8.071E-015, 2.099E-002, 9.855E+001
 3.500E+002, 7.408E+001, 7.985E+002, 1.847E-017, 2.099E-002, 9.731E+001
 3.520E+002, 7.228E+001, 8.001E+002, 2.104E-020, 2.099E-002, 9.859E+001
 3.540E+002, 7.054E+001, 7.978E+002, 1.225E-023, 2.099E-002, 9.728E+001
 3.560E+002, 6.871E+001, 7.969E+002, 3.657E-027, 2.099E-002, 9.576E+001
 3.580E+002, 6.701E+001, 7.930E+002, 5.667E-031, 2.099E-002, 9.377E+001
 3.600E+002, 6.523E+001, 7.855E+002, 4.811E-035, 2.099E-002, 8.867E+001
 3.620E+002, 6.338E+001, 7.892E+002, 2.296E-039, 2.099E-002, 9.424E+001
 3.640E+002, 6.137E+001, 7.893E+002, 6.870E-044, 2.099E-002, 9.345E+001
 3.660E+002, 5.926E+001, 7.898E+002, 1.421E-048, 2.099E-002, 9.231E+001
 3.680E+002, 5.712E+001, 7.908E+002, 2.196E-053, 2.099E-002, 9.380E+001
 3.700E+002, 5.491E+001, 7.879E+002, 2.502E-058, 2.099E-002, 9.104E+001
 3.720E+002, 5.285E+001, 7.862E+002, 2.242E-063, 2.099E-002, 9.075E+001
 3.740E+002, 5.092E+001, 7.838E+002, 1.550E-068, 2.099E-002, 8.968E+001
 3.760E+002, 4.916E+001, 7.838E+002, 8.774E-074, 2.099E-002, 9.030E+001
 3.780E+002, 4.756E+001, 7.792E+002, 4.249E-079, 2.099E-002, 8.675E+001
 3.800E+002, 4.600E+001, 7.763E+002, 1.894E-084, 2.099E-002, 8.655E+001
 3.820E+002, 4.461E+001, 7.769E+002, 7.829E-090, 2.099E-002, 8.769E+001
 3.840E+002, 4.325E+001, 7.759E+002, 3.395E-095, 2.099E-002, 8.668E+001
 3.860E+002, 4.186E+001, 7.715E+002, 1.593E-100, 2.099E-002, 8.451E+001
 3.880E+002, 4.053E+001, 7.728E+002, 8.371E-106, 2.099E-002, 8.639E+001
 3.900E+002, 3.926E+001, 7.706E+002, 4.909E-111, 2.099E-002, 8.488E+001
 3.920E+002, 3.805E+001, 7.677E+002, 3.454E-116, 2.099E-002, 8.367E+001
 3.940E+002, 3.699E+001, 7.666E+002, 2.883E-121, 2.099E-002, 8.373E+001
 3.960E+002, 3.600E+001, 7.612E+002, 2.963E-126, 2.099E-002, 8.106E+001
 3.980E+002, 3.509E+001, 7.606E+002, 3.789E-131, 2.099E-002, 8.213E+001
 4.000E+002, 3.419E+001, 7.642E+002, 5.932E-136, 2.099E-002, 8.472E+001
 4.020E+002, 3.324E+001, 7.677E+002, 1.280E-140, 2.099E-002, 8.568E+001
 4.040E+002, 3.228E+001, 7.700E+002, 3.556E-145, 2.099E-002, 8.657E+001
 4.060E+002, 3.119E+001, 7.710E+002, 1.258E-149, 2.099E-002, 8.669E+001
 4.080E+002, 3.009E+001, 7.669E+002, 5.287E-154, 2.099E-002, 8.367E+001
 4.100E+002, 2.896E+001, 7.660E+002, 2.518E-158, 2.099E-002, 8.395E+001
 4.120E+002, 2.779E+001, 7.665E+002, 1.263E-162, 2.099E-002, 8.484E+001
 4.140E+002, 2.663E+001, 7.660E+002, 6.961E-167, 2.099E-002, 8.397E+001
 4.160E+002, 2.551E+001, 7.662E+002, 4.240E-171, 2.099E-002, 8.438E+001
 4.180E+002, 2.436E+001, 7.628E+002, 2.721E-175, 2.099E-002, 8.242E+001
 4.200E+002, 2.317E+001, 7.616E+002, 1.940E-179, 2.099E-002, 8.232E+001
 4.220E+002, 2.192E+001, 7.624E+002, 1.525E-183, 2.099E-002, 8.357E+001
 4.240E+002, 2.059E+001, 7.592E+002, 1.323E-187, 2.099E-002, 8.138E+001
 4.260E+002, 1.918E+001, 7.580E+002, 1.300E-191, 2.099E-002, 8.109E+001
 4.280E+002, 1.769E+001, 7.535E+002, 1.436E-195, 2.099E-002, 7.931E+001
 4.300E+002, 1.609E+001, 7.511E+002, 1.806E-199, 2.099E-002, 7.976E+001
 4.320E+002, 1.445E+001, 7.544E+002, 2.612E-203, 2.099E-002, 8.060E+001
 4.340E+002, 1.277E+001, 7.533E+002, 4.684E-207, 2.099E-002, 8.015E+001
 4.360E+002, 1.111E+001, 7.521E+002, 1.011E-210, 2.099E-002, 7.950E+001
 4.380E+002, 9.495E+000, 7.505E+002, 2.600E-214, 2.099E-002, 7.910E+001
 4.400E+002, 7.997E+000, 7.492E+002, 7.955E-218, 2.099E-002, 7.873E+001
 4.420E+002, 6.641E+000, 7.481E+002, 2.901E-221, 2.099E-002, 7.865E+001
 4.440E+002, 5.433E+000, 7.465E+002, 1.236E-224, 2.099E-002, 7.828E+001
 4.460E+002, 4.407E+000, 7.464E+002, 6.171E-228, 2.099E-002, 7.836E+001
 4.480E+002, 3.532E+000, 7.457E+002, 3.666E-231, 2.099E-002, 7.837E+001
 4.500E+002, 2.812E+000, 7.460E+002, 2.513E-234, 2.099E-002, 7.843E+001
 4.520E+002, 2.238E+000, 7.460E+002, 2.053E-237, 2.099E-002, 7.845E+001
 4.540E+002, 1.783E+000, 7.457E+002, 1.953E-240, 2.099E-002, 7.850E+001
 4.560E+002, 1.429E+000, 7.461E+002, 2.137E-243, 2.099E-002, 7.870E+001
 4.580E+002, 1.139E+000, 7.438E+002, 2.631E-246, 2.099E-002, 7.800E+001
 4.600E+002, 8.918E-001, 7.432E+002, 3.647E-249, 2.099E-002, 7.790E+001
 4.620E+002, 6.716E-001, 7.438E+002, 5.480E-252, 2.099E-002, 7.830E+001
 4.640E+002, 4.776E-001, 7.418E+002, 9.391E-255, 2.099E-002, 7.778E+001
 4.660E+002, 3.145E-001, 7.449E+002, 1.765E-257, 2.099E-002, 7.876E+001
 4.680E+002, 1.887E-001, 7.441E+002, 3.593E-260, 2.099E-002, 7.834E+001
 4.700E+002, 1.020E-001, 7.452E+002, 8.177E-263, 2.099E-002, 7.902E+001
 4.720E+002, 4.940E-002, 7.447E+002, 1.970E-265, 2.099E-002, 7.855E+001
 4.740E+002, 2.132E-002, 7.454E+002, 5.141E-268, 2.099E-002, 7.908E+001
 4.760E+002, 8.261E-003, 7.446E+002, 1.432E-270, 2.099E-002, 7.847E+001
 4.780E+002, 2.872E-003, 7.461E+002, 4.144E-273, 2.099E-002, 7.922E+001
 4.800E+002, 8.955E-004, 7.473E+002, 1.233E-275, 2.099E-002, 7.958E+001
 4.820E+002, 2.515E-004, 7.440E+002, 3.816E-278, 2.099E-002, 7.814E+001
 4.840E+002, 6.419E-005, 7.440E+002, 1.222E-280, 2.099E-002, 7.824E+001
 4.860E+002, 1.469E-005, 7.442E+002, 3.940E-283, 2.099E-002, 7.878E+001
 4.880E+002, 3.017E-006, 7.436E+002, 1.302E-285, 2.099E-002, 7.859E+001
 4.900E+002, 5.387E-007, 7.456E+002, 4.447E-288, 2.099E-002, 7.914E+001
 4.920E+002, 7.747E-008, 7.467E+002, 1.549E-290, 2.099E-002, 7.944E+001
 4.940E+002, 5.691E-009, 7.457E+002, 5.621E-293, 2.099E-002, 7.913E+001
 4.960E+002, 0.000E+000, 7.455E+002, 2.024E-295, 2.099E-002, 7.871E+001
 4.980E+002, 0.000E+000, 7.452E+002, 0.000E+000, 2.099E-002, 7.888E+001
 5.000E+002, 0.000E+000, 7.441E+002, 0.000E+000, 2.099E-002, 7.852E+001
 5.020E+002, 0.000E+000, 7.451E+002, 0.000E+000, 2.099E-002, 7.904E+001
 5.040E+002, 0.000E+000, 7.452E+002, 0.000E+000, 2.099E-002, 7.878E+001
 5.060E+002, 0.000E+000, 7.446E+002, 0.000E+000, 2.099E-002, 7.850E+001
 5.080E+002, 0.000E+000, 7.441E+002, 0.000E+000, 2.099E-002, 7.860E+001
 5.100E+002, 0.000E+000, 7.457E+002, 0.000E+000, 2.099E-002, 7.921E+001
 5.120E+002, 0.000E+000, 7.455E+002, 0.000E+000, 2.099E-002, 7.907E+001
 5.140E+002, 0.000E+000, 7.461E+002, 0.000E+000, 2.099E-002, 7.905E+001
 5.160E+002, 0.000E+000, 7.460E+002, 0.000E+000, 2.099E-002, 7.922E+001
 5.180E+002, 0.000E+000, 7.457E+002, 0.000E+000, 2.099E-002, 7.892E+001
 5.200E+002, 0.000E+000, 7.441E+002, 0.000E+000, 2.099E-002, 7.837E+001
 5.220E+002, 0.000E+000, 7.435E+002, 0.000E+000, 2.099E-002, 7.823E+001
 5.240E+002, 0.000E+000, 7.437E+002, 0.000E+000, 2.099E-002, 7.862E+001
 5.260E+002, 0.000E+000, 7.457E+002, 0.000E+000, 2.099E-002, 7.946E+001
 5.280E+002, 0.000E+000, 7.451E+002, 0.000E+000, 2.099E-002, 7.872E+001
 5.300E+002, 0.000E+000, 7.462E+002, 0.000E+000, 2.099E-002, 7.939E+001
 5.320E+002, 0.000E+000, 7.453E+002, 0.000E+000, 2.099E-002, 7.879E+001
 5.340E+002, 0.000E+000, 7.446E+002, 0.000E+000, 2.099E-002, 7.888E+001
 5.360E+002, 0.000E+000, 7.454E+002, 0.000E+000, 2.099E-002, 7.891E+001
 5.380E+002, 0.000E+000, 7.451E+002, 0.000E+000, 2.099E-002, 7.881E+001
 5.400E+002, 0.000E+000, 7.434E+002, 0.000E+000, 2.099E-002, 7.845E+001
 5.420E+002, 0.000E+000, 7.455E+002, 0.000E+000, 2.099E-002, 7.912E+001
 5.440E+002, 0.000E+000, 7.456E+002, 0.000E+000, 2.099E-002, 7.912E+001
 5.460E+002, 0.000E+000, 7.454E+002, 0.000E+000, 2.099E-002, 7.897E+001
 5.480E+002, 0.000E+000, 7.433E+002, 0.000E+000, 2.099E-002, 7.817E+001
 5.500E+002, 0.000E+000, 7.437E+002, 0.000E+000, 2.099E-002, 7.848E+001
 5.520E+002, 0.000E+000, 7.443E+002, 0.000E+000, 2.099E-002, 7.888E+001
 5.540E+002, 0.000E+000, 7.434E+002, 0.000E+000, 2.099E-002, 7.830E+001
 5.560E+002, 0.000E+000, 7.422E+002, 0.000E+000, 2.099E-002, 7.818E+001
 5.580E+002, 0.000E+000, 7.436E+002, 0.000E+000, 2.099E-002, 7.875E+001
 5.600E+002, 0.000E+000, 7.443E+002, 0.000E+000, 2.099E-002, 7.892E+001
 5.620E+002, 0.000E+000, 7.432E+002, 0.000E+000, 2.099E-002, 7.824E+001
 5.640E+002, 0.000E+000, 7.443E+002, 0.000E+000, 2.099E-002, 7.894E+001
 5.660E+002, 0.000E+000, 7.449E+002, 0.000E+000, 2.099E-002, 7.885E+001
 5.680E+002, 0.000E+000, 7.426E+002, 0.000E+000, 2.099E-002, 7.807E+001
 5.700E+002, 0.000E+000, 7.433E+002, 0.000E+000, 2.099E-002, 7.851E+001
 5.720E+002, 0.000E+000, 7.437E+002, 0.000E+000, 2.099E-002, 7.861E+001
 5.740E+002, 0.000E+000, 7.449E+002, 0.000E+000, 2.099E-002, 7.917E+001
 5.760E+002, 0.000E+000, 7.445E+002, 0.000E+000, 2.099E-002, 7.872E+001
 5.780E+002, 0.000E+000, 7.434E+002, 0.000E+000, 2.099E-002, 7.853E+001
