s,kW,C,kg/m2/s,m,kW/m2
 2.900E+002, 9.664E+000, 7.994E+002, 0.000E+000, 2.040E-002, 9.505E+001
 2.920E+002, 8.725E+000, 7.983E+002, 0.000E+000, 2.040E-002, 9.527E+001
 2.940E+002, 7.366E+000, 7.998E+002, 0.000E+000, 2.040E-002, 9.617E+001
 2.960E+002, 5.275E+000, 7.981E+002, 0.000E+000, 2.040E-002, 9.533E+001
 2.980E+002, 2.267E+000, 7.951E+002, 0.000E+000, 2.040E-002, 9.433E+001
 3.000E+002, 2.083E-001, 7.949E+002, 0.000E+000, 2.040E-002, 9.493E+001
 3.020E+002, 6.928E-004, 7.967E+002, 0.000E+000, 2.040E-002, 9.584E+001
 3.040E+002, 1.486E-008, 7.997E+002, 0.000E+000, 2.040E-002, 9.698E+001
 3.060E+002, 0.000E+000, 7.990E+002, 0.000E+000, 2.040E-002, 9.622E+001
 3.080E+002, 0.000E+000, 7.991E+002, 0.000E+000, 2.040E-002, 9.617E+001
 3.100E+002, 0.000E+000, 7.984E+002, 0.000E+000, 2.040E-002, 9.640E+001
 3.120E+002, 0.000E+000, 7.988E+002, 0.000E+000, 2.040E-002, 9.609E+001
 3.140E+002, 0.000E+000, 7.979E+002, 0.000E+000, 2.040E-002, 9.582E+001
 3.160E+002, 0.000E+000, 7.969E+002, 0.000E+000, 2.040E-002, 9.592E+001
 3.180E+002, 0.000E+000, 7.989E+002, 0.000E+000, 2.040E-002, 9.659E+001
 3.200E+002, 0.000E+000, 7.989E+002, 0.000E+000, 2.040E-002, 9.648E+001
 3.220E+002, 0.000E+000, 7.989E+002, 0.000E+000, 2.040E-002, 9.644E+001
 3.240E+002, 0.000E+000, 7.991E+002, 0.000E+000, 2.040E-002, 9.651E+001
 3.260E+002, 0.000E+000, 7.998E+002, 0.000E+000, 2.040E-002, 9.677E+001
 3.280E+002, 0.000E+000, 8.000E+002, 0.000E+000, 2.040E-002, 9.687E+001
 3.300E+002, 0.000E+000, 7.985E+002, 0.000E+000, 2.040E-002, 9.618E+001
 3.320E+002, 0.000E+000, 7.982E+002, 0.000E+000, 2.040E-002, 9.604E+001
 3.340E+002, 0.000E+000, 7.981E+002, 0.000E+000, 2.040E-002, 9.626E+001
 3.360E+002, 0.000E+000, 7.988E+002, 0.000E+000, 2.040E-002, 9.647E+001
 3.380E+002, 0.000E+000, 7.970E+002, 0.000E+000, 2.040E-002, 9.556E+001
 3.400E+002, 0.000E+000, 7.978E+002, 0.000E+000, 2.040E-002, 9.631E+001
 3.420E+002, 0.000E+000, 7.992E+002, 0.000E+000, 2.040E-002, 9.684E+001
 3.440E+002, 0.000E+000, 7.993E+002, 0.000E+000, 2.040E-002, 9.656E+001
 3.460E+002, 0.000E+000, 7.980E+002, 0.000E+000, 2.040E-002, 9.621E+001
 3.480E+002, 0.000E+000, 7.993E+002, 0.000E+000, 2.040E-002, 9.674E+001
 3.500E+002, 0.000E+000, 7.995E+002, 0.000E+000, 2.040E-002, 9.658E+001
 3.520E+002, 0.000E+000, 7.982E+002, 0.000E+000, 2.040E-002, 9.631E+001
 3.540E+002, 0.000E+000, 7.984E+002, 0.000E+000, 2.040E-002, 9.610E+001
 3.560E+002, 0.000E+000, 7.973E+002, 0.000E+000, 2.040E-002, 9.603E+001
 3.580E+002, 0.000E+000, 7.980E+002, 0.000E+000, 2.040E-002, 9.610E+001
 3.600E+002, 0.000E+000, 7.981E+002, 0.000E+000, 2.040E-002, 9.640E+001
 3.620E+002, 0.000E+000, 7.988E+002, 0.000E+000, 2.040E-002, 9.642E+001
 3.640E+002, 0.000E+000, 7.989E+002, 0.000E+000, 2.040E-002, 9.650E+001
 3.660E+002, 0.000E+000, 7.981E+002, 0.000E+000, 2.040E-002, 9.616E+001
 3.680E+002, 0.000E+000, 7.979E+002, 0.000E+000, 2.040E-002, 9.620E+001
 3.700E+002, 0.000E+000, 7.976E+002, 0.000E+000, 2.040E-002, 9.616E+001
 3.720E+002, 0.000E+000, 7.979E+002, 0.000E+000, 2.040E-002, 9.613E+001
 3.740E+002, 0.000E+000, 7.972E+002, 0.000E+000, 2.040E-002, 9.587E+001
 3.760E+002, 0.000E+000, 7.967E+002, 0.000E+000, 2.040E-002, 9.572E+001
 3.780E+002, 0.000E+000, 7.971E+002, 0.000E+000, 2.040E-002, 9.611E+001
 3.800E+002, 0.000E+000, 7.974E+002, 0.000E+000, 2.040E-002, 9.606E+001
 3.820E+002, 0.000E+000, 7.997E+002, 0.000E+000, 2.040E-002, 9.738E+001
 3.840E+002, 0.000E+000, 7.997E+002, 0.000E+000, 2.040E-002, 9.688E+001
 3.860E+002, 0.000E+000, 8.000E+002, 0.000E+000, 2.040E-002, 9.690E+001
 3.880E+002, 0.000E+000, 7.995E+002, 0.000E+000, 2.040E-002, 9.666E+001
 3.900E+002, 0.000E+000, 7.990E+002, 0.000E+000, 2.040E-002, 9.640E+001
 3.920E+002, 0.000E+000, 7.988E+002, 0.000E+000, 2.040E-002, 9.635E+001
 3.940E+002, 0.000E+000, 7.986E+002, 0.000E+000, 2.040E-002, 9.630E+001
 3.960E+002, 0.000E+000, 7.987E+002, 0.000E+000, 2.040E-002, 9.618E+001
 3.980E+002, 0.000E+000, 7.982E+002, 0.000E+000, 2.040E-002, 9.618E+001
 4.000E+002, 0.000E+000, 7.992E+002, 0.000E+000, 2.040E-002, 9.686E+001
