s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m3/s
 1.2000519E+002, 2.0134633E+001, 1.9991068E+001, 1.9720012E+001, 1.9615452E+001, 1.9573976E+001, 1.9662936E+001, 1.9959876E+001, 1.9922362E+001, 2.0047043E+001, 2.0042580E+001, 2.0217565E+001, 1.8785900E+001, 1.8538603E+001, 1.7830491E+001, 1.7827982E+001, 1.7251518E+001,-1.5284033E-001
 1.3001464E+002, 1.9585638E+001, 1.9629459E+001, 1.9464371E+001, 1.9055059E+001, 1.8970762E+001, 1.9011422E+001, 1.9259117E+001, 1.9139517E+001, 1.8998692E+001, 1.9098714E+001, 1.9046224E+001, 1.7077417E+001, 1.7415526E+001, 1.7866551E+001, 1.7379611E+001, 1.7451434E+001,-5.3524625E-003
 1.4000325E+002, 1.8102754E+001, 1.8406325E+001, 1.8551873E+001, 1.8593014E+001, 1.8651083E+001, 1.8683355E+001, 1.8792920E+001, 1.8739731E+001, 1.8546710E+001, 1.8486825E+001, 1.8757340E+001, 1.8683910E+001, 2.0638057E+001, 1.9551062E+001, 1.8513259E+001, 1.8008569E+001, 2.2844349E+000
 1.5000431E+002, 1.5385938E+001, 1.5488260E+001, 1.5576794E+001, 1.5670877E+001, 1.5753670E+001, 1.5838735E+001, 1.5932777E+001, 1.5991307E+001, 1.5855427E+001, 1.5827744E+001, 1.6069905E+001, 1.7824645E+001, 1.8785952E+001, 2.2909107E+001, 2.3152179E+001, 2.2405535E+001, 4.7201395E+000
 1.6000301E+002, 1.5050604E+001, 1.5065844E+001, 1.5076124E+001, 1.5084663E+001, 1.5091731E+001, 1.5102750E+001, 1.5122825E+001, 1.5148169E+001, 1.5149298E+001, 1.5154120E+001, 1.5664061E+001, 1.8900900E+001, 1.8347609E+001, 2.0567671E+001, 2.1128727E+001, 2.0966398E+001, 5.5997917E+000
 1.7000475E+002, 1.5021098E+001, 1.5028495E+001, 1.5033603E+001, 1.5037687E+001, 1.5041587E+001, 1.5049670E+001, 1.5066479E+001, 1.5094933E+001, 1.5117042E+001, 1.5124119E+001, 1.5395940E+001, 1.8395592E+001, 1.7623326E+001, 1.8828457E+001, 1.9550829E+001, 1.9761311E+001, 5.6414123E+000
 1.8000392E+002, 1.5017547E+001, 1.5022639E+001, 1.5025710E+001, 1.5028317E+001, 1.5031672E+001, 1.5039471E+001, 1.5055210E+001, 1.5082993E+001, 1.5110849E+001, 1.5118255E+001, 1.5442289E+001, 1.7706075E+001, 1.7120734E+001, 1.8256401E+001, 1.8682206E+001, 1.8708586E+001, 5.5683102E+000
 1.9000560E+002, 1.5016686E+001, 1.5022037E+001, 1.5025563E+001, 1.5029074E+001, 1.5032908E+001, 1.5040848E+001, 1.5056856E+001, 1.5086177E+001, 1.5118568E+001, 1.5125157E+001, 1.5308638E+001, 1.7273285E+001, 1.6618434E+001, 1.7066645E+001, 1.7406668E+001, 1.7800287E+001, 5.7915524E+000
 2.0000264E+002, 1.5016581E+001, 1.5021787E+001, 1.5024739E+001, 1.5027241E+001, 1.5031279E+001, 1.5039240E+001, 1.5056164E+001, 1.5089309E+001, 1.5128775E+001, 1.5134053E+001, 1.5309782E+001, 1.7251019E+001, 1.6958073E+001, 1.7321163E+001, 1.7465530E+001, 1.7670085E+001, 5.8540117E+000
 2.1000671E+002, 1.5015935E+001, 1.5019979E+001, 1.5022829E+001, 1.5026179E+001, 1.5029874E+001, 1.5038031E+001, 1.5055323E+001, 1.5092141E+001, 1.5142415E+001, 1.5147543E+001, 1.5255435E+001, 1.6888380E+001, 1.6749361E+001, 1.7459886E+001, 1.7580010E+001, 1.7737370E+001, 5.5115802E+000
 2.2000578E+002, 1.5012134E+001, 1.5015941E+001, 1.5019387E+001, 1.5023821E+001, 1.5027975E+001, 1.5035039E+001, 1.5050748E+001, 1.5089357E+001, 1.5146994E+001, 1.5151032E+001, 1.5323606E+001, 1.7152267E+001, 1.7065904E+001, 1.7613828E+001, 1.7987455E+001, 1.8073943E+001, 5.3738318E+000
 2.3000390E+002, 1.5016073E+001, 1.5020594E+001, 1.5023877E+001, 1.5027897E+001, 1.5032270E+001, 1.5040621E+001, 1.5059850E+001, 1.5103044E+001, 1.5165314E+001, 1.5168396E+001, 1.5243099E+001, 1.7154687E+001, 1.6810886E+001, 1.7303776E+001, 1.7608088E+001, 1.7923657E+001, 5.9246424E+000
 2.4000334E+002, 1.5015999E+001, 1.5019507E+001, 1.5021754E+001, 1.5025218E+001, 1.5029613E+001, 1.5037998E+001, 1.5057236E+001, 1.5100065E+001, 1.5165137E+001, 1.5167370E+001, 1.5369494E+001, 1.7012403E+001, 1.6481923E+001, 1.7077314E+001, 1.7096645E+001, 1.7102439E+001, 6.1461231E+000
 2.5000103E+002, 1.5013756E+001, 1.5017638E+001, 1.5020833E+001, 1.5025391E+001, 1.5030820E+001, 1.5039648E+001, 1.5059403E+001, 1.5106676E+001, 1.5179617E+001, 1.5183339E+001, 1.5342183E+001, 1.6983293E+001, 1.6511858E+001, 1.6558644E+001, 1.6621494E+001, 1.6726128E+001, 5.6760933E+000
 2.6000116E+002, 1.5009722E+001, 1.5013870E+001, 1.5017925E+001, 1.5022993E+001, 1.5027550E+001, 1.5034090E+001, 1.5051545E+001, 1.5098355E+001, 1.5177212E+001, 1.5178103E+001, 1.5239921E+001, 1.6574518E+001, 1.6488229E+001, 1.6621088E+001, 1.6781523E+001, 1.6828661E+001, 5.5057590E+000
 2.7000064E+002, 1.5012753E+001, 1.5017507E+001, 1.5021301E+001, 1.5025430E+001, 1.5029158E+001, 1.5036030E+001, 1.5055434E+001, 1.5108705E+001, 1.5196628E+001, 1.5193716E+001, 1.5215735E+001, 1.6221627E+001, 1.5983160E+001, 1.6252226E+001, 1.6252404E+001, 1.6339319E+001, 5.9451667E+000
 2.8000474E+002, 1.5066536E+001, 1.5092996E+001, 1.5111553E+001, 1.5122962E+001, 1.5121153E+001, 1.5132744E+001, 1.5191491E+001, 1.5383223E+001, 1.5644520E+001, 1.5684345E+001, 1.5982600E+001, 2.3075187E+001, 2.1208976E+001, 2.2763544E+001, 2.2540746E+001, 2.1651260E+001, 5.9277175E+000
 2.9000094E+002, 1.5635882E+001, 1.5739891E+001, 1.5771921E+001, 1.5765433E+001, 1.5735048E+001, 1.5770857E+001, 1.6021265E+001, 1.6815671E+001, 1.7938630E+001, 1.8820958E+001, 1.9032264E+001, 3.2831389E+001, 7.3717464E+001, 6.6220033E+001, 5.8782751E+001, 5.3538025E+001, 6.0666905E+000
 3.0000513E+002, 1.6073017E+001, 1.6245698E+001, 1.6333537E+001, 1.6411208E+001, 1.6453233E+001, 1.6564153E+001, 1.7021299E+001, 1.8515083E+001, 2.0748356E+001, 2.3332298E+001, 2.4467946E+001, 6.5792457E+001, 1.1729654E+002, 1.3013348E+002, 1.1480496E+002, 1.0611782E+002, 6.7393387E+000
 3.1000247E+002, 1.6284706E+001, 1.6540154E+001, 1.6704909E+001, 1.6866137E+001, 1.6975221E+001, 1.7180447E+001, 1.7841601E+001, 1.9921496E+001, 2.3102258E+001, 2.7058588E+001, 2.9374883E+001, 7.8746316E+001, 1.8310407E+002, 1.6615257E+002, 1.5821615E+002, 1.5223443E+002, 6.8078049E+000
 3.2000568E+002, 1.6400283E+001, 1.6724082E+001, 1.6997263E+001, 1.7336959E+001, 1.7582883E+001, 1.7883909E+001, 1.8711195E+001, 2.1468744E+001, 2.5900194E+001, 3.1454572E+001, 3.5168931E+001, 1.2791150E+002, 1.6742571E+002, 2.0543205E+002, 1.8783049E+002, 1.8148510E+002, 7.1724434E+000
 3.3000394E+002, 1.6457968E+001, 1.6785605E+001, 1.7099920E+001, 1.7546454E+001, 1.7902754E+001, 1.8253634E+001, 1.9143867E+001, 2.2298293E+001, 2.7823846E+001, 3.4556078E+001, 3.8793756E+001, 1.7452764E+002, 1.3898774E+002, 1.9364437E+002, 1.8951844E+002, 1.8865535E+002, 7.3973922E+000
 3.4000383E+002, 1.6601540E+001, 1.7043243E+001, 1.7468334E+001, 1.8059230E+001, 1.8529016E+001, 1.8980005E+001, 2.0118719E+001, 2.4184054E+001, 3.1091798E+001, 3.9012163E+001, 4.1536829E+001, 1.7601952E+002, 1.4989994E+002, 2.2643134E+002, 2.1517686E+002, 2.0119912E+002, 7.2808136E+000
 3.5000273E+002, 1.6704697E+001, 1.7178832E+001, 1.7636780E+001, 1.8265730E+001, 1.8771823E+001, 1.9265523E+001, 2.0492243E+001, 2.4633306E+001, 3.1210076E+001, 3.9288391E+001, 4.3721712E+001, 1.2490435E+002, 2.5770257E+002, 2.6009637E+002, 2.4307272E+002, 2.2882088E+002, 7.1154322E+000
 3.6000437E+002, 1.6797566E+001, 1.7321557E+001, 1.7843547E+001, 1.8564396E+001, 1.9158997E+001, 1.9788917E+001, 2.1279305E+001, 2.6086634E+001, 3.3750590E+001, 4.2956429E+001, 4.7984151E+001, 1.1876804E+002, 3.2477715E+002, 3.0334012E+002, 2.7159756E+002, 2.5193526E+002, 7.2070850E+000
 3.7000091E+002, 1.6789095E+001, 1.7322097E+001, 1.7864760E+001, 1.8615890E+001, 1.9235678E+001, 1.9851725E+001, 2.1311509E+001, 2.6096425E+001, 3.3979344E+001, 4.3880223E+001, 5.0155631E+001, 1.2537128E+002, 2.8836828E+002, 3.1894593E+002, 2.9521341E+002, 2.7413444E+002, 7.5934139E+000
 3.8000292E+002, 1.6926867E+001, 1.7518461E+001, 1.8149775E+001, 1.9101368E+001, 1.9949425E+001, 2.0776114E+001, 2.2525918E+001, 2.8453701E+001, 3.8934872E+001, 5.1215623E+001, 5.6982531E+001, 2.2618457E+002, 2.2265758E+002, 3.1135228E+002, 2.9852157E+002, 2.7938824E+002, 7.4415770E+000
 3.9000367E+002, 1.7012348E+001, 1.7643996E+001, 1.8302847E+001, 1.9246666E+001, 2.0077405E+001, 2.1000028E+001, 2.3097240E+001, 2.9882666E+001, 4.1482315E+001, 5.5312138E+001, 6.3666279E+001, 1.6775910E+002, 4.2499838E+002, 3.7356388E+002, 3.4196502E+002, 3.0617033E+002, 7.2695664E+000
 4.0000054E+002, 1.6289875E+001, 1.6676426E+001, 1.7066108E+001, 1.7604721E+001, 1.8166310E+001, 1.8927058E+001, 2.0504228E+001, 2.5091596E+001, 3.2884458E+001, 4.1847780E+001, 4.8011564E+001, 1.3418111E+002, 2.0729061E+002, 2.4580907E+002, 2.4170838E+002, 2.3399618E+002, 6.6641139E+000
 4.1000353E+002, 1.5846395E+001, 1.6039218E+001, 1.6239160E+001, 1.6601502E+001, 1.7011811E+001, 1.7650747E+001, 1.8819585E+001, 2.1835709E+001, 2.7082181E+001, 3.3660928E+001, 3.9377764E+001, 1.1629060E+002, 1.1841623E+002, 1.4730923E+002, 1.4875430E+002, 1.4450634E+002, 6.9048793E+000
 4.2000019E+002, 1.5860426E+001, 1.6038662E+001, 1.6234666E+001, 1.6577933E+001, 1.6985267E+001, 1.7621806E+001, 1.8761533E+001, 2.1761072E+001, 2.7197485E+001, 3.3512911E+001, 3.7371100E+001, 1.3624860E+002, 9.1987826E+001, 1.3580666E+002, 1.3697642E+002, 1.3515562E+002, 7.0377843E+000
 4.3000408E+002, 1.5835392E+001, 1.5997288E+001, 1.6172633E+001, 1.6466457E+001, 1.6828730E+001, 1.7406358E+001, 1.8422036E+001, 2.1061581E+001, 2.5690711E+001, 3.1269959E+001, 3.4848224E+001, 1.2329600E+002, 8.5947787E+001, 1.0606735E+002, 1.1205004E+002, 1.1313871E+002, 7.0149688E+000
 4.4000500E+002, 1.5734390E+001, 1.5871375E+001, 1.6009307E+001, 1.6240762E+001, 1.6521650E+001, 1.6929854E+001, 1.7679498E+001, 1.9630169E+001, 2.2898573E+001, 2.6454592E+001, 2.8463926E+001, 8.6829374E+001, 6.5076644E+001, 6.7322056E+001, 6.8611514E+001, 7.0125602E+001, 6.7275929E+000
 4.5000102E+002, 1.5527616E+001, 1.5651061E+001, 1.5777085E+001, 1.5964894E+001, 1.6168302E+001, 1.6481491E+001, 1.7067134E+001, 1.8496751E+001, 2.0820863E+001, 2.3697290E+001, 2.5791278E+001, 5.5844818E+001, 5.4303472E+001, 6.6965548E+001, 6.3996016E+001, 6.2802584E+001, 6.3797315E+000
 4.6000092E+002, 1.5509185E+001, 1.5591299E+001, 1.5679505E+001, 1.5823086E+001, 1.6005748E+001, 1.6317828E+001, 1.6889839E+001, 1.8257715E+001, 2.0357165E+001, 2.2807724E+001, 2.4601116E+001, 4.8609796E+001, 4.9863694E+001, 5.8408330E+001, 5.7285208E+001, 5.6669655E+001, 6.3993561E+000
 4.7000478E+002, 1.5472310E+001, 1.5555759E+001, 1.5626733E+001, 1.5728156E+001, 1.5873404E+001, 1.6150393E+001, 1.6674528E+001, 1.7933386E+001, 1.9831048E+001, 2.2083254E+001, 2.3725780E+001, 4.0137898E+001, 5.3148265E+001, 6.2255654E+001, 5.6958544E+001, 5.6079307E+001, 6.0605287E+000
 4.8000227E+002, 1.5435801E+001, 1.5524566E+001, 1.5622763E+001, 1.5757122E+001, 1.5881006E+001, 1.6139737E+001, 1.6621923E+001, 1.7782181E+001, 1.9606231E+001, 2.1794882E+001, 2.4229862E+001, 4.7176800E+001, 5.3048720E+001, 6.0602185E+001, 5.6243382E+001, 5.2995922E+001, 6.1168464E+000
 4.9000086E+002, 1.5439532E+001, 1.5508277E+001, 1.5571152E+001, 1.5691867E+001, 1.5861806E+001, 1.6157980E+001, 1.6668360E+001, 1.7784850E+001, 1.9436958E+001, 2.1420029E+001, 2.3593924E+001, 3.7743484E+001, 4.9046003E+001, 5.6539884E+001, 5.7067049E+001, 5.4470676E+001, 6.2262875E+000
 5.0000189E+002, 1.5439252E+001, 1.5506799E+001, 1.5575527E+001, 1.5685974E+001, 1.5854627E+001, 1.6154683E+001, 1.6658522E+001, 1.7736330E+001, 1.9445564E+001, 2.1511652E+001, 2.3647209E+001, 4.2072018E+001, 5.4071858E+001, 5.9509844E+001, 5.6383421E+001, 5.6524341E+001, 5.9666289E+000
 5.1000469E+002, 1.5460998E+001, 1.5526113E+001, 1.5600863E+001, 1.5719306E+001, 1.5881400E+001, 1.6185322E+001, 1.6713427E+001, 1.7902661E+001, 1.9666719E+001, 2.1948639E+001, 2.4030055E+001, 3.8724596E+001, 5.1846538E+001, 7.1124731E+001, 6.4034535E+001, 5.8610743E+001, 5.9854998E+000
 5.2000488E+002, 1.5492362E+001, 1.5563814E+001, 1.5644294E+001, 1.5774285E+001, 1.5946651E+001, 1.6261074E+001, 1.6782683E+001, 1.7928000E+001, 1.9721490E+001, 2.1845853E+001, 2.3518086E+001, 4.0358290E+001, 5.2209600E+001, 6.7311209E+001, 6.5284620E+001, 5.9976813E+001, 6.3978566E+000
 5.3000463E+002, 1.5475938E+001, 1.5556700E+001, 1.5631818E+001, 1.5758735E+001, 1.5923011E+001, 1.6191407E+001, 1.6665772E+001, 1.7753392E+001, 1.9374697E+001, 2.1264722E+001, 2.3113747E+001, 4.1658221E+001, 4.3639108E+001, 5.0707869E+001, 5.2998456E+001, 5.1473397E+001, 6.4407431E+000
 5.4000600E+002, 1.5390879E+001, 1.5469366E+001, 1.5532634E+001, 1.5613439E+001, 1.5744885E+001, 1.5978887E+001, 1.6401312E+001, 1.7365332E+001, 1.8713729E+001, 2.0075705E+001, 2.1382163E+001, 3.4461735E+001, 4.0241597E+001, 4.4710790E+001, 4.5887271E+001, 4.5701762E+001, 6.1405026E+000
 5.5000200E+002, 1.5335546E+001, 1.5405103E+001, 1.5464866E+001, 1.5542153E+001, 1.5626627E+001, 1.5813867E+001, 1.6164566E+001, 1.6936978E+001, 1.8000446E+001, 1.9056733E+001, 2.0211865E+001, 2.5297818E+001, 3.1673265E+001, 3.4839426E+001, 3.6140214E+001, 3.6215329E+001, 5.6586525E+000
 5.6000437E+002, 1.5287432E+001, 1.5350898E+001, 1.5395669E+001, 1.5429300E+001, 1.5508055E+001, 1.5683685E+001, 1.6007485E+001, 1.6735999E+001, 1.7733226E+001, 1.8681712E+001, 1.9581957E+001, 2.2396387E+001, 3.0545492E+001, 3.1616643E+001, 3.2459208E+001, 3.2915883E+001, 5.2646319E+000
 5.7000117E+002, 1.5231630E+001, 1.5291299E+001, 1.5336758E+001, 1.5406770E+001, 1.5523861E+001, 1.5705389E+001, 1.6013447E+001, 1.6643528E+001, 1.7534683E+001, 1.8431452E+001, 1.9818411E+001, 2.1453458E+001, 2.6567073E+001, 2.9281105E+001, 2.9385361E+001, 2.9642073E+001, 5.2446149E+000
 5.8000124E+002, 1.5207805E+001, 1.5258303E+001, 1.5304252E+001, 1.5367619E+001, 1.5453238E+001, 1.5605907E+001, 1.5876285E+001, 1.6485647E+001, 1.7319264E+001, 1.8134693E+001, 1.9055089E+001, 2.1238600E+001, 2.6685608E+001, 2.7111545E+001, 2.7323087E+001, 2.7230238E+001, 5.4824607E+000
 5.9000070E+002, 1.5183358E+001, 1.5253558E+001, 1.5319757E+001, 1.5408978E+001, 1.5504105E+001, 1.5642591E+001, 1.5897709E+001, 1.6481597E+001, 1.7265363E+001, 1.8082292E+001, 1.9079995E+001, 2.2495720E+001, 2.2141823E+001, 2.4875226E+001, 2.5386224E+001, 2.5359490E+001, 5.6637699E+000
 6.0000016E+002, 1.5141035E+001, 1.5202651E+001, 1.5261459E+001, 1.5339563E+001, 1.5419814E+001, 1.5535547E+001, 1.5761936E+001, 1.6310744E+001, 1.7120398E+001, 1.7963719E+001, 1.8995828E+001, 2.1994766E+001, 2.1574303E+001, 2.2359657E+001, 2.2368283E+001, 2.2415180E+001, 5.8694573E+000
 6.1000405E+002, 1.5107652E+001, 1.5151841E+001, 1.5206497E+001, 1.5291391E+001, 1.5367188E+001, 1.5489944E+001, 1.5701613E+001, 1.6185131E+001, 1.6893889E+001, 1.7643180E+001, 1.8954017E+001, 2.2497571E+001, 2.0721726E+001, 2.0788555E+001, 2.0926689E+001, 2.0907484E+001, 5.4233694E+000
 6.2000187E+002, 1.5114489E+001, 1.5156582E+001, 1.5205152E+001, 1.5287967E+001, 1.5352411E+001, 1.5447208E+001, 1.5629899E+001, 1.6079365E+001, 1.6760433E+001, 1.7429557E+001, 1.8588500E+001, 1.9749354E+001, 1.9673664E+001, 1.9257759E+001, 1.9384184E+001, 1.9646154E+001, 5.1074847E+000
 6.3000456E+002, 1.5121719E+001, 1.5159948E+001, 1.5196680E+001, 1.5254545E+001, 1.5317438E+001, 1.5417730E+001, 1.5592229E+001, 1.6010504E+001, 1.6666977E+001, 1.7372943E+001, 1.8949402E+001, 2.0205863E+001, 1.8880029E+001, 1.8758303E+001, 1.8760966E+001, 1.8879823E+001, 5.2486497E+000
 6.4000492E+002, 1.5113611E+001, 1.5167946E+001, 1.5211078E+001, 1.5261435E+001, 1.5303095E+001, 1.5388923E+001, 1.5553357E+001, 1.5954655E+001, 1.6590364E+001, 1.7300173E+001, 1.8706609E+001, 1.9147518E+001, 1.7982144E+001, 1.8005617E+001, 1.8349063E+001, 1.8453281E+001, 5.3270894E+000
 6.5000057E+002, 1.5105406E+001, 1.5140892E+001, 1.5172984E+001, 1.5222582E+001, 1.5291165E+001, 1.5394888E+001, 1.5568197E+001, 1.5961172E+001, 1.6602736E+001, 1.7269471E+001, 1.8705945E+001, 1.8847484E+001, 1.8157146E+001, 1.7576211E+001, 1.7813766E+001, 1.7937315E+001, 5.2935759E+000
 6.6000495E+002, 1.5099476E+001, 1.5126734E+001, 1.5153978E+001, 1.5202347E+001, 1.5275112E+001, 1.5382769E+001, 1.5544974E+001, 1.5925182E+001, 1.6529930E+001, 1.7158629E+001, 1.8588190E+001, 1.8533610E+001, 1.7515740E+001, 1.7177937E+001, 1.7403474E+001, 1.7565562E+001, 4.8502294E+000
 6.7000205E+002, 1.5106630E+001, 1.5136696E+001, 1.5166172E+001, 1.5217882E+001, 1.5284363E+001, 1.5385270E+001, 1.5529026E+001, 1.5898749E+001, 1.6448061E+001, 1.7070204E+001, 1.8371142E+001, 1.8183998E+001, 1.7239908E+001, 1.6926036E+001, 1.7145379E+001, 1.7209026E+001, 4.9331027E+000
 6.8000296E+002, 1.5091698E+001, 1.5121942E+001, 1.5156591E+001, 1.5217715E+001, 1.5287162E+001, 1.5381196E+001, 1.5527852E+001, 1.5886082E+001, 1.6412774E+001, 1.7004132E+001, 1.8242837E+001, 1.8039371E+001, 1.6911579E+001, 1.6553413E+001, 1.6803491E+001, 1.6956048E+001, 5.3635508E+000
 6.9000303E+002, 1.5113809E+001, 1.5155278E+001, 1.5190107E+001, 1.5224205E+001, 1.5256871E+001, 1.5332201E+001, 1.5466850E+001, 1.5789372E+001, 1.6287605E+001, 1.6865221E+001, 1.8033050E+001, 1.7664571E+001, 1.6636149E+001, 1.6352108E+001, 1.6825476E+001, 1.7073805E+001, 5.6690649E+000
 7.0000144E+002, 1.5097123E+001, 1.5140012E+001, 1.5189529E+001, 1.5264836E+001, 1.5317549E+001, 1.5395924E+001, 1.5529748E+001, 1.5847758E+001, 1.6326836E+001, 1.6893365E+001, 1.8010090E+001, 1.7392656E+001, 1.6524641E+001, 1.6262623E+001, 1.6441692E+001, 1.6667364E+001, 5.5463878E+000
 7.1000414E+002, 1.5089356E+001, 1.5126427E+001, 1.5167202E+001, 1.5235481E+001, 1.5292641E+001, 1.5369274E+001, 1.5513748E+001, 1.5827171E+001, 1.6257190E+001, 1.6797133E+001, 1.7951891E+001, 1.7280566E+001, 1.6579412E+001, 1.6141432E+001, 1.6316473E+001, 1.6500844E+001, 5.3105899E+000
 7.2000114E+002, 1.5098282E+001, 1.5128689E+001, 1.5160398E+001, 1.5207549E+001, 1.5257209E+001, 1.5338386E+001, 1.5476097E+001, 1.5767362E+001, 1.6216960E+001, 1.6730346E+001, 1.7905995E+001, 1.7141814E+001, 1.6620816E+001, 1.6356525E+001, 1.6459650E+001, 1.6477823E+001, 5.2077453E+000
 7.3000140E+002, 1.5084627E+001, 1.5107046E+001, 1.5132870E+001, 1.5177300E+001, 1.5241870E+001, 1.5327024E+001, 1.5451763E+001, 1.5716145E+001, 1.6132496E+001, 1.6610135E+001, 1.7753442E+001, 1.7101799E+001, 1.6314516E+001, 1.6176812E+001, 1.6280905E+001, 1.6318401E+001, 5.1899196E+000
 7.4000483E+002, 1.5086688E+001, 1.5122798E+001, 1.5156780E+001, 1.5205270E+001, 1.5263148E+001, 1.5338135E+001, 1.5453909E+001, 1.5698673E+001, 1.6103480E+001, 1.6590188E+001, 1.7609684E+001, 1.6859108E+001, 1.6203275E+001, 1.5829644E+001, 1.6042341E+001, 1.6121801E+001, 5.5223841E+000
 7.5000167E+002, 1.5101435E+001, 1.5149794E+001, 1.5185568E+001, 1.5219379E+001, 1.5260124E+001, 1.5337750E+001, 1.5464014E+001, 1.5728565E+001, 1.6115659E+001, 1.6600377E+001, 1.7554888E+001, 1.6782048E+001, 1.6059337E+001, 1.5710057E+001, 1.6034740E+001, 1.6226141E+001, 5.4812245E+000
 7.6000150E+002, 1.5086171E+001, 1.5110837E+001, 1.5133315E+001, 1.5167414E+001, 1.5223902E+001, 1.5306720E+001, 1.5419350E+001, 1.5668631E+001, 1.6009503E+001, 1.6448290E+001, 1.7347889E+001, 1.6574218E+001, 1.5913191E+001, 1.5594595E+001, 1.5717313E+001, 1.5740084E+001, 5.4829980E+000
