s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m3/s
 1.2003843E+002, 1.5122898E+001, 1.5086312E+001, 1.5103146E+001, 1.5096239E+001, 1.5088025E+001, 1.5087825E+001, 1.5100896E+001, 1.5272615E+001, 1.5286522E+001, 1.5068682E+001, 1.5120372E+001, 1.4999535E+001, 1.4999681E+001, 1.5000292E+001, 1.5000357E+001, 1.5000356E+001,-8.5797654E-002
 1.3003504E+002, 1.5089466E+001, 1.5072529E+001, 1.5081819E+001, 1.5062648E+001, 1.5065809E+001, 1.5091480E+001, 1.5195702E+001, 1.5319465E+001, 1.5251085E+001, 1.5081513E+001, 1.5072930E+001, 1.4999378E+001, 1.4999627E+001, 1.5000377E+001, 1.5000490E+001, 1.5000377E+001,-2.2374538E-001
 1.4002267E+002, 1.5063655E+001, 1.5061645E+001, 1.5061239E+001, 1.5049618E+001, 1.5053130E+001, 1.5111803E+001, 1.5210177E+001, 1.5229592E+001, 1.5159252E+001, 1.5068383E+001, 1.5046023E+001, 1.5031019E+001, 1.5017941E+001, 1.5000348E+001, 1.5000641E+001, 1.5000383E+001, 8.8418519E-001
 1.5001133E+002, 1.5015259E+001, 1.5017597E+001, 1.5019977E+001, 1.5020646E+001, 1.5024014E+001, 1.5036541E+001, 1.5056791E+001, 1.5060661E+001, 1.5047580E+001, 1.5039125E+001, 1.5037809E+001, 1.5031497E+001, 1.5048172E+001, 1.5044716E+001, 1.5034344E+001, 1.5026578E+001, 2.6261771E+000
 1.6000891E+002, 1.5001067E+001, 1.5001216E+001, 1.5001372E+001, 1.5001369E+001, 1.5001642E+001, 1.5002711E+001, 1.5004367E+001, 1.5003919E+001, 1.5001478E+001, 1.5000797E+001, 1.5001628E+001, 1.5016215E+001, 1.5012385E+001, 1.5007722E+001, 1.5007421E+001, 1.5008188E+001, 3.2799992E+000
 1.7000276E+002, 1.4999703E+001, 1.4999767E+001, 1.4999819E+001, 1.4999827E+001, 1.4999847E+001, 1.4999925E+001, 1.5000046E+001, 1.4999829E+001, 1.4999188E+001, 1.4999070E+001, 1.4999453E+001, 1.5011164E+001, 1.5003516E+001, 1.5000382E+001, 1.4999964E+001, 1.5000269E+001, 3.0161420E+000
 1.8000833E+002, 1.4999497E+001, 1.4999493E+001, 1.4999484E+001, 1.4999460E+001, 1.4999451E+001, 1.4999456E+001, 1.4999467E+001, 1.4999323E+001, 1.4998860E+001, 1.4998730E+001, 1.4998967E+001, 1.5006358E+001, 1.5000925E+001, 1.4999290E+001, 1.4998322E+001, 1.4997675E+001, 3.1525574E+000
 1.9000326E+002, 1.4999440E+001, 1.4999417E+001, 1.4999395E+001, 1.4999365E+001, 1.4999341E+001, 1.4999328E+001, 1.4999319E+001, 1.4999198E+001, 1.4998813E+001, 1.4998709E+001, 1.4999254E+001, 1.5013166E+001, 1.5004447E+001, 1.5000245E+001, 1.4999279E+001, 1.4998443E+001, 3.3054004E+000
 2.0000107E+002, 1.4999464E+001, 1.4999450E+001, 1.4999428E+001, 1.4999384E+001, 1.4999332E+001, 1.4999285E+001, 1.4999257E+001, 1.4999146E+001, 1.4998824E+001, 1.4998784E+001, 1.4999469E+001, 1.5012887E+001, 1.5003291E+001, 1.5000454E+001, 1.4998587E+001, 1.4997959E+001, 3.0415620E+000
 2.1000457E+002, 1.4999601E+001, 1.4999660E+001, 1.4999782E+001, 1.5000021E+001, 1.5000263E+001, 1.5000626E+001, 1.5001143E+001, 1.5002001E+001, 1.5002207E+001, 1.5002312E+001, 1.5007999E+001, 1.5080720E+001, 1.5040373E+001, 1.5009365E+001, 1.5005098E+001, 1.5002977E+001, 3.1778268E+000
 2.2000075E+002, 1.5003060E+001, 1.5004330E+001, 1.5005490E+001, 1.5007061E+001, 1.5008773E+001, 1.5012254E+001, 1.5018147E+001, 1.5029469E+001, 1.5037202E+001, 1.5044563E+001, 1.5280371E+001, 1.6122025E+001, 1.5906137E+001, 1.5835507E+001, 1.5556904E+001, 1.5409043E+001, 3.0127243E+000
 2.3001140E+002, 1.5030821E+001, 1.5034660E+001, 1.5033999E+001, 1.5031901E+001, 1.5034647E+001, 1.5048798E+001, 1.5076066E+001, 1.5119796E+001, 1.5152400E+001, 1.5162149E+001, 1.5297536E+001, 1.6161881E+001, 3.7440075E+001, 2.8943245E+001, 2.3879405E+001, 2.1665199E+001, 2.5333257E+000
 2.4000323E+002, 1.5052834E+001, 1.5055722E+001, 1.5050919E+001, 1.5044685E+001, 1.5048565E+001, 1.5069176E+001, 1.5106469E+001, 1.5161353E+001, 1.5204495E+001, 1.5216253E+001, 2.1063509E+001, 1.5957562E+001, 4.2583530E+001, 3.3999717E+001, 3.2634856E+001, 3.1610942E+001, 2.5029905E+000
 2.5000655E+002, 1.5102335E+001, 1.5107063E+001, 1.5095841E+001, 1.5080797E+001, 1.5085660E+001, 1.5120076E+001, 1.5182739E+001, 1.5280882E+001, 1.5371966E+001, 1.5425331E+001, 3.4779535E+001, 1.8070145E+001, 5.8995293E+001, 3.6553818E+001, 3.6097683E+001, 3.6692377E+001, 2.8662148E+000
 2.6000625E+002, 1.5137780E+001, 1.5145654E+001, 1.5132907E+001, 1.5113698E+001, 1.5117407E+001, 1.5159077E+001, 1.5236944E+001, 1.5365666E+001, 1.5496123E+001, 1.5568338E+001, 2.2142316E+001, 1.8515536E+001, 6.2089243E+001, 3.9886354E+001, 4.0584404E+001, 4.1883795E+001, 3.2081717E+000
 2.7000707E+002, 1.5152035E+001, 1.5167794E+001, 1.5160242E+001, 1.5142423E+001, 1.5148954E+001, 1.5200920E+001, 1.5296423E+001, 1.5478984E+001, 1.5677915E+001, 1.5824510E+001, 4.8764717E+001, 2.4756422E+001, 6.6720976E+001, 5.2254279E+001, 5.0246924E+001, 4.8036302E+001, 3.2883562E+000
 2.8000475E+002, 1.5201882E+001, 1.5222284E+001, 1.5212511E+001, 1.5190037E+001, 1.5197681E+001, 1.5263274E+001, 1.5388318E+001, 1.5626809E+001, 1.5892780E+001, 1.6093103E+001, 5.8615188E+001, 2.8315189E+001, 7.4825073E+001, 5.8864325E+001, 5.7118160E+001, 5.5366257E+001, 3.4388817E+000
 2.9000671E+002, 1.5266580E+001, 1.5290298E+001, 1.5275033E+001, 1.5244528E+001, 1.5255159E+001, 1.5340581E+001, 1.5503323E+001, 1.5795248E+001, 1.6103302E+001, 1.6379828E+001, 7.8887276E+001, 3.5631430E+001, 8.3344070E+001, 6.7687152E+001, 7.0323893E+001, 6.6874377E+001, 3.2463746E+000
 3.0000350E+002, 1.5204764E+001, 1.5230184E+001, 1.5227145E+001, 1.5214638E+001, 1.5227118E+001, 1.5299467E+001, 1.5448856E+001, 1.5718123E+001, 1.5987661E+001, 1.6159027E+001, 4.0683618E+001, 2.8143138E+001, 8.7566221E+001, 6.5624384E+001, 6.8667254E+001, 6.7986048E+001, 3.3883635E+000
 3.1000370E+002, 1.5300003E+001, 1.5332880E+001, 1.5321118E+001, 1.5289064E+001, 1.5287596E+001, 1.5361846E+001, 1.5543402E+001, 1.5881588E+001, 1.6259019E+001, 1.6386450E+001, 2.3190214E+001, 2.0529330E+001, 9.5581420E+001, 7.1219165E+001, 6.9511908E+001, 6.6308893E+001, 3.7050860E+000
 3.2000291E+002, 1.5302536E+001, 1.5343519E+001, 1.5340148E+001, 1.5314902E+001, 1.5317291E+001, 1.5395870E+001, 1.5592196E+001, 1.5967191E+001, 1.6382399E+001, 1.6524310E+001, 2.7500238E+001, 1.9519601E+001, 9.5695311E+001, 6.7536283E+001, 6.7878440E+001, 6.8887844E+001, 3.7470203E+000
 3.3000440E+002, 1.5268078E+001, 1.5293576E+001, 1.5282659E+001, 1.5257218E+001, 1.5263704E+001, 1.5344702E+001, 1.5518733E+001, 1.5825256E+001, 1.6155962E+001, 1.6221292E+001, 1.7612957E+001, 2.0522049E+001, 6.6288910E+001, 7.0631622E+001, 6.8780453E+001, 6.6353577E+001, 3.6658465E+000
 3.4000072E+002, 1.5120761E+001, 1.5146804E+001, 1.5151512E+001, 1.5147392E+001, 1.5163203E+001, 1.5240193E+001, 1.5387595E+001, 1.5625659E+001, 1.5840528E+001, 1.5700217E+001, 1.5719598E+001, 2.3755294E+001, 3.1925626E+001, 3.7904290E+001, 4.0335214E+001, 4.1611167E+001, 3.5635100E+000
 3.5000430E+002, 1.5129098E+001, 1.5162819E+001, 1.5172478E+001, 1.5159110E+001, 1.5166676E+001, 1.5251514E+001, 1.5411107E+001, 1.5674988E+001, 1.5915130E+001, 1.5749431E+001, 1.5799209E+001, 2.5645951E+001, 3.6450141E+001, 4.0126014E+001, 3.6368779E+001, 3.3328499E+001, 3.4048414E+000
 3.6000433E+002, 1.5130217E+001, 1.5165291E+001, 1.5173583E+001, 1.5159493E+001, 1.5170629E+001, 1.5259142E+001, 1.5420759E+001, 1.5679753E+001, 1.5908201E+001, 1.5744144E+001, 1.6130855E+001, 2.8189690E+001, 3.9502163E+001, 3.9888656E+001, 3.4366697E+001, 3.1680723E+001, 3.2337014E+000
 3.7000089E+002, 1.5119602E+001, 1.5150416E+001, 1.5153841E+001, 1.5145334E+001, 1.5172807E+001, 1.5261992E+001, 1.5417977E+001, 1.5639346E+001, 1.5803959E+001, 1.5649635E+001, 1.5959794E+001, 2.6087210E+001, 3.7634804E+001, 3.7450602E+001, 3.4255832E+001, 3.2201457E+001, 3.1379022E+000
 3.8000132E+002, 1.5114228E+001, 1.5146927E+001, 1.5153362E+001, 1.5137652E+001, 1.5159396E+001, 1.5249151E+001, 1.5400343E+001, 1.5628972E+001, 1.5816381E+001, 1.5619840E+001, 1.6810972E+001, 2.6054584E+001, 3.6810121E+001, 3.6989155E+001, 3.3498276E+001, 3.2122172E+001, 3.1189413E+000
 3.9000407E+002, 1.5123282E+001, 1.5160063E+001, 1.5167608E+001, 1.5153037E+001, 1.5171504E+001, 1.5262089E+001, 1.5418621E+001, 1.5686737E+001, 1.5921281E+001, 1.5688251E+001, 1.6147991E+001, 2.4280567E+001, 3.9267836E+001, 3.7289973E+001, 3.3445856E+001, 3.1568977E+001, 3.0608509E+000
 4.0000412E+002, 1.5124177E+001, 1.5158944E+001, 1.5164787E+001, 1.5159647E+001, 1.5192226E+001, 1.5292987E+001, 1.5459233E+001, 1.5714267E+001, 1.5940804E+001, 1.5716476E+001, 1.6327439E+001, 2.4181581E+001, 3.9817170E+001, 3.8499986E+001, 3.4261734E+001, 3.2958286E+001, 3.1288560E+000
 4.1000369E+002, 1.5110502E+001, 1.5141812E+001, 1.5150636E+001, 1.5155985E+001, 1.5188371E+001, 1.5285503E+001, 1.5455278E+001, 1.5717167E+001, 1.5954349E+001, 1.5767762E+001, 1.6032193E+001, 2.1131641E+001, 3.1611719E+001, 4.2167448E+001, 3.7577571E+001, 3.5042065E+001, 3.3634823E+000
 4.2000359E+002, 1.5088995E+001, 1.5115223E+001, 1.5124873E+001, 1.5133831E+001, 1.5169996E+001, 1.5256178E+001, 1.5414190E+001, 1.5656925E+001, 1.5883510E+001, 1.5679762E+001, 1.5953837E+001, 2.1828496E+001, 2.9099021E+001, 3.9703303E+001, 3.5168080E+001, 3.2680990E+001, 3.2846849E+000
 4.3000417E+002, 1.5117000E+001, 1.5150252E+001, 1.5162171E+001, 1.5167817E+001, 1.5196260E+001, 1.5299108E+001, 1.5480657E+001, 1.5758694E+001, 1.5998038E+001, 1.5744849E+001, 1.5847774E+001, 2.2881399E+001, 4.0537602E+001, 3.7721287E+001, 3.2670305E+001, 3.0585739E+001, 3.1212725E+000
 4.4000411E+002, 1.5127751E+001, 1.5164928E+001, 1.5176476E+001, 1.5176489E+001, 1.5198064E+001, 1.5303508E+001, 1.5485029E+001, 1.5767267E+001, 1.6035489E+001, 1.5812357E+001, 1.6313289E+001, 2.3817185E+001, 3.8921148E+001, 3.7484195E+001, 3.4003893E+001, 3.3255441E+001, 2.9783168E+000
 4.5000426E+002, 1.5135570E+001, 1.5173043E+001, 1.5182227E+001, 1.5189361E+001, 1.5206871E+001, 1.5315212E+001, 1.5505111E+001, 1.5780301E+001, 1.6020197E+001, 1.5783881E+001, 2.5485120E+001, 3.7356838E+001, 4.4868795E+001, 3.7969683E+001, 3.5537928E+001, 3.3521353E+001, 2.8571498E+000
 4.6000352E+002, 1.5120848E+001, 1.5154130E+001, 1.5162154E+001, 1.5176997E+001, 1.5203173E+001, 1.5299391E+001, 1.5477659E+001, 1.5752231E+001, 1.5976259E+001, 1.5745016E+001, 1.6231523E+001, 2.3789009E+001, 4.3219912E+001, 3.9795516E+001, 3.7416075E+001, 3.5625836E+001, 3.0245980E+000
 4.7000290E+002, 1.5117519E+001, 1.5153629E+001, 1.5162592E+001, 1.5166926E+001, 1.5195720E+001, 1.5290797E+001, 1.5464329E+001, 1.5744662E+001, 1.6005785E+001, 1.5795534E+001, 1.5620090E+001, 2.1309714E+001, 3.7528992E+001, 3.8939602E+001, 3.5827911E+001, 3.4853692E+001, 2.9614155E+000
 4.8000213E+002, 1.5111365E+001, 1.5147428E+001, 1.5156547E+001, 1.5156595E+001, 1.5176178E+001, 1.5270330E+001, 1.5439028E+001, 1.5703410E+001, 1.5946339E+001, 1.5716461E+001, 1.6019657E+001, 2.3058259E+001, 3.4881797E+001, 3.5944572E+001, 3.1583848E+001, 2.9944750E+001, 2.8667509E+000
 4.9000260E+002, 1.5156285E+001, 1.5199378E+001, 1.5206113E+001, 1.5200667E+001, 1.5242896E+001, 1.5377201E+001, 1.5599528E+001, 1.5954990E+001, 1.6325693E+001, 1.6293792E+001, 4.9419181E+001, 4.1652453E+001, 4.9572790E+001, 3.9795928E+001, 3.6461086E+001, 3.3105985E+001, 2.8923808E+000
 5.0000269E+002, 1.5142615E+001, 1.5182970E+001, 1.5188936E+001, 1.5185373E+001, 1.5229379E+001, 1.5354540E+001, 1.5566751E+001, 1.5904226E+001, 1.6233794E+001, 1.6145311E+001, 3.3997917E+001, 3.4126603E+001, 4.9752457E+001, 4.6845917E+001, 4.3675710E+001, 3.9213919E+001, 2.9961844E+000
 5.1000046E+002, 1.5122206E+001, 1.5160582E+001, 1.5178475E+001, 1.5194696E+001, 1.5211225E+001, 1.5312364E+001, 1.5499755E+001, 1.5831071E+001, 1.6147688E+001, 1.5975430E+001, 2.0468762E+001, 2.6820487E+001, 4.3430684E+001, 3.8353819E+001, 3.6871925E+001, 3.5318118E+001, 3.0897605E+000
 5.2000190E+002, 1.5126698E+001, 1.5166537E+001, 1.5185766E+001, 1.5217908E+001, 1.5249600E+001, 1.5359013E+001, 1.5569611E+001, 1.5943189E+001, 1.6292998E+001, 1.6115162E+001, 2.2880723E+001, 3.6947441E+001, 4.1664761E+001, 3.8300190E+001, 3.4356686E+001, 3.2341761E+001, 2.9948761E+000
 5.3000036E+002, 1.5141548E+001, 1.5184284E+001, 1.5194974E+001, 1.5192631E+001, 1.5242312E+001, 1.5365403E+001, 1.5581514E+001, 1.5960509E+001, 1.6273024E+001, 1.6100398E+001, 1.8989732E+001, 2.8440159E+001, 4.2365333E+001, 4.3009995E+001, 3.8021598E+001, 3.5621740E+001, 2.9688022E+000
 5.4000093E+002, 1.5134073E+001, 1.5174134E+001, 1.5185262E+001, 1.5189161E+001, 1.5237791E+001, 1.5356041E+001, 1.5559563E+001, 1.5909014E+001, 1.6206791E+001, 1.5999074E+001, 1.9170697E+001, 2.5897150E+001, 3.9961444E+001, 4.1169464E+001, 3.7686097E+001, 3.6124110E+001, 2.9771903E+000
 5.5000013E+002, 1.5158250E+001, 1.5204494E+001, 1.5216901E+001, 1.5219076E+001, 1.5242254E+001, 1.5368453E+001, 1.5595008E+001, 1.5969825E+001, 1.6313799E+001, 1.6120259E+001, 1.8184471E+001, 2.6605413E+001, 4.9139512E+001, 4.1818191E+001, 3.8603658E+001, 3.7442737E+001, 3.0319310E+000
 5.6000100E+002, 1.5142036E+001, 1.5187948E+001, 1.5206175E+001, 1.5214312E+001, 1.5226317E+001, 1.5334509E+001, 1.5539043E+001, 1.5901705E+001, 1.6250757E+001, 1.6013721E+001, 1.6231259E+001, 2.4168295E+001, 4.0652517E+001, 4.0304826E+001, 3.7527218E+001, 3.7712863E+001, 3.1203187E+000
 5.7000035E+002, 1.5120632E+001, 1.5159362E+001, 1.5175103E+001, 1.5192985E+001, 1.5228888E+001, 1.5344860E+001, 1.5550572E+001, 1.5879785E+001, 1.6196137E+001, 1.6002321E+001, 1.6690508E+001, 2.1396440E+001, 3.3802420E+001, 3.9795216E+001, 3.4900920E+001, 3.3004386E+001, 2.9742679E+000
 5.8000362E+002, 1.5154847E+001, 1.5203592E+001, 1.5223203E+001, 1.5241888E+001, 1.5259145E+001, 1.5393601E+001, 1.5644301E+001, 1.6087966E+001, 1.6478557E+001, 1.6273094E+001, 2.3618336E+001, 3.0848241E+001, 4.8493701E+001, 4.0193084E+001, 3.6166235E+001, 3.3278311E+001, 2.9178279E+000
 5.9000281E+002, 1.5174542E+001, 1.5223745E+001, 1.5233828E+001, 1.5247315E+001, 1.5280053E+001, 1.5414510E+001, 1.5664394E+001, 1.6117688E+001, 1.6506395E+001, 1.7712444E+001, 2.1448628E+001, 3.0891915E+001, 5.7600581E+001, 4.3333786E+001, 3.9519479E+001, 3.8280748E+001, 2.6664969E+000
 6.0000155E+002, 1.5137199E+001, 1.5176674E+001, 1.5181804E+001, 1.5201781E+001, 1.5256820E+001, 1.5373898E+001, 1.5586356E+001, 1.5905479E+001, 1.6217491E+001, 2.3079900E+001, 6.3308271E+001, 4.0535498E+001, 4.5853967E+001, 4.0975398E+001, 3.9110933E+001, 3.7651613E+001, 2.8169756E+000
 6.1000015E+002, 1.5168906E+001, 1.5221688E+001, 1.5235876E+001, 1.5240011E+001, 1.5294000E+001, 1.5439808E+001, 1.5694172E+001, 1.6115774E+001, 1.6505882E+001, 1.6752522E+001, 2.6886077E+001, 3.6719102E+001, 5.1081248E+001, 4.0236259E+001, 3.7906065E+001, 3.6639697E+001, 2.9620578E+000
 6.2000393E+002, 1.5138015E+001, 1.5184590E+001, 1.5202345E+001, 1.5209652E+001, 1.5235536E+001, 1.5354991E+001, 1.5563802E+001, 1.5925366E+001, 1.6263521E+001, 1.6109986E+001, 2.2177712E+001, 2.1332572E+001, 5.1976866E+001, 4.4363727E+001, 3.9785876E+001, 4.0144988E+001, 2.8136232E+000
 6.3000107E+002, 1.5102907E+001, 1.5139766E+001, 1.5154731E+001, 1.5171172E+001, 1.5198539E+001, 1.5292245E+001, 1.5462873E+001, 1.5771632E+001, 1.6072199E+001, 1.5915462E+001, 1.6260023E+001, 1.8315602E+001, 3.2926388E+001, 4.0934601E+001, 3.9216530E+001, 3.7634909E+001, 2.9061987E+000
 6.4000302E+002, 1.5093883E+001, 1.5131302E+001, 1.5151714E+001, 1.5162038E+001, 1.5174164E+001, 1.5262015E+001, 1.5420263E+001, 1.5699113E+001, 1.5983037E+001, 1.5787279E+001, 1.5590313E+001, 1.8815950E+001, 2.7391523E+001, 3.2903098E+001, 3.1075074E+001, 2.9615742E+001, 2.9046715E+000
 6.5000053E+002, 1.5112592E+001, 1.5149646E+001, 1.5168977E+001, 1.5199850E+001, 1.5231012E+001, 1.5344456E+001, 1.5544315E+001, 1.5878442E+001, 1.6232837E+001, 1.6079675E+001, 2.2506366E+001, 3.1415386E+001, 3.9262564E+001, 3.3719699E+001, 3.0748290E+001, 2.8950653E+001, 2.7789739E+000
 6.6000155E+002, 1.5136111E+001, 1.5181511E+001, 1.5196133E+001, 1.5208238E+001, 1.5246774E+001, 1.5379410E+001, 1.5603232E+001, 1.5960325E+001, 1.6340999E+001, 2.5265301E+001, 6.0172291E+001, 4.7462651E+001, 4.1173268E+001, 3.5211271E+001, 3.2821087E+001, 3.1448568E+001, 2.3937975E+000
 6.7000007E+002, 1.5307817E+001, 1.5398683E+001, 1.5433715E+001, 1.5476437E+001, 1.5564690E+001, 1.6223055E+001, 2.9827601E+001, 4.7044571E+001, 6.6767157E+001, 1.1771160E+002, 1.5788383E+002, 9.8917723E+001, 6.3002589E+001, 3.9549015E+001, 3.8135023E+001, 3.6901484E+001, 2.5284937E+000
 6.8000274E+002, 1.5629257E+001, 1.5806785E+001, 1.5895480E+001, 1.5882575E+001, 2.0748260E+001, 5.1448531E+001, 7.2075830E+001, 1.1358891E+002, 1.7393846E+002, 2.4956766E+002, 2.7220639E+002, 2.1533033E+002, 1.6649940E+002, 8.1082343E+001, 7.3671747E+001, 5.7585905E+001, 2.4209952E+000
 6.9000023E+002, 1.5473436E+001, 1.5581275E+001, 1.5605500E+001, 1.5590293E+001, 3.2958132E+001, 6.3076258E+001, 6.7648704E+001, 1.0430788E+002, 1.7607110E+002, 2.2685979E+002, 2.1457839E+002, 1.5267346E+002, 1.0612720E+002, 8.6345397E+001, 7.6916118E+001, 5.9037129E+001, 2.5270365E+000
 7.0000285E+002, 1.5254451E+001, 1.5325804E+001, 1.5350422E+001, 1.5348536E+001, 1.7725604E+001, 2.0032956E+001, 2.0705016E+001, 2.4692944E+001, 3.6376083E+001, 4.8663012E+001, 5.8783269E+001, 5.4776807E+001, 6.4380652E+001, 6.6717862E+001, 6.5749256E+001, 5.6599280E+001, 2.9928598E+000
 7.1000130E+002, 1.5208416E+001, 1.5273754E+001, 1.5297530E+001, 1.5307715E+001, 1.5514372E+001, 1.5826484E+001, 1.6166399E+001, 1.6967298E+001, 1.8183840E+001, 2.2586035E+001, 4.2623531E+001, 3.9560253E+001, 5.5202132E+001, 4.9515730E+001, 4.7430184E+001, 4.4385599E+001, 2.8817510E+000
 7.2000405E+002, 1.5179036E+001, 1.5231422E+001, 1.5256869E+001, 1.5313905E+001, 1.5372247E+001, 1.5547942E+001, 1.5856739E+001, 1.6438013E+001, 1.7146300E+001, 2.1710318E+001, 6.0471854E+001, 4.7380747E+001, 5.8463478E+001, 5.5001862E+001, 5.1858751E+001, 4.5119680E+001, 2.7854331E+000
 7.3000051E+002, 1.5068831E+001, 1.5096699E+001, 1.5109955E+001, 1.5155114E+001, 1.5217939E+001, 1.5304183E+001, 1.5459592E+001, 1.5764709E+001, 1.6062178E+001, 1.6276448E+001, 1.9587704E+001, 2.0130455E+001, 3.0227675E+001, 3.8942123E+001, 3.9830531E+001, 3.8310363E+001, 2.9579853E+000
 7.4000383E+002, 1.5055170E+001, 1.5083653E+001, 1.5100772E+001, 1.5129487E+001, 1.5161760E+001, 1.5242477E+001, 1.5392731E+001, 1.5672235E+001, 1.6004034E+001, 1.6025172E+001, 1.6342136E+001, 1.8268770E+001, 1.8966009E+001, 2.1703568E+001, 2.2999057E+001, 2.3354988E+001, 2.9550372E+000
 7.5000299E+002, 1.5057125E+001, 1.5082373E+001, 1.5097982E+001, 1.5137245E+001, 1.5166552E+001, 1.5241152E+001, 1.5387030E+001, 1.5653100E+001, 1.5939770E+001, 1.5836034E+001, 1.5811762E+001, 1.8973688E+001, 1.9416394E+001, 2.3658265E+001, 2.3498202E+001, 2.2421509E+001, 2.7048569E+000
 7.6000172E+002, 1.5067021E+001, 1.5095542E+001, 1.5107145E+001, 1.5137715E+001, 1.5183813E+001, 1.5266861E+001, 1.5405298E+001, 1.5623683E+001, 1.5890277E+001, 1.5777944E+001, 1.5511726E+001, 1.7747750E+001, 2.1695808E+001, 2.8208481E+001, 2.6544584E+001, 2.4797622E+001, 2.7123652E+000
