s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m3/s
 1.2000702E+002, 1.5009265E+001, 1.5012923E+001, 1.5025134E+001, 1.5038916E+001, 1.5055237E+001, 1.5069548E+001, 1.5084265E+001, 1.5090697E+001, 1.5087354E+001, 1.5086605E+001, 1.5102030E+001, 1.5068591E+001, 1.5062021E+001, 1.5046808E+001, 1.5032492E+001, 1.5022486E+001, 2.2166408E+000
 1.3000611E+002, 1.5000599E+001, 1.5001022E+001, 1.5002528E+001, 1.5004252E+001, 1.5006205E+001, 1.5007707E+001, 1.5009021E+001, 1.5008186E+001, 1.5005078E+001, 1.5004731E+001, 1.5007116E+001, 1.5017170E+001, 1.5005282E+001, 1.5012082E+001, 1.5012321E+001, 1.5012157E+001, 3.1043777E+000
 1.4000494E+002, 1.4999538E+001, 1.4999540E+001, 1.4999649E+001, 1.4999774E+001, 1.4999918E+001, 1.5000008E+001, 1.5000079E+001, 1.4999806E+001, 1.4999079E+001, 1.4998982E+001, 1.5000260E+001, 1.5014899E+001, 1.5002389E+001, 1.4998962E+001, 1.4998524E+001, 1.4998274E+001, 3.3416513E+000
 1.5000602E+002, 1.4999448E+001, 1.4999427E+001, 1.4999417E+001, 1.4999411E+001, 1.4999411E+001, 1.4999418E+001, 1.4999434E+001, 1.4999299E+001, 1.4998860E+001, 1.4998784E+001, 1.4999125E+001, 1.5010545E+001, 1.5002933E+001, 1.5000324E+001, 1.4999273E+001, 1.4998892E+001, 3.3664840E+000
 1.6001047E+002, 1.4999448E+001, 1.4999424E+001, 1.4999401E+001, 1.4999375E+001, 1.4999357E+001, 1.4999342E+001, 1.4999332E+001, 1.4999206E+001, 1.4998856E+001, 1.4998809E+001, 1.4999577E+001, 1.5014901E+001, 1.5002959E+001, 1.5000727E+001, 1.5000034E+001, 1.4999419E+001, 3.5165692E+000
 1.7000964E+002, 1.4999366E+001, 1.4999324E+001, 1.4999301E+001, 1.4999295E+001, 1.4999297E+001, 1.4999302E+001, 1.4999303E+001, 1.4999195E+001, 1.4998843E+001, 1.4998744E+001, 1.5000231E+001, 1.5005738E+001, 1.5000814E+001, 1.5001129E+001, 1.4999665E+001, 1.4999045E+001, 3.5294437E+000
 1.8000790E+002, 1.4999406E+001, 1.4999357E+001, 1.4999314E+001, 1.4999262E+001, 1.4999219E+001, 1.4999181E+001, 1.4999148E+001, 1.4999010E+001, 1.4998667E+001, 1.4998589E+001, 1.4999588E+001, 1.5006498E+001, 1.5000150E+001, 1.5000730E+001, 1.4998788E+001, 1.4997522E+001, 3.4415161E+000
 1.9000436E+002, 1.4999450E+001, 1.4999423E+001, 1.4999399E+001, 1.4999372E+001, 1.4999349E+001, 1.4999327E+001, 1.4999306E+001, 1.4999159E+001, 1.4998780E+001, 1.4998705E+001, 1.5000710E+001, 1.5008132E+001, 1.5002876E+001, 1.4999508E+001, 1.4997909E+001, 1.4997409E+001, 3.5415537E+000
 2.0000979E+002, 1.4999415E+001, 1.4999404E+001, 1.4999400E+001, 1.4999402E+001, 1.4999397E+001, 1.4999401E+001, 1.4999408E+001, 1.4999327E+001, 1.4998982E+001, 1.4998929E+001, 1.4999888E+001, 1.5006818E+001, 1.5002007E+001, 1.4999261E+001, 1.4998289E+001, 1.4997748E+001, 3.5543711E+000
 2.1000087E+002, 1.4999392E+001, 1.4999362E+001, 1.4999337E+001, 1.4999305E+001, 1.4999275E+001, 1.4999255E+001, 1.4999240E+001, 1.4999137E+001, 1.4998844E+001, 1.4998800E+001, 1.4999373E+001, 1.5014855E+001, 1.5004802E+001, 1.4999553E+001, 1.4998442E+001, 1.4997642E+001, 3.5792122E+000
 2.2000366E+002, 1.4999450E+001, 1.4999446E+001, 1.4999441E+001, 1.4999419E+001, 1.4999389E+001, 1.4999360E+001, 1.4999334E+001, 1.4999232E+001, 1.4998923E+001, 1.4998891E+001, 1.4999587E+001, 1.5012041E+001, 1.5000809E+001, 1.5000534E+001, 1.4998817E+001, 1.4998335E+001, 3.6794733E+000
 2.3000581E+002, 1.4999539E+001, 1.4999521E+001, 1.4999500E+001, 1.4999474E+001, 1.4999443E+001, 1.4999410E+001, 1.4999377E+001, 1.4999218E+001, 1.4998837E+001, 1.4998763E+001, 1.4999093E+001, 1.5013464E+001, 1.5003429E+001, 1.5001194E+001, 1.4999112E+001, 1.4998305E+001, 3.6920977E+000
 2.4000075E+002, 1.4999500E+001, 1.4999488E+001, 1.4999481E+001, 1.4999471E+001, 1.4999438E+001, 1.4999380E+001, 1.4999315E+001, 1.4999167E+001, 1.4998859E+001, 1.4998814E+001, 1.5000199E+001, 1.5015236E+001, 1.4998355E+001, 1.4999115E+001, 1.4998900E+001, 1.4998345E+001, 3.7792855E+000
 2.5000218E+002, 1.5004942E+001, 1.5006575E+001, 1.5007489E+001, 1.5008015E+001, 1.5008966E+001, 1.5012209E+001, 1.5017308E+001, 1.5027465E+001, 1.5032598E+001, 1.5022462E+001, 1.5499782E+001, 1.6280744E+001, 1.6111501E+001, 1.5397942E+001, 1.5211185E+001, 1.5118127E+001, 3.9314521E+000
 2.6000226E+002, 1.5088306E+001, 1.5096018E+001, 1.5090728E+001, 1.5078989E+001, 1.5079150E+001, 1.5104188E+001, 1.5152287E+001, 1.5237033E+001, 1.5314343E+001, 1.5335281E+001, 1.7109302E+001, 2.3944442E+001, 2.6600802E+001, 2.6068318E+001, 2.4867794E+001, 2.3180344E+001, 3.6969049E+000
 2.7000107E+002, 1.5212627E+001, 1.5227197E+001, 1.5208890E+001, 1.5177184E+001, 1.5180223E+001, 1.5245487E+001, 1.5354897E+001, 1.5551203E+001, 1.5740170E+001, 1.5792185E+001, 1.6715838E+001, 2.2184271E+001, 3.6009585E+001, 4.9336168E+001, 4.5038949E+001, 4.1983792E+001, 3.5383812E+000
 2.8000190E+002, 1.5358701E+001, 1.5401740E+001, 1.5382892E+001, 1.5327267E+001, 1.5318594E+001, 1.5413319E+001, 1.5598921E+001, 1.5945446E+001, 1.6274870E+001, 1.7138958E+001, 1.8411578E+001, 2.6437805E+001, 4.7699881E+001, 7.4553880E+001, 6.7316708E+001, 6.1667674E+001, 3.5201169E+000
 2.9000228E+002, 1.5365486E+001, 1.5408432E+001, 1.5389038E+001, 1.5335783E+001, 1.5341166E+001, 1.5460634E+001, 1.5673020E+001, 1.6085006E+001, 1.6517816E+001, 1.7845491E+001, 1.8903902E+001, 2.7458638E+001, 5.9007070E+001, 8.1378199E+001, 7.5672590E+001, 7.1930209E+001, 3.3943888E+000
 3.0000111E+002, 1.5418123E+001, 1.5475032E+001, 1.5456306E+001, 1.5391052E+001, 1.5385942E+001, 1.5509955E+001, 1.5751121E+001, 1.6208704E+001, 1.6741912E+001, 1.8433521E+001, 2.1185136E+001, 3.0404378E+001, 6.8382729E+001, 8.2775390E+001, 7.8589936E+001, 7.6001917E+001, 3.6026826E+000
 3.1000057E+002, 1.5551355E+001, 1.5615840E+001, 1.5589014E+001, 1.5508959E+001, 1.5507669E+001, 1.5673489E+001, 1.5990043E+001, 1.6571944E+001, 1.7245882E+001, 1.9271389E+001, 2.2989456E+001, 3.1776394E+001, 8.6117064E+001, 8.8677260E+001, 8.4101440E+001, 8.1019364E+001, 3.6569644E+000
 3.2000292E+002, 1.5475812E+001, 1.5529884E+001, 1.5509048E+001, 1.5447621E+001, 1.5456424E+001, 1.5606638E+001, 1.5882053E+001, 1.6393987E+001, 1.6963790E+001, 2.0103411E+001, 2.0854032E+001, 3.1556334E+001, 7.9576142E+001, 8.1954494E+001, 7.8446801E+001, 7.8722149E+001, 3.7636970E+000
 3.3000332E+002, 1.5523607E+001, 1.5599543E+001, 1.5593138E+001, 1.5534489E+001, 1.5519909E+001, 1.5648227E+001, 1.5925350E+001, 1.6470904E+001, 1.7197432E+001, 1.8028304E+001, 1.8745163E+001, 2.9384410E+001, 5.9601421E+001, 8.5110574E+001, 7.9950642E+001, 7.7466136E+001, 4.2713414E+000
 3.4000054E+002, 1.5644409E+001, 1.5747077E+001, 1.5757261E+001, 1.5701494E+001, 1.5689229E+001, 1.5856767E+001, 1.6229816E+001, 1.7009668E+001, 1.8034609E+001, 1.8920795E+001, 2.0438425E+001, 3.7207320E+001, 7.3186774E+001, 9.8919725E+001, 9.2318581E+001, 8.6938232E+001, 4.3474216E+000
 3.5000126E+002, 1.5730904E+001, 1.5823801E+001, 1.5811232E+001, 1.5738058E+001, 1.5734594E+001, 1.5933718E+001, 1.6329637E+001, 1.7124840E+001, 1.8178097E+001, 1.9132712E+001, 1.9465356E+001, 3.3681707E+001, 7.5833300E+001, 1.0681131E+002, 1.0262766E+002, 9.8995875E+001, 4.4713214E+000
 3.6000184E+002, 1.5832110E+001, 1.5960345E+001, 1.5973713E+001, 1.5903742E+001, 1.5891673E+001, 1.6120608E+001, 1.6596411E+001, 1.7564879E+001, 1.8910363E+001, 2.0730959E+001, 2.2098179E+001, 3.7829311E+001, 8.3072401E+001, 1.1219247E+002, 1.0782167E+002, 1.0431677E+002, 4.3396990E+000
 3.7000249E+002, 1.5886352E+001, 1.6035229E+001, 1.6047089E+001, 1.5975347E+001, 1.5992009E+001, 1.6294990E+001, 1.6860822E+001, 1.8060545E+001, 1.9675343E+001, 2.3490615E+001, 2.9583803E+001, 3.9584354E+001, 1.0266702E+002, 1.2487076E+002, 1.2043768E+002, 1.0938457E+002, 3.9487911E+000
 3.8000038E+002, 1.5960767E+001, 1.6160683E+001, 1.6212986E+001, 1.6154220E+001, 1.6180854E+001, 1.6541603E+001, 1.7262369E+001, 1.8785915E+001, 2.0873118E+001, 3.3097285E+001, 5.6109938E+001, 5.9752709E+001, 1.4495926E+002, 1.3486069E+002, 1.3173895E+002, 1.1737625E+002, 4.0231284E+000
 3.9000398E+002, 1.5997796E+001, 1.6216470E+001, 1.6293639E+001, 1.6278152E+001, 1.6335947E+001, 1.6733688E+001, 1.7522560E+001, 1.9185504E+001, 2.1684024E+001, 3.3009061E+001, 7.6947727E+001, 7.5028781E+001, 1.5341635E+002, 1.4505165E+002, 1.4112773E+002, 1.2634374E+002, 4.2483579E+000
 4.0000075E+002, 1.6072556E+001, 1.6283215E+001, 1.6327527E+001, 1.6250860E+001, 1.6253072E+001, 1.6572468E+001, 1.7229609E+001, 1.8560473E+001, 2.0529506E+001, 2.6735761E+001, 3.0549334E+001, 4.2445936E+001, 1.1943736E+002, 1.3837030E+002, 1.3696047E+002, 1.2629405E+002, 4.1442675E+000
 4.1000318E+002, 1.6139904E+001, 1.6393894E+001, 1.6465058E+001, 1.6388835E+001, 1.6416366E+001, 1.6837096E+001, 1.7643556E+001, 1.9376355E+001, 2.2159589E+001, 3.9900258E+001, 7.1665248E+001, 5.5700435E+001, 1.6003186E+002, 1.4343753E+002, 1.3806285E+002, 1.2118627E+002, 3.8865423E+000
 4.2000055E+002, 1.6126967E+001, 1.6397518E+001, 1.6491267E+001, 1.6470425E+001, 1.6560445E+001, 1.7078325E+001, 1.7960598E+001, 1.9919549E+001, 2.3356811E+001, 4.4696448E+001, 1.0158043E+002, 8.0095444E+001, 1.8627085E+002, 1.5534386E+002, 1.4689501E+002, 1.3004802E+002, 4.0345093E+000
 4.3000215E+002, 1.6091423E+001, 1.6331665E+001, 1.6407486E+001, 1.6377172E+001, 1.6450126E+001, 1.6935005E+001, 1.7933121E+001, 1.9794556E+001, 2.2360436E+001, 3.2223777E+001, 5.9816217E+001, 7.1704574E+001, 1.6970445E+002, 1.5554448E+002, 1.4416917E+002, 1.3070362E+002, 4.0667527E+000
 4.4000043E+002, 1.6141520E+001, 1.6395138E+001, 1.6466665E+001, 1.6409070E+001, 1.6461737E+001, 1.6907533E+001, 1.7776149E+001, 1.9476391E+001, 2.1963325E+001, 3.4904645E+001, 5.0090642E+001, 6.1607194E+001, 1.5423538E+002, 1.4592323E+002, 1.4295153E+002, 1.2565836E+002, 3.7758709E+000
 4.5000261E+002, 1.6021623E+001, 1.6227745E+001, 1.6277077E+001, 1.6225970E+001, 1.6288970E+001, 1.6703931E+001, 1.7470030E+001, 1.9281252E+001, 2.2240314E+001, 3.3780407E+001, 4.5418177E+001, 5.7130023E+001, 1.5232640E+002, 1.3544809E+002, 1.3422284E+002, 1.1916273E+002, 3.9649768E+000
 4.6000257E+002, 1.6010465E+001, 1.6224867E+001, 1.6297654E+001, 1.6279555E+001, 1.6332835E+001, 1.6704521E+001, 1.7448850E+001, 1.9121855E+001, 2.1915803E+001, 3.0502614E+001, 4.6516386E+001, 5.9126289E+001, 1.3897352E+002, 1.2926569E+002, 1.3085118E+002, 1.2448668E+002, 4.0392978E+000
 4.7000209E+002, 1.6101460E+001, 1.6321070E+001, 1.6367703E+001, 1.6309000E+001, 1.6371578E+001, 1.6789900E+001, 1.7520556E+001, 1.9147852E+001, 2.1750904E+001, 3.2285851E+001, 3.9169826E+001, 4.9536444E+001, 1.5319300E+002, 1.4164705E+002, 1.3550004E+002, 1.1857818E+002, 3.8148600E+000
 4.8000101E+002, 1.6096099E+001, 1.6316646E+001, 1.6371130E+001, 1.6322740E+001, 1.6385124E+001, 1.6809607E+001, 1.7599210E+001, 1.9376171E+001, 2.2097643E+001, 3.2849416E+001, 5.2603397E+001, 5.8152602E+001, 1.4491437E+002, 1.3757220E+002, 1.3356441E+002, 1.2061108E+002, 4.0696217E+000
 4.9000186E+002, 1.6168114E+001, 1.6457081E+001, 1.6578422E+001, 1.6598914E+001, 1.6720828E+001, 1.7279483E+001, 1.8281447E+001, 2.0526299E+001, 2.4380128E+001, 4.9978430E+001, 1.1262532E+002, 7.6935467E+001, 1.8133523E+002, 1.5901411E+002, 1.4852184E+002, 1.2874431E+002, 4.0123855E+000
 5.0000049E+002, 1.6230115E+001, 1.6543588E+001, 1.6685427E+001, 1.6733739E+001, 1.6873238E+001, 1.7470842E+001, 1.8580892E+001, 2.1244147E+001, 2.4774649E+001, 4.6010834E+001, 1.0518311E+002, 8.1904948E+001, 2.0256998E+002, 1.7367177E+002, 1.6018081E+002, 1.3050330E+002, 4.0497244E+000
 5.1000203E+002, 1.6274805E+001, 1.6571215E+001, 1.6686118E+001, 1.6689855E+001, 1.6806408E+001, 1.7400337E+001, 1.8567925E+001, 2.1015312E+001, 2.4560220E+001, 4.2317467E+001, 1.0324621E+002, 6.5626328E+001, 1.9272555E+002, 1.7279095E+002, 1.6274688E+002, 1.4598184E+002, 4.0002174E+000
 5.2000093E+002, 1.5920575E+001, 1.6103822E+001, 1.6163889E+001, 1.6154199E+001, 1.6241413E+001, 1.6640114E+001, 1.7392505E+001, 1.9007170E+001, 2.1778287E+001, 2.9664616E+001, 4.1184431E+001, 4.7962648E+001, 1.2683137E+002, 1.4133705E+002, 1.4075581E+002, 1.2726963E+002, 3.7871308E+000
 5.3000160E+002, 1.5544734E+001, 1.5648510E+001, 1.5691032E+001, 1.5719161E+001, 1.5817052E+001, 1.6077621E+001, 1.6522110E+001, 1.7531614E+001, 1.9320001E+001, 2.2161750E+001, 2.1410044E+001, 3.1429366E+001, 6.0126041E+001, 9.4989154E+001, 9.6865300E+001, 9.2755519E+001, 3.4540037E+000
 5.4000316E+002, 1.5391293E+001, 1.5488597E+001, 1.5543431E+001, 1.5599616E+001, 1.5689531E+001, 1.5876222E+001, 1.6226316E+001, 1.7111523E+001, 1.8537366E+001, 2.0680967E+001, 1.9048509E+001, 2.9808429E+001, 4.9095768E+001, 7.5681756E+001, 7.2046583E+001, 7.0022643E+001, 3.2986688E+000
 5.5000215E+002, 1.5282803E+001, 1.5365889E+001, 1.5430514E+001, 1.5505613E+001, 1.5595369E+001, 1.5746003E+001, 1.6016473E+001, 1.6644038E+001, 1.7786484E+001, 1.9665891E+001, 1.9127875E+001, 2.7876661E+001, 3.0921077E+001, 5.0127282E+001, 5.3368205E+001, 5.4316507E+001, 3.3452089E+000
 5.6000336E+002, 1.5247423E+001, 1.5324940E+001, 1.5388273E+001, 1.5473257E+001, 1.5575255E+001, 1.5724569E+001, 1.5965834E+001, 1.6562105E+001, 1.7785589E+001, 1.9466486E+001, 1.9293605E+001, 2.7360914E+001, 2.9358817E+001, 3.7049581E+001, 4.1999931E+001, 4.2804949E+001, 3.1871537E+000
 5.7000109E+002, 1.5232532E+001, 1.5302491E+001, 1.5353439E+001, 1.5433828E+001, 1.5528952E+001, 1.5678534E+001, 1.5905582E+001, 1.6538472E+001, 1.7537660E+001, 1.9394355E+001, 1.9044344E+001, 2.7251221E+001, 3.1784142E+001, 4.0445627E+001, 4.3675618E+001, 4.2427063E+001, 3.2399124E+000
 5.8000077E+002, 1.5217601E+001, 1.5287415E+001, 1.5341552E+001, 1.5415198E+001, 1.5498683E+001, 1.5622904E+001, 1.5829669E+001, 1.6389755E+001, 1.7438736E+001, 1.9087492E+001, 1.8791192E+001, 2.7484436E+001, 2.9397471E+001, 3.9047547E+001, 4.3098775E+001, 4.0798496E+001, 3.4944386E+000
 5.9000050E+002, 1.5166940E+001, 1.5234624E+001, 1.5292277E+001, 1.5370393E+001, 1.5456155E+001, 1.5571745E+001, 1.5757385E+001, 1.6255988E+001, 1.7264751E+001, 1.8830506E+001, 1.9342527E+001, 2.7965530E+001, 2.7993868E+001, 2.9563780E+001, 3.2248782E+001, 3.3593749E+001, 3.3299623E+000
 6.0000137E+002, 1.5105642E+001, 1.5153836E+001, 1.5209000E+001, 1.5297256E+001, 1.5390418E+001, 1.5505964E+001, 1.5679172E+001, 1.6147334E+001, 1.7111629E+001, 1.8505973E+001, 1.9000147E+001, 2.5029823E+001, 2.4163626E+001, 2.4367186E+001, 2.5071520E+001, 2.5459693E+001, 3.0931196E+000
 6.1000012E+002, 1.5137104E+001, 1.5187167E+001, 1.5231620E+001, 1.5298709E+001, 1.5371093E+001, 1.5477961E+001, 1.5653631E+001, 1.6115689E+001, 1.6976737E+001, 1.8404361E+001, 1.8458079E+001, 2.5419548E+001, 2.4316636E+001, 2.4731592E+001, 2.5149730E+001, 2.5280580E+001, 3.2697069E+000
 6.2000178E+002, 1.5125863E+001, 1.5190378E+001, 1.5254053E+001, 1.5335078E+001, 1.5406382E+001, 1.5495063E+001, 1.5641141E+001, 1.6056454E+001, 1.6821963E+001, 1.8347546E+001, 1.8094710E+001, 2.3869707E+001, 2.2011157E+001, 2.3352993E+001, 2.3913391E+001, 2.4928830E+001, 3.3536872E+000
 6.3000140E+002, 1.5122730E+001, 1.5185343E+001, 1.5246790E+001, 1.5323562E+001, 1.5401735E+001, 1.5496865E+001, 1.5654055E+001, 1.6083102E+001, 1.6846652E+001, 1.8270182E+001, 1.8184765E+001, 2.4420547E+001, 2.2360974E+001, 2.2833710E+001, 2.2605980E+001, 2.2350326E+001, 3.0161150E+000
 6.4000057E+002, 1.5122538E+001, 1.5183813E+001, 1.5251920E+001, 1.5350907E+001, 1.5445633E+001, 1.5555990E+001, 1.5705573E+001, 1.6098295E+001, 1.6818752E+001, 1.8250579E+001, 1.8040992E+001, 2.3549041E+001, 2.3329290E+001, 2.5540005E+001, 2.5575511E+001, 2.4921230E+001, 2.8965702E+000
 6.5000006E+002, 1.5121988E+001, 1.5170704E+001, 1.5217330E+001, 1.5297299E+001, 1.5378618E+001, 1.5479401E+001, 1.5619667E+001, 1.6016877E+001, 1.6715485E+001, 1.8052937E+001, 1.7896738E+001, 2.3376410E+001, 2.2175034E+001, 2.3222930E+001, 2.4036496E+001, 2.4475893E+001, 3.1441234E+000
 6.6000342E+002, 1.5138604E+001, 1.5186382E+001, 1.5223621E+001, 1.5272046E+001, 1.5330625E+001, 1.5421262E+001, 1.5576816E+001, 1.5977684E+001, 1.6822695E+001, 1.8086885E+001, 1.8155337E+001, 2.5281955E+001, 2.4629044E+001, 2.4935160E+001, 2.5554611E+001, 2.5367854E+001, 3.2095566E+000
 6.7000275E+002, 1.5115788E+001, 1.5166657E+001, 1.5215169E+001, 1.5281588E+001, 1.5352052E+001, 1.5447920E+001, 1.5594297E+001, 1.5946769E+001, 1.6645215E+001, 1.7934823E+001, 1.8205731E+001, 2.4677240E+001, 2.3929395E+001, 2.4248790E+001, 2.5181517E+001, 2.5720493E+001, 3.2716141E+000
 6.8000176E+002, 1.5131161E+001, 1.5178579E+001, 1.5219416E+001, 1.5273812E+001, 1.5331394E+001, 1.5413899E+001, 1.5545790E+001, 1.5892939E+001, 1.6567044E+001, 1.7853452E+001, 1.7791488E+001, 2.4383495E+001, 2.4601573E+001, 2.4261369E+001, 2.4852277E+001, 2.4692909E+001, 3.1822078E+000
 6.9000239E+002, 1.5102766E+001, 1.5157334E+001, 1.5214308E+001, 1.5292194E+001, 1.5366179E+001, 1.5449989E+001, 1.5569014E+001, 1.5910889E+001, 1.6562897E+001, 1.7747549E+001, 1.7549227E+001, 2.3520217E+001, 2.2598296E+001, 2.3410479E+001, 2.4207644E+001, 2.4400337E+001, 3.1340220E+000
 7.0000207E+002, 1.5096851E+001, 1.5131847E+001, 1.5164818E+001, 1.5218748E+001, 1.5281912E+001, 1.5368857E+001, 1.5498326E+001, 1.5847309E+001, 1.6428536E+001, 1.7709620E+001, 1.7240953E+001, 2.4349245E+001, 2.1950659E+001, 2.1743865E+001, 2.1963977E+001, 2.1878842E+001, 3.3193955E+000
 7.1000245E+002, 1.5102452E+001, 1.5142567E+001, 1.5180230E+001, 1.5233444E+001, 1.5293570E+001, 1.5379776E+001, 1.5531414E+001, 1.5893398E+001, 1.6479622E+001, 1.7543866E+001, 1.7827290E+001, 2.5234581E+001, 2.4149757E+001, 2.4095203E+001, 2.4134825E+001, 2.3961677E+001, 3.2078947E+000
 7.2000381E+002, 1.5086411E+001, 1.5120887E+001, 1.5154528E+001, 1.5211533E+001, 1.5271201E+001, 1.5350917E+001, 1.5471249E+001, 1.5768550E+001, 1.6329640E+001, 1.7488854E+001, 1.7465503E+001, 2.2503771E+001, 2.1307872E+001, 2.2276879E+001, 2.2800794E+001, 2.3326101E+001, 3.3362255E+000
 7.3000277E+002, 1.5116567E+001, 1.5158585E+001, 1.5195396E+001, 1.5250626E+001, 1.5314812E+001, 1.5404275E+001, 1.5537079E+001, 1.5834507E+001, 1.6337894E+001, 1.7504965E+001, 1.7992484E+001, 2.5569803E+001, 2.4232566E+001, 2.4458971E+001, 2.4273849E+001, 2.3653968E+001, 3.4419394E+000
 7.4000296E+002, 1.5102363E+001, 1.5144521E+001, 1.5181235E+001, 1.5243353E+001, 1.5308223E+001, 1.5393018E+001, 1.5509143E+001, 1.5814191E+001, 1.6310721E+001, 1.7443674E+001, 1.7845282E+001, 2.4297392E+001, 2.2885997E+001, 2.3109586E+001, 2.3674868E+001, 2.4098742E+001, 3.0412490E+000
 7.5000096E+002, 1.5128371E+001, 1.5172013E+001, 1.5210823E+001, 1.5257668E+001, 1.5313606E+001, 1.5404146E+001, 1.5549908E+001, 1.5869691E+001, 1.6501564E+001, 1.7465946E+001, 1.7377191E+001, 2.3648781E+001, 2.3177324E+001, 2.4346752E+001, 2.3928968E+001, 2.3129378E+001, 2.8343525E+000
 7.6000280E+002, 1.5146535E+001, 1.5190795E+001, 1.5230668E+001, 1.5280655E+001, 1.5342688E+001, 1.5439152E+001, 1.5580235E+001, 1.5893630E+001, 1.6521207E+001, 1.7477951E+001, 1.7033002E+001, 2.3574358E+001, 2.3666273E+001, 2.8928096E+001, 3.1169291E+001, 2.9985453E+001, 3.1172703E+000
