s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m3/s
 1.2001068E+002, 1.4999622E+001, 1.4999404E+001, 1.4999195E+001, 1.4998936E+001, 1.4998957E+001, 1.4998970E+001, 1.4998702E+001, 1.5000802E+001, 1.5057676E+001, 1.5316015E+001, 1.5344292E+001, 1.5201117E+001, 1.5085988E+001, 1.5039795E+001, 1.5017784E+001, 1.5036075E+001,-6.3186618E-002
 1.3000729E+002, 1.4999893E+001, 1.4999632E+001, 1.4999357E+001, 1.4999107E+001, 1.4998807E+001, 1.4998875E+001, 1.4998838E+001, 1.4999495E+001, 1.5044994E+001, 1.5206950E+001, 1.5246447E+001, 1.5164815E+001, 1.5101309E+001, 1.5040494E+001, 1.5024397E+001, 1.5036189E+001, 4.5373848E-001
 1.4002709E+002, 1.4999644E+001, 1.4999754E+001, 1.4999708E+001, 1.4999485E+001, 1.4999195E+001, 1.4999027E+001, 1.4998926E+001, 1.4999026E+001, 1.5008809E+001, 1.5160351E+001, 1.5167541E+001, 1.5077807E+001, 1.5123101E+001, 1.5030211E+001, 1.5039798E+001, 1.5032598E+001, 3.5607152E-001
 1.5002603E+002, 1.4999587E+001, 1.4999510E+001, 1.4999465E+001, 1.4999440E+001, 1.4999404E+001, 1.4999355E+001, 1.4999276E+001, 1.4999170E+001, 1.5000669E+001, 1.5039426E+001, 1.5088092E+001, 1.5056568E+001, 1.5074979E+001, 1.5077898E+001, 1.5055469E+001, 1.5040112E+001, 8.9949912E-001
 1.6000227E+002, 1.4999632E+001, 1.4999578E+001, 1.4999516E+001, 1.4999430E+001, 1.4999345E+001, 1.4999268E+001, 1.4999181E+001, 1.4998995E+001, 1.4998907E+001, 1.5003056E+001, 1.5009519E+001, 1.4991168E+001, 1.5005404E+001, 1.5040059E+001, 1.5058019E+001, 1.5064601E+001, 1.7580996E+000
 1.7000983E+002, 1.4999128E+001, 1.4999088E+001, 1.4999076E+001, 1.4999074E+001, 1.4999068E+001, 1.4999044E+001, 1.4999007E+001, 1.4998888E+001, 1.4998623E+001, 1.4998854E+001, 1.4999625E+001, 1.5010591E+001, 1.4995041E+001, 1.4994551E+001, 1.4998165E+001, 1.5002015E+001, 2.8790017E+000
 1.8000918E+002, 1.4999277E+001, 1.4999190E+001, 1.4999122E+001, 1.4999043E+001, 1.4998972E+001, 1.4998896E+001, 1.4998826E+001, 1.4998724E+001, 1.4998517E+001, 1.4998501E+001, 1.5001146E+001, 1.5007693E+001, 1.5004494E+001, 1.4998973E+001, 1.4998351E+001, 1.4997764E+001, 3.3292932E+000
 1.9000669E+002, 1.4999351E+001, 1.4999287E+001, 1.4999231E+001, 1.4999169E+001, 1.4999111E+001, 1.4999047E+001, 1.4998994E+001, 1.4998883E+001, 1.4998626E+001, 1.4998532E+001, 1.5000389E+001, 1.5013158E+001, 1.5004325E+001, 1.5000118E+001, 1.4999502E+001, 1.4998587E+001, 3.6168989E+000
 2.0000156E+002, 1.4999411E+001, 1.4999369E+001, 1.4999326E+001, 1.4999268E+001, 1.4999209E+001, 1.4999146E+001, 1.4999094E+001, 1.4998998E+001, 1.4998759E+001, 1.4998678E+001, 1.5000665E+001, 1.5005533E+001, 1.5002311E+001, 1.4999660E+001, 1.4998891E+001, 1.4998391E+001, 3.6548641E+000
 2.1000834E+002, 1.4999370E+001, 1.4999320E+001, 1.4999278E+001, 1.4999228E+001, 1.4999180E+001, 1.4999128E+001, 1.4999085E+001, 1.4998995E+001, 1.4998751E+001, 1.4998689E+001, 1.5000491E+001, 1.5010566E+001, 1.5002955E+001, 1.5000290E+001, 1.4999008E+001, 1.4998324E+001, 3.5037993E+000
 2.2000037E+002, 1.4999396E+001, 1.4999347E+001, 1.4999301E+001, 1.4999244E+001, 1.4999189E+001, 1.4999129E+001, 1.4999071E+001, 1.4998958E+001, 1.4998704E+001, 1.4998621E+001, 1.4999387E+001, 1.5011475E+001, 1.5005167E+001, 1.5000083E+001, 1.4998816E+001, 1.4998468E+001, 3.6164609E+000
 2.3000129E+002, 1.4999474E+001, 1.4999435E+001, 1.4999391E+001, 1.4999336E+001, 1.4999282E+001, 1.4999220E+001, 1.4999174E+001, 1.4999090E+001, 1.4998867E+001, 1.4998839E+001, 1.4999302E+001, 1.5009220E+001, 1.5001262E+001, 1.4999023E+001, 1.4997708E+001, 1.4997468E+001, 3.7422356E+000
 2.4000294E+002, 1.4999542E+001, 1.4999534E+001, 1.4999508E+001, 1.4999460E+001, 1.4999406E+001, 1.4999345E+001, 1.4999292E+001, 1.4999196E+001, 1.4998934E+001, 1.4998833E+001, 1.4999650E+001, 1.5017804E+001, 1.5005159E+001, 1.5001026E+001, 1.4998926E+001, 1.4998074E+001, 3.6669789E+000
 2.5000589E+002, 1.4999520E+001, 1.4999522E+001, 1.4999506E+001, 1.4999472E+001, 1.4999435E+001, 1.4999391E+001, 1.4999355E+001, 1.4999286E+001, 1.4999054E+001, 1.4998992E+001, 1.4999845E+001, 1.5013368E+001, 1.5005328E+001, 1.5001182E+001, 1.4999728E+001, 1.4998750E+001, 3.5793832E+000
 2.6000551E+002, 1.4999456E+001, 1.4999456E+001, 1.4999449E+001, 1.4999428E+001, 1.4999390E+001, 1.4999340E+001, 1.4999296E+001, 1.4999169E+001, 1.4998831E+001, 1.4998694E+001, 1.5000178E+001, 1.5015587E+001, 1.5007203E+001, 1.5002389E+001, 1.4999938E+001, 1.4998636E+001, 3.5664242E+000
 2.7000985E+002, 1.4999443E+001, 1.4999416E+001, 1.4999391E+001, 1.4999357E+001, 1.4999315E+001, 1.4999259E+001, 1.4999210E+001, 1.4999108E+001, 1.4998832E+001, 1.4998729E+001, 1.5000980E+001, 1.5012937E+001, 1.5002986E+001, 1.4997916E+001, 1.4997554E+001, 1.4998200E+001, 3.4417722E+000
 2.8000421E+002, 1.4999335E+001, 1.4999293E+001, 1.4999261E+001, 1.4999224E+001, 1.4999185E+001, 1.4999137E+001, 1.4999096E+001, 1.4998988E+001, 1.4998712E+001, 1.4999132E+001, 1.5000590E+001, 1.5010906E+001, 1.5001525E+001, 1.4997591E+001, 1.4997211E+001, 1.4997316E+001, 3.4914913E+000
 2.9000598E+002, 1.4999400E+001, 1.4999345E+001, 1.4999293E+001, 1.4999231E+001, 1.4999168E+001, 1.4999102E+001, 1.4999055E+001, 1.4998962E+001, 1.4998744E+001, 1.4998781E+001, 1.5001875E+001, 1.5008881E+001, 1.5003620E+001, 1.4998272E+001, 1.4997491E+001, 1.4996749E+001, 3.7421032E+000
 3.0000764E+002, 1.5001948E+001, 1.5002921E+001, 1.5003615E+001, 1.5004290E+001, 1.5004914E+001, 1.5006754E+001, 1.5010519E+001, 1.5018459E+001, 1.5023879E+001, 1.5023186E+001, 1.5034694E+001, 1.5375698E+001, 1.5252333E+001, 1.5065410E+001, 1.5037205E+001, 1.5018185E+001, 3.7366332E+000
 3.1000686E+002, 1.5062754E+001, 1.5076797E+001, 1.5079302E+001, 1.5073508E+001, 1.5069887E+001, 1.5084934E+001, 1.5130106E+001, 1.5228118E+001, 1.5324515E+001, 1.5346040E+001, 1.5645688E+001, 1.6420755E+001, 3.4775180E+001, 2.3227920E+001, 2.1083592E+001, 1.9256895E+001, 3.8216539E+000
 3.2000381E+002, 1.5262192E+001, 1.5307447E+001, 1.5307012E+001, 1.5274959E+001, 1.5257401E+001, 1.5306154E+001, 1.5459426E+001, 1.5789445E+001, 1.6141729E+001, 1.6312696E+001, 3.3635790E+001, 2.9380489E+001, 8.3936145E+001, 4.6852084E+001, 4.3645749E+001, 3.9824262E+001, 3.9304757E+000
 3.3000475E+002, 1.5554534E+001, 1.5607383E+001, 1.5580025E+001, 1.5510508E+001, 1.5494626E+001, 1.5621634E+001, 1.5929256E+001, 1.6532062E+001, 1.7176958E+001, 1.7683359E+001, 6.2544227E+001, 7.0161321E+001, 1.2871450E+002, 9.0498781E+001, 8.1554165E+001, 7.6790476E+001, 4.0568918E+000
 3.4000021E+002, 1.6016344E+001, 1.6126724E+001, 1.6097337E+001, 1.5990370E+001, 1.5948016E+001, 1.6139808E+001, 1.6661434E+001, 1.7801771E+001, 1.9200761E+001, 2.0597571E+001, 6.8916782E+001, 8.4640266E+001, 1.8044132E+002, 1.3600670E+002, 1.2809758E+002, 1.1932248E+002, 4.6558874E+000
 3.5000557E+002, 1.6204836E+001, 1.6367344E+001, 1.6385655E+001, 1.6328418E+001, 1.6312466E+001, 1.6539910E+001, 1.7179366E+001, 1.8590376E+001, 2.0328932E+001, 2.2514876E+001, 2.8944176E+001, 3.8714499E+001, 2.1475519E+002, 1.5055851E+002, 1.4900330E+002, 1.4275561E+002, 5.1541364E+000
 3.6000151E+002, 1.6367998E+001, 1.6586068E+001, 1.6644675E+001, 1.6620917E+001, 1.6620740E+001, 1.6897530E+001, 1.7688802E+001, 1.9536708E+001, 2.1861141E+001, 2.5028379E+001, 3.0628613E+001, 6.3255419E+001, 2.3605179E+002, 1.6227716E+002, 1.6170768E+002, 1.5774803E+002, 5.0536682E+000
 3.7000293E+002, 1.6484763E+001, 1.6822853E+001, 1.7005424E+001, 1.7094093E+001, 1.7142612E+001, 1.7470027E+001, 1.8438150E+001, 2.0867218E+001, 2.4118576E+001, 2.8822762E+001, 7.8570107E+001, 1.2781010E+002, 2.7061723E+002, 1.9726935E+002, 1.9328598E+002, 1.8279467E+002, 5.0116255E+000
 3.8000281E+002, 1.6449589E+001, 1.6765637E+001, 1.6963083E+001, 1.7146017E+001, 1.7291281E+001, 1.7632813E+001, 1.8587331E+001, 2.1185385E+001, 2.4961229E+001, 3.0555660E+001, 6.3832125E+001, 8.5760930E+001, 3.1559534E+002, 2.0628257E+002, 2.0544468E+002, 1.9795855E+002, 5.3806598E+000
 3.9000070E+002, 1.6579047E+001, 1.6964635E+001, 1.7233210E+001, 1.7509326E+001, 1.7725859E+001, 1.8157859E+001, 1.9302265E+001, 2.2424083E+001, 2.6997507E+001, 3.3628730E+001, 6.1499133E+001, 1.0326909E+002, 3.5070170E+002, 2.1898385E+002, 2.2162954E+002, 2.1593358E+002, 5.6682982E+000
 4.0000308E+002, 1.6613317E+001, 1.7046355E+001, 1.7404282E+001, 1.7882917E+001, 1.8351077E+001, 1.8998711E+001, 2.0372328E+001, 2.4279379E+001, 3.0313550E+001, 3.8858402E+001, 4.9636218E+001, 9.1305366E+001, 4.4329728E+002, 2.7527318E+002, 2.6436923E+002, 2.4869659E+002, 5.9377346E+000
 4.1000323E+002, 1.5978637E+001, 1.6254520E+001, 1.6500238E+001, 1.6843641E+001, 1.7254503E+001, 1.7930110E+001, 1.9096260E+001, 2.1960636E+001, 2.6463948E+001, 3.2955587E+001, 3.9467649E+001, 8.5085690E+001, 2.4582207E+002, 2.2249711E+002, 2.1807598E+002, 2.0599662E+002, 5.3294335E+000
 4.2000213E+002, 1.5607994E+001, 1.5748533E+001, 1.5908083E+001, 1.6211923E+001, 1.6636698E+001, 1.7317188E+001, 1.8346083E+001, 2.0641097E+001, 2.4658020E+001, 3.1067693E+001, 3.8415470E+001, 1.1404054E+002, 1.9872061E+002, 1.7357966E+002, 1.5616060E+002, 1.3330616E+002, 4.9945928E+000
 4.3000428E+002, 1.5573188E+001, 1.5705039E+001, 1.5830990E+001, 1.6069537E+001, 1.6443336E+001, 1.7112914E+001, 1.8119042E+001, 2.0312632E+001, 2.4146061E+001, 3.0408053E+001, 4.6815679E+001, 1.1845951E+002, 1.9177279E+002, 1.5392594E+002, 1.4383617E+002, 1.2902940E+002, 4.7494837E+000
 4.4000298E+002, 1.5604354E+001, 1.5750243E+001, 1.5871461E+001, 1.6095844E+001, 1.6483472E+001, 1.7204316E+001, 1.8261842E+001, 2.0521622E+001, 2.4556407E+001, 3.1424611E+001, 6.4779672E+001, 1.4169893E+002, 2.3030341E+002, 1.6096603E+002, 1.5037715E+002, 1.3144979E+002, 4.6993447E+000
 4.5000093E+002, 1.5565212E+001, 1.5729644E+001, 1.5879221E+001, 1.6132907E+001, 1.6591992E+001, 1.7431356E+001, 1.8617796E+001, 2.1165083E+001, 2.5606487E+001, 3.3417942E+001, 6.4547032E+001, 1.5217687E+002, 2.2778445E+002, 1.8772339E+002, 1.6617035E+002, 1.3633317E+002, 4.8981915E+000
 4.6000112E+002, 1.5560313E+001, 1.5707541E+001, 1.5848790E+001, 1.6136512E+001, 1.6571203E+001, 1.7309113E+001, 1.8385950E+001, 2.0685843E+001, 2.4695877E+001, 3.1584843E+001, 4.9463318E+001, 1.4944079E+002, 1.9691725E+002, 1.5088561E+002, 1.4298945E+002, 1.3073082E+002, 4.7424648E+000
 4.7000148E+002, 1.5613254E+001, 1.5766835E+001, 1.5899347E+001, 1.6142104E+001, 1.6542626E+001, 1.7288009E+001, 1.8409480E+001, 2.0659287E+001, 2.4377276E+001, 3.0180278E+001, 4.4489084E+001, 1.0567186E+002, 2.3341163E+002, 1.5327587E+002, 1.4679158E+002, 1.4134656E+002, 4.6783749E+000
 4.8000037E+002, 1.5566632E+001, 1.5711781E+001, 1.5835389E+001, 1.5992512E+001, 1.6254862E+001, 1.6824254E+001, 1.7699877E+001, 1.9558196E+001, 2.2734797E+001, 2.7689384E+001, 4.3394096E+001, 1.0461658E+002, 1.6812469E+002, 1.3430306E+002, 1.2920445E+002, 1.1969386E+002, 4.6788119E+000
 4.9000115E+002, 1.5481900E+001, 1.5597047E+001, 1.5706166E+001, 1.5894316E+001, 1.6193833E+001, 1.6752916E+001, 1.7604789E+001, 1.9412275E+001, 2.2490949E+001, 2.7269408E+001, 5.0992321E+001, 9.6558380E+001, 1.5435806E+002, 1.1842370E+002, 1.0910005E+002, 1.0369295E+002, 4.3819233E+000
 5.0000028E+002, 1.5528126E+001, 1.5659058E+001, 1.5749774E+001, 1.5884973E+001, 1.6142877E+001, 1.6688766E+001, 1.7542445E+001, 1.9319847E+001, 2.2084369E+001, 2.5651782E+001, 5.8806473E+001, 8.6256555E+001, 1.3591346E+002, 9.7268528E+001, 9.1308317E+001, 9.3838038E+001, 4.2948161E+000
 5.1000068E+002, 1.5590812E+001, 1.5742300E+001, 1.5856000E+001, 1.5979354E+001, 1.6212632E+001, 1.6786832E+001, 1.7728162E+001, 1.9776761E+001, 2.3079334E+001, 2.7118556E+001, 3.7791204E+001, 7.4209071E+001, 1.4706915E+002, 1.0863388E+002, 1.0160341E+002, 9.6513908E+001, 4.5581513E+000
 5.2000147E+002, 1.5525300E+001, 1.5653874E+001, 1.5751095E+001, 1.5902447E+001, 1.6148961E+001, 1.6677571E+001, 1.7528658E+001, 1.9295900E+001, 2.1979065E+001, 2.5327400E+001, 2.9199377E+001, 6.6603321E+001, 1.3939860E+002, 1.0951461E+002, 1.1024132E+002, 1.0398625E+002, 4.6719435E+000
 5.3000122E+002, 1.5421364E+001, 1.5536496E+001, 1.5635203E+001, 1.5781716E+001, 1.5979032E+001, 1.6398334E+001, 1.7125346E+001, 1.8715068E+001, 2.1117252E+001, 2.3898067E+001, 2.6385479E+001, 5.6386162E+001, 1.0240004E+002, 8.9132718E+001, 8.1413088E+001, 8.1550468E+001, 4.4807879E+000
 5.4000151E+002, 1.5254793E+001, 1.5329211E+001, 1.5385490E+001, 1.5477200E+001, 1.5615180E+001, 1.5846184E+001, 1.6255792E+001, 1.7138462E+001, 1.8412986E+001, 1.9767605E+001, 2.2684181E+001, 3.2264157E+001, 4.9578802E+001, 6.1752305E+001, 5.8752765E+001, 5.5280103E+001, 3.8151210E+000
 5.5000417E+002, 1.5103389E+001, 1.5139039E+001, 1.5167235E+001, 1.5226292E+001, 1.5335897E+001, 1.5494861E+001, 1.5733699E+001, 1.6240317E+001, 1.7101932E+001, 1.8199468E+001, 2.0111420E+001, 2.1742715E+001, 2.4153896E+001, 3.0203003E+001, 3.2405346E+001, 3.2451727E+001, 3.6291885E+000
 5.6000061E+002, 1.5078136E+001, 1.5110900E+001, 1.5137281E+001, 1.5182552E+001, 1.5258868E+001, 1.5387571E+001, 1.5591003E+001, 1.6031793E+001, 1.6801573E+001, 1.7756543E+001, 1.9419385E+001, 1.9366271E+001, 1.8644662E+001, 1.8830517E+001, 1.9529682E+001, 2.0028567E+001, 3.5285800E+000
 5.7000179E+002, 1.5063922E+001, 1.5089896E+001, 1.5118528E+001, 1.5186165E+001, 1.5285247E+001, 1.5404242E+001, 1.5591613E+001, 1.5974358E+001, 1.6625912E+001, 1.7509145E+001, 1.9071366E+001, 1.7818000E+001, 1.7011408E+001, 1.6818600E+001, 1.7431624E+001, 1.7913318E+001, 6.7937905E+000
 5.8000078E+002, 1.5060567E+001, 1.5083165E+001, 1.5112722E+001, 1.5164332E+001, 1.5228638E+001, 1.5330272E+001, 1.5496644E+001, 1.5857684E+001, 1.6370146E+001, 1.7153078E+001, 1.8297782E+001, 1.7121602E+001, 1.6637410E+001, 1.7350975E+001, 1.8061613E+001, 1.8254156E+001, 1.1039744E+001
 5.9000128E+002, 1.5061110E+001, 1.5089598E+001, 1.5117871E+001, 1.5165822E+001, 1.5235594E+001, 1.5340730E+001, 1.5502958E+001, 1.5843041E+001, 1.6302385E+001, 1.7025035E+001, 1.8037081E+001, 1.6716822E+001, 1.6368387E+001, 1.8146161E+001, 1.8875645E+001, 1.9050395E+001, 1.1836665E+001
 6.0000000E+002, 1.5050391E+001, 1.5075702E+001, 1.5105660E+001, 1.5154235E+001, 1.5212661E+001, 1.5300797E+001, 1.5449393E+001, 1.5764490E+001, 1.6192089E+001, 1.6823630E+001, 1.7719541E+001, 1.6584711E+001, 1.6327749E+001, 1.8248558E+001, 1.8857009E+001, 1.8748001E+001, 1.2208767E+001
