s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS,MLR_WATER VAPOR
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6909462E-002,-2.2644081E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6909484E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0034876E+001, 0.0000000E+000, 0.0000000E+000,-3.5102600E-004,-5.6597969E-001, 8.9986396E-004,-2.3010012E-018, 0.0000000E+000, 0.0000000E+000,-9.5486875E-004,-5.6543085E-001, 3.3199470E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0031485E+001, 0.0000000E+000, 0.0000000E+000, 4.5292731E-005, 1.7249493E+000,-2.8041030E-003,-1.1794696E-018, 0.0000000E+000, 0.0000000E+000,-2.6629687E-003, 1.7221905E+000, 1.3710751E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0028093E+001, 0.0000000E+000, 0.0000000E+000, 1.0444252E-004,-1.2375043E+000,-2.8643357E-003,-5.1542732E-019, 0.0000000E+000, 0.0000000E+000,-6.1826872E-003,-1.2402642E+000,-1.2161859E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0024704E+001, 0.0000000E+000, 0.0000000E+000, 1.5424400E-004,-6.1772717E-001,-1.8674178E-003,-7.9258462E-019, 0.0000000E+000, 0.0000000E+000,-2.1333028E-003,-6.1944034E-001,-1.0703643E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0021313E+001, 0.0000000E+000, 0.0000000E+000, 1.6220845E-004, 7.6561713E-001,-1.3726734E-003,-2.4595029E-018, 0.0000000E+000, 0.0000000E+000,-1.2687695E-003, 7.6440666E-001, 1.6743528E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0017921E+001, 0.0000000E+000, 0.0000000E+000, 1.7304696E-004, 9.7493393E-001,-2.0234702E-003,-1.0625421E-018, 0.0000000E+000, 0.0000000E+000,-2.1001121E-003, 9.7308351E-001, 1.2214873E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0014526E+001, 0.0000000E+000, 0.0000000E+000, 2.1584940E-004,-1.5356851E+000,-1.7836696E-003,-5.7055353E-019, 0.0000000E+000, 0.0000000E+000,-2.5177039E-003,-1.5372529E+000, 1.2002500E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0011139E+001, 0.0000000E+000, 0.0000000E+000, 2.3273120E-004, 4.8737177E-001,-1.2574629E-003,-3.0075146E-018, 0.0000000E+000, 0.0000000E+000,-1.3007031E-003, 4.8634703E-001, 1.6663797E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.0007744E+001, 0.0000000E+000, 0.0000000E+000, 2.4303135E-004,-9.0369910E-002,-1.4047430E-003,-4.2229698E-018, 0.0000000E+000, 0.0000000E+000,-8.2659284E-004,-9.1531621E-002, 4.2616887E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000436E+002, 0.0000000E+000, 0.0000000E+000, 2.3857972E-004, 1.9033917E+000,-2.1698166E-003,-1.4382978E-018, 0.0000000E+000, 0.0000000E+000, 1.2823772E-003, 1.9014605E+000, 2.9058365E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1000096E+002, 0.0000000E+000, 0.0000000E+000, 2.4001341E-004,-2.9491016E+000,-2.1185847E-003,-3.7443079E-018, 0.0000000E+000, 0.0000000E+000,-1.4509031E-003,-2.9509802E+000, 2.1245197E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2006898E+002, 0.0000000E+000, 0.0000000E+000, 2.2191657E-004, 2.7877553E+000, 3.5895213E-004,-1.0726475E-018, 0.0000000E+000, 0.0000000E+000, 2.9813731E-003, 2.7883361E+000, 9.1457533E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3005907E+002, 0.0000000E+000, 0.0000000E+000, 2.2758515E-004,-1.7666585E+000,-1.2223369E-003,-3.3467887E-018, 0.0000000E+000, 0.0000000E+000,-9.9320759E-004,-1.7676532E+000, 1.8474827E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4005324E+002, 0.0000000E+000, 0.0000000E+000, 2.1648636E-004, 7.1063717E-002,-1.7224885E-003,-8.3392647E-018, 0.0000000E+000, 0.0000000E+000, 8.9307652E-004, 6.9557715E-002, 8.0871252E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5001009E+002, 0.0000000E+000, 0.0000000E+000, 2.7011425E-004,-4.4864700E-001, 5.1998317E-004,-1.9631117E-017, 0.0000000E+000, 0.0000000E+000,-1.9793239E-003,-4.4785690E-001, 2.6414096E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6000220E+002, 0.0000000E+000, 0.0000000E+000,-9.9650992E-005, 2.1492652E-002,-1.3223607E-003,-1.7240231E-017, 0.0000000E+000, 0.0000000E+000, 3.1090289E-002, 2.0070640E-002, 5.1485824E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7000481E+002, 0.0000000E+000, 0.0000000E+000,-2.9074290E-005,-4.7607290E-003,-7.4943992E-005,-1.4322651E-017, 0.0000000E+000, 0.0000000E+000,-1.0417757E-002,-4.8647473E-003, 5.9098932E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8000243E+002, 0.0000000E+000, 0.0000000E+000, 1.3340731E-005,-4.6858220E-003, 4.5081405E-004,-1.4489993E-017, 0.0000000E+000, 0.0000000E+000, 3.2941026E-004,-4.2216673E-003, 5.9707945E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9000212E+002, 0.0000000E+000, 0.0000000E+000, 2.3841408E-005,-1.9753623E-003, 7.5024586E-004,-1.4557224E-017, 0.0000000E+000, 0.0000000E+000,-2.9382059E-003,-1.2012750E-003, 6.0927057E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000687E+002, 0.0000000E+000, 0.0000000E+000, 2.9742679E-005, 5.3155482E-004, 6.2938818E-004,-1.4057849E-017, 0.0000000E+000, 0.0000000E+000, 1.5385774E-003, 1.1906857E-003, 5.8184742E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1000269E+002, 0.0000000E+000, 0.0000000E+000, 1.2471738E-005,-6.3125858E-003, 3.1913557E-004,-1.3678062E-017, 0.0000000E+000, 0.0000000E+000,-5.9650716E-004,-5.9809785E-003, 5.8185265E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2000009E+002, 0.0000000E+000, 0.0000000E+000, 1.9130454E-005, 1.8855634E-003, 4.7965088E-004,-1.4231415E-017, 0.0000000E+000, 0.0000000E+000, 9.8612901E-004, 2.3843447E-003, 6.0012351E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3000197E+002, 0.0000000E+000, 0.0000000E+000, 1.2269554E-005,-4.2543184E-003, 3.8000308E-004,-1.4164851E-017, 0.0000000E+000, 0.0000000E+000,-1.2559249E-003,-3.8620458E-003, 6.1230898E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4000287E+002, 0.0000000E+000, 0.0000000E+000, 1.4340016E-005, 4.3965895E-003, 5.1028475E-004,-1.3483842E-017, 0.0000000E+000, 0.0000000E+000, 1.0834923E-003, 4.9212142E-003, 5.7424597E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5000375E+002, 0.0000000E+000, 0.0000000E+000, 1.8223899E-005,-4.5119031E-003, 4.6333028E-004,-1.2819184E-017, 0.0000000E+000, 0.0000000E+000, 1.0165821E-003,-4.0303489E-003, 5.4376862E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
