s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m3/s
 1.2006898E+002, 1.4999486E+001, 1.4998955E+001, 1.4998744E+001, 1.4998709E+001, 1.4998953E+001, 1.5000500E+001, 1.5004969E+001, 1.5046295E+001, 1.5255319E+001, 1.5379130E+001, 1.5223017E+001, 1.5159879E+001, 1.5098426E+001, 1.5033787E+001, 1.5034787E+001, 1.5039660E+001, 3.0228939E-001
 1.3005906E+002, 1.4999634E+001, 1.4999199E+001, 1.4998906E+001, 1.4998513E+001, 1.4998480E+001, 1.4999252E+001, 1.5005512E+001, 1.5258538E+001, 1.5149327E+001, 1.5258230E+001, 1.5269096E+001, 1.5184395E+001, 1.5094561E+001, 1.5034617E+001, 1.5027426E+001, 1.5033840E+001, 9.2765812E-003
 1.4005324E+002, 1.4999662E+001, 1.4999525E+001, 1.4999384E+001, 1.4999054E+001, 1.4998814E+001, 1.4998896E+001, 1.5006493E+001, 1.5208390E+001, 1.5161059E+001, 1.5287645E+001, 1.5285682E+001, 1.5149781E+001, 1.5111452E+001, 1.5027726E+001, 1.5027782E+001, 1.5030597E+001, 6.7334372E-001
 1.5001008E+002, 1.4999513E+001, 1.4999406E+001, 1.4999352E+001, 1.4999309E+001, 1.4999242E+001, 1.4999204E+001, 1.5000411E+001, 1.5031582E+001, 1.5022228E+001, 1.5067766E+001, 1.5120536E+001, 1.5050169E+001, 1.5087023E+001, 1.5060544E+001, 1.5044565E+001, 1.5039788E+001, 2.1399175E+000
 1.6000220E+002, 1.4999334E+001, 1.4999260E+001, 1.4999214E+001, 1.4999167E+001, 1.4999133E+001, 1.4999096E+001, 1.4999189E+001, 1.5001701E+001, 1.5000099E+001, 1.5002715E+001, 1.5007693E+001, 1.5024097E+001, 1.5012376E+001, 1.5012577E+001, 1.5009846E+001, 1.5008408E+001, 4.2309648E+000
 1.7000481E+002, 1.4999386E+001, 1.4999316E+001, 1.4999257E+001, 1.4999193E+001, 1.4999145E+001, 1.4999100E+001, 1.4999081E+001, 1.4999142E+001, 1.4998785E+001, 1.4998832E+001, 1.4999624E+001, 1.5011349E+001, 1.5004429E+001, 1.5001597E+001, 1.5000512E+001, 1.4999697E+001, 4.8561465E+000
 1.8000242E+002, 1.4999404E+001, 1.4999352E+001, 1.4999299E+001, 1.4999218E+001, 1.4999128E+001, 1.4999050E+001, 1.4999020E+001, 1.4998979E+001, 1.4998716E+001, 1.4998752E+001, 1.4999956E+001, 1.5008634E+001, 1.5000203E+001, 1.5000149E+001, 1.4999179E+001, 1.4998314E+001, 4.9059254E+000
 1.9000212E+002, 1.4999466E+001, 1.4999412E+001, 1.4999364E+001, 1.4999315E+001, 1.4999262E+001, 1.4999202E+001, 1.4999138E+001, 1.4999023E+001, 1.4998752E+001, 1.4998748E+001, 1.4999893E+001, 1.5010238E+001, 1.5001619E+001, 1.4999802E+001, 1.4999062E+001, 1.4998436E+001, 5.0060956E+000
 2.0000687E+002, 1.4999309E+001, 1.4999235E+001, 1.4999180E+001, 1.4999127E+001, 1.4999091E+001, 1.4999049E+001, 1.4999022E+001, 1.4998981E+001, 1.4998791E+001, 1.4998783E+001, 1.5000491E+001, 1.5010486E+001, 1.4999646E+001, 1.4999109E+001, 1.4998551E+001, 1.4998071E+001, 4.7806222E+000
 2.1000269E+002, 1.4999449E+001, 1.4999374E+001, 1.4999273E+001, 1.4999134E+001, 1.4999022E+001, 1.4998923E+001, 1.4998876E+001, 1.4998829E+001, 1.4998698E+001, 1.4998707E+001, 1.5000987E+001, 1.5000597E+001, 1.4998173E+001, 1.4997070E+001, 1.4997153E+001, 1.4996863E+001, 4.7805501E+000
 2.2000009E+002, 1.4999377E+001, 1.4999299E+001, 1.4999209E+001, 1.4999097E+001, 1.4999010E+001, 1.4998929E+001, 1.4998882E+001, 1.4998804E+001, 1.4998580E+001, 1.4998706E+001, 1.5000445E+001, 1.5009566E+001, 1.5003785E+001, 1.4999630E+001, 1.4998301E+001, 1.4997630E+001, 4.9311430E+000
 2.3000197E+002, 1.4999472E+001, 1.4999424E+001, 1.4999354E+001, 1.4999258E+001, 1.4999185E+001, 1.4999109E+001, 1.4999055E+001, 1.4998987E+001, 1.4998810E+001, 1.4998842E+001, 1.5001884E+001, 1.5016952E+001, 1.5004657E+001, 1.5000280E+001, 1.4998854E+001, 1.4998731E+001, 5.0309464E+000
 2.4000286E+002, 1.4999398E+001, 1.4999344E+001, 1.4999289E+001, 1.4999219E+001, 1.4999163E+001, 1.4999116E+001, 1.4999088E+001, 1.4999027E+001, 1.4998805E+001, 1.4998882E+001, 1.5001510E+001, 1.5019766E+001, 1.5008892E+001, 1.5002549E+001, 1.5000634E+001, 1.4999404E+001, 4.7181082E+000
 2.5000375E+002, 1.4999347E+001, 1.4999293E+001, 1.4999242E+001, 1.4999174E+001, 1.4999107E+001, 1.4999050E+001, 1.4999024E+001, 1.4998985E+001, 1.4998769E+001, 1.4998788E+001, 1.4999913E+001, 1.5010791E+001, 1.5004271E+001, 1.5001220E+001, 1.4999624E+001, 1.4998577E+001, 4.4677079E+000
 2.6000484E+002, 1.4999456E+001, 1.4999440E+001, 1.4999413E+001, 1.4999368E+001, 1.4999312E+001, 1.4999254E+001, 1.4999225E+001, 1.4999164E+001, 1.4998875E+001, 1.4998903E+001, 1.5000773E+001, 1.5010356E+001, 1.5003041E+001, 1.4999523E+001, 1.4998540E+001, 1.4997854E+001, 4.6057258E+000
 2.7000370E+002, 1.4999391E+001, 1.4999358E+001, 1.4999337E+001, 1.4999315E+001, 1.4999284E+001, 1.4999248E+001, 1.4999230E+001, 1.4999184E+001, 1.4998932E+001, 1.4998930E+001, 1.5001240E+001, 1.5015829E+001, 1.5005971E+001, 1.5002464E+001, 1.5000123E+001, 1.4998977E+001, 4.6929267E+000
 2.8000454E+002, 1.4999409E+001, 1.4999361E+001, 1.4999310E+001, 1.4999245E+001, 1.4999189E+001, 1.4999140E+001, 1.4999113E+001, 1.4999047E+001, 1.4998799E+001, 1.4998752E+001, 1.5001448E+001, 1.5012056E+001, 1.5004787E+001, 1.5001281E+001, 1.4999792E+001, 1.4998952E+001, 4.8305243E+000
 2.9000412E+002, 1.4999435E+001, 1.4999412E+001, 1.4999386E+001, 1.4999344E+001, 1.4999297E+001, 1.4999236E+001, 1.4999204E+001, 1.4999150E+001, 1.4998927E+001, 1.4998901E+001, 1.4999704E+001, 1.5009860E+001, 1.5004026E+001, 1.5001087E+001, 1.4999904E+001, 1.4998830E+001, 4.6304753E+000
 3.0000278E+002, 1.4999442E+001, 1.4999429E+001, 1.4999447E+001, 1.4999504E+001, 1.4999572E+001, 1.4999687E+001, 1.4999872E+001, 1.5000182E+001, 1.5000162E+001, 1.5000221E+001, 1.5001356E+001, 1.5027938E+001, 1.5015838E+001, 1.5007211E+001, 1.5003904E+001, 1.5000326E+001, 4.6234645E+000
 3.1000338E+002, 1.5012437E+001, 1.5017356E+001, 1.5020642E+001, 1.5022981E+001, 1.5024140E+001, 1.5030197E+001, 1.5044996E+001, 1.5080936E+001, 1.5112724E+001, 1.5115345E+001, 1.5304665E+001, 1.6532055E+001, 1.6161707E+001, 1.6179994E+001, 1.5765554E+001, 1.5581466E+001, 4.8757007E+000
 3.2000088E+002, 1.5227496E+001, 1.5253322E+001, 1.5249421E+001, 1.5230437E+001, 1.5223024E+001, 1.5266616E+001, 1.5385153E+001, 1.5651276E+001, 1.5960506E+001, 1.6117484E+001, 1.7664755E+001, 2.3743249E+001, 4.2876386E+001, 4.1212857E+001, 3.6562025E+001, 3.4208014E+001, 4.9800819E+000
 3.3000175E+002, 1.5503765E+001, 1.5550348E+001, 1.5539164E+001, 1.5503127E+001, 1.5490335E+001, 1.5574154E+001, 1.5806627E+001, 1.6346346E+001, 1.6984220E+001, 1.7449712E+001, 1.7543169E+001, 2.0472766E+001, 9.6758613E+001, 5.8137686E+001, 5.6951099E+001, 5.2856688E+001, 5.1752845E+000
 3.4000364E+002, 1.5795488E+001, 1.5879531E+001, 1.5873859E+001, 1.5827089E+001, 1.5809772E+001, 1.5929626E+001, 1.6286777E+001, 1.7145456E+001, 1.8204687E+001, 1.9263456E+001, 1.9519711E+001, 2.1765810E+001, 1.4250143E+002, 7.9689667E+001, 7.6385399E+001, 7.5523203E+001, 5.2859971E+000
 3.5000198E+002, 1.6169386E+001, 1.6340899E+001, 1.6384057E+001, 1.6358324E+001, 1.6344027E+001, 1.6553240E+001, 1.7197764E+001, 1.8781075E+001, 2.0863728E+001, 2.3622213E+001, 2.6556538E+001, 3.1449236E+001, 2.4034830E+002, 1.4757719E+002, 1.4359189E+002, 1.3712670E+002, 5.2833207E+000
 3.6000238E+002, 1.6268342E+001, 1.6527261E+001, 1.6667641E+001, 1.6752957E+001, 1.6807377E+001, 1.7121253E+001, 1.8016617E+001, 2.0223831E+001, 2.3136233E+001, 2.7430232E+001, 3.3682746E+001, 6.0047920E+001, 2.9446314E+002, 1.8697939E+002, 1.8684838E+002, 1.7945843E+002, 5.4272042E+000
 3.7000474E+002, 1.6253963E+001, 1.6518795E+001, 1.6694028E+001, 1.6874886E+001, 1.7034911E+001, 1.7394370E+001, 1.8304874E+001, 2.0592018E+001, 2.3592573E+001, 2.8074208E+001, 3.3364162E+001, 4.7501139E+001, 3.3229298E+002, 2.0736396E+002, 2.0599234E+002, 2.0106154E+002, 5.9387335E+000
 3.8000090E+002, 1.6215320E+001, 1.6477476E+001, 1.6679228E+001, 1.6943391E+001, 1.7204006E+001, 1.7607558E+001, 1.8532118E+001, 2.1056588E+001, 2.4668894E+001, 2.9734228E+001, 3.5622507E+001, 7.3242726E+001, 3.3452730E+002, 2.0114437E+002, 1.9816617E+002, 1.9794875E+002, 6.1536457E+000
 3.9000444E+002, 1.6448958E+001, 1.6828297E+001, 1.7140060E+001, 1.7528991E+001, 1.7873825E+001, 1.8388244E+001, 1.9586674E+001, 2.3018825E+001, 2.8148177E+001, 3.5063106E+001, 4.1132688E+001, 9.9070991E+001, 4.4982061E+002, 2.7037863E+002, 2.5292748E+002, 2.3323623E+002, 6.2423099E+000
 4.0000355E+002, 1.6546653E+001, 1.6952388E+001, 1.7279088E+001, 1.7660645E+001, 1.7990623E+001, 1.8505753E+001, 1.9795290E+001, 2.3426695E+001, 2.8644082E+001, 3.5786797E+001, 4.2079646E+001, 8.4791737E+001, 3.8969201E+002, 2.6527729E+002, 2.5480016E+002, 2.3612802E+002, 6.2231876E+000
 4.1000098E+002, 1.6010303E+001, 1.6253079E+001, 1.6471956E+001, 1.6774115E+001, 1.7147853E+001, 1.7684297E+001, 1.8789195E+001, 2.1644437E+001, 2.5907199E+001, 3.1831027E+001, 3.7526252E+001, 7.2477636E+001, 2.5631863E+002, 2.3982640E+002, 2.3015644E+002, 2.0897284E+002, 5.6177883E+000
 4.2000345E+002, 1.5625235E+001, 1.5764700E+001, 1.5903721E+001, 1.6166184E+001, 1.6535573E+001, 1.7155249E+001, 1.8192040E+001, 2.0638617E+001, 2.4766051E+001, 3.0916257E+001, 4.0890451E+001, 8.2960930E+001, 1.8011272E+002, 1.7290390E+002, 1.6515121E+002, 1.5011773E+002, 5.4747856E+000
 4.3000348E+002, 1.5600343E+001, 1.5722993E+001, 1.5849100E+001, 1.6093966E+001, 1.6434076E+001, 1.7023532E+001, 1.7991233E+001, 2.0250345E+001, 2.4081735E+001, 2.9921533E+001, 3.7622496E+001, 8.7009576E+001, 1.6500731E+002, 1.6526086E+002, 1.5500681E+002, 1.4399177E+002, 5.4918538E+000
 4.4000070E+002, 1.5570356E+001, 1.5670513E+001, 1.5777776E+001, 1.5986082E+001, 1.6284650E+001, 1.6816161E+001, 1.7696696E+001, 1.9643937E+001, 2.2916251E+001, 2.7755125E+001, 3.4137979E+001, 7.7790930E+001, 1.2408469E+002, 1.5679913E+002, 1.4783523E+002, 1.3410205E+002, 5.4160962E+000
 4.5000182E+002, 1.5427695E+001, 1.5521734E+001, 1.5612009E+001, 1.5741943E+001, 1.5898704E+001, 1.6223079E+001, 1.6804468E+001, 1.8053005E+001, 2.0014958E+001, 2.2750773E+001, 2.6217635E+001, 5.7427443E+001, 1.0279691E+002, 1.0674856E+002, 1.0182092E+002, 9.4294552E+001, 4.8489033E+000
 4.6000486E+002, 1.5206131E+001, 1.5260175E+001, 1.5305042E+001, 1.5363949E+001, 1.5428647E+001, 1.5570312E+001, 1.5848370E+001, 1.6443105E+001, 1.7296306E+001, 1.8272089E+001, 1.9881811E+001, 2.4558155E+001, 3.5961810E+001, 4.8624226E+001, 4.8944647E+001, 4.8588716E+001, 4.5510348E+000
 4.7000258E+002, 1.5097744E+001, 1.5124918E+001, 1.5150866E+001, 1.5193201E+001, 1.5254607E+001, 1.5355097E+001, 1.5533681E+001, 1.5936090E+001, 1.6571292E+001, 1.7266044E+001, 1.8347307E+001, 2.0014843E+001, 2.1304839E+001, 2.3838305E+001, 2.4635996E+001, 2.5861292E+001, 4.4486133E+000
 4.8000312E+002, 1.5101612E+001, 1.5134310E+001, 1.5162656E+001, 1.5210120E+001, 1.5263533E+001, 1.5356696E+001, 1.5534631E+001, 1.5949695E+001, 1.6618282E+001, 1.7255593E+001, 1.9035595E+001, 2.1442567E+001, 2.4389543E+001, 2.2770368E+001, 2.2910940E+001, 2.2957675E+001, 4.4197617E+000
 4.9000470E+002, 1.5108366E+001, 1.5138793E+001, 1.5164767E+001, 1.5202388E+001, 1.5255182E+001, 1.5349680E+001, 1.5528272E+001, 1.5922915E+001, 1.6544604E+001, 1.7129170E+001, 1.8376284E+001, 2.0817427E+001, 2.6474390E+001, 2.5929318E+001, 2.6667651E+001, 2.6257589E+001, 4.3036826E+000
 5.0000396E+002, 1.5077537E+001, 1.5100418E+001, 1.5121328E+001, 1.5147573E+001, 1.5185682E+001, 1.5264532E+001, 1.5403287E+001, 1.5717579E+001, 1.6210587E+001, 1.6762977E+001, 1.7662314E+001, 1.9743727E+001, 2.1541333E+001, 2.1679781E+001, 2.2577127E+001, 2.3607510E+001, 4.0741126E+000
 5.1000354E+002, 1.5051259E+001, 1.5068085E+001, 1.5082838E+001, 1.5106978E+001, 1.5152591E+001, 1.5224991E+001, 1.5344595E+001, 1.5616694E+001, 1.6092299E+001, 1.6559594E+001, 1.7604745E+001, 1.7682509E+001, 1.7285334E+001, 1.7172744E+001, 1.7367449E+001, 1.7859886E+001, 3.9615873E+000
 5.2000237E+002, 1.5063534E+001, 1.5088454E+001, 1.5106691E+001, 1.5125841E+001, 1.5155211E+001, 1.5217146E+001, 1.5323697E+001, 1.5582470E+001, 1.6036394E+001, 1.6520737E+001, 1.7419966E+001, 1.6319481E+001, 1.5821737E+001, 1.5479963E+001, 1.5752097E+001, 1.5823629E+001, 3.9235635E+000
 5.3000445E+002, 1.5061104E+001, 1.5084253E+001, 1.5101914E+001, 1.5130893E+001, 1.5161830E+001, 1.5212261E+001, 1.5311235E+001, 1.5539855E+001, 1.5947989E+001, 1.6381252E+001, 1.7334069E+001, 1.6118586E+001, 1.5468865E+001, 1.5087300E+001, 1.5146796E+001, 1.5248767E+001, 4.0590490E+000
 5.4000000E+002, 1.5042446E+001, 1.5055832E+001, 1.5068931E+001, 1.5098565E+001, 1.5142144E+001, 1.5200599E+001, 1.5295995E+001, 1.5519438E+001, 1.5917586E+001, 1.6345282E+001, 1.7199640E+001, 1.5843694E+001, 1.5118785E+001, 1.4821336E+001, 1.4783679E+001, 1.4873894E+001, 4.3056976E+000
