m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 9.1078131E-001,-1.9000000E-001, 2.3640021E-001
 5.7236304E-001, 6.4782276E-001,-1.3510204E-001, 3.4767823E-001
 6.3994892E-001, 4.8421677E-001,-8.0204082E-002, 5.2682825E-001
 7.0753483E-001, 4.1861955E-001,-2.5306122E-002, 8.3062878E-001
 7.7512076E-001, 3.2977493E-001, 2.9591837E-002, 2.0508930E+000
 8.4270669E-001, 2.3677362E-001, 8.4489796E-002, 2.4064553E+000
 9.1029264E-001, 1.9563149E-001, 1.3938776E-001, 2.6094936E+000
 9.7787859E-001, 1.7634256E-001, 1.9428571E-001, 2.7194257E+000
 1.0454645E+000, 1.4847016E-001, 2.4918367E-001, 2.7753190E+000
 1.1130505E+000, 1.2612159E-001, 3.0408163E-001, 2.7501442E+000
 1.1806365E+000, 1.0798599E-001, 3.5897959E-001, 2.6805676E+000
 1.2482224E+000, 9.9278251E-002, 4.1387755E-001, 2.5859147E+000
 1.3158084E+000, 8.5986874E-002, 4.6877551E-001, 2.4753759E+000
 1.3833944E+000, 6.9518259E-002, 5.2367347E-001, 2.3556312E+000
 1.4509804E+000, 6.1122779E-002, 5.7857143E-001, 2.2316574E+000
 1.5185664E+000, 5.6943822E-002, 6.3346939E-001, 2.1069195E+000
 1.5861523E+000, 5.0462397E-002, 6.8836735E-001, 1.9835494E+000
 1.6537383E+000, 4.4920510E-002, 7.4326531E-001, 1.8630521E+000
 1.7213243E+000, 4.0159342E-002, 7.9816327E-001, 1.7466430E+000
 1.7889103E+000, 3.7725546E-002, 8.5306122E-001, 1.5290847E+000
NaN,NaN, 9.0795918E-001, 1.4287697E+000
NaN,NaN, 9.6285714E-001, 1.3341397E+000
NaN,NaN, 1.0177551E+000, 1.2451789E+000
NaN,NaN, 1.0726531E+000, 1.1618859E+000
NaN,NaN, 1.1275510E+000, 1.0841921E+000
NaN,NaN, 1.1824490E+000, 1.0116823E+000
NaN,NaN, 1.2373469E+000, 9.4401876E-001
NaN,NaN, 1.2922449E+000, 8.8102527E-001
NaN,NaN, 1.3471429E+000, 8.2255988E-001
NaN,NaN, 1.4020408E+000, 7.1781881E-001
NaN,NaN, 1.4569388E+000, 6.7100509E-001
NaN,NaN, 1.5118367E+000, 6.2756373E-001
NaN,NaN, 1.5667347E+000, 5.8726330E-001
NaN,NaN, 1.6216327E+000, 5.4988893E-001
NaN,NaN, 1.6765306E+000, 5.1522452E-001
NaN,NaN, 1.7314286E+000, 4.8305154E-001
NaN,NaN, 1.7863265E+000, 4.5317915E-001
NaN,NaN, 1.8412245E+000, 4.2543387E-001
NaN,NaN, 1.8961224E+000, 3.9967266E-001
NaN,NaN, 1.9510204E+000, 3.5357032E-001
NaN,NaN, 2.0059184E+000, 3.3292068E-001
NaN,NaN, 2.0608163E+000, 3.1369052E-001
NaN,NaN, 2.1157143E+000, 2.9577623E-001
NaN,NaN, 2.1706122E+000, 2.7907255E-001
NaN,NaN, 2.2255102E+000, 2.6348219E-001
NaN,NaN, 2.2804082E+000, 2.4891803E-001
NaN,NaN, 2.3353061E+000, 2.3528958E-001
NaN,NaN, 2.3902041E+000, 2.2251381E-001
NaN,NaN, 2.4451020E+000, 2.1052269E-001
NaN,NaN, 2.5000000E+000, 1.8867076E-001
