m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 5.0170222E-001,-1.9000000E-001, 1.3056610E-001
 5.3090656E-001, 5.0170222E-001,-1.3510204E-001, 1.9026341E-001
 5.5703608E-001, 3.5179328E-001,-8.0204082E-002, 2.8585773E-001
 5.8316573E-001, 3.5179328E-001,-2.5306122E-002, 4.4595703E-001
 6.0929549E-001, 2.9643316E-001, 2.9591837E-002, 1.2411673E+000
 6.3542535E-001, 2.6123032E-001, 8.4489796E-002, 1.5526240E+000
 6.6155529E-001, 2.6123032E-001, 1.3938776E-001, 1.7448849E+000
 6.8768531E-001, 2.2520636E-001, 1.9428571E-001, 1.8692707E+000
 7.1381539E-001, 2.2520636E-001, 2.4918367E-001, 1.9499665E+000
 7.3994553E-001, 1.7647976E-001, 3.0408163E-001, 1.9901243E+000
 7.6607573E-001, 1.7647976E-001, 3.5897959E-001, 1.9591190E+000
 7.9220597E-001, 1.5517294E-001, 4.1387755E-001, 1.9051176E+000
 8.1833626E-001, 1.4154521E-001, 4.6877551E-001, 1.8356749E+000
 8.4446659E-001, 1.2587347E-001, 5.2367347E-001, 1.7563461E+000
 8.7059696E-001, 1.2587347E-001, 5.7857143E-001, 1.6710674E+000
 8.9672735E-001, 1.1556666E-001, 6.3346939E-001, 1.5829027E+000
 9.2285778E-001, 1.0373590E-001, 6.8836735E-001, 1.4940841E+000
 9.4898824E-001, 1.0373590E-001, 7.4326531E-001, 1.4062549E+000
 9.7511872E-001, 9.3314024E-002, 7.9816327E-001, 1.3206375E+000
 1.0012492E+000, 8.6603494E-002, 8.5306122E-001, 1.1593893E+000
NaN,NaN, 9.0795918E-001, 1.0845833E+000
NaN,NaN, 9.6285714E-001, 1.0138570E+000
NaN,NaN, 1.0177551E+000, 9.4721393E-001
NaN,NaN, 1.0726531E+000, 8.8468269E-001
NaN,NaN, 1.1275510E+000, 8.2611391E-001
NaN,NaN, 1.1824490E+000, 7.7135920E-001
NaN,NaN, 1.2373469E+000, 7.2026238E-001
NaN,NaN, 1.2922449E+000, 6.7269095E-001
NaN,NaN, 1.3471429E+000, 6.2847673E-001
NaN,NaN, 1.4020408E+000, 5.4937575E-001
NaN,NaN, 1.4569388E+000, 5.1407775E-001
NaN,NaN, 1.5118367E+000, 4.8134836E-001
NaN,NaN, 1.5667347E+000, 4.5100718E-001
NaN,NaN, 1.6216327E+000, 4.2287672E-001
NaN,NaN, 1.6765306E+000, 3.9679343E-001
NaN,NaN, 1.7314286E+000, 3.7258899E-001
NaN,NaN, 1.7863265E+000, 3.5010536E-001
NaN,NaN, 1.8412245E+000, 3.2920153E-001
NaN,NaN, 1.8961224E+000, 3.0975509E-001
NaN,NaN, 1.9510204E+000, 2.7479731E-001
NaN,NaN, 2.0059184E+000, 2.5909106E-001
NaN,NaN, 2.0608163E+000, 2.4444961E-001
NaN,NaN, 2.1157143E+000, 2.3079479E-001
NaN,NaN, 2.1706122E+000, 2.1805221E-001
NaN,NaN, 2.2255102E+000, 2.0614295E-001
NaN,NaN, 2.2804082E+000, 1.9499507E-001
NaN,NaN, 2.3353061E+000, 1.8455004E-001
NaN,NaN, 2.3902041E+000, 1.7475695E-001
NaN,NaN, 2.4451020E+000, 1.6556306E-001
NaN,NaN, 2.5000000E+000, 1.4879407E-001
