m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.3196424E+000,-1.9000000E-001, 3.5874491E-001
 5.7236304E-001, 9.5714450E-001,-1.3510204E-001, 5.1386504E-001
 6.3994892E-001, 7.2526146E-001,-8.0204082E-002, 7.5662693E-001
 7.0753483E-001, 6.3206748E-001,-2.5306122E-002, 1.1575547E+000
 7.7512076E-001, 5.0223119E-001, 2.9591837E-002, 2.5775694E+000
 8.4270669E-001, 3.6489881E-001, 8.4489796E-002, 2.9459166E+000
 9.1029264E-001, 3.0338407E-001, 1.3938776E-001, 3.1520792E+000
 9.7787859E-001, 2.7442156E-001, 1.9428571E-001, 3.2557439E+000
 1.0454645E+000, 2.3255531E-001, 2.4918367E-001, 3.3032836E+000
 1.1130505E+000, 1.9909855E-001, 3.0408163E-001, 3.2646011E+000
 1.1806365E+000, 1.7201144E-001, 3.5897959E-001, 3.1874365E+000
 1.2482224E+000, 1.5845436E-001, 4.1387755E-001, 3.0841266E+000
 1.3158084E+000, 1.3859757E-001, 4.6877551E-001, 2.9633500E+000
 1.3833944E+000, 1.1344048E-001, 5.2367347E-001, 2.8318246E+000
 1.4509804E+000, 1.0081820E-001, 5.7857143E-001, 2.6947543E+000
 1.5185664E+000, 9.4102663E-002, 6.3346939E-001, 2.5557292E+000
 1.5861523E+000, 8.4283375E-002, 6.8836735E-001, 2.4168028E+000
 1.6537383E+000, 7.5776157E-002, 7.4326531E-001, 2.2800031E+000
 1.7213243E+000, 6.8347440E-002, 7.9816327E-001, 2.1473774E+000
 1.7889103E+000, 6.4354632E-002, 8.5306122E-001, 1.8977611E+000
NaN,NaN, 9.0795918E-001, 1.7815103E+000
NaN,NaN, 9.6285714E-001, 1.6713473E+000
NaN,NaN, 1.0177551E+000, 1.5668398E+000
NaN,NaN, 1.0726531E+000, 1.4682344E+000
NaN,NaN, 1.1275510E+000, 1.3755076E+000
NaN,NaN, 1.1824490E+000, 1.2884703E+000
NaN,NaN, 1.2373469E+000, 1.2067814E+000
NaN,NaN, 1.2922449E+000, 1.1301682E+000
NaN,NaN, 1.3471429E+000, 1.0586928E+000
NaN,NaN, 1.4020408E+000, 9.3006171E-001
NaN,NaN, 1.4569388E+000, 8.7210598E-001
NaN,NaN, 1.5118367E+000, 8.1790411E-001
NaN,NaN, 1.5667347E+000, 7.6730951E-001
NaN,NaN, 1.6216327E+000, 7.2012693E-001
NaN,NaN, 1.6765306E+000, 6.7611083E-001
NaN,NaN, 1.7314286E+000, 6.3498152E-001
NaN,NaN, 1.7863265E+000, 5.9658564E-001
NaN,NaN, 1.8412245E+000, 5.6074730E-001
NaN,NaN, 1.8961224E+000, 5.2728326E-001
NaN,NaN, 1.9510204E+000, 4.6690841E-001
NaN,NaN, 2.0059184E+000, 4.3975307E-001
NaN,NaN, 2.0608163E+000, 4.1442759E-001
NaN,NaN, 2.1157143E+000, 3.9081148E-001
NaN,NaN, 2.1706122E+000, 3.6874368E-001
NaN,NaN, 2.2255102E+000, 3.4806306E-001
NaN,NaN, 2.2804082E+000, 3.2859244E-001
NaN,NaN, 2.3353061E+000, 3.1022993E-001
NaN,NaN, 2.3902041E+000, 2.9296880E-001
NaN,NaN, 2.4451020E+000, 2.7672452E-001
NaN,NaN, 2.5000000E+000, 2.4703332E-001
