m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 5.5291174E-001, 0.0000000E+000, 5.8386383E-001
 6.4459234E-002, 7.2895613E-001, 6.6101695E-003, 7.8644748E-001
 7.6526347E-002, 6.1929245E-001, 1.3220339E-002, 8.3350838E-001
 8.8593831E-002, 4.3485520E-001, 1.9830508E-002, 8.5383027E-001
 1.0066155E-001, 3.5901295E-001, 2.6440678E-002, 8.6224767E-001
 1.1272943E-001, 2.8495898E-001, 3.3050847E-002, 8.7133637E-001
 1.2479743E-001, 2.1237802E-001, 3.9661017E-002, 8.8211246E-001
 1.3686551E-001, 1.8158288E-001, 4.6271186E-002, 8.9577357E-001
 1.4893365E-001, 1.5178505E-001, 5.2881356E-002, 8.9541818E-001
 1.6100185E-001, 1.2315047E-001, 5.9491525E-002, 8.9068515E-001
 1.7307008E-001, 1.0549808E-001, 6.6101695E-002, 8.8235429E-001
 1.8513834E-001, 9.1114938E-002, 7.2711864E-002, 8.7072447E-001
 1.9720663E-001, 7.6254224E-002, 7.9322034E-002, 8.5619373E-001
 2.0927494E-001, 6.6886919E-002, 8.5932203E-002, 8.2123560E-001
 2.2134327E-001, 5.9969806E-002, 9.2542373E-002, 8.0087551E-001
 2.3341161E-001, 5.0546287E-002, 9.9152542E-002, 7.7844642E-001
 2.4547997E-001, 4.5192338E-002, 1.0576271E-001, 7.5460684E-001
 2.5754834E-001, 4.1042582E-002, 1.1237288E-001, 7.2991583E-001
 2.6961671E-001, 3.5360247E-002, 1.1898305E-001, 6.7909601E-001
 2.8168510E-001, 3.2341524E-002, 1.2559322E-001, 6.5341946E-001
 2.9375349E-001, 2.9399442E-002, 1.3220339E-001, 6.2789337E-001
 3.0582189E-001, 2.5698741E-002, 1.3881356E-001, 6.0267458E-001
 3.1789029E-001, 2.3736275E-002, 1.4542373E-001, 5.7788696E-001
 3.2995870E-001, 2.1715152E-002, 1.5203390E-001, 5.5359616E-001
 3.4202711E-001, 1.9423323E-002, 1.5864407E-001, 5.0677425E-001
 3.5409553E-001, 1.7838499E-002, 1.6525424E-001, 4.8436532E-001
 3.6616395E-001, 1.6370459E-002, 1.7186441E-001, 4.6269990E-001
 3.7823238E-001, 1.4806744E-002, 1.7847458E-001, 4.4177362E-001
 3.9030080E-001, 1.3621905E-002, 1.8508475E-001, 4.2158642E-001
 4.0236923E-001, 1.2401335E-002, 1.9169492E-001, 4.0213385E-001
NaN,NaN, 1.9830508E-001, 3.6547095E-001
NaN,NaN, 2.0491525E-001, 3.4827771E-001
NaN,NaN, 2.1152542E-001, 3.3182943E-001
NaN,NaN, 2.1813559E-001, 3.1611294E-001
NaN,NaN, 2.2474576E-001, 3.0112077E-001
NaN,NaN, 2.3135593E-001, 2.7326740E-001
NaN,NaN, 2.3796610E-001, 2.6036679E-001
NaN,NaN, 2.4457627E-001, 2.4811232E-001
NaN,NaN, 2.5118644E-001, 2.3647218E-001
NaN,NaN, 2.5779661E-001, 2.2541763E-001
NaN,NaN, 2.6440678E-001, 2.1492014E-001
NaN,NaN, 2.7101695E-001, 1.9548476E-001
NaN,NaN, 2.7762712E-001, 1.8650265E-001
NaN,NaN, 2.8423729E-001, 1.7798330E-001
NaN,NaN, 2.9084746E-001, 1.6990424E-001
NaN,NaN, 2.9745763E-001, 1.6224355E-001
NaN,NaN, 3.0406780E-001, 1.5498038E-001
NaN,NaN, 3.1067797E-001, 1.4156764E-001
NaN,NaN, 3.1728814E-001, 1.3538142E-001
NaN,NaN, 3.2389831E-001, 1.2951683E-001
NaN,NaN, 3.3050847E-001, 1.2395163E-001
NaN,NaN, 3.3711864E-001, 1.1866487E-001
NaN,NaN, 3.4372881E-001, 1.1364020E-001
NaN,NaN, 3.5033898E-001, 1.0431820E-001
NaN,NaN, 3.5694915E-001, 9.9992235E-002
NaN,NaN, 3.6355932E-001, 9.5872728E-002
NaN,NaN, 3.7016949E-001, 9.1947741E-002
NaN,NaN, 3.7677966E-001, 8.8207943E-002
NaN,NaN, 3.8338983E-001, 8.1210326E-002
NaN,NaN, 3.9000000E-001, 7.7918189E-002
