m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 3.1221798E-001, 0.0000000E+000, 3.4132980E-001
 6.4459234E-002, 4.0987931E-001, 6.6101695E-003, 4.9657277E-001
 7.6526347E-002, 3.4945867E-001, 1.3220339E-002, 5.3452630E-001
 8.8593831E-002, 2.4373295E-001, 1.9830508E-002, 5.5310985E-001
 1.0066155E-001, 2.0122934E-001, 2.6440678E-002, 5.6461349E-001
 1.1272943E-001, 1.5876556E-001, 3.3050847E-002, 5.7685484E-001
 1.2479743E-001, 1.1773065E-001, 3.9661017E-002, 5.8935474E-001
 1.3686551E-001, 1.0048619E-001, 4.6271186E-002, 6.0477638E-001
 1.4893365E-001, 8.3712824E-002, 5.2881356E-002, 6.0589038E-001
 1.6100185E-001, 6.7685141E-002, 5.9491525E-002, 6.0328120E-001
 1.7307008E-001, 5.7952301E-002, 6.6101695E-002, 5.9773678E-001
 1.8513834E-001, 5.0228123E-002, 7.2711864E-002, 5.8980396E-001
 1.9720663E-001, 4.1889847E-002, 7.9322034E-002, 5.7983205E-001
 2.0927494E-001, 3.6973596E-002, 8.5932203E-002, 5.5481678E-001
 2.2134327E-001, 3.3092212E-002, 9.2542373E-002, 5.4024302E-001
 2.3341161E-001, 2.8059696E-002, 9.9152542E-002, 5.2466719E-001
 2.4547997E-001, 2.5202093E-002, 1.0576271E-001, 5.0839069E-001
 2.5754834E-001, 2.2888159E-002, 1.1237288E-001, 4.9161721E-001
 2.6961671E-001, 1.9780315E-002, 1.1898305E-001, 4.5713455E-001
 2.8168510E-001, 1.8101715E-002, 1.2559322E-001, 4.3984215E-001
 2.9375349E-001, 1.6476807E-002, 1.3220339E-001, 4.2274895E-001
 3.0582189E-001, 1.4404271E-002, 1.3881356E-001, 4.0586832E-001
 3.1789029E-001, 1.3325570E-002, 1.4542373E-001, 3.8920158E-001
 3.2995870E-001, 1.2172854E-002, 1.5203390E-001, 3.7283060E-001
 3.4202711E-001, 1.0919705E-002, 1.5864407E-001, 3.4132203E-001
 3.5409553E-001, 1.0008823E-002, 1.6525424E-001, 3.2627721E-001
 3.6616395E-001, 9.1627697E-003, 1.7186441E-001, 3.1174423E-001
 3.7823238E-001, 8.3178805E-003, 1.7847458E-001, 2.9773335E-001
 3.9030080E-001, 7.6332807E-003, 1.8508475E-001, 2.8424444E-001
 4.0236923E-001, 6.9791836E-003, 1.9169492E-001, 2.7127863E-001
NaN,NaN, 1.9830508E-001, 2.4692473E-001
NaN,NaN, 2.0491525E-001, 2.3554214E-001
NaN,NaN, 2.1152542E-001, 2.2467985E-001
NaN,NaN, 2.1813559E-001, 2.1432103E-001
NaN,NaN, 2.2474576E-001, 2.0444583E-001
NaN,NaN, 2.3135593E-001, 1.8607247E-001
NaN,NaN, 2.3796610E-001, 1.7754895E-001
NaN,NaN, 2.4457627E-001, 1.6944903E-001
NaN,NaN, 2.5118644E-001, 1.6175722E-001
NaN,NaN, 2.5779661E-001, 1.5445447E-001
NaN,NaN, 2.6440678E-001, 1.4751784E-001
NaN,NaN, 2.7101695E-001, 1.3465942E-001
NaN,NaN, 2.7762712E-001, 1.2870925E-001
NaN,NaN, 2.8423729E-001, 1.2305872E-001
NaN,NaN, 2.9084746E-001, 1.1769076E-001
NaN,NaN, 2.9745763E-001, 1.1259310E-001
NaN,NaN, 3.0406780E-001, 1.0775586E-001
NaN,NaN, 3.1067797E-001, 9.8807611E-002
NaN,NaN, 3.1728814E-001, 9.4665860E-002
NaN,NaN, 3.2389831E-001, 9.0729946E-002
NaN,NaN, 3.3050847E-001, 8.6989072E-002
NaN,NaN, 3.3711864E-001, 8.3431919E-002
NaN,NaN, 3.4372881E-001, 8.0048228E-002
NaN,NaN, 3.5033898E-001, 7.3768549E-002
NaN,NaN, 3.5694915E-001, 7.0854585E-002
NaN,NaN, 3.6355932E-001, 6.8076863E-002
NaN,NaN, 3.7016949E-001, 6.5424437E-002
NaN,NaN, 3.7677966E-001, 6.2888018E-002
NaN,NaN, 3.8338983E-001, 5.8107681E-002
NaN,NaN, 3.9000000E-001, 5.5841069E-002
