m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 2.3502985E-001, 0.0000000E+000, 2.8345392E-001
 6.4459234E-002, 3.1096973E-001, 6.6101695E-003, 4.3014210E-001
 7.6526347E-002, 2.6453522E-001, 1.3220339E-002, 4.6558893E-001
 8.8593831E-002, 1.8226103E-001, 1.9830508E-002, 4.8206209E-001
 1.0066155E-001, 1.4927673E-001, 2.6440678E-002, 4.9190505E-001
 1.1272943E-001, 1.1665191E-001, 3.3050847E-002, 5.0270883E-001
 1.2479743E-001, 8.5472681E-002, 3.9661017E-002, 5.1386879E-001
 1.3686551E-001, 7.2456065E-002, 4.6271186E-002, 5.2685372E-001
 1.4893365E-001, 6.0009494E-002, 5.2881356E-002, 5.2706000E-001
 1.6100185E-001, 4.8137525E-002, 5.9491525E-002, 5.2378019E-001
 1.7307008E-001, 4.1054154E-002, 6.6101695E-002, 5.1773390E-001
 1.8513834E-001, 3.5445742E-002, 7.2711864E-002, 5.0949208E-001
 1.9720663E-001, 2.9420223E-002, 7.9322034E-002, 4.9944692E-001
 2.0927494E-001, 2.5889058E-002, 8.5932203E-002, 4.7497168E-001
 2.2134327E-001, 2.3117767E-002, 9.2542373E-002, 4.6110633E-001
 2.3341161E-001, 1.9529941E-002, 9.9152542E-002, 4.4656807E-001
 2.4547997E-001, 1.7491519E-002, 1.0576271E-001, 4.3157273E-001
 2.5754834E-001, 1.5863970E-002, 1.1237288E-001, 4.1626038E-001
 2.6961671E-001, 1.3666205E-002, 1.1898305E-001, 3.8515045E-001
 2.8168510E-001, 1.2494594E-002, 1.2559322E-001, 3.6961923E-001
 2.9375349E-001, 1.1345588E-002, 1.3220339E-001, 3.5430181E-001
 3.0582189E-001, 9.8928659E-003, 1.3881356E-001, 3.3931878E-001
 3.1789029E-001, 9.1460637E-003, 1.4542373E-001, 3.2472308E-001
 3.2995870E-001, 8.3387351E-003, 1.5203390E-001, 3.1051573E-001
 3.4202711E-001, 7.4744567E-003, 1.5864407E-001, 2.8331041E-001
 3.5409553E-001, 6.8392875E-003, 1.6525424E-001, 2.7037909E-001
 3.6616395E-001, 6.2527216E-003, 1.7186441E-001, 2.5793357E-001
 3.7823238E-001, 5.6719135E-003, 1.7847458E-001, 2.4598653E-001
 3.9030080E-001, 5.1989552E-003, 1.8508475E-001, 2.3454319E-001
 4.0236923E-001, 4.7506334E-003, 1.9169492E-001, 2.2360225E-001
NaN,NaN, 1.9830508E-001, 2.0319355E-001
NaN,NaN, 2.0491525E-001, 1.9369633E-001
NaN,NaN, 2.1152542E-001, 1.8465698E-001
NaN,NaN, 2.1813559E-001, 1.7606471E-001
NaN,NaN, 2.2474576E-001, 1.6790151E-001
NaN,NaN, 2.3135593E-001, 1.5278068E-001
NaN,NaN, 2.3796610E-001, 1.4578384E-001
NaN,NaN, 2.4457627E-001, 1.3913914E-001
NaN,NaN, 2.5118644E-001, 1.3283218E-001
NaN,NaN, 2.5779661E-001, 1.2684817E-001
NaN,NaN, 2.6440678E-001, 1.2117097E-001
NaN,NaN, 2.7101695E-001, 1.1067503E-001
NaN,NaN, 2.7762712E-001, 1.0582804E-001
NaN,NaN, 2.8423729E-001, 1.0122910E-001
NaN,NaN, 2.9084746E-001, 9.6864716E-002
NaN,NaN, 2.9745763E-001, 9.2722619E-002
NaN,NaN, 3.0406780E-001, 8.8790234E-002
NaN,NaN, 3.1067797E-001, 8.1508110E-002
NaN,NaN, 3.1728814E-001, 7.8138186E-002
NaN,NaN, 3.2389831E-001, 7.4936236E-002
NaN,NaN, 3.3050847E-001, 7.1892990E-002
NaN,NaN, 3.3711864E-001, 6.8999456E-002
NaN,NaN, 3.4372881E-001, 6.6246608E-002
NaN,NaN, 3.5033898E-001, 6.1127442E-002
NaN,NaN, 3.5694915E-001, 5.8745994E-002
NaN,NaN, 3.6355932E-001, 5.6474462E-002
NaN,NaN, 3.7016949E-001, 5.4306157E-002
NaN,NaN, 3.7677966E-001, 5.2233847E-002
NaN,NaN, 3.8338983E-001, 4.8336008E-002
NaN,NaN, 3.9000000E-001, 4.6494525E-002
