m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 5.7228739E-001,-1.9000000E-001, 1.6520348E-001
 5.7236304E-001, 3.9778074E-001,-1.3510204E-001, 2.1581845E-001
 6.3994892E-001, 2.9436777E-001,-8.0204082E-002, 2.9101742E-001
 7.0753483E-001, 2.5350797E-001,-2.5306122E-002, 3.9873925E-001
 7.7512076E-001, 1.9844276E-001, 2.9591837E-002, 7.9630199E-001
 8.4270669E-001, 1.4136732E-001, 8.4489796E-002, 9.7800798E-001
 9.1029264E-001, 1.1627563E-001, 1.3938776E-001, 1.0976202E+000
 9.7787859E-001, 1.0461947E-001, 1.9428571E-001, 1.1772149E+000
 1.0454645E+000, 8.7741415E-002, 2.4918367E-001, 1.2446205E+000
 1.1130505E+000, 7.4255633E-002, 3.0408163E-001, 1.3385383E+000
 1.1806365E+000, 6.3340507E-002, 3.5897959E-001, 1.3559122E+000
 1.2482224E+000, 5.8151333E-002, 4.1387755E-001, 1.3551097E+000
 1.3158084E+000, 5.0178077E-002, 4.6877551E-001, 1.3401467E+000
 1.3833944E+000, 4.0358428E-002, 5.2367347E-001, 1.3146841E+000
 1.4509804E+000, 3.5344216E-002, 5.7857143E-001, 1.2813167E+000
 1.5185664E+000, 3.2883854E-002, 6.3346939E-001, 1.2419876E+000
 1.5861523E+000, 2.9023305E-002, 6.8836735E-001, 1.1983157E+000
 1.6537383E+000, 2.5731193E-002, 7.4326531E-001, 1.1516749E+000
 1.7213243E+000, 2.2912392E-002, 7.9816327E-001, 1.1031985E+000
 1.7889103E+000, 2.1493161E-002, 8.5306122E-001, 1.0041285E+000
NaN,NaN, 9.0795918E-001, 9.5493389E-001
NaN,NaN, 9.6285714E-001, 9.0667712E-001
NaN,NaN, 1.0177551E+000, 8.5962864E-001
NaN,NaN, 1.0726531E+000, 8.1398528E-001
NaN,NaN, 1.1275510E+000, 7.6990893E-001
NaN,NaN, 1.1824490E+000, 7.2761711E-001
NaN,NaN, 1.2373469E+000, 6.8721933E-001
NaN,NaN, 1.2922449E+000, 6.4880136E-001
NaN,NaN, 1.3471429E+000, 6.1236705E-001
NaN,NaN, 1.4020408E+000, 5.4542668E-001
NaN,NaN, 1.4569388E+000, 5.1480619E-001
NaN,NaN, 1.5118367E+000, 4.8598876E-001
NaN,NaN, 1.5667347E+000, 4.5888408E-001
NaN,NaN, 1.6216327E+000, 4.3339786E-001
NaN,NaN, 1.6765306E+000, 4.0944135E-001
NaN,NaN, 1.7314286E+000, 3.8692927E-001
NaN,NaN, 1.7863265E+000, 3.6577699E-001
NaN,NaN, 1.8412245E+000, 3.4590275E-001
NaN,NaN, 1.8961224E+000, 3.2723374E-001
NaN,NaN, 1.9510204E+000, 2.9323964E-001
NaN,NaN, 2.0059184E+000, 2.7777717E-001
NaN,NaN, 2.0608163E+000, 2.6324952E-001
NaN,NaN, 2.1157143E+000, 2.4959630E-001
NaN,NaN, 2.1706122E+000, 2.3675848E-001
NaN,NaN, 2.2255102E+000, 2.2468282E-001
NaN,NaN, 2.2804082E+000, 2.1332525E-001
NaN,NaN, 2.3353061E+000, 2.0263997E-001
NaN,NaN, 2.3902041E+000, 1.9258103E-001
NaN,NaN, 2.4451020E+000, 1.8310426E-001
NaN,NaN, 2.5000000E+000, 1.6573609E-001
