m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.0191144E+000, 0.0000000E+000, 6.9848684E-001
 6.1669954E-002, 7.5474046E-001, 1.0131579E-002, 7.4376160E-001
 7.0947373E-002, 7.5474046E-001, 2.0263158E-002, 7.4722041E-001
 8.0224930E-002, 5.7591137E-001, 3.0394737E-002, 7.3394323E-001
 8.9502582E-002, 3.6074583E-001, 4.0526316E-002, 7.1728319E-001
 9.8780302E-002, 2.9309424E-001, 5.0657895E-002, 6.9729585E-001
 1.0805807E-001, 2.4122779E-001, 6.0789474E-002, 6.7186545E-001
 1.1733588E-001, 2.0084091E-001, 7.0921053E-002, 6.4080071E-001
 1.2661372E-001, 1.5349079E-001, 8.1052632E-002, 6.0552929E-001
 1.3589159E-001, 1.3097022E-001, 9.1184211E-002, 5.6793963E-001
 1.4516947E-001, 1.1256620E-001, 1.0131579E-001, 5.2962702E-001
 1.5444737E-001, 9.7403977E-002, 1.1144737E-001, 4.9163598E-001
 1.6372528E-001, 9.7403977E-002, 1.2157895E-001, 4.5473530E-001
 1.7300321E-001, 7.9890443E-002, 1.3171053E-001, 4.1945001E-001
 1.8228114E-001, 7.0142965E-002, 1.4184211E-001, 3.8611541E-001
 1.9155908E-001, 6.1875224E-002, 1.5197368E-001, 3.5487446E-001
 2.0083703E-001, 5.4825592E-002, 1.6210526E-001, 3.2578259E-001
 2.1011499E-001, 4.7018177E-002, 1.7223684E-001, 2.9882764E-001
 2.1939294E-001, 4.2103866E-002, 1.8236842E-001, 2.7394493E-001
 2.2867091E-001, 3.7826111E-002, 1.9250000E-001, 2.5108422E-001
 2.3794888E-001, 3.4087940E-002, 2.0263158E-001, 2.3017506E-001
 2.4722685E-001, 3.0809208E-002, 2.1276316E-001, 2.1108743E-001
 2.5650482E-001, 3.0093417E-002, 2.2289474E-001, 1.9370625E-001
 2.6578280E-001, 2.7349978E-002, 2.3302632E-001, 1.7792222E-001
 2.7506078E-001, 2.4915040E-002, 2.4315789E-001, 1.6359518E-001
 2.8433877E-001, 2.2747056E-002, 2.5328947E-001, 1.5058929E-001
 2.9361675E-001, 2.0458428E-002, 2.6342105E-001, 1.3877518E-001
 3.0289474E-001, 1.8809970E-002, 2.7355263E-001, 1.2805019E-001
 3.1217273E-001, 1.7324770E-002, 2.8368421E-001, 1.1831988E-001
 3.2145072E-001, 1.5983011E-002, 2.9381579E-001, 1.0948375E-001
 3.3072871E-001, 1.4767670E-002, 3.0394737E-001, 1.0145112E-001
 3.4000670E-001, 1.4546535E-002, 3.1407895E-001, 9.4144604E-002
 3.4928469E-001, 1.3499328E-002, 3.2421053E-001, 8.7498932E-002
 3.5856269E-001, 1.2544818E-002, 3.3434211E-001, 8.1451925E-002
 3.6784069E-001, 1.1672692E-002, 3.4447368E-001, 7.5943241E-002
 3.7711868E-001, 1.0705622E-002, 3.5460526E-001, 7.0919525E-002
 3.8639668E-001, 1.0010951E-002, 3.6473684E-001, 6.6334253E-002
 3.9567468E-001, 9.3720661E-003, 3.7486842E-001, 6.2147806E-002
 4.0495268E-001, 8.7831867E-003, 3.8500000E-001, 5.8322495E-002
 4.1423068E-001, 8.2392108E-003, 3.9513158E-001, 5.4820805E-002
