m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.7384007E+001, 0.0000000E+000, 5.1345350E+000
 2.2829520E-001, 1.7384007E+001, 7.5510204E-002, 5.7406016E+000
 2.5262965E-001, 1.4508680E+001, 1.5102041E-001, 5.8965225E+000
 2.7696412E-001, 1.1503928E+001, 2.2653061E-001, 6.1167310E+000
 3.0129859E-001, 1.0052782E+001, 3.0204082E-001, 6.3024786E+000
 3.2563308E-001, 8.8888481E+000, 3.7755102E-001, 6.4695028E+000
 3.4996757E-001, 7.9342835E+000, 4.5306122E-001, 6.5972340E+000
 3.7430207E-001, 7.1369768E+000, 5.2857143E-001, 6.6091348E+000
 3.9863658E-001, 6.0457914E+000, 6.0408163E-001, 6.5088727E+000
 4.2297109E-001, 5.5292636E+000, 6.7959184E-001, 6.4130682E+000
 4.4730560E-001, 5.0774616E+000, 7.5510204E-001, 6.3240112E+000
 4.7164012E-001, 4.6790443E+000, 8.3061224E-001, 6.0915959E+000
 4.9597463E-001, 4.3253017E+000, 9.0612245E-001, 5.7503166E+000
 5.2030915E-001, 3.8189447E+000, 9.8163265E-001, 5.3567248E+000
 5.4464368E-001, 3.5560069E+000, 1.0571429E+000, 4.9598987E+000
 5.6897820E-001, 3.3183183E+000, 1.1326531E+000, 4.5654036E+000
 5.9331273E-001, 3.1026820E+000, 1.2081633E+000, 4.1553853E+000
 6.1764725E-001, 2.9063915E+000, 1.2836735E+000, 3.7223769E+000
 6.4198178E-001, 2.7271434E+000, 1.3591837E+000, 3.2928936E+000
 6.6631631E-001, 2.4563648E+000, 1.4346939E+000, 2.9028331E+000
 6.9065084E-001, 2.3127688E+000, 1.5102041E+000, 2.5466592E+000
 7.1498537E-001, 2.1803551E+000, 1.5857143E+000, 2.2229640E+000
 7.3931990E-001, 2.0579867E+000, 1.6612245E+000, 1.9300927E+000
 7.6365444E-001, 2.0579867E+000, 1.7367347E+000, 1.6775649E+000
 7.8798897E-001, 1.8721862E+000, 1.8122449E+000, 1.4614368E+000
 8.1232350E-001, 1.7701652E+000, 1.8877551E+000, 1.2717912E+000
 8.3665804E-001, 1.6752708E+000, 1.9632653E+000, 1.1065879E+000
 8.6099257E-001, 1.5869021E+000, 2.0387755E+000, 9.6539035E-001
 8.8532710E-001, 1.5045265E+000, 2.1142857E+000, 8.4491466E-001
 9.0966164E-001, 1.3834321E+000, 2.1897959E+000, 7.4186922E-001
 9.3399617E-001, 1.3127906E+000, 2.2653061E+000, 6.5369540E-001
 9.5833071E-001, 1.2466719E+000, 2.3408163E+000, 5.7819932E-001
 9.8266525E-001, 1.1847451E+000, 2.4163265E+000, 5.1324772E-001
 1.0069998E+000, 1.1267085E+000, 2.4918367E+000, 4.5710913E-001
 1.0313343E+000, 1.0722848E+000, 2.5673469E+000, 4.0865244E-001
 1.0556689E+000, 9.9729396E-001, 2.6428571E+000, 3.6680160E-001
 1.0800034E+000, 9.4958963E-001, 2.7183673E+000, 3.3054253E-001
 1.1043379E+000, 9.0468138E-001, 2.7938776E+000, 2.9900293E-001
 1.1286725E+000, 8.6238742E-001, 2.8693878E+000, 2.7154883E-001
 1.1530070E+000, 8.2254010E-001, 2.9448980E+000, 2.4753794E-001
 1.1773415E+000, 7.7422757E-001, 3.0204082E+000, 2.2638757E-001
 1.2016761E+000, 7.3880615E-001, 3.0959184E+000, 2.0760952E-001
 1.2260106E+000, 7.0530773E-001, 3.1714286E+000, 1.9076165E-001
 1.2503452E+000, 6.7361923E-001, 3.2469388E+000, 1.7550716E-001
 1.2746797E+000, 6.4363601E-001, 3.3224490E+000, 1.6153377E-001
 1.2990142E+000, 6.4120538E-001, 3.3979592E+000, 1.4859464E-001
 1.3233488E+000, 6.1287632E-001, 3.4734694E+000, 1.3651283E-001
 1.3476833E+000, 5.8597872E-001, 3.5489796E+000, 1.2512293E-001
 1.3720179E+000, 5.6043343E-001, 3.6244898E+000, 1.1425999E-001
 1.3963524E+000, 5.3616612E-001, 3.7000000E+000, 1.0056585E-001
