m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.4485149E+000,-1.9000000E-001, 4.3830273E-001
 5.7236304E-001, 1.0378382E+000,-1.3510204E-001, 5.6529994E-001
 6.3994892E-001, 7.8048830E-001,-8.0204082E-002, 7.5084917E-001
 7.0753483E-001, 6.7758802E-001,-2.5306122E-002, 1.0138429E+000
 7.7512076E-001, 5.3695381E-001, 2.9591837E-002, 1.6707544E+000
 8.4270669E-001, 3.8917541E-001, 8.4489796E-002, 1.8634106E+000
 9.1029264E-001, 3.2318283E-001, 1.3938776E-001, 1.9900089E+000
 9.7787859E-001, 2.9228979E-001, 1.9428571E-001, 2.0492172E+000
 1.0454645E+000, 2.4707778E-001, 2.4918367E-001, 2.0867481E+000
 1.1130505E+000, 2.1051419E-001, 3.0408163E-001, 2.1341423E+000
 1.1806365E+000, 1.8059915E-001, 3.5897959E-001, 2.1316717E+000
 1.2482224E+000, 1.6645355E-001, 4.1387755E-001, 2.1096343E+000
 1.3158084E+000, 1.4429055E-001, 4.6877551E-001, 2.0714416E+000
 1.3833944E+000, 1.1688843E-001, 5.2367347E-001, 2.0211791E+000
 1.4509804E+000, 1.0269376E-001, 5.7857143E-001, 1.9622783E+000
 1.5185664E+000, 9.5825140E-002, 6.3346939E-001, 1.8972025E+000
 1.5861523E+000, 8.4800715E-002, 6.8836735E-001, 1.8276687E+000
 1.6537383E+000, 7.5368876E-002, 7.4326531E-001, 1.7552747E+000
 1.7213243E+000, 6.7275605E-002, 7.9816327E-001, 1.6814594E+000
 1.7889103E+000, 6.3254338E-002, 8.5306122E-001, 1.5336771E+000
NaN,NaN, 9.0795918E-001, 1.4609117E+000
NaN,NaN, 9.6285714E-001, 1.3892356E+000
NaN,NaN, 1.0177551E+000, 1.3190127E+000
NaN,NaN, 1.0726531E+000, 1.2505023E+000
NaN,NaN, 1.1275510E+000, 1.1839612E+000
NaN,NaN, 1.1824490E+000, 1.1197390E+000
NaN,NaN, 1.2373469E+000, 1.0581453E+000
NaN,NaN, 1.2922449E+000, 9.9943901E-001
NaN,NaN, 1.3471429E+000, 9.4369277E-001
NaN,NaN, 1.4020408E+000, 8.4079680E-001
NaN,NaN, 1.4569388E+000, 7.9361277E-001
NaN,NaN, 1.5118367E+000, 7.4918125E-001
NaN,NaN, 1.5667347E+000, 7.0732713E-001
NaN,NaN, 1.6216327E+000, 6.6790135E-001
NaN,NaN, 1.6765306E+000, 6.3078706E-001
NaN,NaN, 1.7314286E+000, 5.9588754E-001
NaN,NaN, 1.7863265E+000, 5.6308076E-001
NaN,NaN, 1.8412245E+000, 5.3224091E-001
NaN,NaN, 1.8961224E+000, 5.0325325E-001
NaN,NaN, 1.9510204E+000, 4.5034916E-001
NaN,NaN, 2.0059184E+000, 4.2619638E-001
NaN,NaN, 2.0608163E+000, 4.0346111E-001
NaN,NaN, 2.1157143E+000, 3.8206138E-001
NaN,NaN, 2.1706122E+000, 3.6191251E-001
NaN,NaN, 2.2255102E+000, 3.4293743E-001
NaN,NaN, 2.2804082E+000, 3.2506938E-001
NaN,NaN, 2.3353061E+000, 3.0825903E-001
NaN,NaN, 2.3902041E+000, 2.9245988E-001
NaN,NaN, 2.4451020E+000, 2.7760417E-001
NaN,NaN, 2.5000000E+000, 2.5041314E-001
