m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 2.3550851E+000, 0.0000000E+000, 1.7863349E+000
 5.9321271E-002, 2.3550851E+000, 6.0309278E-003, 1.7863349E+000
 6.6249925E-002, 1.7145956E+000, 1.2061856E-002, 1.9626481E+000
 7.3178673E-002, 1.2893375E+000, 1.8092784E-002, 1.9626481E+000
 8.0107492E-002, 1.2893375E+000, 2.4123711E-002, 2.0105562E+000
 8.7036363E-002, 7.8217083E-001, 3.0154639E-002, 2.0051089E+000
 9.3965276E-002, 6.2977096E-001, 3.6185567E-002, 2.0051089E+000
 1.0089422E-001, 6.2977096E-001, 4.2216495E-002, 1.9804489E+000
 1.0782319E-001, 5.1417475E-001, 4.8247423E-002, 1.9804489E+000
 1.1475219E-001, 4.2501449E-001, 5.4278351E-002, 1.9370643E+000
 1.2168120E-001, 4.2501449E-001, 6.0309278E-002, 1.8722935E+000
 1.2861022E-001, 3.2072849E-001, 6.6340206E-002, 1.8722935E+000
 1.3553926E-001, 2.7221577E-001, 7.2371134E-002, 1.7882543E+000
 1.4246831E-001, 2.7221577E-001, 7.8402062E-002, 1.7882543E+000
 1.4939737E-001, 2.3282710E-001, 8.4432990E-002, 1.6908026E+000
 1.5632644E-001, 2.0056890E-001, 9.0463918E-002, 1.5857655E+000
 1.6325552E-001, 2.0056890E-001, 9.6494845E-002, 1.5857655E+000
 1.7018460E-001, 1.6323009E-001, 1.0252577E-001, 1.4778991E+000
 1.7711368E-001, 1.4279593E-001, 1.0855670E-001, 1.4778991E+000
 1.8404278E-001, 1.4279593E-001, 1.1458763E-001, 1.3707208E+000
 1.9097187E-001, 1.2554634E-001, 1.2061856E-001, 1.2664886E+000
 1.9790097E-001, 1.1090278E-001, 1.2664948E-001, 1.2664886E+000
 2.0483007E-001, 1.1090278E-001, 1.3268041E-001, 1.1667423E+000
 2.1175918E-001, 9.4622837E-002, 1.3871134E-001, 1.1667423E+000
 2.1868829E-001, 8.4522233E-002, 1.4474227E-001, 1.0725006E+000
 2.2561740E-001, 8.4522233E-002, 1.5077320E-001, 9.8440380E-001
 2.3254652E-001, 7.5761097E-002, 1.5680412E-001, 9.8440380E-001
 2.3947563E-001, 6.8130193E-002, 1.6283505E-001, 9.0261870E-001
 2.4640475E-001, 6.8130193E-002, 1.6886598E-001, 9.0261870E-001
 2.5333387E-001, 5.9987035E-002, 1.7489691E-001, 8.2708057E-001
 2.6026299E-001, 5.4425509E-002, 1.8092784E-001, 7.5762140E-001
 2.6719212E-001, 5.4425509E-002, 1.8695876E-001, 7.5762140E-001
 2.7412124E-001, 4.9502260E-002, 1.9298969E-001, 6.9401947E-001
 2.8105037E-001, 4.5129451E-002, 1.9902062E-001, 6.9401947E-001
 2.8797949E-001, 4.5129451E-002, 2.0505155E-001, 6.3594674E-001
 2.9490862E-001, 4.0554397E-002, 2.1108247E-001, 5.8301446E-001
 3.0183775E-001, 3.7243342E-002, 2.1711340E-001, 5.8301446E-001
 3.0876688E-001, 3.7243342E-002, 2.2314433E-001, 5.3484995E-001
 3.1569601E-001, 3.4265864E-002, 2.2917526E-001, 5.3484995E-001
 3.2262515E-001, 3.1580705E-002, 2.3520619E-001, 4.9107346E-001
 3.2955428E-001, 3.1580705E-002, 2.4123711E-001, 4.5132453E-001
 3.3648341E-001, 2.8750675E-002, 2.4726804E-001, 4.5132453E-001
 3.4341255E-001, 2.6659251E-002, 2.5329897E-001, 4.1524606E-001
 3.5034168E-001, 2.4755395E-002, 2.5932990E-001, 4.1524606E-001
 3.5727082E-001, 2.4755395E-002, 2.6536082E-001, 3.8250813E-001
 3.6419995E-001, 2.3017906E-002, 2.7139175E-001, 3.5279279E-001
 3.7112909E-001, 2.1428355E-002, 2.7742268E-001, 3.5279279E-001
 3.7805823E-001, 2.1128988E-002, 2.8345361E-001, 3.2579587E-001
 3.8498737E-001, 1.9745522E-002, 2.8948454E-001, 3.2579587E-001
 3.9191650E-001, 1.8474158E-002, 2.9551546E-001, 3.0126252E-001
 3.9884564E-001, 1.8474158E-002, 3.0154639E-001, 2.7895638E-001
 4.0577478E-001, 1.7303152E-002, 3.0757732E-001, 2.7895638E-001
 4.1270392E-001, 1.6222162E-002, 3.1360825E-001, 2.5865305E-001
 4.1963306E-001, 1.5967622E-002, 3.1963918E-001, 2.5865305E-001
 4.2656220E-001, 1.5018369E-002, 3.2567010E-001, 2.4015797E-001
 4.3349134E-001, 1.4139713E-002, 3.3170103E-001, 2.2329332E-001
 4.4042049E-001, 1.4139713E-002, 3.3773196E-001, 2.2329332E-001
 4.4734963E-001, 1.3324710E-002, 3.4376289E-001, 2.0790421E-001
 4.5427877E-001, 1.2567169E-002, 3.4979381E-001, 2.0790421E-001
 4.6120791E-001, 1.2339482E-002, 3.5582474E-001, 1.9384801E-001
 4.6813705E-001, 1.1668815E-002, 3.6185567E-001, 1.8099820E-001
 4.7506620E-001, 1.1044657E-002, 3.6788660E-001, 1.8099820E-001
 4.8199534E-001, 1.1044657E-002, 3.7391753E-001, 1.6924074E-001
 4.8892448E-001, 1.0462660E-002, 3.7994845E-001, 1.6924074E-001
 4.9585362E-001, 9.9188984E-003, 3.8597938E-001, 1.5846984E-001
 5.0278277E-001, 9.7128245E-003, 3.9201031E-001, 1.4859242E-001
 5.0971191E-001, 9.2276122E-003, 3.9804124E-001, 1.4859242E-001
 5.1664106E-001, 8.7742442E-003, 4.0407216E-001, 1.3952747E-001
 5.2357020E-001, 8.7742442E-003, 4.1010309E-001, 1.3120025E-001
 5.3049934E-001, 8.3498554E-003, 4.1613402E-001, 1.3120025E-001
 5.3742849E-001, 7.9518276E-003, 4.2216495E-001, 1.2354083E-001
 5.4435763E-001, 7.7656257E-003, 4.2819588E-001, 1.2354083E-001
 5.5128678E-001, 7.4076289E-003, 4.3422680E-001, 1.1648914E-001
 5.5821592E-001, 7.0721605E-003, 4.4025773E-001, 1.0999371E-001
 5.6514507E-001, 7.0721605E-003, 4.4628866E-001, 1.0999371E-001
 5.7207421E-001, 6.7572490E-003, 4.5231959E-001, 1.0400396E-001
 5.7900336E-001, 6.4610714E-003, 4.5835052E-001, 1.0400396E-001
 5.8593251E-001, 6.2935782E-003, 4.6438144E-001, 9.8472496E-002
 5.9286165E-001, 6.0249964E-003, 4.7041237E-001, 9.3356922E-002
 5.9979080E-001, 5.7728023E-003, 4.7644330E-001, 9.3356922E-002
NaN,NaN, 4.8247423E-001, 8.8619805E-002
NaN,NaN, 4.8850515E-001, 8.8619805E-002
NaN,NaN, 4.9453608E-001, 8.4225902E-002
NaN,NaN, 5.0056701E-001, 8.0141069E-002
NaN,NaN, 5.0659794E-001, 8.0141069E-002
NaN,NaN, 5.1262887E-001, 7.6334581E-002
NaN,NaN, 5.1865979E-001, 7.6334581E-002
NaN,NaN, 5.2469072E-001, 7.2778293E-002
NaN,NaN, 5.3072165E-001, 6.9445724E-002
NaN,NaN, 5.3675258E-001, 6.9445724E-002
NaN,NaN, 5.4278351E-001, 6.6314440E-002
NaN,NaN, 5.4881443E-001, 6.6314440E-002
NaN,NaN, 5.5484536E-001, 6.3364797E-002
NaN,NaN, 5.6087629E-001, 6.0578825E-002
NaN,NaN, 5.6690722E-001, 6.0578825E-002
NaN,NaN, 5.7293814E-001, 5.7939655E-002
NaN,NaN, 5.7896907E-001, 5.7939655E-002
NaN,NaN, 5.8500000E-001, 5.5432096E-002
NaN,NaN, 5.9103093E-001, 5.3042443E-002
NaN,NaN, 5.9706186E-001, 5.3042443E-002
NaN,NaN, 6.0309278E-001, 5.0759004E-002
NaN,NaN, 6.0912371E-001, 5.0759004E-002
NaN,NaN, 6.1515464E-001, 4.8572701E-002
NaN,NaN, 6.2118557E-001, 4.6475368E-002
NaN,NaN, 6.2721649E-001, 4.6475368E-002
