m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.0663770E+000,-1.9000000E-001, 2.8193445E-001
 5.7236304E-001, 7.6367590E-001,-1.3510204E-001, 4.0946527E-001
 6.3994892E-001, 5.7337916E-001,-8.0204082E-002, 6.1250185E-001
 7.0753483E-001, 4.9723529E-001,-2.5306122E-002, 9.5365252E-001
 7.7512076E-001, 3.9281059E-001, 2.9591837E-002, 2.2551196E+000
 8.4270669E-001, 2.8343425E-001, 8.4489796E-002, 2.6130446E+000
 9.1029264E-001, 2.3492444E-001, 1.3938776E-001, 2.8145841E+000
 9.7787859E-001, 2.1212846E-001, 1.9428571E-001, 2.9200675E+000
 1.0454645E+000, 1.7924028E-001, 2.4918367E-001, 2.9712903E+000
 1.1130505E+000, 1.5288544E-001, 3.0408163E-001, 2.9395331E+000
 1.1806365E+000, 1.3147956E-001, 3.5897959E-001, 2.8665012E+000
 1.2482224E+000, 1.2104263E-001, 4.1387755E-001, 2.7679872E+000
 1.3158084E+000, 1.0530388E-001, 4.6877551E-001, 2.6528224E+000
 1.3833944E+000, 8.5610331E-002, 5.2367347E-001, 2.5279149E+000
 1.4509804E+000, 7.5575775E-002, 5.7857143E-001, 2.3985652E+000
 1.5185664E+000, 7.0489128E-002, 6.3346939E-001, 2.2682292E+000
 1.5861523E+000, 6.2694924E-002, 6.8836735E-001, 2.1389784E+000
 1.6537383E+000, 5.5993124E-002, 7.4326531E-001, 2.0126974E+000
 1.7213243E+000, 5.0202988E-002, 7.9816327E-001, 1.8905506E+000
 1.7889103E+000, 4.7209356E-002, 8.5306122E-001, 1.6614112E+000
NaN,NaN, 9.0795918E-001, 1.5551360E+000
NaN,NaN, 9.6285714E-001, 1.4546506E+000
NaN,NaN, 1.0177551E+000, 1.3599546E+000
NaN,NaN, 1.0726531E+000, 1.2708728E+000
NaN,NaN, 1.1275510E+000, 1.1873606E+000
NaN,NaN, 1.1824490E+000, 1.1093903E+000
NaN,NaN, 1.2373469E+000, 1.0366601E+000
NaN,NaN, 1.2922449E+000, 9.6889556E-001
NaN,NaN, 1.3471429E+000, 9.0585902E-001
NaN,NaN, 1.4020408E+000, 7.9275341E-001
NaN,NaN, 1.4569388E+000, 7.4208717E-001
NaN,NaN, 1.5118367E+000, 6.9501841E-001
NaN,NaN, 1.5667347E+000, 6.5128022E-001
NaN,NaN, 1.6216327E+000, 6.1064782E-001
NaN,NaN, 1.6765306E+000, 5.7288078E-001
NaN,NaN, 1.7314286E+000, 5.3773355E-001
NaN,NaN, 1.7863265E+000, 5.0505681E-001
NaN,NaN, 1.8412245E+000, 4.7467948E-001
NaN,NaN, 1.8961224E+000, 4.4644732E-001
NaN,NaN, 1.9510204E+000, 3.9570998E-001
NaN,NaN, 2.0059184E+000, 3.7291559E-001
NaN,NaN, 2.0608163E+000, 3.5166515E-001
NaN,NaN, 2.1157143E+000, 3.3179992E-001
NaN,NaN, 2.1706122E+000, 3.1320647E-001
NaN,NaN, 2.2255102E+000, 2.9579158E-001
NaN,NaN, 2.2804082E+000, 2.7946633E-001
NaN,NaN, 2.3353061E+000, 2.6413005E-001
NaN,NaN, 2.3902041E+000, 2.4971943E-001
NaN,NaN, 2.4451020E+000, 2.3616532E-001
NaN,NaN, 2.5000000E+000, 2.1142784E-001
