m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 2.1296958E+000, 0.0000000E+000, 1.2046007E+000
 2.2433288E-001, 2.1296958E+000, 7.5510204E-002, 1.2317690E+000
 2.4470503E-001, 1.6833236E+000, 1.5102041E-001, 1.1312272E+000
 2.6507722E-001, 1.1389234E+000, 2.2653061E-001, 1.0361223E+000
 2.8544944E-001, 9.4286955E-001, 3.0204082E-001, 9.1505166E-001
 3.0582169E-001, 7.8965672E-001, 3.7755102E-001, 7.8890967E-001
 3.2619396E-001, 7.8965672E-001, 4.5306122E-001, 6.6960431E-001
 3.4656625E-001, 6.6813851E-001, 5.2857143E-001, 5.6178136E-001
 3.6693855E-001, 5.7050720E-001, 6.0408163E-001, 4.6901474E-001
 3.8731086E-001, 4.9116651E-001, 6.7959184E-001, 3.9216871E-001
 4.0768319E-001, 3.8906453E-001, 7.5510204E-001, 3.2874141E-001
 4.2805552E-001, 3.8906453E-001, 8.3061224E-001, 2.7654977E-001
 4.4842786E-001, 3.4064341E-001, 9.0612245E-001, 2.3390708E-001
 4.6880021E-001, 2.9994159E-001, 9.8163265E-001, 1.9900377E-001
 4.8917256E-001, 2.6550163E-001, 1.0571429E+000, 1.7036578E-001
 5.0954492E-001, 2.3618138E-001, 1.1326531E+000, 1.4700978E-001
 5.2991728E-001, 2.2185919E-001, 1.2081633E+000, 1.2781595E-001
 5.5028965E-001, 1.9826702E-001, 1.2836735E+000, 1.1176686E-001
 5.7066202E-001, 1.7786826E-001, 1.3591837E+000, 9.8221507E-002
 5.9103440E-001, 1.6015474E-001, 1.4346939E+000, 8.6784551E-002
 6.1140677E-001, 1.4471134E-001, 1.5102041E+000, 7.7082122E-002
 6.3177915E-001, 1.4471134E-001, 1.5857143E+000, 6.8844590E-002
 6.5215153E-001, 1.2613153E-001, 1.6612245E+000, 6.1897602E-002
 6.7252392E-001, 1.1465526E-001, 1.7367347E+000, 5.6091437E-002
 6.9289630E-001, 1.0449566E-001, 1.8122449E+000, 5.1172508E-002
 7.1326869E-001, 9.5475788E-002, 1.8877551E+000, 4.6996856E-002
 7.3364108E-001, 9.5475788E-002, 1.9632653E+000, 4.3467770E-002
 7.5401347E-001, 8.7445983E-002, 2.0387755E+000, 4.0422293E-002
 7.7438587E-001, 8.0279547E-002, 2.1142857E+000, 3.7717599E-002
 7.9475826E-001, 7.2417267E-002, 2.1897959E+000, 3.5243939E-002
 8.1513065E-001, 6.6751406E-002, 2.2653061E+000, 3.2865491E-002
 8.3550305E-001, 6.6751406E-002, 2.3408163E+000, 3.0506709E-002
 8.5587545E-001, 6.1633997E-002, 2.4163265E+000, 2.8196609E-002
 8.7624785E-001, 5.7002610E-002, 2.4918367E+000, 2.5913236E-002
 8.9662024E-001, 5.2803500E-002, 2.5673469E+000, 2.3693421E-002
 9.1699264E-001, 4.8790345E-002, 2.6428571E+000, 2.1581145E-002
 9.3736505E-001, 4.8790345E-002, 2.7183673E+000, 1.9577843E-002
 9.5773745E-001, 4.5361467E-002, 2.7938776E+000, 1.7685545E-002
 9.7810985E-001, 4.2221025E-002, 2.8693878E+000, 1.5914885E-002
 9.9848225E-001, 3.9340239E-002, 2.9448980E+000, 1.4282188E-002
 1.0188547E+000, 3.6694266E-002, 3.0204082E+000, 1.2811698E-002
 1.0392271E+000, 3.6694266E-002, 3.0959184E+000, 1.1499343E-002
 1.0595995E+000, 3.4506845E-002, 3.1714286E+000, 1.0296170E-002
 1.0799719E+000, 3.2303602E-002, 3.2469388E+000, 9.2042914E-003
 1.1003443E+000, 3.0262380E-002, 3.3224490E+000, 8.2504036E-003
 1.1207167E+000, 2.8368918E-002, 3.3979592E+000, 7.4074356E-003
 1.1410891E+000, 2.8368918E-002, 3.4734694E+000, 6.6545095E-003
 1.1614615E+000, 2.6610841E-002, 3.5489796E+000, 5.9709009E-003
 1.1818339E+000, 2.5339357E-002, 3.6244898E+000, 5.3279813E-003
 1.2022063E+000, 2.3858805E-002, 3.7000000E+000, 4.5176341E-003
