m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 4.0090770E+000, 0.0000000E+000, 6.2074462E-001
 2.3029688E-001, 3.2400357E+000, 3.7373737E-002, 6.2867491E-001
 2.5663377E-001, 2.6716770E+000, 7.4747475E-002, 6.8364591E-001
 2.8297123E-001, 1.9761350E+000, 1.1212121E-001, 7.3772711E-001
 3.0930913E-001, 1.6917749E+000, 1.4949495E-001, 7.2307037E-001
 3.3564735E-001, 1.4624979E+000, 1.8686869E-001, 6.8905912E-001
 3.6198582E-001, 1.2749476E+000, 2.2424242E-001, 6.8316332E-001
 3.8832450E-001, 1.1196155E+000, 2.6161616E-001, 6.8119534E-001
 4.1466334E-001, 9.1040905E-001, 2.9898990E-001, 6.7874949E-001
 4.4100232E-001, 8.1255211E-001, 3.3636364E-001, 6.6771599E-001
 4.6734141E-001, 7.2864508E-001, 3.7373737E-001, 6.6082241E-001
 4.9368060E-001, 6.5621290E-001, 4.1111111E-001, 6.4766334E-001
 5.2001986E-001, 5.9330333E-001, 4.4848485E-001, 6.4116256E-001
 5.4635920E-001, 5.0581391E-001, 4.8585859E-001, 6.2474986E-001
 5.7269859E-001, 4.6096111E-001, 5.2323232E-001, 6.1375268E-001
 5.9903803E-001, 4.2130269E-001, 5.6060606E-001, 5.8679750E-001
 6.2537752E-001, 3.8611025E-001, 5.9797980E-001, 5.7173358E-001
 6.5171705E-001, 3.5477754E-001, 6.3535354E-001, 5.3960836E-001
 6.7805661E-001, 3.2679630E-001, 6.7272727E-001, 5.2336518E-001
 7.0439620E-001, 2.8744760E-001, 7.1010101E-001, 4.9261602E-001
 7.3073582E-001, 2.6583155E-001, 7.4747475E-001, 4.7850156E-001
 7.5707547E-001, 2.4633354E-001, 7.8484848E-001, 4.5268037E-001
 7.8341514E-001, 2.2870870E-001, 8.2222222E-001, 4.4044096E-001
 8.0975482E-001, 2.1274442E-001, 8.5959596E-001, 4.1605748E-001
 8.3609453E-001, 1.9149479E-001, 8.9696970E-001, 4.0365890E-001
 8.6243425E-001, 1.7855730E-001, 9.3434343E-001, 3.7826962E-001
 8.8877399E-001, 1.6673830E-001, 9.7171717E-001, 3.6541645E-001
 9.1511374E-001, 1.5592359E-001, 1.0090909E+000, 3.4005496E-001
 9.4145350E-001, 1.3691727E-001, 1.0464646E+000, 3.2779760E-001
 9.6779328E-001, 1.2579849E-001, 1.0838384E+000, 3.0454104E-001
 9.9413306E-001, 1.1812023E-001, 1.1212121E+000, 2.9357788E-001
 1.0204729E+000, 1.1102139E-001, 1.1585859E+000, 2.7290972E-001
 1.0468127E+000, 1.0445129E-001, 1.1959596E+000, 2.6317801E-001
 1.0731525E+000, 9.8364492E-002, 1.2333333E+000, 2.4484349E-001
 1.0994923E+000, 9.2720389E-002, 1.2707071E+000, 2.3620867E-001
