m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 2.2496526E+000,-1.9000000E-001, 6.2826824E-001
 5.7236304E-001, 1.6376732E+000,-1.3510204E-001, 8.8470797E-001
 6.3994892E-001, 1.2532770E+000,-8.0204082E-002, 1.2774014E+000
 7.0753483E-001, 1.0975973E+000,-2.5306122E-002, 1.9111589E+000
 7.7512076E-001, 8.8266737E-001, 2.9591837E-002, 3.8266525E+000
 8.4270669E-001, 6.5208589E-001, 8.4489796E-002, 4.2144376E+000
 9.1029264E-001, 5.4771232E-001, 1.3938776E-001, 4.4219280E+000
 9.7787859E-001, 4.9787009E-001, 1.9428571E-001, 4.5092217E+000
 1.0454645E+000, 4.2529501E-001, 2.4918367E-001, 4.5369045E+000
 1.1130505E+000, 3.6622232E-001, 3.0408163E-001, 4.4575878E+000
 1.1806365E+000, 3.1755385E-001, 3.5897959E-001, 4.3553066E+000
 1.2482224E+000, 2.9366225E-001, 4.1387755E-001, 4.2225285E+000
 1.3158084E+000, 2.5720595E-001, 4.6877551E-001, 4.0690099E+000
 1.3833944E+000, 2.1109451E-001, 5.2367347E-001, 3.9028618E+000
 1.4509804E+000, 1.8725965E-001, 5.7857143E-001, 3.7297597E+000
 1.5185664E+000, 1.7520730E-001, 6.3346939E-001, 3.5539655E+000
 1.5861523E+000, 1.5645008E-001, 6.8836735E-001, 3.3787618E+000
 1.6537383E+000, 1.4020122E-001, 7.4326531E-001, 3.2064399E+000
 1.7213243E+000, 1.2606969E-001, 7.9816327E-001, 3.0386374E+000
 1.7889103E+000, 1.1882303E-001, 8.5306122E-001, 2.7180220E+000
NaN,NaN, 9.0795918E-001, 2.5659546E+000
NaN,NaN, 9.6285714E-001, 2.4204590E+000
NaN,NaN, 1.0177551E+000, 2.2822708E+000
NaN,NaN, 1.0726531E+000, 2.1512921E+000
NaN,NaN, 1.1275510E+000, 2.0265417E+000
NaN,NaN, 1.1824490E+000, 1.9079824E+000
NaN,NaN, 1.2373469E+000, 1.7955105E+000
NaN,NaN, 1.2922449E+000, 1.6887796E+000
NaN,NaN, 1.3471429E+000, 1.5875527E+000
NaN,NaN, 1.4020408E+000, 1.4015042E+000
NaN,NaN, 1.4569388E+000, 1.3162276E+000
NaN,NaN, 1.5118367E+000, 1.2358361E+000
NaN,NaN, 1.5667347E+000, 1.1600207E+000
NaN,NaN, 1.6216327E+000, 1.0885045E+000
NaN,NaN, 1.6765306E+000, 1.0214167E+000
NaN,NaN, 1.7314286E+000, 9.5885019E-001
NaN,NaN, 1.7863265E+000, 9.0052135E-001
NaN,NaN, 1.8412245E+000, 8.4611536E-001
NaN,NaN, 1.8961224E+000, 7.9529622E-001
NaN,NaN, 1.9510204E+000, 7.0344679E-001
NaN,NaN, 2.0059184E+000, 6.6201060E-001
NaN,NaN, 2.0608163E+000, 6.2325984E-001
NaN,NaN, 2.1157143E+000, 5.8698025E-001
NaN,NaN, 2.1706122E+000, 5.5298481E-001
NaN,NaN, 2.2255102E+000, 5.2113927E-001
NaN,NaN, 2.2804082E+000, 4.9135776E-001
NaN,NaN, 2.3353061E+000, 4.6348878E-001
NaN,NaN, 2.3902041E+000, 4.3736431E-001
NaN,NaN, 2.4451020E+000, 4.1282273E-001
NaN,NaN, 2.5000000E+000, 3.6802684E-001
