m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.1601139E+001,-1.9000000E-002, 1.4414173E+000
 6.1853826E-002, 9.7486271E+000,-8.8505155E-003, 1.5033965E+000
 7.1315140E-002, 9.7486271E+000, 1.2989691E-003, 1.5568218E+000
 8.0776606E-002, 8.3906554E+000, 1.1448454E-002, 1.6035500E+000
 9.0238177E-002, 6.9548223E+000, 2.1597938E-002, 1.6523089E+000
 9.9699822E-002, 6.1833734E+000, 3.1747423E-002, 1.7057843E+000
 1.0916152E-001, 5.5465416E+000, 4.1896907E-002, 1.7627761E+000
 1.1862326E-001, 5.0119316E+000, 5.2046392E-002, 1.8179878E+000
 1.2808504E-001, 4.2529229E+000, 6.2195876E-002, 1.8670783E+000
 1.3754684E-001, 3.9087129E+000, 7.2345361E-002, 1.9100273E+000
 1.4700866E-001, 3.6061290E+000, 8.2494845E-002, 1.9496027E+000
 1.5647050E-001, 3.3379499E+000, 9.2644330E-002, 1.9884561E+000
 1.6593236E-001, 3.0985956E+000, 1.0279381E-001, 2.0276693E+000
 1.7539422E-001, 2.7556072E+000, 1.1294330E-001, 2.0667844E+000
 1.8485610E-001, 2.7556072E+000, 1.2309278E-001, 2.1046379E+000
 1.9431798E-001, 2.5773680E+000, 1.3324227E-001, 2.1401811E+000
 2.0377987E-001, 2.4149558E+000, 1.4339175E-001, 2.1728981E+000
 2.1324177E-001, 2.1834163E+000, 1.5354124E-001, 2.2029111E+000
 2.2270367E-001, 2.0549501E+000, 1.6369072E-001, 2.2306722E+000
 2.3216558E-001, 1.9365266E+000, 1.7384021E-001, 2.2565771E+000
 2.4162749E-001, 1.8271233E+000, 1.8398969E-001, 2.2809687E+000
 2.5108941E-001, 1.6726465E+000, 1.9413918E-001, 2.3042202E+000
 2.6055133E-001, 1.5825639E+000, 2.0428866E-001, 2.3267508E+000
 2.7001325E-001, 1.4987157E+000, 2.1443814E-001, 2.3488863E+000
 2.7947518E-001, 1.4205681E+000, 2.2458763E-001, 2.3708332E+000
 2.8893711E-001, 1.3476493E+000, 2.3473711E-001, 2.3925776E+000
 2.9839904E-001, 1.3118398E+000, 2.4488660E-001, 2.4139118E+000
 3.0786097E-001, 1.2459465E+000, 2.5503608E-001, 2.4343686E+000
 3.1732291E-001, 1.1842477E+000, 2.6518557E-001, 2.4529059E+000
 3.2678484E-001, 1.1264344E+000, 2.7533505E-001, 2.4679673E+000
 3.3624678E-001, 1.0477815E+000, 2.8548454E-001, 2.4779187E+000
 3.4570872E-001, 9.9834574E-001, 2.9563402E-001, 2.4815798E+000
 3.5517066E-001, 9.5184966E-001, 3.0578351E-001, 2.4786667E+000
 3.6463260E-001, 9.0808644E-001, 3.1593299E-001, 2.4700449E+000
 3.7409455E-001, 8.5033466E-001, 3.2608247E-001, 2.4575914E+000
 3.8355649E-001, 8.1242850E-001, 3.3623196E-001, 2.4433039E+000
 3.9301843E-001, 7.7660724E-001, 3.4638144E-001, 2.4284536E+000
 4.0248038E-001, 7.4272992E-001, 3.5653093E-001, 2.4134401E+000
 4.1194233E-001, 7.4272992E-001, 3.6668041E-001, 2.3978912E+000
 4.2140427E-001, 6.9957087E-001, 3.7682990E-001, 2.3813050E+000
 4.3086622E-001, 6.6986003E-001, 3.8697938E-001, 2.3631824E+000
 4.4032817E-001, 6.4166064E-001, 3.9712887E-001, 2.3428448E+000
 4.4979012E-001, 6.1487898E-001, 4.0727835E-001, 2.3195803E+000
 4.5925207E-001, 5.8204116E-001, 4.1742784E-001, 2.2928373E+000
 4.6871402E-001, 5.5834554E-001, 4.2757732E-001, 2.2626772E+000
 4.7817597E-001, 5.3578413E-001, 4.3772680E-001, 2.2297678E+000
 4.8763792E-001, 5.1429368E-001, 4.4787629E-001, 2.1947721E+000
