m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.3549420E+001,-1.9000000E-002, 1.5769200E+000
 6.1853826E-002, 1.1884542E+001,-8.8505155E-003, 1.6280268E+000
 7.1315140E-002, 1.1884542E+001, 1.2989691E-003, 1.6764741E+000
 8.0776606E-002, 1.0625928E+001, 1.1448454E-002, 1.7188319E+000
 9.0238177E-002, 9.3921814E+000, 2.1597938E-002, 1.7551470E+000
 9.9699822E-002, 8.5511314E+000, 3.1747423E-002, 1.7896385E+000
 1.0916152E-001, 7.8306125E+000, 4.1896907E-002, 1.8280458E+000
 1.1862326E-001, 7.2073807E+000, 5.2046392E-002, 1.8729956E+000
 1.2808504E-001, 6.4291333E+000, 6.2195876E-002, 1.9225465E+000
 1.3754684E-001, 5.9815850E+000, 7.2345361E-002, 1.9724090E+000
 1.4700866E-001, 5.5822488E+000, 8.2494845E-002, 2.0189761E+000
 1.5647050E-001, 5.2237277E+000, 9.2644330E-002, 2.0609331E+000
 1.6593236E-001, 4.8999868E+000, 1.0279381E-001, 2.0991100E+000
 1.7539422E-001, 4.4442153E+000, 1.1294330E-001, 2.1353583E+000
 1.8485610E-001, 4.4442153E+000, 1.2309278E-001, 2.1713753E+000
 1.9431798E-001, 4.1964100E+000, 1.3324227E-001, 2.2080101E+000
 2.0377987E-001, 3.9677721E+000, 1.4339175E-001, 2.2452025E+000
 2.1324177E-001, 3.6475444E+000, 1.5354124E-001, 2.2824064E+000
 2.2270367E-001, 3.4633880E+000, 1.6369072E-001, 2.3191065E+000
 2.3216558E-001, 3.2918578E+000, 1.7384021E-001, 2.3550282E+000
 2.4162749E-001, 3.1319437E+000, 1.8398969E-001, 2.3899986E+000
 2.5108941E-001, 2.9107674E+000, 1.9413918E-001, 2.4238100E+000
 2.6055133E-001, 2.7773271E+000, 2.0428866E-001, 2.4562998E+000
 2.7001325E-001, 2.6520796E+000, 2.1443814E-001, 2.4874414E+000
 2.7947518E-001, 2.5342858E+000, 2.2458763E-001, 2.5172748E+000
 2.8893711E-001, 2.4232979E+000, 2.3473711E-001, 2.5458552E+000
 2.9839904E-001, 2.3712810E+000, 2.4488660E-001, 2.5732676E+000
 3.0786097E-001, 2.2700969E+000, 2.5503608E-001, 2.5996660E+000
 3.1732291E-001, 2.1744077E+000, 2.6518557E-001, 2.6252361E+000
 3.2678484E-001, 2.0838434E+000, 2.7533505E-001, 2.6501174E+000
 3.3624678E-001, 1.9592352E+000, 2.8548454E-001, 2.6743913E+000
 3.4570872E-001, 1.8801791E+000, 2.9563402E-001, 2.6980222E+000
 3.5517066E-001, 1.8051673E+000, 3.0578351E-001, 2.7207013E+000
 3.6463260E-001, 1.7339582E+000, 3.1593299E-001, 2.7417907E+000
 3.7409455E-001, 1.6361790E+000, 3.2608247E-001, 2.7604976E+000
 3.8355649E-001, 1.5734256E+000, 3.3623196E-001, 2.7762632E+000
 3.9301843E-001, 1.5137083E+000, 3.4638144E-001, 2.7890407E+000
 4.0248038E-001, 1.4568536E+000, 3.5653093E-001, 2.7992008E+000
 4.1194233E-001, 1.4568536E+000, 3.6668041E-001, 2.8072862E+000
