m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 8.1001823E-001, 0.0000000E+000, 7.4643418E-001
 2.3077672E-001, 6.4860447E-001, 7.5510204E-002, 7.5578515E-001
 2.5759274E-001, 4.4736052E-001, 1.5102041E-001, 7.0583158E-001
 2.8440883E-001, 3.7447525E-001, 2.2653061E-001, 6.3369885E-001
 3.1122496E-001, 3.1688872E-001, 3.0204082E-001, 5.4671742E-001
 3.3804113E-001, 2.7073269E-001, 3.7755102E-001, 4.5963488E-001
 3.6485732E-001, 2.3327505E-001, 4.5306122E-001, 3.8119121E-001
 3.9167354E-001, 1.8530394E-001, 5.2857143E-001, 3.1292614E-001
 4.1848978E-001, 1.6256284E-001, 6.0408163E-001, 2.5567860E-001
 4.4530603E-001, 1.4341839E-001, 6.7959184E-001, 2.0959295E-001
 4.7212229E-001, 1.2719120E-001, 7.5510204E-001, 1.7280321E-001
 4.9893857E-001, 1.1335016E-001, 8.3061224E-001, 1.4343111E-001
 5.2575485E-001, 9.5457181E-002, 9.0612245E-001, 1.1984279E-001
 5.5257114E-001, 8.5835315E-002, 9.8163265E-001, 1.0094816E-001
 5.7938743E-001, 7.7458179E-002, 1.0571429E+000, 8.5899926E-002
 6.0620373E-001, 7.0135249E-002, 1.1326531E+000, 7.3753230E-002
 6.3302004E-001, 6.3709620E-002, 1.2081633E+000, 6.3847598E-002
 6.5983635E-001, 5.5673604E-002, 1.2836735E+000, 5.5774427E-002
 6.8665266E-001, 5.0849345E-002, 1.3591837E+000, 4.9182649E-002
 7.1346898E-001, 4.2722781E-002, 1.4346939E+000, 4.3766730E-002
 7.4028530E-001, 3.9293447E-002, 1.5102041E+000, 3.9257317E-002
 7.6710162E-001, 3.6217598E-002, 1.5857143E+000, 3.5503663E-002
 7.9391795E-001, 3.2605668E-002, 1.6612245E+000, 3.2265172E-002
 8.2073427E-001, 3.0161733E-002, 1.7367347E+000, 2.9422009E-002
 8.4755060E-001, 2.7946058E-002, 1.8122449E+000, 2.6891816E-002
 8.7436693E-001, 2.5933702E-002, 1.8877551E+000, 2.4566062E-002
 9.0118327E-001, 2.4103056E-002, 1.9632653E+000, 2.2418516E-002
 9.2799960E-001, 2.2191211E-002, 2.0387755E+000, 2.0439242E-002
 9.5481593E-001, 2.0693707E-002, 2.1142857E+000, 1.8612630E-002
 9.8163227E-001, 1.9319195E-002, 2.1897959E+000, 1.6958240E-002
 1.0084486E+000, 1.8055852E-002, 2.2653061E+000, 1.5462918E-002
 1.0352649E+000, 1.6893260E-002, 2.3408163E+000, 1.4089284E-002
 1.0620813E+000, 1.5837994E-002, 2.4163265E+000, 1.2839396E-002
 1.0888976E+000, 1.4868611E-002, 2.4918367E+000, 1.1716412E-002
 1.1157140E+000, 1.3969352E-002, 2.5673469E+000, 1.0735433E-002
 1.1425303E+000, 1.3134139E-002, 2.6428571E+000, 9.8514696E-003
 1.1693467E+000, 1.2357605E-002, 2.7183673E+000, 9.0622521E-003
 1.1961630E+000, 1.1748826E-002, 2.7938776E+000, 8.3662665E-003
 1.2229793E+000, 1.0477924E-002, 2.8693878E+000, 7.7433089E-003
 1.2497957E+000, 9.9018415E-003, 2.9448980E+000, 7.1889293E-003
 1.2766120E+000, 9.3612438E-003, 3.0204082E+000, 6.7048858E-003
 1.3034284E+000, 8.8536049E-003, 3.0959184E+000, 6.2740863E-003
 1.3302447E+000, 8.5299093E-003, 3.1714286E+000, 5.8776437E-003
 1.3570611E+000, 8.0947031E-003, 3.2469388E+000, 5.5349974E-003
 1.3838774E+000, 7.6833624E-003, 3.3224490E+000, 5.2247585E-003
 1.4106938E+000, 7.2943075E-003, 3.3979592E+000, 4.9312399E-003
 1.4375101E+000, 6.9261404E-003, 3.4734694E+000, 4.6366114E-003
 1.4643265E+000, 6.7209724E-003, 3.5489796E+000, 4.3243875E-003
 1.4911428E+000, 6.4037556E-003, 3.6244898E+000, 3.9721996E-003
 1.5179592E+000, 6.1017640E-003, 3.7000000E+000, 3.4101624E-003
