m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.4022036E+000,-1.9000000E-001, 4.1665926E-001
 5.8672153E-001, 1.0000530E+000,-1.3510204E-001, 5.4874143E-001
 6.6866587E-001, 6.4830502E-001,-8.0204082E-002, 7.4493190E-001
 7.5061022E-001, 5.1134516E-001,-2.5306122E-002, 1.0315863E+000
 8.3255457E-001, 4.1269168E-001, 2.9591837E-002, 1.7716459E+000
 9.1449891E-001, 3.0489481E-001, 8.4489796E-002, 1.9782951E+000
 9.9644326E-001, 2.5594358E-001, 1.3938776E-001, 2.1080953E+000
 1.0783876E+000, 2.3239077E-001, 1.9428571E-001, 2.1667821E+000
 1.1603320E+000, 1.8151414E-001, 2.4918367E-001, 2.2034840E+000
 1.2422763E+000, 1.5702297E-001, 3.0408163E-001, 2.2437282E+000
 1.3242207E+000, 1.2644892E-001, 3.5897959E-001, 2.2343835E+000
 1.4061650E+000, 1.1113312E-001, 4.1387755E-001, 2.2039414E+000
NaN,NaN, 4.6877551E-001, 2.1564186E+000
NaN,NaN, 5.2367347E-001, 2.0962204E+000
NaN,NaN, 5.7857143E-001, 2.0266328E+000
NaN,NaN, 6.3346939E-001, 1.9504431E+000
NaN,NaN, 6.8836735E-001, 1.8700326E+000
NaN,NaN, 7.4326531E-001, 1.7875164E+000
NaN,NaN, 7.9816327E-001, 1.7044617E+000
NaN,NaN, 8.5306122E-001, 1.5408710E+000
NaN,NaN, 9.0795918E-001, 1.4616728E+000
NaN,NaN, 9.6285714E-001, 1.3849636E+000
NaN,NaN, 1.0177551E+000, 1.3110905E+000
NaN,NaN, 1.0726531E+000, 1.2400919E+000
NaN,NaN, 1.1275510E+000, 1.1719471E+000
NaN,NaN, 1.1824490E+000, 1.1067478E+000
NaN,NaN, 1.2373469E+000, 1.0446235E+000
NaN,NaN, 1.2922449E+000, 9.8561004E-001
NaN,NaN, 1.3471429E+000, 9.2966850E-001
NaN,NaN, 1.4020408E+000, 8.2666253E-001
NaN,NaN, 1.4569388E+000, 7.7940210E-001
NaN,NaN, 1.5118367E+000, 7.3494037E-001
NaN,NaN, 1.5667347E+000, 6.9319667E-001
NaN,NaN, 1.6216327E+000, 6.5400346E-001
NaN,NaN, 1.6765306E+000, 6.1718974E-001
NaN,NaN, 1.7314286E+000, 5.8264092E-001
NaN,NaN, 1.7863265E+000, 5.5023068E-001
NaN,NaN, 1.8412245E+000, 5.1981737E-001
NaN,NaN, 1.8961224E+000, 4.9126550E-001
NaN,NaN, 1.9510204E+000, 4.3924334E-001
NaN,NaN, 2.0059184E+000, 4.1554660E-001
NaN,NaN, 2.0608163E+000, 3.9327925E-001
NaN,NaN, 2.1157143E+000, 3.7234014E-001
NaN,NaN, 2.1706122E+000, 3.5265395E-001
NaN,NaN, 2.2255102E+000, 3.3414049E-001
NaN,NaN, 2.2804082E+000, 3.1671504E-001
NaN,NaN, 2.3353061E+000, 3.0029312E-001
NaN,NaN, 2.3902041E+000, 2.8480627E-001
NaN,NaN, 2.4451020E+000, 2.7019281E-001
NaN,NaN, 2.5000000E+000, 2.4337991E-001
