m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 9.9546044E+000,-1.9000000E-002, 1.6327696E+000
 6.1853826E-002, 8.1473255E+000,-8.8505155E-003, 1.7402275E+000
 7.1315140E-002, 8.1473255E+000, 1.2989691E-003, 1.8483696E+000
 8.0776606E-002, 6.8649884E+000, 1.1448454E-002, 1.9363709E+000
 9.0238177E-002, 5.4754138E+000, 2.1597938E-002, 2.0270973E+000
 9.9699822E-002, 4.8050836E+000, 3.1747423E-002, 2.1083795E+000
 1.0916152E-001, 4.2610458E+000, 4.1896907E-002, 2.1769037E+000
 1.1862326E-001, 3.8106699E+000, 5.2046392E-002, 2.2348590E+000
 1.2808504E-001, 3.1500852E+000, 6.2195876E-002, 2.2877555E+000
 1.3754684E-001, 2.8733973E+000, 7.2345361E-002, 2.3393455E+000
 1.4700866E-001, 2.6319570E+000, 8.2494845E-002, 2.3903236E+000
 1.5647050E-001, 2.4196188E+000, 9.2644330E-002, 2.4395972E+000
 1.6593236E-001, 2.2316378E+000, 1.0279381E-001, 2.4857816E+000
 1.7539422E-001, 1.9594028E+000, 1.1294330E-001, 2.5281241E+000
 1.8485610E-001, 1.9594028E+000, 1.2309278E-001, 2.5671977E+000
 1.9431798E-001, 1.8219599E+000, 1.3324227E-001, 2.6044190E+000
 2.0377987E-001, 1.6977688E+000, 1.4339175E-001, 2.6407713E+000
 2.1324177E-001, 1.5184491E+000, 1.5354124E-001, 2.6762006E+000
 2.2270367E-001, 1.4215535E+000, 1.6369072E-001, 2.7096589E+000
 2.3216558E-001, 1.3328810E+000, 1.7384021E-001, 2.7392627E+000
 2.4162749E-001, 1.2515276E+000, 1.8398969E-001, 2.7629798E+000
 2.5108941E-001, 1.1356185E+000, 1.9413918E-001, 2.7797552E+000
 2.6055133E-001, 1.0692695E+000, 2.0428866E-001, 2.7902323E+000
 2.7001325E-001, 1.0078740E+000, 2.1443814E-001, 2.7965252E+000
 2.7947518E-001, 9.5097557E-001, 2.2458763E-001, 2.8013549E+000
 2.8893711E-001, 8.9817438E-001, 2.3473711E-001, 2.8070791E+000
 2.9839904E-001, 8.7269495E-001, 2.4488660E-001, 2.8141858E+000
 3.0786097E-001, 8.2505927E-001, 2.5503608E-001, 2.8209844E+000
 3.1732291E-001, 7.8065889E-001, 2.6518557E-001, 2.8250739E+000
 3.2678484E-001, 7.3923888E-001, 2.7533505E-001, 2.8238414E+000
 3.3624678E-001, 6.8511880E-001, 2.8548454E-001, 2.8146443E+000
 3.4570872E-001, 6.4988159E-001, 2.9563402E-001, 2.7964611E+000
 3.5517066E-001, 6.1686140E-001, 3.0578351E-001, 2.7706324E+000
 3.6463260E-001, 5.8589768E-001, 3.1593299E-001, 2.7391616E+000
 3.7409455E-001, 5.4787799E-001, 3.2608247E-001, 2.7040719E+000
 3.8355649E-001, 5.2122903E-001, 3.3623196E-001, 2.6671427E+000
 3.9301843E-001, 4.9613626E-001, 3.4638144E-001, 2.6292047E+000
 4.0248038E-001, 4.7249324E-001, 3.5653093E-001, 2.5898100E+000
 4.1194233E-001, 4.7249324E-001, 3.6668041E-001, 2.5483161E+000
 4.2140427E-001, 4.4530803E-001, 3.7682990E-001, 2.5043257E+000
 4.3086622E-001, 4.2477276E-001, 3.8697938E-001, 2.4573724E+000
 4.4032817E-001, 4.0535290E-001, 3.9712887E-001, 2.4064660E+000
 4.4979012E-001, 3.8697675E-001, 4.0727835E-001, 2.3511382E+000
 4.5925207E-001, 3.6703210E-001, 4.1742784E-001, 2.2916227E+000
 4.6871402E-001, 3.5096564E-001, 4.2757732E-001, 2.2290416E+000
 4.7817597E-001, 3.3571676E-001, 4.3772680E-001, 2.1652917E+000
 4.8763792E-001, 3.2123546E-001, 4.4787629E-001, 2.1021404E+000
 4.9709988E-001, 3.0611744E-001, 4.5802577E-001, 2.0396469E+000
 5.0656183E-001, 2.9340217E-001, 4.6817526E-001, 1.9770711E+000
 5.1602378E-001, 2.8129707E-001, 4.7832474E-001, 1.9140451E+000
 5.2548574E-001, 2.8129707E-001, 4.8847423E-001, 1.8503653E+000
 5.3494769E-001, 2.6976571E-001, 4.9862371E-001, 1.7862268E+000
 5.4440964E-001, 2.5790123E-001, 5.0877320E-001, 1.7220151E+000
 5.5387160E-001, 2.4774741E-001, 5.1892268E-001, 1.6579923E+000
 5.6333355E-001, 2.3805500E-001, 5.2907216E-001, 1.5945624E+000
 5.7279551E-001, 2.2879670E-001, 5.3922165E-001, 1.5319733E+000
 5.8225746E-001, 2.1917159E-001, 5.4937113E-001, 1.4704188E+000
 5.9171942E-001, 2.1100149E-001, 5.5952062E-001, 1.4104396E+000
 6.0118137E-001, 2.0318450E-001, 5.6967010E-001, 1.3524296E+000
 6.1064333E-001, 1.9569982E-001, 5.7981959E-001, 1.2961329E+000
 6.2010529E-001, 1.8765664E-001, 5.8996907E-001, 1.2410867E+000
 6.2956724E-001, 1.8103905E-001, 6.0011856E-001, 1.1349918E+000
 6.3902920E-001, 1.8103905E-001, 6.1026804E-001, 1.0847676E+000
 6.4849116E-001, 1.7469518E-001, 6.2041753E-001, 1.0366496E+000
 6.5795311E-001, 1.6860892E-001, 6.3056701E-001, 9.9061304E-001
 6.6741507E-001, 1.6171887E-001, 6.4071649E-001, 9.4653085E-001
 6.7687703E-001, 1.5632780E-001, 6.5086598E-001, 9.0415034E-001
 6.8633899E-001, 1.5115178E-001, 6.6101546E-001, 8.6340142E-001
 6.9580094E-001, 1.4617807E-001, 6.7116495E-001, 8.2433228E-001
 7.0526290E-001, 1.4015960E-001, 6.8131443E-001, 7.8701299E-001
 7.1472486E-001, 1.3574541E-001, 6.9146392E-001, 7.5142660E-001
 7.2418682E-001, 1.3150239E-001, 7.0161340E-001, 7.1750507E-001
 7.3364878E-001, 1.2742020E-001, 7.1176289E-001, 6.8517887E-001
 7.4311074E-001, 1.2208551E-001, 7.2191237E-001, 6.5440200E-001
 7.5257270E-001, 1.1845443E-001, 7.3206186E-001, 6.2511960E-001
 7.6203465E-001, 1.1845443E-001, 7.4221134E-001, 5.9725807E-001
 7.7149661E-001, 1.1496120E-001, 7.5236082E-001, 5.7077231E-001
 7.8095857E-001, 1.1159723E-001, 7.6251031E-001, 5.4560997E-001
 7.9042053E-001, 1.0681823E-001, 7.7265979E-001, 5.2170410E-001
 7.9988249E-001, 1.0381812E-001, 7.8280928E-001, 4.9899683E-001
NaN,NaN, 7.9295876E-001, 4.7745665E-001
NaN,NaN, 8.0310825E-001, 4.5703349E-001
NaN,NaN, 8.1325773E-001, 4.3765150E-001
NaN,NaN, 8.2340722E-001, 4.1924304E-001
NaN,NaN, 8.3355670E-001, 4.0175897E-001
NaN,NaN, 8.4370619E-001, 3.8515273E-001
NaN,NaN, 8.5385567E-001, 3.6938280E-001
NaN,NaN, 8.6400515E-001, 3.5441497E-001
NaN,NaN, 8.7415464E-001, 3.4022365E-001
NaN,NaN, 8.8430412E-001, 3.2677910E-001
NaN,NaN, 8.9445361E-001, 3.1404678E-001
NaN,NaN, 9.0460309E-001, 3.0199075E-001
NaN,NaN, 9.1475258E-001, 2.9057454E-001
NaN,NaN, 9.2490206E-001, 2.7975852E-001
NaN,NaN, 9.3505155E-001, 2.6950546E-001
NaN,NaN, 9.4520103E-001, 2.5978161E-001
NaN,NaN, 9.5535052E-001, 2.5055957E-001
NaN,NaN, 9.6550000E-001, 2.4181173E-001
NaN,NaN, 9.7564948E-001, 2.3351299E-001
NaN,NaN, 9.8579897E-001, 2.2564217E-001
NaN,NaN, 9.9594845E-001, 2.1818077E-001
NaN,NaN, 1.0060979E+000, 2.1110331E-001
NaN,NaN, 1.0162474E+000, 2.0438268E-001
NaN,NaN, 1.0263969E+000, 1.9799249E-001
NaN,NaN, 1.0365464E+000, 1.9191403E-001
NaN,NaN, 1.0466959E+000, 1.8612940E-001
NaN,NaN, 1.0568454E+000, 1.8061702E-001
NaN,NaN, 1.0669948E+000, 1.7536212E-001
NaN,NaN, 1.0771443E+000, 1.7034841E-001
NaN,NaN, 1.0872938E+000, 1.6556411E-001
NaN,NaN, 1.0974433E+000, 1.6099930E-001
NaN,NaN, 1.1075928E+000, 1.5664313E-001
NaN,NaN, 1.1177423E+000, 1.5248406E-001
NaN,NaN, 1.1278918E+000, 1.4851101E-001
NaN,NaN, 1.1380412E+000, 1.4471029E-001
NaN,NaN, 1.1481907E+000, 1.4106787E-001
NaN,NaN, 1.1583402E+000, 1.3756950E-001
NaN,NaN, 1.1684897E+000, 1.3420368E-001
NaN,NaN, 1.1786392E+000, 1.3096139E-001
NaN,NaN, 1.1887887E+000, 1.2783383E-001
NaN,NaN, 1.1989381E+000, 1.2481184E-001
NaN,NaN, 1.2090876E+000, 1.2188564E-001
NaN,NaN, 1.2192371E+000, 1.1904643E-001
NaN,NaN, 1.2293866E+000, 1.1628701E-001
NaN,NaN, 1.2395361E+000, 1.1360318E-001
NaN,NaN, 1.2496856E+000, 1.1099101E-001
NaN,NaN, 1.2598351E+000, 1.0844631E-001
NaN,NaN, 1.2699845E+000, 1.0596306E-001
NaN,NaN, 1.2801340E+000, 1.0116063E-001
NaN,NaN, 1.2902835E+000, 9.8832167E-002
NaN,NaN, 1.3004330E+000, 9.6546693E-002
NaN,NaN, 1.3105825E+000, 9.4301314E-002
NaN,NaN, 1.3207320E+000, 9.2094530E-002
NaN,NaN, 1.3308814E+000, 8.9923885E-002
NaN,NaN, 1.3410309E+000, 8.7785161E-002
NaN,NaN, 1.3511804E+000, 8.5673920E-002
NaN,NaN, 1.3613299E+000, 8.3589169E-002
NaN,NaN, 1.3714794E+000, 8.1530590E-002
NaN,NaN, 1.3816289E+000, 7.9498056E-002
NaN,NaN, 1.3917784E+000, 7.7491623E-002
NaN,NaN, 1.4019278E+000, 7.5510338E-002
NaN,NaN, 1.4120773E+000, 7.3553533E-002
NaN,NaN, 1.4222268E+000, 7.1620136E-002
NaN,NaN, 1.4323763E+000, 6.9710078E-002
NaN,NaN, 1.4425258E+000, 6.7823581E-002
NaN,NaN, 1.4526753E+000, 6.5961043E-002
NaN,NaN, 1.4628247E+000, 6.4119801E-002
NaN,NaN, 1.4729742E+000, 6.2297852E-002
NaN,NaN, 1.4831237E+000, 6.0499082E-002
NaN,NaN, 1.4932732E+000, 5.8727154E-002
NaN,NaN, 1.5034227E+000, 5.6982830E-002
NaN,NaN, 1.5135722E+000, 5.5265860E-002
NaN,NaN, 1.5237216E+000, 5.3575060E-002
NaN,NaN, 1.5338711E+000, 5.1910181E-002
NaN,NaN, 1.5440206E+000, 5.0270196E-002
NaN,NaN, 1.5541701E+000, 4.8655235E-002
NaN,NaN, 1.5643196E+000, 4.7067041E-002
NaN,NaN, 1.5744691E+000, 4.5507776E-002
NaN,NaN, 1.5846186E+000, 4.3979158E-002
NaN,NaN, 1.5947680E+000, 4.2481735E-002
NaN,NaN, 1.6049175E+000, 4.1016458E-002
NaN,NaN, 1.6150670E+000, 3.9585262E-002
NaN,NaN, 1.6252165E+000, 3.8188989E-002
NaN,NaN, 1.6353660E+000, 3.6825679E-002
NaN,NaN, 1.6455155E+000, 3.5493269E-002
NaN,NaN, 1.6556649E+000, 3.4190975E-002
NaN,NaN, 1.6658144E+000, 3.2919446E-002
NaN,NaN, 1.6759639E+000, 3.1678844E-002
NaN,NaN, 1.6861134E+000, 3.0470110E-002
NaN,NaN, 1.6962629E+000, 2.9293236E-002
NaN,NaN, 1.7064124E+000, 2.8148864E-002
NaN,NaN, 1.7165619E+000, 2.7037440E-002
NaN,NaN, 1.7267113E+000, 2.5959761E-002
NaN,NaN, 1.7368608E+000, 2.4915700E-002
NaN,NaN, 1.7470103E+000, 2.3902612E-002
