m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.0275970E+001, 0.0000000E+000, 1.9154357E+000
 2.3029688E-001, 8.7175197E+000, 3.7373737E-002, 1.9480123E+000
 2.5663377E-001, 7.5419518E+000, 7.4747475E-002, 2.0389727E+000
 2.8297123E-001, 6.1951940E+000, 1.1212121E-001, 2.2011673E+000
 3.0930913E-001, 5.5301805E+000, 1.4949495E-001, 2.2327207E+000
 3.3564735E-001, 4.9753088E+000, 1.8686869E-001, 2.2682319E+000
 3.6198582E-001, 4.5051466E+000, 2.2424242E-001, 2.2953572E+000
 3.8832450E-001, 4.1019663E+000, 2.6161616E-001, 2.3654875E+000
 4.1466334E-001, 3.5460706E+000, 2.9898990E-001, 2.3996882E+000
 4.4100232E-001, 3.2711658E+000, 3.3636364E-001, 2.4571657E+000
 4.6734141E-001, 3.0275938E+000, 3.7373737E-001, 2.4823440E+000
 4.9368060E-001, 2.8103488E+000, 4.1111111E-001, 2.5326149E+000
 5.2001986E-001, 2.6154201E+000, 4.4848485E-001, 2.5575801E+000
 5.4635920E-001, 2.3407027E+000, 4.8585859E-001, 2.5996634E+000
 5.7269859E-001, 2.1920059E+000, 5.2323232E-001, 2.6149746E+000
 5.9903803E-001, 2.0563039E+000, 5.6060606E-001, 2.6342795E+000
 6.2537752E-001, 1.9320916E+000, 5.9797980E-001, 2.6380263E+000
 6.5171705E-001, 1.8181094E+000, 6.3535354E-001, 2.6349852E+000
 6.7805661E-001, 1.7132859E+000, 6.7272727E-001, 2.6293024E+000
 7.0439620E-001, 1.5584130E+000, 7.1010101E-001, 2.6128630E+000
 7.3073582E-001, 1.4730590E+000, 7.4747475E-001, 2.6044328E+000
 7.5707547E-001, 1.3940045E+000, 7.8484848E-001, 2.5902442E+000
 7.8341514E-001, 1.3206668E+000, 8.2222222E-001, 2.5841888E+000
 8.0975482E-001, 1.2525204E+000, 8.5959596E-001, 2.5676908E+000
 8.3609453E-001, 1.1483034E+000, 8.9696970E-001, 2.5528591E+000
 8.6243425E-001, 1.0907190E+000, 9.3434343E-001, 2.5024740E+000
 8.8877399E-001, 1.0369022E+000, 9.7171717E-001, 2.4664645E+000
 9.1511374E-001, 9.8654110E-001, 1.0090909E+000, 2.3813698E+000
 9.4145350E-001, 8.9509920E-001, 1.0464646E+000, 2.3371884E+000
 9.6779328E-001, 8.2622509E-001, 1.0838384E+000, 2.2519211E+000
 9.9413306E-001, 7.8771933E-001, 1.1212121E+000, 2.2106424E+000
 1.0204729E+000, 7.5147771E-001, 1.1585859E+000, 2.1288497E+000
 1.0468127E+000, 7.1734716E-001, 1.1959596E+000, 2.0876366E+000
 1.0731525E+000, 6.8518729E-001, 1.2333333E+000, 2.0025585E+000
 1.0994923E+000, 6.5486957E-001, 1.2707071E+000, 1.9586262E+000
 1.1258321E+000, 6.0887271E-001, 1.3080808E+000, 1.8678957E+000
 1.1521720E+000, 5.8202446E-001, 1.3454545E+000, 1.8198907E+000
 1.1785118E+000, 5.5665401E-001, 1.3828283E+000, 1.7187204E+000
 1.2048516E+000, 5.3267232E-001, 1.4202020E+000, 1.6675116E+000
 1.2311915E+000, 5.0999711E-001, 1.4575758E+000, 1.5671031E+000
 1.2575313E+000, 4.7862696E-001, 1.4949495E+000, 1.5181767E+000
 1.2838712E+000, 4.5830314E-001, 1.5323232E+000, 1.4231393E+000
 1.3102111E+000, 4.3903173E-001, 1.5696970E+000, 1.3765765E+000
