m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 7.8302695E-001, 0.0000000E+000, 8.7901917E-001
 2.2829520E-001, 7.8302695E-001, 7.5510204E-002, 8.6825120E-001
 2.5262965E-001, 6.1963501E-001, 1.5102041E-001, 7.7040359E-001
 2.7696412E-001, 4.1882372E-001, 2.2653061E-001, 6.5827669E-001
 3.0129859E-001, 3.4667987E-001, 3.0204082E-001, 5.4505606E-001
 3.2563308E-001, 2.9020036E-001, 3.7755102E-001, 4.4250156E-001
 3.4996757E-001, 2.4538719E-001, 4.5306122E-001, 3.5679391E-001
 3.7430207E-001, 2.0940216E-001, 5.2857143E-001, 2.8902032E-001
 3.9863658E-001, 1.6505393E-001, 6.0408163E-001, 2.3508043E-001
 4.2297109E-001, 1.4350720E-001, 6.7959184E-001, 1.9189886E-001
 4.4730560E-001, 1.2555622E-001, 7.5510204E-001, 1.5778363E-001
 4.7164012E-001, 1.1049533E-001, 8.3061224E-001, 1.3046425E-001
 4.9597463E-001, 9.7776422E-002, 9.0612245E-001, 1.0857846E-001
 5.2030915E-001, 8.2135899E-002, 9.8163265E-001, 9.0981492E-002
 5.4464368E-001, 7.3407511E-002, 1.0571429E+000, 7.6843580E-002
 5.6897820E-001, 6.5869944E-002, 1.1326531E+000, 6.5444531E-002
 5.9331273E-001, 5.9332082E-002, 1.2081633E+000, 5.6216902E-002
 6.1764725E-001, 5.3637937E-002, 1.2836735E+000, 4.8712681E-002
 6.4198178E-001, 4.8659359E-002, 1.3591837E+000, 4.2619731E-002
 6.6631631E-001, 4.2743690E-002, 1.4346939E+000, 3.7594567E-002
 6.9065084E-001, 3.8994083E-002, 1.5102041E+000, 3.3416255E-002
 7.1498537E-001, 3.5664759E-002, 1.5857143E+000, 2.9885415E-002
 7.3931990E-001, 3.2700219E-002, 1.6612245E+000, 2.6834769E-002
 7.6365444E-001, 3.2700219E-002, 1.7367347E+000, 2.4148709E-002
 7.8798897E-001, 2.9516790E-002, 1.8122449E+000, 2.1762742E-002
 8.1232350E-001, 2.7196740E-002, 1.8877551E+000, 1.9654764E-002
 8.3665804E-001, 2.5104172E-002, 1.9632653E+000, 1.7760481E-002
 8.6099257E-001, 2.3212648E-002, 2.0387755E+000, 1.6041721E-002
 8.8532710E-001, 2.1499322E-002, 2.1142857E+000, 1.4485941E-002
 9.0966164E-001, 1.9844086E-002, 2.1897959E+000, 1.3102584E-002
 9.3399617E-001, 1.8458980E-002, 2.2653061E+000, 1.1884221E-002
 9.5833071E-001, 1.7191190E-002, 2.3408163E+000, 1.0815005E-002
 9.8266525E-001, 1.6028781E-002, 2.4163265E+000, 9.9005762E-003
 1.0069998E+000, 1.4961301E-002, 2.4918367E+000, 9.0859667E-003
 1.0313343E+000, 1.3979626E-002, 2.5673469E+000, 8.3459320E-003
 1.0556689E+000, 1.3158923E-002, 2.6428571E+000, 7.6825533E-003
 1.0800034E+000, 1.2342754E-002, 2.7183673E+000, 7.1193618E-003
 1.1043379E+000, 1.1585630E-002, 2.7938776E+000, 6.6373983E-003
 1.1286725E+000, 1.0882361E-002, 2.8693878E+000, 6.2139386E-003
 1.1530070E+000, 1.0228402E-002, 2.9448980E+000, 5.8324673E-003
 1.1773415E+000, 9.7492537E-003, 3.0204082E+000, 5.4979393E-003
 1.2016761E+000, 9.1988239E-003, 3.0959184E+000, 5.2029996E-003
 1.2260106E+000, 8.6832507E-003, 3.1714286E+000, 4.9303713E-003
 1.2503452E+000, 8.1997367E-003, 3.2469388E+000, 4.6572514E-003
 1.2746797E+000, 7.7457744E-003, 3.3224490E+000, 4.3866455E-003
 1.2990142E+000, 7.8576092E-003, 3.3979592E+000, 4.1150173E-003
 1.3233488E+000, 7.4495992E-003, 3.4734694E+000, 3.8435751E-003
 1.3476833E+000, 7.0646806E-003, 3.5489796E+000, 3.5596924E-003
 1.3720179E+000, 6.7010155E-003, 3.6244898E+000, 3.2544122E-003
 1.3963524E+000, 6.3570462E-003, 3.7000000E+000, 2.7982498E-003
