m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 2.1365152E+000, 0.0000000E+000, 9.9920595E-001
 6.1669954E-002, 1.4523971E+000, 1.0131579E-002, 1.0439799E+000
 7.0947373E-002, 1.0428575E+000, 2.0263158E-002, 1.0451741E+000
 8.0224930E-002, 7.7706825E-001, 3.0394737E-002, 1.0294999E+000
 8.9502582E-002, 4.8325488E-001, 4.0526316E-002, 1.0074544E+000
 9.8780302E-002, 4.8325488E-001, 5.0657895E-002, 9.7919312E-001
 1.0805807E-001, 3.8667021E-001, 6.0789474E-002, 9.4435754E-001
 1.1733588E-001, 3.1414349E-001, 7.0921053E-002, 9.0385230E-001
 1.2661372E-001, 2.3417354E-001, 8.1052632E-002, 8.5926961E-001
 1.3589159E-001, 2.3417354E-001, 9.1184211E-002, 8.1192934E-001
 1.4516947E-001, 1.9614251E-001, 1.0131579E-001, 7.6275230E-001
 1.5444737E-001, 1.6577645E-001, 1.1144737E-001, 7.1283921E-001
 1.6372528E-001, 1.4128201E-001, 1.2157895E-001, 6.6334807E-001
 1.7300321E-001, 1.3236119E-001, 1.3171053E-001, 6.1515167E-001
 1.8228114E-001, 1.1397967E-001, 1.4184211E-001, 5.6889427E-001
 1.9155908E-001, 9.8746747E-002, 1.5197368E-001, 5.2502813E-001
 2.0083703E-001, 8.6037186E-002, 1.6210526E-001, 4.8373091E-001
 2.1011499E-001, 7.2413074E-002, 1.7223684E-001, 4.4516688E-001
 2.1939294E-001, 7.2413074E-002, 1.8236842E-001, 4.0932889E-001
 2.2867091E-001, 6.3890455E-002, 1.9250000E-001, 3.7612522E-001
 2.3794888E-001, 5.6600263E-002, 2.0263158E-001, 3.4548137E-001
 2.4722685E-001, 5.0334680E-002, 2.1276316E-001, 3.1733093E-001
 2.5650482E-001, 4.9046811E-002, 2.2289474E-001, 2.9153609E-001
 2.6578280E-001, 4.3908701E-002, 2.3302632E-001, 2.6794056E-001
 2.7506078E-001, 3.9428432E-002, 2.4315789E-001, 2.4638028E-001
 2.8433877E-001, 3.5506573E-002, 2.5328947E-001, 2.2671735E-001
 2.9361675E-001, 3.1566612E-002, 2.6342105E-001, 2.0882812E-001
 3.0289474E-001, 3.1566612E-002, 2.7355263E-001, 1.9259867E-001
 3.1217273E-001, 2.8669818E-002, 2.8368421E-001, 1.7787361E-001
 3.2145072E-001, 2.6096916E-002, 2.9381579E-001, 1.6449280E-001
 3.3072871E-001, 2.3804219E-002, 3.0394737E-001, 1.5232813E-001
 3.4000670E-001, 2.3489255E-002, 3.1407895E-001, 1.4126471E-001
 3.4928469E-001, 2.1540088E-002, 3.2421053E-001, 1.3119600E-001
 3.5856269E-001, 1.9788743E-002, 3.3434211E-001, 1.2202592E-001
 3.6784069E-001, 1.8210373E-002, 3.4447368E-001, 1.1366707E-001
 3.7711868E-001, 1.7956813E-002, 3.5460526E-001, 1.0604022E-001
 3.8639668E-001, 1.6601334E-002, 3.6473684E-001, 9.9075200E-002
 3.9567468E-001, 1.5372246E-002, 3.7486842E-001, 9.2711955E-002
 4.0495268E-001, 1.4254593E-002, 3.8500000E-001, 8.6894036E-002
 4.1423068E-001, 1.3235412E-002, 3.9513158E-001, 8.1563661E-002
 4.2350868E-001, 1.3057469E-002, 4.0526316E-001, 7.6674447E-002
 4.3278669E-001, 1.2172087E-002, 4.1539474E-001, 7.2187010E-002
 4.4206469E-001, 1.1361349E-002, 4.2552632E-001, 6.8064755E-002
 4.5134269E-001, 1.0616966E-002, 4.3565789E-001, 6.4272512E-002
 4.6062069E-001, 1.0441383E-002, 4.4578947E-001, 6.0779396E-002
 4.6989870E-001, 9.7889679E-003, 4.5592105E-001, 5.7560113E-002
 4.7917670E-001, 9.1883680E-003, 4.6605263E-001, 5.4589056E-002
 4.8845471E-001, 8.6340602E-003, 4.7618421E-001, 5.1840889E-002
 4.9773271E-001, 8.4652183E-003, 4.8631579E-001, 4.9294763E-002
 5.0701072E-001, 7.9748189E-003, 4.9644737E-001, 4.6931573E-002
 5.1628873E-001, 7.5215694E-003, 5.0657895E-001, 4.4733457E-002
 5.2556673E-001, 7.1016578E-003, 5.1671053E-001, 4.2685901E-002
 5.3484474E-001, 6.7116502E-003, 5.2684211E-001, 4.0773651E-002
 5.4412275E-001, 6.5688330E-003, 5.3697368E-001, 3.8983937E-002
 5.5340075E-001, 6.2210937E-003, 5.4710526E-001, 3.7305031E-002
 5.6267876E-001, 5.8980495E-003, 5.5723684E-001, 3.5724494E-002
 5.7195677E-001, 5.5972188E-003, 5.6736842E-001, 3.4230890E-002
 5.8123478E-001, 5.4628542E-003, 5.7750000E-001, 3.2815698E-002
 5.9051279E-001, 5.1920342E-003, 5.8763158E-001, 3.1472132E-002
 5.9979080E-001, 4.9399559E-003, 5.9776316E-001, 3.0193398E-002
NaN,NaN, 6.0789474E-001, 2.8971982E-002
NaN,NaN, 6.1802632E-001, 2.7802336E-002
NaN,NaN, 6.2815789E-001, 2.6678305E-002
NaN,NaN, 6.3828947E-001, 2.5595133E-002
NaN,NaN, 6.4842105E-001, 2.4549421E-002
NaN,NaN, 6.5855263E-001, 2.3537916E-002
NaN,NaN, 6.6868421E-001, 2.2555985E-002
NaN,NaN, 6.7881579E-001, 2.1601950E-002
NaN,NaN, 6.8894737E-001, 2.0672697E-002
NaN,NaN, 6.9907895E-001, 1.9761913E-002
NaN,NaN, 7.0921053E-001, 1.8872110E-002
NaN,NaN, 7.1934211E-001, 1.8003507E-002
NaN,NaN, 7.2947368E-001, 1.7153371E-002
NaN,NaN, 7.3960526E-001, 1.6319277E-002
NaN,NaN, 7.4973684E-001, 1.5501079E-002
NaN,NaN, 7.5986842E-001, 1.4692066E-002
NaN,NaN, 7.7000000E-001, 1.3058953E-002
