m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 4.8957707E+000, 0.0000000E+000, 8.2524626E-001
 2.3077672E-001, 4.0884002E+000, 7.5510204E-002, 9.3060204E-001
 2.5759274E-001, 3.1892596E+000, 1.5102041E-001, 9.6008368E-001
 2.8440883E-001, 2.7745990E+000, 2.2653061E-001, 9.8419118E-001
 3.1122496E-001, 2.4385889E+000, 3.0204082E-001, 1.0033060E+000
 3.3804113E-001, 2.1612850E+000, 3.7755102E-001, 9.9456437E-001
 3.6485732E-001, 1.9289841E+000, 4.5306122E-001, 9.8951570E-001
 3.9167354E-001, 1.6113327E+000, 5.2857143E-001, 9.8862895E-001
 4.1848978E-001, 1.4606577E+000, 6.0408163E-001, 9.7585346E-001
 4.4530603E-001, 1.3293994E+000, 6.7959184E-001, 9.3804850E-001
 4.7212229E-001, 1.2143024E+000, 7.5510204E-001, 8.8676559E-001
 4.9893857E-001, 1.1127917E+000, 8.3061224E-001, 8.2826500E-001
 5.2575485E-001, 9.6790203E-001, 9.0612245E-001, 7.8011756E-001
 5.5257114E-001, 8.9375905E-001, 9.8163265E-001, 7.4204591E-001
 5.7938743E-001, 8.2722430E-001, 1.0571429E+000, 6.9090927E-001
 6.0620373E-001, 7.6729041E-001, 1.1326531E+000, 6.3110773E-001
 6.3302004E-001, 7.1311269E-001, 1.2081633E+000, 5.7300868E-001
 6.5983635E-001, 6.3526678E-001, 1.2836735E+000, 5.2172753E-001
 6.8665266E-001, 5.9284809E-001, 1.3591837E+000, 4.7803047E-001
 7.1346898E-001, 5.1862440E-001, 1.4346939E+000, 4.3862614E-001
 7.4028530E-001, 4.8610007E-001, 1.5102041E+000, 3.9998777E-001
 7.6710162E-001, 4.5623262E-001, 1.5857143E+000, 3.6047948E-001
 7.9391795E-001, 4.1397009E-001, 1.6612245E+000, 3.2298184E-001
 8.2073427E-001, 3.8948159E-001, 1.7367347E+000, 2.9076109E-001
 8.4755060E-001, 3.6686504E-001, 1.8122449E+000, 2.6313503E-001
 8.7436693E-001, 3.4595298E-001, 1.8877551E+000, 2.3866801E-001
 9.0118327E-001, 3.2659438E-001, 1.9632653E+000, 2.1662419E-001
 9.2799960E-001, 3.0075851E-001, 2.0387755E+000, 1.9690702E-001
 9.5481593E-001, 2.8440047E-001, 2.1142857E+000, 1.7940509E-001
 9.8163227E-001, 2.6917039E-001, 2.1897959E+000, 1.6384313E-001
 1.0084486E+000, 2.5497560E-001, 2.2653061E+000, 1.5000905E-001
 1.0352649E+000, 2.4173279E-001, 2.3408163E+000, 1.3765893E-001
 1.0620813E+000, 2.2541689E-001, 2.4163265E+000, 1.2646989E-001
 1.0888976E+000, 2.1396981E-001, 2.4918367E+000, 1.1630668E-001
 1.1157140E+000, 2.0323919E-001, 2.5673469E+000, 1.0707669E-001
 1.1425303E+000, 1.9317335E-001, 2.6428571E+000, 9.8666687E-002
 1.1693467E+000, 1.8372514E-001, 2.7183673E+000, 9.0969435E-002
 1.1961630E+000, 1.7320497E-001, 2.7938776E+000, 8.3943707E-002
 1.2229793E+000, 1.5713841E-001, 2.8693878E+000, 7.7516619E-002
 1.2497957E+000, 1.4978664E-001, 2.9448980E+000, 7.1666079E-002
 1.2766120E+000, 1.4284877E-001, 3.0204082E+000, 6.6361719E-002
 1.3034284E+000, 1.3629788E-001, 3.0959184E+000, 6.1599795E-002
 1.3302447E+000, 1.2984391E-001, 3.1714286E+000, 5.7379970E-002
 1.3570611E+000, 1.2403233E-001, 3.2469388E+000, 5.3657915E-002
 1.3838774E+000, 1.1852120E-001, 3.3224490E+000, 5.0375688E-002
 1.4106938E+000, 1.1329220E-001, 3.3979592E+000, 4.7496444E-002
 1.4375101E+000, 1.0832940E-001, 3.4734694E+000, 4.4983181E-002
 1.4643265E+000, 1.0403289E-001, 3.5489796E+000, 4.2770709E-002
 1.4911428E+000, 9.9595233E-002, 3.6244898E+000, 4.0814136E-002
 1.5179592E+000, 9.5366510E-002, 3.7000000E+000, 3.8479246E-002
