m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.1295463E+000, 0.0000000E+000, 5.1148440E-001
 2.3037644E-001, 9.0081359E-001, 3.7373737E-002, 5.2662750E-001
 2.5679212E-001, 6.1288453E-001, 7.4747475E-002, 5.4208513E-001
 2.8320781E-001, 5.1151658E-001, 1.1212121E-001, 5.2664961E-001
 3.0962352E-001, 4.3164688E-001, 1.4949495E-001, 5.1480353E-001
 3.3603923E-001, 3.6781848E-001, 1.8686869E-001, 4.9675720E-001
 3.6245495E-001, 3.1617098E-001, 2.2424242E-001, 4.8673049E-001
 3.8887068E-001, 2.5053208E-001, 2.6161616E-001, 4.6091723E-001
 4.1528642E-001, 2.1923708E-001, 2.9898990E-001, 4.4571388E-001
 4.4170215E-001, 1.9295699E-001, 3.3636364E-001, 4.1352920E-001
 4.6811789E-001, 1.7073527E-001, 3.7373737E-001, 3.9722423E-001
 4.9453363E-001, 1.5182545E-001, 4.1111111E-001, 3.6496347E-001
 5.2094938E-001, 1.2754700E-001, 4.4848485E-001, 3.4902714E-001
 5.4736512E-001, 1.1441318E-001, 4.8585859E-001, 3.1750051E-001
 5.7378087E-001, 1.0300625E-001, 5.2323232E-001, 3.0222684E-001
 6.0019662E-001, 9.3059442E-002, 5.6060606E-001, 2.7327652E-001
 6.2661237E-001, 8.4353368E-002, 5.9797980E-001, 2.5970682E-001
 6.5302812E-001, 7.3665094E-002, 6.3535354E-001, 2.3443595E-001
 6.7944388E-001, 6.7143915E-002, 6.7272727E-001, 2.2273001E-001
 7.0585963E-001, 6.1352713E-002, 7.1010101E-001, 2.0092756E-001
 7.3227538E-001, 5.6195526E-002, 7.4747475E-001, 1.9080212E-001
 7.5869114E-001, 5.1590860E-002, 7.8484848E-001, 1.7211834E-001
 7.8510689E-001, 4.6426212E-002, 8.2222222E-001, 1.6351269E-001
 8.1152265E-001, 4.2805005E-002, 8.5959596E-001, 1.4766467E-001
 8.3793841E-001, 3.9533125E-002, 8.9696970E-001, 1.4039782E-001
 8.6435416E-001, 3.6570989E-002, 9.3434343E-001, 1.2714397E-001
 8.9076992E-001, 3.3884055E-002, 9.7171717E-001, 1.2111783E-001
 9.1718568E-001, 3.1193666E-002, 1.0090909E+000, 1.1015007E-001
 9.4360144E-001, 2.7017370E-002, 1.0464646E+000, 1.0517233E-001
 9.7001720E-001, 2.5185905E-002, 1.0838384E+000, 9.6115624E-002
 9.9643296E-001, 2.3503269E-002, 1.1212121E+000, 9.1991607E-002
 1.0228487E+000, 2.1955386E-002, 1.1585859E+000, 8.4445199E-002
 1.0492645E+000, 2.0615529E-002, 1.1959596E+000, 8.0979440E-002
 1.0756802E+000, 1.9326913E-002, 1.2333333E+000, 7.4586371E-002
 1.1020960E+000, 1.8131767E-002, 1.2707071E+000, 7.1635540E-002
 1.1285118E+000, 1.7021862E-002, 1.3080808E+000, 6.6178465E-002
 1.1549275E+000, 1.5990065E-002, 1.3454545E+000, 6.3659113E-002
 1.1813433E+000, 1.5206342E-002, 1.3828283E+000, 5.9004361E-002
 1.2077590E+000, 1.4337420E-002, 1.4202020E+000, 5.6846457E-002
 1.2341748E+000, 1.3524081E-002, 1.4575758E+000, 5.2826594E-002
 1.2605906E+000, 1.2761808E-002, 1.4949495E+000, 5.0955489E-002
 1.2870063E+000, 1.2046378E-002, 1.5323232E+000, 4.7473718E-002
 1.3134221E+000, 1.1558050E-002, 1.5696970E+000, 4.5854222E-002
 1.3398378E+000, 1.0951361E-002, 1.6070707E+000, 4.2833284E-002
 1.3662536E+000, 1.0378650E-002, 1.6444444E+000, 4.1427117E-002
 1.3926694E+000, 9.8373172E-003, 1.6818182E+000, 3.8806690E-002
 1.4190851E+000, 9.3252217E-003, 1.7191919E+000, 3.7586126E-002
 1.4455009E+000, 9.0008320E-003, 1.7565657E+000, 3.5317448E-002
 1.4719166E+000, 8.5644917E-003, 1.7939394E+000, 3.4263573E-002
 1.4983324E+000, 8.1494978E-003, 1.8313131E+000, 3.2305490E-002
NaN,NaN, 1.8686869E+000, 3.1397555E-002
NaN,NaN, 1.9060606E+000, 2.9714545E-002
NaN,NaN, 1.9434343E+000, 2.8938208E-002
NaN,NaN, 1.9808081E+000, 2.7508465E-002
NaN,NaN, 2.0181818E+000, 2.6851436E-002
NaN,NaN, 2.0555556E+000, 2.5637730E-002
NaN,NaN, 2.0929293E+000, 2.5072868E-002
NaN,NaN, 2.1303030E+000, 2.4013051E-002
NaN,NaN, 2.1676768E+000, 2.3515504E-002
NaN,NaN, 2.2050505E+000, 2.2574508E-002
NaN,NaN, 2.2424242E+000, 2.2125661E-002
NaN,NaN, 2.2797980E+000, 2.1256116E-002
NaN,NaN, 2.3171717E+000, 2.0833267E-002
NaN,NaN, 2.3545455E+000, 2.0009786E-002
NaN,NaN, 2.3919192E+000, 1.9609089E-002
NaN,NaN, 2.4292929E+000, 1.8825572E-002
NaN,NaN, 2.4666667E+000, 1.8440149E-002
NaN,NaN, 2.5040404E+000, 1.7678526E-002
NaN,NaN, 2.5414141E+000, 1.7301294E-002
NaN,NaN, 2.5787879E+000, 1.6556155E-002
NaN,NaN, 2.6161616E+000, 1.6188717E-002
NaN,NaN, 2.6535354E+000, 1.5454769E-002
NaN,NaN, 2.6909091E+000, 1.5081510E-002
NaN,NaN, 2.7282828E+000, 1.4320803E-002
NaN,NaN, 2.7656566E+000, 1.3945754E-002
NaN,NaN, 2.8030303E+000, 1.3212729E-002
NaN,NaN, 2.8404040E+000, 1.2854220E-002
NaN,NaN, 2.8777778E+000, 1.2153061E-002
NaN,NaN, 2.9151515E+000, 1.1810980E-002
NaN,NaN, 2.9525253E+000, 1.1146562E-002
NaN,NaN, 2.9898990E+000, 1.0823457E-002
NaN,NaN, 3.0272727E+000, 1.0195938E-002
NaN,NaN, 3.0646465E+000, 9.8946499E-003
NaN,NaN, 3.1020202E+000, 9.3256998E-003
NaN,NaN, 3.1393939E+000, 9.0542390E-003
NaN,NaN, 3.1767677E+000, 8.5299996E-003
NaN,NaN, 3.2141414E+000, 8.2729544E-003
NaN,NaN, 3.2515152E+000, 7.7674928E-003
NaN,NaN, 3.2888889E+000, 7.5196987E-003
NaN,NaN, 3.3262626E+000, 7.0429575E-003
NaN,NaN, 3.3636364E+000, 6.8118849E-003
NaN,NaN, 3.4010101E+000, 6.3619226E-003
NaN,NaN, 3.4383838E+000, 6.1424332E-003
NaN,NaN, 3.4757576E+000, 5.7159592E-003
NaN,NaN, 3.5131313E+000, 5.5077042E-003
NaN,NaN, 3.5505051E+000, 5.1019611E-003
NaN,NaN, 3.5878788E+000, 4.9056856E-003
NaN,NaN, 3.6252525E+000, 4.5235707E-003
NaN,NaN, 3.6626263E+000, 4.3418365E-003
NaN,NaN, 3.7000000E+000, 3.9975442E-003
