m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 6.3988508E-001, 0.0000000E+000, 4.7890721E-001
 6.1669954E-002, 4.7454172E-001, 1.0277778E-002, 5.1103246E-001
 7.0947373E-002, 4.7454172E-001, 2.0555556E-002, 5.1705372E-001
 8.0224930E-002, 3.6219695E-001, 3.0833333E-002, 5.1427695E-001
 8.9502582E-002, 2.3072207E-001, 4.1111111E-002, 5.0592808E-001
 9.8780302E-002, 1.8706379E-001, 5.1388889E-002, 4.9165050E-001
 1.0805807E-001, 1.5362716E-001, 6.1666667E-002, 4.7196975E-001
 1.1733588E-001, 1.2762890E-001, 7.1944444E-002, 4.4839916E-001
 1.2661372E-001, 9.7400977E-002, 8.2222222E-002, 4.2246279E-001
 1.3589159E-001, 8.2905761E-002, 9.2500000E-002, 3.9552086E-001
 1.4516947E-001, 7.1082549E-002, 1.0277778E-001, 3.6845521E-001
 1.5444737E-001, 6.1360512E-002, 1.1305556E-001, 3.4183312E-001
 1.6372528E-001, 6.1360512E-002, 1.2333333E-001, 3.1603629E-001
 1.7300321E-001, 5.0154760E-002, 1.3361111E-001, 2.9136506E-001
 1.8228114E-001, 4.3933331E-002, 1.4388889E-001, 2.6805695E-001
 1.9155908E-001, 3.8665505E-002, 1.5416667E-001, 2.4624224E-001
 2.0083703E-001, 3.4181376E-002, 1.6444444E-001, 2.2595354E-001
 2.1011499E-001, 2.9202304E-002, 1.7472222E-001, 2.0722415E-001
 2.1939294E-001, 2.6094772E-002, 1.8500000E-001, 1.8999587E-001
 2.2867091E-001, 2.3393893E-002, 1.9527778E-001, 1.7420772E-001
 2.3794888E-001, 2.1037187E-002, 2.0555556E-001, 1.5977795E-001
 2.4722685E-001, 1.8973125E-002, 2.1583333E-001, 1.4662218E-001
 2.5650482E-001, 1.8509955E-002, 2.2611111E-001, 1.3464154E-001
 2.6578280E-001, 1.6790337E-002, 2.3638889E-001, 1.2374668E-001
 2.7506078E-001, 1.5266304E-002, 2.4666667E-001, 1.1384372E-001
 2.8433877E-001, 1.3911317E-002, 2.5694444E-001, 1.0485124E-001
 2.9361675E-001, 1.2481275E-002, 2.6722222E-001, 9.6677051E-002
 3.0289474E-001, 1.1456448E-002, 2.7750000E-001, 8.9240066E-002
 3.1217273E-001, 1.0534537E-002, 2.8777778E-001, 8.2468801E-002
 3.2145072E-001, 9.7029527E-003, 2.9805556E-001, 7.6302728E-002
 3.3072871E-001, 8.9508869E-003, 3.0833333E-001, 7.0674614E-002
 3.4000670E-001, 8.8189604E-003, 3.1861111E-001, 6.5529871E-002
 3.4928469E-001, 8.1730065E-003, 3.2888889E-001, 6.0819633E-002
 3.5856269E-001, 7.5851875E-003, 3.3916667E-001, 5.6504658E-002
 3.6784069E-001, 7.0489693E-003, 3.4944444E-001, 5.2539474E-002
 3.7711868E-001, 6.4626569E-003, 3.5972222E-001, 4.8891277E-002
 3.8639668E-001, 6.0372662E-003, 3.7000000E-001, 4.2387518E-002
 3.9567468E-001, 5.6466757E-003,NaN,NaN
 4.0495268E-001, 5.2872307E-003,NaN,NaN
 4.1423068E-001, 4.9557071E-003,NaN,NaN
 4.2350868E-001, 4.5860739E-003,NaN,NaN
 4.3278669E-001, 4.5860739E-003,NaN,NaN
 4.4206469E-001, 4.3177325E-003,NaN,NaN
 4.5134269E-001, 4.0690887E-003,NaN,NaN
 4.6062069E-001, 3.7683747E-003,NaN,NaN
 4.6989870E-001, 3.5645005E-003,NaN,NaN
 4.7917670E-001, 3.3749676E-003,NaN,NaN
 4.8845471E-001, 3.1984064E-003,NaN,NaN
 4.9773271E-001, 2.9707460E-003,NaN,NaN
 5.0701072E-001, 2.8239288E-003,NaN,NaN
 5.1628873E-001, 2.6868652E-003,NaN,NaN
 5.2556673E-001, 2.6868652E-003,NaN,NaN
 5.3484474E-001, 2.5586522E-003,NaN,NaN
 5.4412275E-001, 2.3815388E-003,NaN,NaN
 5.5340075E-001, 2.2735062E-003,NaN,NaN
 5.6267876E-001, 2.1723250E-003,NaN,NaN
 5.7195677E-001, 2.0773735E-003,NaN,NaN
 5.8123478E-001, 1.9364789E-003,NaN,NaN
 5.9051279E-001, 1.8554302E-003,NaN,NaN
 5.9979080E-001, 1.7793236E-003,NaN,NaN
