m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 7.6400327E+000, 0.0000000E+000, 2.3040893E+000
 2.3449903E-001, 6.3754146E+000, 3.7373737E-002, 2.3901713E+000
 2.6503754E-001, 4.9082006E+000, 7.4747475E-002, 2.5036741E+000
 2.9557623E-001, 4.2811794E+000, 1.1212121E-001, 2.6027021E+000
 3.2611504E-001, 3.7739565E+000, 1.4949495E-001, 2.6146065E+000
 3.5665395E-001, 3.3557528E+000, 1.8686869E-001, 2.6571153E+000
 3.8719293E-001, 2.7084117E+000, 2.2424242E-001, 2.6873156E+000
 4.1773197E-001, 2.2934739E+000, 2.6161616E-001, 2.7435855E+000
 4.4827106E-001, 2.0965371E+000, 2.9898990E-001, 2.7657249E+000
 4.7881017E-001, 1.9236108E+000, 3.3636364E-001, 2.7967597E+000
 5.0934932E-001, 1.6350016E+000, 3.7373737E-001, 2.8059818E+000
 5.3988850E-001, 1.4397649E+000, 4.1111111E-001, 2.8148574E+000
 5.7042769E-001, 1.3378458E+000, 4.4848485E-001, 2.8139038E+000
 6.0096691E-001, 1.2456989E+000, 4.8585859E-001, 2.7952426E+000
 6.3150614E-001, 1.1621116E+000, 5.2323232E-001, 2.7778168E+000
 6.6204538E-001, 9.7228745E-001, 5.6060606E-001, 2.7392600E+000
 6.9258463E-001, 9.1133437E-001, 5.9797980E-001, 2.7220317E+000
 7.2312389E-001, 8.5540835E-001, 6.3535354E-001, 2.6905915E+000
 7.5366316E-001, 8.0400877E-001, 6.7272727E-001, 2.6730529E+000
 7.8420244E-001, 7.5669497E-001, 7.1010101E-001, 2.6229970E+000
 8.1474173E-001, 6.4794910E-001, 7.4747475E-001, 2.5877292E+000
 8.4528102E-001, 6.1153179E-001, 7.8484848E-001, 2.4987182E+000
 8.7582032E-001, 5.7777268E-001, 8.2222222E-001, 2.4465651E+000
 9.0635962E-001, 5.4643921E-001, 8.5959596E-001, 2.3341120E+000
 9.3689892E-001, 5.0356731E-001, 8.9696970E-001, 2.2766270E+000
 9.6743823E-001, 4.5173060E-001, 9.3434343E-001, 2.1643163E+000
 9.9797755E-001, 4.2834862E-001, 9.7171717E-001, 2.1109264E+000
 1.0285169E+000, 4.0648346E-001, 1.0090909E+000, 2.0059031E+000
 1.0590562E+000, 3.7963675E-001, 1.0464646E+000, 1.9511000E+000
 1.0895955E+000, 3.6055770E-001, 1.0838384E+000, 1.8326706E+000
 1.1201348E+000, 3.2577894E-001, 1.1212121E+000, 1.7701542E+000
 1.1506742E+000, 3.0992872E-001, 1.1585859E+000, 1.6446830E+000
 1.1812135E+000, 2.9501479E-001, 1.1959596E+000, 1.5820256E+000
 1.2117528E+000, 2.7902706E-001, 1.2333333E+000, 1.4561370E+000
 1.2422922E+000, 2.6582391E-001, 1.2707071E+000, 1.3944324E+000
 1.2728315E+000, 2.5334931E-001, 1.3080808E+000, 1.2799376E+000
 1.3033708E+000, 2.3041070E-001, 1.3454545E+000, 1.2278327E+000
 1.3339102E+000, 2.2034423E-001, 1.3828283E+000, 1.1305097E+000
 1.3644495E+000, 2.1041150E-001, 1.4202020E+000, 1.0835827E+000
 1.3949888E+000, 2.0098077E-001, 1.4575758E+000, 9.9259259E-001
 1.4255282E+000, 1.8351491E-001, 1.4949495E+000, 9.4904102E-001
 1.4560675E+000, 1.7542736E-001, 1.5323232E+000, 8.6663675E-001
 1.4866069E+000, 1.6948362E-001, 1.5696970E+000, 8.2761420E-001
 1.5171462E+000, 1.6221943E-001, 1.6070707E+000, 7.5406653E-001
NaN,NaN, 1.6444444E+000, 7.1976809E-001
NaN,NaN, 1.6818182E+000, 6.5614033E-001
NaN,NaN, 1.7191919E+000, 6.2679356E-001
NaN,NaN, 1.7565657E+000, 5.7283741E-001
NaN,NaN, 1.7939394E+000, 5.4804293E-001
NaN,NaN, 1.8313131E+000, 5.0217339E-001
NaN,NaN, 1.8686869E+000, 4.8086325E-001
NaN,NaN, 1.9060606E+000, 4.4112024E-001
NaN,NaN, 1.9434343E+000, 4.2259679E-001
NaN,NaN, 1.9808081E+000, 3.8813395E-001
NaN,NaN, 2.0181818E+000, 3.7216733E-001
NaN,NaN, 2.0555556E+000, 3.4265155E-001
NaN,NaN, 2.0929293E+000, 3.2902820E-001
NaN,NaN, 2.1303030E+000, 3.0382968E-001
NaN,NaN, 2.1676768E+000, 2.9217290E-001
NaN,NaN, 2.2050505E+000, 2.7057319E-001
NaN,NaN, 2.2424242E+000, 2.6055785E-001
NaN,NaN, 2.2797980E+000, 2.4195804E-001
NaN,NaN, 2.3171717E+000, 2.3332871E-001
NaN,NaN, 2.3545455E+000, 2.1730724E-001
NaN,NaN, 2.3919192E+000, 2.0987032E-001
NaN,NaN, 2.4292929E+000, 1.9603775E-001
NaN,NaN, 2.4666667E+000, 1.8961277E-001
NaN,NaN, 2.5040404E+000, 1.7768192E-001
NaN,NaN, 2.5414141E+000, 1.7215156E-001
NaN,NaN, 2.5787879E+000, 1.6188529E-001
NaN,NaN, 2.6161616E+000, 1.5711395E-001
NaN,NaN, 2.6535354E+000, 1.4821644E-001
NaN,NaN, 2.6909091E+000, 1.4406062E-001
NaN,NaN, 2.7282828E+000, 1.3626514E-001
NaN,NaN, 2.7656566E+000, 1.3259798E-001
NaN,NaN, 2.8030303E+000, 1.2567677E-001
NaN,NaN, 2.8404040E+000, 1.2240921E-001
NaN,NaN, 2.8777778E+000, 1.1622626E-001
NaN,NaN, 2.9151515E+000, 1.1329149E-001
NaN,NaN, 2.9525253E+000, 1.0770725E-001
NaN,NaN, 2.9898990E+000, 1.0504391E-001
NaN,NaN, 3.0272727E+000, 9.9923568E-002
NaN,NaN, 3.0646465E+000, 9.7448146E-002
NaN,NaN, 3.1020202E+000, 9.2634476E-002
NaN,NaN, 3.1393939E+000, 9.0299101E-002
NaN,NaN, 3.1767677E+000, 8.5769572E-002
NaN,NaN, 3.2141414E+000, 8.3571829E-002
NaN,NaN, 3.2515152E+000, 7.9296513E-002
NaN,NaN, 3.2888889E+000, 7.7214021E-002
NaN,NaN, 3.3262626E+000, 7.3143638E-002
NaN,NaN, 3.3636364E+000, 7.1148045E-002
NaN,NaN, 3.4010101E+000, 6.7217332E-002
NaN,NaN, 3.4383838E+000, 6.5277449E-002
NaN,NaN, 3.4757576E+000, 6.1451500E-002
NaN,NaN, 3.5131313E+000, 5.9576288E-002
NaN,NaN, 3.5505051E+000, 5.5900574E-002
NaN,NaN, 3.5878788E+000, 5.4099540E-002
NaN,NaN, 3.6252525E+000, 5.0566239E-002
NaN,NaN, 3.6626263E+000, 4.8832468E-002
NaN,NaN, 3.7000000E+000, 4.5417611E-002
