m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 3.2533777E+000, 0.0000000E+000, 2.3500791E+000
 5.9321271E-002, 3.2533777E+000, 6.0309278E-003, 2.3500791E+000
 6.6249925E-002, 2.3697642E+000, 1.2061856E-002, 2.4944664E+000
 7.3178673E-002, 1.7850229E+000, 1.8092784E-002, 2.4944664E+000
 8.0107492E-002, 1.7850229E+000, 2.4123711E-002, 2.5377775E+000
 8.7036363E-002, 1.0927017E+000, 3.0154639E-002, 2.5155209E+000
 9.3965276E-002, 8.8090084E-001, 3.6185567E-002, 2.5155209E+000
 1.0089422E-001, 8.8090084E-001, 4.2216495E-002, 2.4695012E+000
 1.0782319E-001, 7.2059162E-001, 4.8247423E-002, 2.4695012E+000
 1.1475219E-001, 5.9701022E-001, 5.4278351E-002, 2.4054008E+000
 1.2168120E-001, 5.9701022E-001, 6.0309278E-002, 2.3229173E+000
 1.2861022E-001, 4.4892066E-001, 6.6340206E-002, 2.3229173E+000
 1.3553926E-001, 3.8231286E-001, 7.2371134E-002, 2.2231177E+000
 1.4246831E-001, 3.8231286E-001, 7.8402062E-002, 2.2231177E+000
 1.4939737E-001, 3.2806953E-001, 8.4432990E-002, 2.1087235E+000
 1.5632644E-001, 2.8350454E-001, 9.0463918E-002, 1.9840507E+000
 1.6325552E-001, 2.8350454E-001, 9.6494845E-002, 1.9840507E+000
 1.7018460E-001, 2.3124498E-001, 1.0252577E-001, 1.8541507E+000
 1.7711368E-001, 2.0281253E-001, 1.0855670E-001, 1.8541507E+000
 1.8404278E-001, 2.0281253E-001, 1.1458763E-001, 1.7233241E+000
 1.9097187E-001, 1.7873978E-001, 1.2061856E-001, 1.5950866E+000
 1.9790097E-001, 1.5824517E-001, 1.2664948E-001, 1.5950866E+000
 2.0483007E-001, 1.5824517E-001, 1.3268041E-001, 1.4718353E+000
 2.1175918E-001, 1.3508309E-001, 1.3871134E-001, 1.4718353E+000
 2.1868829E-001, 1.2085040E-001, 1.4474227E-001, 1.3548738E+000
 2.2561740E-001, 1.2085040E-001, 1.5077320E-001, 1.2450752E+000
