m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.4520263E+000,-1.9000000E-001, 3.9245279E-001
 5.5718177E-001, 1.0361152E+000,-1.3510204E-001, 5.6436163E-001
 6.0958639E-001, 8.7788458E-001,-8.0204082E-002, 8.3545792E-001
 6.6199104E-001, 6.7219333E-001,-2.5306122E-002, 1.2827616E+000
 7.1439570E-001, 6.7219333E-001, 2.9591837E-002, 2.7120429E+000
 7.6680038E-001, 5.3109928E-001, 8.4489796E-002, 3.0255191E+000
 8.1920507E-001, 4.2898901E-001, 1.3938776E-001, 3.1988522E+000
 8.7160978E-001, 3.8257797E-001, 1.9428571E-001, 3.2738982E+000
 9.2401449E-001, 3.1693136E-001, 2.4918367E-001, 3.3032162E+000
 9.7641920E-001, 2.8578129E-001, 3.0408163E-001, 3.2534940E+000
 1.0288239E+000, 2.4123391E-001, 3.5897959E-001, 3.1748775E+000
 1.0812287E+000, 2.1945314E-001, 4.1387755E-001, 3.0698967E+000
 1.1336334E+000, 2.0545473E-001, 4.6877551E-001, 2.9475611E+000
 1.1860381E+000, 1.7635294E-001, 5.2367347E-001, 2.8143343E+000
 1.2384429E+000, 1.6217752E-001, 5.7857143E-001, 2.6757866E+000
 1.2908476E+000, 1.4079361E-001, 6.3346939E-001, 2.5355259E+000
 1.3432523E+000, 1.3018186E-001, 6.8836735E-001, 2.3952859E+000
 1.3956571E+000, 1.1408721E-001, 7.4326531E-001, 2.2567620E+000
 1.4480618E+000, 1.0046531E-001, 7.9816327E-001, 2.1222086E+000
 1.5004666E+000, 9.3620760E-002, 8.5306122E-001, 1.8700567E+000
NaN,NaN, 9.0795918E-001, 1.7528973E+000
NaN,NaN, 9.6285714E-001, 1.6418263E+000
NaN,NaN, 1.0177551E+000, 1.5368825E+000
NaN,NaN, 1.0726531E+000, 1.4381104E+000
NaN,NaN, 1.1275510E+000, 1.3450577E+000
NaN,NaN, 1.1824490E+000, 1.2574904E+000
NaN,NaN, 1.2373469E+000, 1.1753355E+000
NaN,NaN, 1.2922449E+000, 1.0984194E+000
NaN,NaN, 1.3471429E+000, 1.0265722E+000
NaN,NaN, 1.4020408E+000, 8.9739190E-001
NaN,NaN, 1.4569388E+000, 8.3967820E-001
NaN,NaN, 1.5118367E+000, 7.8609549E-001
NaN,NaN, 1.5667347E+000, 7.3628772E-001
NaN,NaN, 1.6216327E+000, 6.9006035E-001
NaN,NaN, 1.6765306E+000, 6.4718666E-001
NaN,NaN, 1.7314286E+000, 6.0738927E-001
NaN,NaN, 1.7863265E+000, 5.7036043E-001
NaN,NaN, 1.8412245E+000, 5.3585943E-001
NaN,NaN, 1.8961224E+000, 5.0372017E-001
NaN,NaN, 1.9510204E+000, 4.4589888E-001
NaN,NaN, 2.0059184E+000, 4.1989289E-001
NaN,NaN, 2.0608163E+000, 3.9563926E-001
NaN,NaN, 2.1157143E+000, 3.7300973E-001
NaN,NaN, 2.1706122E+000, 3.5186879E-001
NaN,NaN, 2.2255102E+000, 3.3210908E-001
NaN,NaN, 2.2804082E+000, 3.1361905E-001
NaN,NaN, 2.3353061E+000, 2.9630352E-001
NaN,NaN, 2.3902041E+000, 2.8006938E-001
NaN,NaN, 2.4451020E+000, 2.6482919E-001
NaN,NaN, 2.5000000E+000, 2.3704255E-001
