m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 3.4825101E-001, 0.0000000E+000, 2.9194621E-001
 6.1669954E-002, 2.5773341E-001, 1.0277778E-002, 3.2087558E-001
 7.0947373E-002, 2.5773341E-001, 2.0555556E-002, 3.3186532E-001
 8.0224930E-002, 1.9635521E-001, 3.0833333E-002, 3.3315423E-001
 8.9502582E-002, 1.2798412E-001, 4.1111111E-002, 3.2877627E-001
 9.8780302E-002, 1.0317865E-001, 5.1388889E-002, 3.2005490E-001
 1.0805807E-001, 8.4277379E-002, 6.1666667E-002, 3.0781855E-001
 1.1733588E-001, 6.9656651E-002, 7.1944444E-002, 2.9296012E-001
 1.2661372E-001, 5.2910657E-002, 8.2222222E-002, 2.7641768E-001
 1.3589159E-001, 4.4842728E-002, 9.2500000E-002, 2.5901507E-001
 1.4516947E-001, 3.8292138E-002, 1.0277778E-001, 2.4131531E-001
 1.5444737E-001, 3.2929420E-002, 1.1305556E-001, 2.2376675E-001
 1.6372528E-001, 3.2929420E-002, 1.2333333E-001, 2.0669929E-001
 1.7300321E-001, 2.6840696E-002, 1.3361111E-001, 1.9033496E-001
 1.8228114E-001, 2.3442358E-002, 1.4388889E-001, 1.7481783E-001
 1.9155908E-001, 2.0574821E-002, 1.5416667E-001, 1.6023138E-001
 2.0083703E-001, 1.8141795E-002, 1.6444444E-001, 1.4662492E-001
 2.1011499E-001, 1.5465120E-002, 1.7472222E-001, 1.3420900E-001
 2.1939294E-001, 1.3792538E-002, 1.8500000E-001, 1.2290398E-001
 2.2867091E-001, 1.2342614E-002, 1.9527778E-001, 1.1259020E-001
 2.3794888E-001, 1.1080522E-002, 2.0555556E-001, 1.0319006E-001
 2.4722685E-001, 9.9776459E-003, 2.1583333E-001, 9.4635330E-002
 2.5650482E-001, 9.7289376E-003, 2.2611111E-001, 8.6861262E-002
 2.6578280E-001, 8.8142983E-003, 2.3638889E-001, 7.9807646E-002
 2.7506078E-001, 8.0053593E-003, 2.4666667E-001, 7.3411005E-002
 2.8433877E-001, 7.2875120E-003, 2.5694444E-001, 6.7611374E-002
 2.9361675E-001, 6.5259763E-003, 2.6722222E-001, 6.2349744E-002
 3.0289474E-001, 5.9861094E-003, 2.7750000E-001, 5.7573389E-002
 3.1217273E-001, 5.5012356E-003, 2.8777778E-001, 5.3231719E-002
 3.2145072E-001, 5.0644943E-003, 2.9805556E-001, 4.9282877E-002
 3.3072871E-001, 4.6700103E-003, 3.0833333E-001, 4.5685803E-002
 3.4000670E-001, 4.5958497E-003, 3.1861111E-001, 4.2404073E-002
 3.4928469E-001, 4.2580360E-003, 3.2888889E-001, 3.9403244E-002
 3.5856269E-001, 3.9509750E-003, 3.3916667E-001, 3.6656245E-002
 3.6784069E-001, 3.6711398E-003, 3.4944444E-001, 3.4136315E-002
 3.7711868E-001, 3.3615826E-003, 3.5972222E-001, 3.1821045E-002
 3.8639668E-001, 3.1401750E-003, 3.7000000E-001, 2.7705380E-002
 3.9567468E-001, 2.9370188E-003,NaN,NaN
 4.0495268E-001, 2.7501586E-003,NaN,NaN
 4.1423068E-001, 2.5778721E-003,NaN,NaN
 4.2350868E-001, 2.3831107E-003,NaN,NaN
 4.3278669E-001, 2.3831107E-003,NaN,NaN
 4.4206469E-001, 2.2437897E-003,NaN,NaN
 4.5134269E-001, 2.1147045E-003,NaN,NaN
 4.6062069E-001, 1.9565979E-003,NaN,NaN
 4.6989870E-001, 1.8506981E-003,NaN,NaN
 4.7917670E-001, 1.7522265E-003,NaN,NaN
 4.8845471E-001, 1.6604613E-003,NaN,NaN
 4.9773271E-001, 1.5407268E-003,NaN,NaN
 5.0701072E-001, 1.4642695E-003,NaN,NaN
 5.1628873E-001, 1.3928479E-003,NaN,NaN
 5.2556673E-001, 1.3928479E-003,NaN,NaN
 5.3484474E-001, 1.3259898E-003,NaN,NaN
 5.4412275E-001, 1.2327192E-003,NaN,NaN
 5.5340075E-001, 1.1762121E-003,NaN,NaN
 5.6267876E-001, 1.1232419E-003,NaN,NaN
 5.7195677E-001, 1.0734862E-003,NaN,NaN
 5.8123478E-001, 9.9919451E-004,NaN,NaN
 5.9051279E-001, 9.5657286E-004,NaN,NaN
 5.9979080E-001, 9.1650996E-004,NaN,NaN
